"Status","Year","Organisation","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Serious Fraud Office","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","EO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","SEO/HEO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","AA/AO","Female","Heterosexual / straight","150","[c]","21470","21050"
"New entrant CS","2022","Social Security Scotland","AA/AO","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","AA/AO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","AA/AO","Female","Unknown","120","[c]","21520","21050"
"New entrant CS","2022","Social Security Scotland","AA/AO","Male","Heterosexual / straight","95","[c]","21360","21050"
"New entrant CS","2022","Social Security Scotland","AA/AO","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","AA/AO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","AA/AO","Male","Unknown","95","[c]","21440","21050"
"New entrant CS","2022","Social Security Scotland","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","EO","Female","Heterosexual / straight","205","[c]","27400","27230"
"New entrant CS","2022","Social Security Scotland","EO","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","EO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","EO","Female","Unknown","130","[c]","27400","27230"
"New entrant CS","2022","Social Security Scotland","EO","Male","Heterosexual / straight","105","[c]","27550","27230"
"New entrant CS","2022","Social Security Scotland","EO","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","EO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","EO","Male","Unknown","80","[c]","27330","27230"
"New entrant CS","2022","Social Security Scotland","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","G6/G7","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","G6/G7","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","G6/G7","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","G6/G7","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","SEO/HEO","Female","Heterosexual / straight","110","[c]","34440","31540"
"New entrant CS","2022","Social Security Scotland","SEO/HEO","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","SEO/HEO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","SEO/HEO","Female","Unknown","55","[c]","33840","31540"
"New entrant CS","2022","Social Security Scotland","SEO/HEO","Male","Heterosexual / straight","45","[c]","35290","33070"
"New entrant CS","2022","Social Security Scotland","SEO/HEO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","SEO/HEO","Male","Unknown","35","[c]","34310","31540"
"New entrant CS","2022","Social Security Scotland","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","SEO/HEO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","AA/AO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","AA/AO","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","SEO/HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Unknown","Female","Heterosexual / straight","45","[c]","34970","31500"
"New entrant CS","2022","Submarine Delivery Agency","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Unknown","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Unknown","Male","Heterosexual / straight","120","[c]","36700","33000"
"New entrant CS","2022","Submarine Delivery Agency","Unknown","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Unknown","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Unknown","Male","Unknown","35","[c]","35460","33000"
"New entrant CS","2022","Submarine Delivery Agency","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","EO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","SEO/HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","AA/AO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","AA/AO","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","AA/AO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","SEO/HEO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","SEO/HEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","AA/AO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","AA/AO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
