"Status","Year","Age","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","65+","Undeclared","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Department of Health and Social Care","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department for Levelling Up, Housing and Communities","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department of Health and Social Care","East of England","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department of Health and Social Care","London","50","[c]","59840","54050"
"Leaver Dept.","2022","65+","White","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department of Health and Social Care","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department of Health and Social Care","South East (England)","25","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department of Health and Social Care","South West (England)","25","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department of Health and Social Care","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department of Health and Social Care","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Work and Pensions","London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Work and Pensions","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Work and Pensions","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Work and Pensions","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","HM Revenue and Customs","Yorkshire and The Humber","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Home Office","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Work and Pensions","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
