"Status","Year","Disability","Function_of_post","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Department for Digital, Culture, Media and Sport","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Department for Education (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","45","[c]","37260","35900"
"New entrant CS","2022","Declared non-disabled","Human Resources","Department for International Trade","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Department for Transport (excl. agencies)","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Department for Transport (excl. agencies)","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Department for Work and Pensions (excl. agencies)","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Department for Work and Pensions (excl. agencies)","Outside London","55","[c]","29120","27570"
"New entrant CS","2022","Declared non-disabled","Human Resources","Department of Health and Social Care (excl. agencies)","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Department of Health and Social Care (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Driver and Vehicle Licensing Agency","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Driver and Vehicle Standards Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Estyn","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Government Legal Department","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Health and Safety Executive","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","HM Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","HM Land Registry","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","HM Prison and Probation Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","HM Prison and Probation Service","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","HM Revenue and Customs (excl. agencies)","Outside London","35","[c]","31450","26590"
"New entrant CS","2022","Declared non-disabled","Human Resources","HM Treasury (excl. agencies)","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","HM Treasury (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Institute for Apprenticeships and Technical Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Intellectual Property Office","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Maritime and Coastguard Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Maritime and Coastguard Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Met Office","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Ministry of Defence (excl. agencies)","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Ministry of Defence (excl. agencies)","Outside London","75","[c]","24880","21170"
"New entrant CS","2022","Declared non-disabled","Human Resources","Ministry of Justice (excl. agencies)","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Ministry of Justice (excl. agencies)","Outside London","40","[c]","33050","30450"
"New entrant CS","2022","Declared non-disabled","Human Resources","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","National Savings and Investments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Office of Gas and Electricity Markets","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Office of Gas and Electricity Markets","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Public Health England","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Scottish Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Submarine Delivery Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","UK Health Security Agency","London","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","UK Health Security Agency","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","UK Statistics Authority","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Valuation Office Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Vehicle Certification Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Government Internal Audit Agency","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Government Internal Audit Agency","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","HM Prison and Probation Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","HM Revenue and Customs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Maritime and Coastguard Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Ministry of Defence (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Companies House","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Competition and Markets Authority","London","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Crown Office and Procurator Fiscal Service","Outside London","80","[c]","37990","41750"
"New entrant CS","2022","Declared non-disabled","Legal","Crown Prosecution Service","London","110","[c]","33220","26970"
"New entrant CS","2022","Declared non-disabled","Legal","Crown Prosecution Service","Outside London","290","[c]","31430","25480"
"New entrant CS","2022","Declared non-disabled","Legal","Department for Education (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Department for Work and Pensions (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Government Legal Department","London","255","[c]","40460","43920"
"New entrant CS","2022","Declared non-disabled","Legal","Government Legal Department","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","HM Crown Prosecution Service Inspectorate","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","HM Crown Prosecution Service Inspectorate","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","HM Revenue and Customs (excl. agencies)","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","HM Revenue and Customs (excl. agencies)","Outside London","40","[c]","32290","26590"
"New entrant CS","2022","Declared non-disabled","Legal","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Institute for Apprenticeships and Technical Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Met Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Office for Standards in Education, Children's Services and Skills","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Office of Gas and Electricity Markets","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Office of Gas and Electricity Markets","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Scottish Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","UK Export Finance","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","UK Supreme Court","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Advisory, Conciliation and Arbitration Service","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Animal and Plant Health Agency","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Animal and Plant Health Agency","Outside London","305","[c]","26350","24920"
"New entrant CS","2022","Declared non-disabled","No function","Animal and Plant Health Agency","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Cabinet Office (excl. agencies)","London","105","[c]","36960","34550"
"New entrant CS","2022","Declared non-disabled","No function","Cabinet Office (excl. agencies)","Outside London","35","[c]","42580","37300"
"New entrant CS","2022","Declared non-disabled","No function","Cabinet Office (excl. agencies)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Charity Commission","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Companies House","Outside London","45","[c]","23530","20100"
"New entrant CS","2022","Declared non-disabled","No function","Criminal Injuries Compensation Authority","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Crown Commercial Service","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Crown Office and Procurator Fiscal Service","Outside London","275","[c]","23160","21050"
"New entrant CS","2022","Declared non-disabled","No function","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Defence Equipment and Support","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Defence Science and Technology Laboratory","Outside London","375","[c]","29920","27010"
"New entrant CS","2022","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","270","[c]","38540","33570"
"New entrant CS","2022","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","115","[c]","37760","36740"
"New entrant CS","2022","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Digital, Culture, Media and Sport","London","205","[c]","35380","34020"
"New entrant CS","2022","Declared non-disabled","No function","Department for Digital, Culture, Media and Sport","Outside London","40","[c]","37170","30960"
"New entrant CS","2022","Declared non-disabled","No function","Department for Education (excl. agencies)","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Education (excl. agencies)","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","London","390","[c]","38440","32560"
"New entrant CS","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","365","[c]","35590","33670"
"New entrant CS","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for International Trade","London","85","[c]","36260","31800"
"New entrant CS","2022","Declared non-disabled","No function","Department for International Trade","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","London","160","[c]","37060","33210"
"New entrant CS","2022","Declared non-disabled","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","125","[c]","34150","30190"
"New entrant CS","2022","Declared non-disabled","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Transport (excl. agencies)","London","145","[c]","44280","42470"
"New entrant CS","2022","Declared non-disabled","No function","Department for Transport (excl. agencies)","Outside London","75","[c]","38420","38650"
"New entrant CS","2022","Declared non-disabled","No function","Department for Work and Pensions (excl. agencies)","London","555","[c]","30750","31060"
"New entrant CS","2022","Declared non-disabled","No function","Department for Work and Pensions (excl. agencies)","Outside London","4685","[c]","24730","27570"
"New entrant CS","2022","Declared non-disabled","No function","Department for Work and Pensions (excl. agencies)","Unknown","40","[c]","29970","29290"
"New entrant CS","2022","Declared non-disabled","No function","Department of Health and Social Care (excl. agencies)","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department of Health and Social Care (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Driver and Vehicle Licensing Agency","Outside London","295","[c]","21160","21840"
"New entrant CS","2022","Declared non-disabled","No function","Driver and Vehicle Licensing Agency","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Driver and Vehicle Standards Agency","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Driver and Vehicle Standards Agency","Outside London","190","[c]","25480","26130"
"New entrant CS","2022","Declared non-disabled","No function","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Education and Skills Funding Agency","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Food Standards Agency","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Food Standards Agency","Outside London","55","[c]","32820","30350"
"New entrant CS","2022","Declared non-disabled","No function","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Health and Safety Executive","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Health and Safety Executive","Outside London","150","[c]","32310","26370"
"New entrant CS","2022","Declared non-disabled","No function","HM Courts and Tribunals Service","London","155","[c]","27320","23720"
"New entrant CS","2022","Declared non-disabled","No function","HM Courts and Tribunals Service","Outside London","630","[c]","22270","20970"
"New entrant CS","2022","Declared non-disabled","No function","HM Courts and Tribunals Service","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","HM Land Registry","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","HM Land Registry","Outside London","130","[c]","24400","22600"
"New entrant CS","2022","Declared non-disabled","No function","HM Prison and Probation Service","London","865","[c]","32650","30520"
"New entrant CS","2022","Declared non-disabled","No function","HM Prison and Probation Service","Outside London","6790","[c]","25980","23170"
"New entrant CS","2022","Declared non-disabled","No function","HM Prison and Probation Service","Unknown","70","[c]","28210","25470"
"New entrant CS","2022","Declared non-disabled","No function","HM Revenue and Customs (excl. agencies)","London","185","[c]","35090","37610"
"New entrant CS","2022","Declared non-disabled","No function","HM Revenue and Customs (excl. agencies)","Outside London","2115","[c]","25400","21250"
"New entrant CS","2022","Declared non-disabled","No function","HM Treasury (excl. agencies)","London","120","[c]","30560","28500"
"New entrant CS","2022","Declared non-disabled","No function","HM Treasury (excl. agencies)","Outside London","40","[c]","33690","29320"
"New entrant CS","2022","Declared non-disabled","No function","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Institute for Apprenticeships and Technical Education","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Intellectual Property Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Intellectual Property Office","Outside London","75","[c]","25640","24030"
"New entrant CS","2022","Declared non-disabled","No function","Legal Aid Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Legal Aid Agency","Outside London","45","[c]","22390","20970"
"New entrant CS","2022","Declared non-disabled","No function","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Maritime and Coastguard Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Maritime and Coastguard Agency","Outside London","35","[c]","34290","31350"
"New entrant CS","2022","Declared non-disabled","No function","Medicines and Healthcare Products Regulatory Agency","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Medicines and Healthcare Products Regulatory Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Ministry of Justice (excl. agencies)","London","85","[c]","37050","34260"
"New entrant CS","2022","Declared non-disabled","No function","Ministry of Justice (excl. agencies)","Outside London","45","[c]","29820","25120"
"New entrant CS","2022","Declared non-disabled","No function","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","National Crime Agency","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","National Crime Agency","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","National Infrastructure Commission","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","National Savings and Investments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Northern Ireland Office","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Office for Budget Responsibility","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Office for Standards in Education, Children's Services and Skills","London","30","[c]","47950","46360"
"New entrant CS","2022","Declared non-disabled","No function","Office for Standards in Education, Children's Services and Skills","Outside London","150","[c]","52700","46360"
"New entrant CS","2022","Declared non-disabled","No function","Office of Gas and Electricity Markets","London","130","[c]","36910","27500"
"New entrant CS","2022","Declared non-disabled","No function","Office of Gas and Electricity Markets","Outside London","130","[c]","28450","23450"
"New entrant CS","2022","Declared non-disabled","No function","Office of Qualifications and Examinations Regulation","Outside London","35","[c]","36680","37270"
"New entrant CS","2022","Declared non-disabled","No function","Office of Rail and Road","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Office of Rail and Road","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Office of the Public Guardian","Outside London","70","[c]","21970","20970"
"New entrant CS","2022","Declared non-disabled","No function","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Planning Inspectorate","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Planning Inspectorate","Outside London","45","[c]","33050","32780"
"New entrant CS","2022","Declared non-disabled","No function","Public Health England","London","120","[c]","39970","36330"
"New entrant CS","2022","Declared non-disabled","No function","Public Health England","Outside London","85","[c]","37240","32330"
"New entrant CS","2022","Declared non-disabled","No function","Registers of Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Scottish Courts and Tribunals Service","Outside London","220","[c]","22020","22000"
"New entrant CS","2022","Declared non-disabled","No function","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Standards and Testing Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Standards and Testing Agency","Outside London","[c]","[c]","[c]","[c]"
