"Status","Year","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Food Standards Agency","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","London","SEO/HEO","20","[c]","38180","40350"
"Leaver Dept.","2022","Food Standards Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Outside London","SEO/HEO","25","[c]","36300","37910"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","London","G6/G7","115","[c]","56220","55540"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","London","SCS level","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","London","SEO/HEO","145","[c]","38190","38600"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Outside London","G6/G7","20","[c]","52740","51960"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Outside London","SEO/HEO","40","[c]","36990","36210"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Overseas","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","London","G6/G7","70","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","London","SEO/HEO","85","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","London","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Outside London","AA/AO","575","[c]","21580","22010"
"Leaver Dept.","2022","HM Revenue and Customs","Outside London","EO","245","[c]","26440","26880"
"Leaver Dept.","2022","HM Revenue and Customs","Outside London","G6/G7","70","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Outside London","SEO/HEO","230","[c]","34510","33370"
"Leaver Dept.","2022","HM Revenue and Customs","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","London","G6/G7","70","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","London","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","London","SEO/HEO","95","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","London","AA/AO","25","[c]","25260","25630"
"Leaver Dept.","2022","Home Office","London","EO","145","[c]","29260","28670"
"Leaver Dept.","2022","Home Office","London","G6/G7","170","[c]","61620","57740"
"Leaver Dept.","2022","Home Office","London","SCS level","20","[c]","97200","93210"
"Leaver Dept.","2022","Home Office","London","SEO/HEO","310","[c]","38810","38100"
"Leaver Dept.","2022","Home Office","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Outside London","AA/AO","145","[c]","21520","21680"
"Leaver Dept.","2022","Home Office","Outside London","EO","390","[c]","25310","24890"
"Leaver Dept.","2022","Home Office","Outside London","G6/G7","35","[c]","58860","57740"
"Leaver Dept.","2022","Home Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Outside London","SEO/HEO","135","[c]","33680","31040"
"Leaver Dept.","2022","Home Office","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Overseas","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","London","EO","30","[c]","29760","30560"
"Leaver Dept.","2022","Ministry of Defence","London","G6/G7","25","[c]","62430","59730"
"Leaver Dept.","2022","Ministry of Defence","London","SCS level","15","[c]","90670","86120"
"Leaver Dept.","2022","Ministry of Defence","London","SEO/HEO","100","[c]","41360","40640"
"Leaver Dept.","2022","Ministry of Defence","Outside London","AA/AO","125","[c]","21700","21170"
"Leaver Dept.","2022","Ministry of Defence","Outside London","EO","190","[c]","24770","26350"
"Leaver Dept.","2022","Ministry of Defence","Outside London","G6/G7","120","[c]","55990","55400"
"Leaver Dept.","2022","Ministry of Defence","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Outside London","SEO/HEO","460","[c]","35670","35530"
"Leaver Dept.","2022","Ministry of Defence","Outside London","Unknown","15","[c]","37700","38150"
"Leaver Dept.","2022","Ministry of Defence","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","London","AA/AO","125","[c]","22670","23040"
"Leaver Dept.","2022","Ministry of Justice","London","EO","90","[c]","27730","28310"
"Leaver Dept.","2022","Ministry of Justice","London","G6/G7","90","[c]","58230","55980"
"Leaver Dept.","2022","Ministry of Justice","London","SCS level","25","[c]","85120","77720"
"Leaver Dept.","2022","Ministry of Justice","London","SEO/HEO","275","[c]","37180","36800"
"Leaver Dept.","2022","Ministry of Justice","London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","Outside London","AA/AO","515","[c]","20360","20970"
"Leaver Dept.","2022","Ministry of Justice","Outside London","EO","195","[c]","24120","25120"
"Leaver Dept.","2022","Ministry of Justice","Outside London","G6/G7","35","[c]","54830","54010"
"Leaver Dept.","2022","Ministry of Justice","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","Outside London","SEO/HEO","255","[c]","34140","32450"
"Leaver Dept.","2022","Ministry of Justice","Outside London","Unknown","105","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","London","EO","10","[c]","34120","32260"
"Leaver Dept.","2022","National Crime Agency","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","London","SEO/HEO","20","[c]","44860","47130"
"Leaver Dept.","2022","National Crime Agency","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Outside London","EO","25","[c]","33050","33910"
"Leaver Dept.","2022","National Crime Agency","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Outside London","SEO/HEO","25","[c]","41250","41410"
"Leaver Dept.","2022","National Crime Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","10","[c]","39250","42460"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Outside London","EO","10","[c]","25820","25880"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","15","[c]","36530","36820"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","London","EO","15","[c]","26230","26070"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","London","G6/G7","15","[c]","58710","54580"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","London","SEO/HEO","15","[c]","37470","36290"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Outside London","EO","25","[c]","24380","23700"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Outside London","G6/G7","15","[c]","52470","50930"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Outside London","SEO/HEO","10","[c]","32410","31720"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","15","[c]","36280","38000"
"Leaver Dept.","2022","Office of Rail and Road","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Outside London","AA/AO","35","[c]","23690","23780"
"Leaver Dept.","2022","Scottish Government","Outside London","EO","25","[c]","30060","30450"
"Leaver Dept.","2022","Scottish Government","Outside London","G6/G7","20","[c]","64610","62170"
"Leaver Dept.","2022","Scottish Government","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Outside London","SEO/HEO","50","[c]","39970","38580"
"Leaver Dept.","2022","Scottish Government","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","London","SEO/HEO","10","[c]","39500","41000"
"Leaver Dept.","2022","UK Statistics Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","London","SEO/HEO","30","[c]","34090","33210"
"Leaver Dept.","2022","UK Statistics Authority","Outside London","AA/AO","25","[c]","20410","19860"
"Leaver Dept.","2022","UK Statistics Authority","Outside London","EO","30","[c]","24130","23630"
"Leaver Dept.","2022","UK Statistics Authority","Outside London","G6/G7","30","[c]","53000","50710"
"Leaver Dept.","2022","UK Statistics Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Outside London","SEO/HEO","100","[c]","33150","30810"
"Leaver Dept.","2022","Water Services Regulation Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","Outside London","EO","15","[c]","27580","27980"
"Leaver Dept.","2022","Welsh Government","Outside London","G6/G7","10","[c]","60090","60830"
"Leaver Dept.","2022","Welsh Government","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","Outside London","SEO/HEO","25","[c]","40340","38160"
"New entrant CS","2022","Attorney General's Departments","London","AA/AO","105","[c]","22080","21250"
"New entrant CS","2022","Attorney General's Departments","London","EO","175","[c]","27280","26950"
"New entrant CS","2022","Attorney General's Departments","London","G6/G7","180","[c]","53790","50500"
"New entrant CS","2022","Attorney General's Departments","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","London","SEO/HEO","80","[c]","40090","42690"
"New entrant CS","2022","Attorney General's Departments","Outside London","AA/AO","215","[c]","21080","21000"
"New entrant CS","2022","Attorney General's Departments","Outside London","EO","80","[c]","25860","25480"
"New entrant CS","2022","Attorney General's Departments","Outside London","G6/G7","105","[c]","50950","48080"
"New entrant CS","2022","Attorney General's Departments","Outside London","SEO/HEO","95","[c]","37110","38000"
"New entrant CS","2022","Cabinet Office","London","AA/AO","60","[c]","20680","18450"
"New entrant CS","2022","Cabinet Office","London","EO","125","[c]","26710","27500"
"New entrant CS","2022","Cabinet Office","London","G6/G7","195","[c]","61640","56520"
"New entrant CS","2022","Cabinet Office","London","SCS level","35","[c]","105520","105000"
"New entrant CS","2022","Cabinet Office","London","SEO/HEO","565","[c]","30700","28000"
"New entrant CS","2022","Cabinet Office","Outside London","AA/AO","80","[c]","20590","21050"
"New entrant CS","2022","Cabinet Office","Outside London","EO","140","[c]","24680","24100"
"New entrant CS","2022","Cabinet Office","Outside London","G6/G7","205","[c]","62300","61710"
"New entrant CS","2022","Cabinet Office","Outside London","SCS level","25","[c]","108480","1e+05"
"New entrant CS","2022","Cabinet Office","Outside London","SEO/HEO","355","[c]","31950","32000"
"New entrant CS","2022","Cabinet Office","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","EO","30","[c]","26000","27500"
"New entrant CS","2022","Cabinet Office","Unknown","G6/G7","40","[c]","58920","54700"
"New entrant CS","2022","Cabinet Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","SEO/HEO","105","[c]","30680","28000"
"New entrant CS","2022","Chancellor's other departments","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","London","G6/G7","15","[c]","66150","63000"
"New entrant CS","2022","Chancellor's other departments","London","SEO/HEO","25","[c]","41670","43500"
"New entrant CS","2022","Chancellor's other departments","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","London","SEO/HEO","10","[c]","32420","29160"
"New entrant CS","2022","Charity Commission","Outside London","AA/AO","20","[c]","17770","17140"
"New entrant CS","2022","Charity Commission","Outside London","EO","30","[c]","24570","24440"
"New entrant CS","2022","Charity Commission","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Outside London","SEO/HEO","25","[c]","32250","29160"
"New entrant CS","2022","Competition and Markets Authority","London","AA/AO","25","[c]","22630","22520"
"New entrant CS","2022","Competition and Markets Authority","London","EO","15","[c]","27210","26750"
"New entrant CS","2022","Competition and Markets Authority","London","G6/G7","40","[c]","62020","59200"
"New entrant CS","2022","Competition and Markets Authority","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","London","SEO/HEO","40","[c]","35960","33120"
"New entrant CS","2022","Competition and Markets Authority","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","London","AA/AO","20","[c]","24320","24900"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","London","EO","125","[c]","27850","27680"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","London","G6/G7","65","[c]","56790","54130"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","330","[c]","36790","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Outside London","AA/AO","300","[c]","20320","20660"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Outside London","EO","235","[c]","25480","24420"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Outside London","G6/G7","90","[c]","52550","49080"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Outside London","SEO/HEO","285","[c]","35930","35510"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","EO","85","[c]","26300","26180"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","G6/G7","40","[c]","54370","51730"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","SEO/HEO","185","[c]","34700","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Outside London","EO","10","[c]","24870","23830"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Outside London","G6/G7","15","[c]","54390","51730"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Outside London","SEO/HEO","45","[c]","33150","30960"
"New entrant CS","2022","Department for Education","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","EO","60","[c]","27890","28500"
"New entrant CS","2022","Department for Education","London","G6/G7","40","[c]","55850","53420"
"New entrant CS","2022","Department for Education","London","SEO/HEO","85","[c]","36610","36660"
"New entrant CS","2022","Department for Education","Outside London","AA/AO","35","[c]","21210","21250"
"New entrant CS","2022","Department for Education","Outside London","EO","260","[c]","25090","25000"
"New entrant CS","2022","Department for Education","Outside London","G6/G7","155","[c]","52900","49860"
"New entrant CS","2022","Department for Education","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Outside London","SEO/HEO","445","[c]","33550","36500"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","AA/AO","20","[c]","22790","24370"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","EO","125","[c]","27320","27960"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","G6/G7","155","[c]","55080","52290"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","SCS level","10","[c]","86630","75780"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","SEO/HEO","485","[c]","34650","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Outside London","AA/AO","755","[c]","21530","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Outside London","EO","345","[c]","25110","24920"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Outside London","G6/G7","280","[c]","50650","47550"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Outside London","SCS level","20","[c]","78890","77060"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","740","[c]","33170","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","London","EO","150","[c]","26310","26250"
"New entrant CS","2022","Department for International Trade","London","G6/G7","45","[c]","57460","55000"
"New entrant CS","2022","Department for International Trade","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","London","SEO/HEO","185","[c]","34290","31800"
"New entrant CS","2022","Department for International Trade","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Outside London","G6/G7","20","[c]","52830","49240"
"New entrant CS","2022","Department for International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Outside London","SEO/HEO","20","[c]","31580","31710"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","AA/AO","15","[c]","22280","18200"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","EO","90","[c]","27850","27850"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","G6/G7","60","[c]","55140","53130"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","SEO/HEO","195","[c]","35450","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Outside London","AA/AO","35","[c]","21000","21520"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Outside London","EO","60","[c]","25020","24830"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Outside London","G6/G7","70","[c]","47490","48200"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Outside London","SEO/HEO","150","[c]","32930","30190"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","London","AA/AO","20","[c]","24380","25730"
"New entrant CS","2022","Department for Transport","London","EO","100","[c]","28950","29970"
"New entrant CS","2022","Department for Transport","London","G6/G7","165","[c]","57680","54110"
"New entrant CS","2022","Department for Transport","London","SCS level","15","[c]","79420","75500"
"New entrant CS","2022","Department for Transport","London","SEO/HEO","255","[c]","37630","34710"
"New entrant CS","2022","Department for Transport","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Outside London","AA/AO","830","[c]","21250","21840"
"New entrant CS","2022","Department for Transport","Outside London","EO","460","[c]","26190","26130"
