"Status","Year","Age","Ethnicity","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","60-64","White","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","UK Statistics Authority","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Welsh Government","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Cabinet Office","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Department for Levelling Up, Housing and Communities","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Department for Work and Pensions","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Department of Health and Social Care","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Department of Health and Social Care","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Department of Health and Social Care","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Department of Health and Social Care","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Department of Health and Social Care","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Department of Health and Social Care","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Department of Health and Social Care","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Foreign, Commonwealth and Development Office","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Foreign, Commonwealth and Development Office","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","HM Revenue and Customs","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","HM Revenue and Customs","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Ministry of Defence","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Ministry of Justice","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Ministry of Justice","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Cabinet Office","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Department for Levelling Up, Housing and Communities","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Department for Work and Pensions","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Department of Health and Social Care","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Department of Health and Social Care","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Department of Health and Social Care","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Department of Health and Social Care","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Department of Health and Social Care","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Department of Health and Social Care","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Foreign, Commonwealth and Development Office","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Foreign, Commonwealth and Development Office","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","HM Revenue and Customs","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","HM Revenue and Customs","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Ministry of Defence","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Ministry of Justice","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Ministry of Justice","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Cabinet Office","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Department for Levelling Up, Housing and Communities","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Department for Work and Pensions","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Department of Health and Social Care","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Department of Health and Social Care","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Department of Health and Social Care","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Department of Health and Social Care","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Department of Health and Social Care","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Department of Health and Social Care","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Foreign, Commonwealth and Development Office","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Foreign, Commonwealth and Development Office","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","HM Revenue and Customs","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","HM Revenue and Customs","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Ministry of Defence","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Ministry of Justice","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Ministry of Justice","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Cabinet Office","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Department for Levelling Up, Housing and Communities","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Department for Work and Pensions","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Department of Health and Social Care","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Department of Health and Social Care","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Department of Health and Social Care","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Department of Health and Social Care","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Department of Health and Social Care","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Department of Health and Social Care","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Foreign, Commonwealth and Development Office","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Foreign, Commonwealth and Development Office","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","HM Revenue and Customs","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","HM Revenue and Customs","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Ministry of Defence","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Ministry of Justice","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Ministry of Justice","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Department of Health and Social Care","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Department of Health and Social Care","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Department of Health and Social Care","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Department of Health and Social Care","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Department of Health and Social Care","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Department of Health and Social Care","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Department of Health and Social Care","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Department of Health and Social Care","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Department of Health and Social Care","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","HM Revenue and Customs","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","HM Revenue and Customs","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Cabinet Office","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department for Levelling Up, Housing and Communities","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department for Work and Pensions","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department of Health and Social Care","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department of Health and Social Care","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department of Health and Social Care","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department of Health and Social Care","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department of Health and Social Care","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department of Health and Social Care","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department of Health and Social Care","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department of Health and Social Care","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Foreign, Commonwealth and Development Office","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Foreign, Commonwealth and Development Office","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","HM Revenue and Customs","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","HM Revenue and Customs","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Ministry of Defence","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Ministry of Justice","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Ministry of Justice","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Department for Work and Pensions","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Department of Health and Social Care","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Ministry of Defence","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Department for Work and Pensions","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Department of Health and Social Care","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Ministry of Defence","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Department for Work and Pensions","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Department of Health and Social Care","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Ministry of Defence","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Department for Work and Pensions","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Department of Health and Social Care","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Ministry of Defence","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Department for Work and Pensions","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Department of Health and Social Care","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Ministry of Defence","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Department for Work and Pensions","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Department of Health and Social Care","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Ministry of Defence","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Attorney General's Departments","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Chancellor's other departments","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Charity Commission","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Education","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Environment, Food and Rural Affairs","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Levelling Up, Housing and Communities","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Levelling Up, Housing and Communities","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Transport","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Transport","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Transport","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Work and Pensions","AO","25","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department for Work and Pensions","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department of Health and Social Care","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department of Health and Social Care","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","HM Land Registry","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","HM Land Registry","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","HM Revenue and Customs","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","HM Treasury","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","HM Treasury","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Home Office","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Home Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Home Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Ministry of Defence","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Ministry of Defence","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Ministry of Justice","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Ministry of Justice","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Ministry of Justice","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Office for Standards in Education, Children's Services and Skills","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Office of Gas and Electricity Markets","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Office of Qualifications and Examinations Regulation","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Office of Rail and Road","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Scottish Government","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Scottish Government","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","The National Archives","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","UK Statistics Authority","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","UK Statistics Authority","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Welsh Government","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Attorney General's Departments","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Chancellor's other departments","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Charity Commission","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Education","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Environment, Food and Rural Affairs","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department for International Trade","EO","[c]","[c]","[c]","[c]"
