"Status","Year","Disability","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","AO","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","EO","65","[c]","26930","26330"
"Leaver Dept.","2022","Declared disabled","Unknown","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","HEO","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","SEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","G7","65","[c]","54460","53600"
"Leaver Dept.","2022","Declared non-disabled","Analysis","HEO","100","[c]","33220","33290"
"Leaver Dept.","2022","Declared non-disabled","Analysis","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","SEO","65","[c]","42310","42580"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","G6","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","G7","40","[c]","53730","53860"
"Leaver Dept.","2022","Declared non-disabled","Commercial","HEO","40","[c]","32470","33000"
"Leaver Dept.","2022","Declared non-disabled","Commercial","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","SEO","55","[c]","40580","40580"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","G6","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","G7","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","HEO","95","[c]","34150","33950"
"Leaver Dept.","2022","Declared non-disabled","Communications","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","SEO","55","[c]","41010","40640"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","EO","50","[c]","27830","27570"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","AO","35","[c]","21230","21260"
"Leaver Dept.","2022","Declared non-disabled","Debt","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","EO","65","[c]","27660","27460"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","G6","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","G7","95","[c]","55030","54700"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","HEO","110","[c]","32930","32870"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","SEO","125","[c]","39750","39640"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","EO","45","[c]","25770","25120"
"Leaver Dept.","2022","Declared non-disabled","Finance","G6","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","G7","70","[c]","54500","54700"
"Leaver Dept.","2022","Declared non-disabled","Finance","HEO","65","[c]","32880","32010"
"Leaver Dept.","2022","Declared non-disabled","Finance","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","SEO","85","[c]","39670","39960"
"Leaver Dept.","2022","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","AO","30","[c]","21130","21300"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","AO","35","[c]","21630","21170"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","EO","130","[c]","27190","27570"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","G6","35","[c]","65400","64700"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","G7","60","[c]","53510","53190"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","HEO","135","[c]","32200","32330"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","SEO","70","[c]","40120","40070"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","EO","30","[c]","27230","27350"
"Leaver Dept.","2022","Declared non-disabled","Legal","G6","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","G7","40","[c]","54860","52070"
"Leaver Dept.","2022","Declared non-disabled","Legal","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","AA","135","[c]","19990","19100"
"Leaver Dept.","2022","Declared non-disabled","No function","AO","1275","[c]","21390","21260"
"Leaver Dept.","2022","Declared non-disabled","No function","EO","2355","[c]","27100","27570"
"Leaver Dept.","2022","Declared non-disabled","No function","G6","455","[c]","69360","66180"
"Leaver Dept.","2022","Declared non-disabled","No function","G7","1260","[c]","53290","53360"
"Leaver Dept.","2022","Declared non-disabled","No function","HEO","1830","[c]","32190","32330"
"Leaver Dept.","2022","Declared non-disabled","No function","SCS level","350","[c]","96240","95140"
"Leaver Dept.","2022","Declared non-disabled","No function","SEO","1375","[c]","39690","40070"
"Leaver Dept.","2022","Declared non-disabled","No function","Unknown","100","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","EO","95","[c]","24520","25500"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","G6","35","[c]","66010","66150"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","G7","80","[c]","53090","53130"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","HEO","135","[c]","31400","31970"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","SEO","100","[c]","40170","40550"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","AA","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","AO","500","[c]","22160","21680"
"Leaver Dept.","2022","Declared non-disabled","Unknown","EO","675","[c]","26660","25440"
"Leaver Dept.","2022","Declared non-disabled","Unknown","G6","95","[c]","68760","68720"
"Leaver Dept.","2022","Declared non-disabled","Unknown","G7","255","[c]","57650","57460"
"Leaver Dept.","2022","Declared non-disabled","Unknown","HEO","400","[c]","33780","33900"
"Leaver Dept.","2022","Declared non-disabled","Unknown","SCS level","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","SEO","275","[c]","42250","41970"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","AO","85","[c]","21510","21260"
"Leaver Dept.","2022","Undeclared","No function","EO","145","[c]","27210","27570"
"Leaver Dept.","2022","Undeclared","No function","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","G7","55","[c]","52550","53130"
"Leaver Dept.","2022","Undeclared","No function","HEO","115","[c]","32420","32860"
"Leaver Dept.","2022","Undeclared","No function","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","SEO","80","[c]","40510","40220"
"Leaver Dept.","2022","Undeclared","No function","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","EO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","G6","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","G7","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","HEO","50","[c]","32090","31060"
"Leaver Dept.","2022","Unknown","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","G7","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","HEO","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","SCS level","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","SEO","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","EO","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","G6","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","G7","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","SEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Debt","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data & Technology","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data & Technology","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data & Technology","G7","45","[c]","54530","53420"
"Leaver Dept.","2022","Unknown","Digital, Data & Technology","HEO","105","[c]","34470","34530"
"Leaver Dept.","2022","Unknown","Digital, Data & Technology","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data & Technology","SEO","60","[c]","40500","39820"
"Leaver Dept.","2022","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","EO","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","G7","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","HEO","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","SEO","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","EO","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","AA","75","[c]","19950","19520"
"Leaver Dept.","2022","Unknown","No function","AO","335","[c]","21740","21260"
"Leaver Dept.","2022","Unknown","No function","EO","540","[c]","27540","27570"
"Leaver Dept.","2022","Unknown","No function","G6","305","[c]","69610","67810"
"Leaver Dept.","2022","Unknown","No function","G7","720","[c]","53540","53380"
"Leaver Dept.","2022","Unknown","No function","HEO","1155","[c]","32330","32000"
"Leaver Dept.","2022","Unknown","No function","SCS level","220","[c]","111600","109880"
"Leaver Dept.","2022","Unknown","No function","SEO","580","[c]","40570","40560"
"Leaver Dept.","2022","Unknown","No function","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","SEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","SEO","5","[c]","[c]","[c]"
