"Status","Year","Function_of_post","Organisation","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","East Anglia","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","East Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","East Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Inner London - East","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Inner London - East","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Inner London - West","Female","110","[c]","34200","28950"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Inner London - West","Male","55","[c]","33490","34260"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","West Midlands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","West Midlands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","West Yorkshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Bedfordshire and Hertfordshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Bedfordshire and Hertfordshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Cheshire","Female","35","[c]","29440","28840"
"New entrant CS","2022","No function","National Crime Agency","Cheshire","Male","45","[c]","35810","34140"
"New entrant CS","2022","No function","National Crime Agency","Derbyshire and Nottinghamshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Derbyshire and Nottinghamshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Devon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Devon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","East Anglia","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","East Anglia","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Essex","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Inner London - East","Female","55","[c]","39830","37560"
"New entrant CS","2022","No function","National Crime Agency","Inner London - East","Male","60","[c]","40610","36200"
"New entrant CS","2022","No function","National Crime Agency","Kent","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Kent","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Lancashire","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Outer London - South","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Outer London - South","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Overseas","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Shropshire and Staffordshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","South Yorkshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","South Yorkshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","West Midlands","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","West Midlands","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","West Wales and The Valleys","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","West Yorkshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","West Yorkshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Infrastructure Commission","Inner London - West","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Infrastructure Commission","Inner London - West","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Savings and Investments","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Savings and Investments","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Savings and Investments","Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Savings and Investments","Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northern Ireland Office","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northern Ireland Office","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northern Ireland Office","Northern Ireland","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northern Ireland Office","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Budget Responsibility","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Budget Responsibility","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Bedfordshire and Hertfordshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Devon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Devon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Dorset and Somerset","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","East Anglia","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","East Anglia","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","East Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","East Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Inner London - East","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Inner London - East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Inner London - West","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Inner London - West","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Merseyside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","North Yorkshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Outer London - South","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Outer London - South","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","West Midlands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","West Midlands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","West Yorkshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","East Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","East Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","Inner London - East","Female","70","[c]","33880","29040"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","Inner London - East","Male","80","[c]","38460","25750"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","West Central Scotland","Female","60","[c]","27700","23450"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","West Central Scotland","Male","80","[c]","27410","23450"
"New entrant CS","2022","No function","Office of Qualifications and Examinations Regulation","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Qualifications and Examinations Regulation","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Qualifications and Examinations Regulation","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Qualifications and Examinations Regulation","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Qualifications and Examinations Regulation","West Midlands","Female","30","[c]","36250","38000"
"New entrant CS","2022","No function","Office of Qualifications and Examinations Regulation","West Midlands","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","Inner London - East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","Inner London - East","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","West Midlands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","West Midlands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Public Guardian","Derbyshire and Nottinghamshire","Female","30","[c]","22480","20970"
"New entrant CS","2022","No function","Office of the Public Guardian","Derbyshire and Nottinghamshire","Male","30","[c]","22020","20970"
"New entrant CS","2022","No function","Office of the Public Guardian","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Public Guardian","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Public Guardian","West Midlands","Female","80","[c]","22290","20970"
"New entrant CS","2022","No function","Office of the Public Guardian","West Midlands","Male","70","[c]","22000","20970"
"New entrant CS","2022","No function","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Inner London - West","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Wales","East Wales","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Wales","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Wales","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","Devon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","Devon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","East Anglia","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","East Anglia","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","East Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","East Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","Outer London - South","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","Outer London - South","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
