"Status","Year","Age","Organisation","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Teaching Regulation Agency","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","The Insolvency Service","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","The Insolvency Service","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","The Insolvency Service","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","The Insolvency Service","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","The National Archives","London","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","The National Archives","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Transport Scotland","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Transport Scotland","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Debt Management Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Debt Management Office","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Export Finance","London","Female","30","[c]","33100","30250"
"New entrant CS","2022","20-29","UK Export Finance","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Health Security Agency","London","Female","240","[c]","31970","27270"
"New entrant CS","2022","20-29","UK Health Security Agency","London","Male","135","[c]","33670","32330"
"New entrant CS","2022","20-29","UK Health Security Agency","Outside London","Female","245","[c]","26460","23390"
"New entrant CS","2022","20-29","UK Health Security Agency","Outside London","Male","135","[c]","29930","28590"
"New entrant CS","2022","20-29","UK Hydrographic Office","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Hydrographic Office","Outside London","Male","40","[c]","23520","20420"
"New entrant CS","2022","20-29","UK Space Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Space Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Space Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Space Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","Outside London","Female","215","[c]","27360","30710"
"New entrant CS","2022","20-29","UK Statistics Authority","Outside London","Male","205","[c]","25670","23880"
"New entrant CS","2022","20-29","UK Statistics Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Supreme Court","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Valuation Office Agency","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Valuation Office Agency","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Valuation Office Agency","Outside London","Female","110","[c]","25450","25000"
"New entrant CS","2022","20-29","Valuation Office Agency","Outside London","Male","85","[c]","25110","25000"
"New entrant CS","2022","20-29","Vehicle Certification Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Vehicle Certification Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Veterinary Medicines Directorate","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Veterinary Medicines Directorate","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government (excl. agencies)","Outside London","Female","70","[c]","26710","25860"
"New entrant CS","2022","20-29","Welsh Government (excl. agencies)","Outside London","Male","50","[c]","26820","25860"
"New entrant CS","2022","20-29","Welsh Revenue Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Revenue Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Wilton Park","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Wilton Park","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Accountant in Bankruptcy","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Accountant in Bankruptcy","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Advisory, Conciliation and Arbitration Service","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Advisory, Conciliation and Arbitration Service","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Advisory, Conciliation and Arbitration Service","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Advisory, Conciliation and Arbitration Service","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Animal and Plant Health Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Animal and Plant Health Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Animal and Plant Health Agency","Outside London","Female","70","[c]","26690","24920"
"New entrant CS","2022","30-39","Animal and Plant Health Agency","Outside London","Male","40","[c]","26930","24920"
"New entrant CS","2022","30-39","Animal and Plant Health Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Animal and Plant Health Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office (excl. agencies)","London","Female","90","[c]","47090","40600"
"New entrant CS","2022","30-39","Cabinet Office (excl. agencies)","London","Male","75","[c]","52360","54700"
"New entrant CS","2022","30-39","Cabinet Office (excl. agencies)","Outside London","Female","80","[c]","43290","37300"
"New entrant CS","2022","30-39","Cabinet Office (excl. agencies)","Outside London","Male","65","[c]","46910","37300"
"New entrant CS","2022","30-39","Cabinet Office (excl. agencies)","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office (excl. agencies)","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Charity Commission","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Charity Commission","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Companies House","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Companies House","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Competition and Markets Authority","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Competition and Markets Authority","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Criminal Injuries Compensation Authority","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Criminal Injuries Compensation Authority","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Criminal Injuries Compensation Authority","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Criminal Injuries Compensation Authority","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Crown Commercial Service","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Crown Commercial Service","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Crown Commercial Service","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Crown Commercial Service","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Crown Office and Procurator Fiscal Service","Outside London","Female","60","[c]","29090","29390"
"New entrant CS","2022","30-39","Crown Office and Procurator Fiscal Service","Outside London","Male","35","[c]","29460","27230"
"New entrant CS","2022","30-39","Crown Prosecution Service","London","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Crown Prosecution Service","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Crown Prosecution Service","Outside London","Female","80","[c]","35030","38000"
"New entrant CS","2022","30-39","Crown Prosecution Service","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Defence Equipment and Support","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Defence Equipment and Support","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Defence Equipment and Support","Outside London","Female","90","[c]","30570","29000"
"New entrant CS","2022","30-39","Defence Equipment and Support","Outside London","Male","120","[c]","35690","35000"
"New entrant CS","2022","30-39","Defence Science and Technology Laboratory","Outside London","Female","50","[c]","32680","29230"
"New entrant CS","2022","30-39","Defence Science and Technology Laboratory","Outside London","Male","60","[c]","37000","35860"
"New entrant CS","2022","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","65","[c]","43340","40050"
"New entrant CS","2022","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","55","[c]","41440","40050"
"New entrant CS","2022","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Female","35","[c]","37400","36740"
"New entrant CS","2022","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Digital, Culture, Media and Sport","London","Female","40","[c]","39260","34020"
"New entrant CS","2022","30-39","Department for Digital, Culture, Media and Sport","London","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Digital, Culture, Media and Sport","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Digital, Culture, Media and Sport","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Education (excl. agencies)","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Education (excl. agencies)","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Education (excl. agencies)","Outside London","Female","130","[c]","35870","36500"
"New entrant CS","2022","30-39","Department for Education (excl. agencies)","Outside London","Male","85","[c]","36790","36500"
"New entrant CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Female","95","[c]","42750","38750"
"New entrant CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Male","65","[c]","43490","38750"
"New entrant CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Female","145","[c]","37660","35900"
"New entrant CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Male","140","[c]","38420","35900"
"New entrant CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for International Trade","London","Female","35","[c]","38240","34980"
"New entrant CS","2022","30-39","Department for International Trade","London","Male","35","[c]","43660","41720"
"New entrant CS","2022","30-39","Department for International Trade","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for International Trade","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Female","40","[c]","41680","39600"
"New entrant CS","2022","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Male","35","[c]","42510","39600"
"New entrant CS","2022","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Female","35","[c]","35710","31090"
"New entrant CS","2022","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Male","35","[c]","38270","36340"
"New entrant CS","2022","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Transport (excl. agencies)","London","Female","60","[c]","50180","54110"
"New entrant CS","2022","30-39","Department for Transport (excl. agencies)","London","Male","85","[c]","51140","54110"
"New entrant CS","2022","30-39","Department for Transport (excl. agencies)","Outside London","Female","30","[c]","37160","38650"
"New entrant CS","2022","30-39","Department for Transport (excl. agencies)","Outside London","Male","35","[c]","42900","38650"
"New entrant CS","2022","30-39","Department for Work and Pensions (excl. agencies)","London","Female","155","[c]","32770","31060"
"New entrant CS","2022","30-39","Department for Work and Pensions (excl. agencies)","London","Male","145","[c]","33510","31060"
"New entrant CS","2022","30-39","Department for Work and Pensions (excl. agencies)","Outside London","Female","1175","[c]","25950","27570"
"New entrant CS","2022","30-39","Department for Work and Pensions (excl. agencies)","Outside London","Male","1015","[c]","26680","27570"
"New entrant CS","2022","30-39","Department for Work and Pensions (excl. agencies)","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Work and Pensions (excl. agencies)","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department of Health and Social Care (excl. agencies)","London","Female","110","[c]","41620","40650"
"New entrant CS","2022","30-39","Department of Health and Social Care (excl. agencies)","London","Male","40","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department of Health and Social Care (excl. agencies)","Outside London","Female","45","[c]","33250","28970"
"New entrant CS","2022","30-39","Department of Health and Social Care (excl. agencies)","Outside London","Male","35","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department of Health and Social Care (excl. agencies)","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department of Health and Social Care (excl. agencies)","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Disclosure Scotland","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Disclosure Scotland","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Licensing Agency","Outside London","Female","80","[c]","23690","21840"
"New entrant CS","2022","30-39","Driver and Vehicle Licensing Agency","Outside London","Male","70","[c]","24710","21840"
"New entrant CS","2022","30-39","Driver and Vehicle Licensing Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Licensing Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Standards Agency","Outside London","Female","60","[c]","26180","26130"
"New entrant CS","2022","30-39","Driver and Vehicle Standards Agency","Outside London","Male","80","[c]","26510","26130"
"New entrant CS","2022","30-39","Education and Skills Funding Agency","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Education and Skills Funding Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Education and Skills Funding Agency","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Education and Skills Funding Agency","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Education Scotland","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Education Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Estyn","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Estyn","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","Outside London","Female","35","[c]","32250","30350"
"New entrant CS","2022","30-39","Food Standards Agency","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Scotland","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Scotland","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Actuary's Department","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Actuary's Department","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Actuary's Department","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Actuary's Department","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Internal Audit Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Internal Audit Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Internal Audit Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Internal Audit Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Legal Department","London","Female","70","[c]","45820","50500"
"New entrant CS","2022","30-39","Government Legal Department","London","Male","30","[c]","46270","50500"
"New entrant CS","2022","30-39","Government Legal Department","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Legal Department","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Property Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Property Agency","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Property Agency","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Property Agency","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Health and Safety Executive","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Health and Safety Executive","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Health and Safety Executive","Outside London","Female","35","[c]","30170","26370"
"New entrant CS","2022","30-39","Health and Safety Executive","Outside London","Male","30","[c]","38370","31660"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","London","Female","55","[c]","32560","28310"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","London","Male","35","[c]","33240","34260"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","Outside London","Female","180","[c]","22920","20970"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","Outside London","Male","120","[c]","23970","20970"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Crown Prosecution Service Inspectorate","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Crown Prosecution Service Inspectorate","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","Outside London","Female","75","[c]","26970","22600"
"New entrant CS","2022","30-39","HM Land Registry","Outside London","Male","60","[c]","27940","27130"
"New entrant CS","2022","30-39","HM Prison and Probation Service","London","Female","245","[c]","31400","30200"
"New entrant CS","2022","30-39","HM Prison and Probation Service","London","Male","150","[c]","31030","30520"
"New entrant CS","2022","30-39","HM Prison and Probation Service","Outside London","Female","1830","[c]","25690","24430"
"New entrant CS","2022","30-39","HM Prison and Probation Service","Outside London","Male","1100","[c]","25270","23170"
"New entrant CS","2022","30-39","HM Prison and Probation Service","Unknown","Female","45","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Prison and Probation Service","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","London","Female","90","[c]","39140","37610"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","London","Male","100","[c]","36480","37610"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Outside London","Female","1015","[c]","26250","26590"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Outside London","Male","1105","[c]","27580","26590"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Treasury (excl. agencies)","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Treasury (excl. agencies)","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Treasury (excl. agencies)","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Treasury (excl. agencies)","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Treasury (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Treasury (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","London","Female","80","[c]","36540","35050"
"New entrant CS","2022","30-39","Home Office","London","Male","85","[c]","39670","35050"
"New entrant CS","2022","30-39","Home Office","Outside London","Female","180","[c]","26650","24880"
"New entrant CS","2022","30-39","Home Office","Outside London","Male","220","[c]","27850","24880"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intellectual Property Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intellectual Property Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intellectual Property Office","Outside London","Female","30","[c]","25830","21810"
"New entrant CS","2022","30-39","Intellectual Property Office","Outside London","Male","30","[c]","31410","27380"
"New entrant CS","2022","30-39","Legal Aid Agency","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal Aid Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal Aid Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal Aid Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicines and Healthcare Products Regulatory Agency","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicines and Healthcare Products Regulatory Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicines and Healthcare Products Regulatory Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicines and Healthcare Products Regulatory Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Met Office","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Met Office","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","London","Male","45","[c]","40190","41500"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","Outside London","Female","350","[c]","29640","26350"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","Outside London","Male","280","[c]","31260","26350"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","Overseas","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","Overseas","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","London","Female","70","[c]","41200","41750"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","London","Male","35","[c]","43000","41750"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","Outside London","Female","45","[c]","35390","31210"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","Outside London","Male","35","[c]","34990","36050"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","Outside London","Female","45","[c]","33600","33290"
"New entrant CS","2022","30-39","National Crime Agency","Outside London","Male","50","[c]","35770","34140"
"New entrant CS","2022","30-39","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Infrastructure Commission","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Infrastructure Commission","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Records of Scotland","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Records of Scotland","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Savings and Investments","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Savings and Investments","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Savings and Investments","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Savings and Investments","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland Office","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Budget Responsibility","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Budget Responsibility","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","London","Female","10","[c]","[c]","[c]"
