"Status","Year","Age","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","60-64","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Policy","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Policy","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Science and Engineering","Female","50","[c]","42360","40060"
"Leaver Dept.","2022","60-64","Science and Engineering","Male","45","[c]","57830","50740"
"Leaver Dept.","2022","60-64","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Finance","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Medicine","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Medicine","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Operational Delivery","Female","60","[c]","31680","28040"
"Leaver Dept.","2022","65+","Operational Delivery","Male","35","[c]","43580","37590"
"Leaver Dept.","2022","65+","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Science and Engineering","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Science and Engineering","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Commercial","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Communications","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data and Technology","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Economics","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Female","335","[c]","22040","21260"
"New entrant CS","2022","16-19","Operational Delivery","Male","265","[c]","21720","21250"
"New entrant CS","2022","16-19","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","Male","45","[c]","19040","17140"
"New entrant CS","2022","16-19","Policy","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Policy","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Science and Engineering","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Science and Engineering","Male","55","[c]","18100","17140"
"New entrant CS","2022","16-19","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Tax","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Tax","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Female","55","[c]","22890","21260"
"New entrant CS","2022","16-19","Unknown","Male","50","[c]","22660","21260"
"New entrant CS","2022","20-29","Commercial","Female","200","[c]","29090","26880"
"New entrant CS","2022","20-29","Commercial","Male","150","[c]","28000","26590"
"New entrant CS","2022","20-29","Communications","Female","200","[c]","31620","31800"
"New entrant CS","2022","20-29","Communications","Male","110","[c]","30750","29180"
"New entrant CS","2022","20-29","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Female","135","[c]","25580","26830"
"New entrant CS","2022","20-29","Counter Fraud","Male","100","[c]","25600","25110"
"New entrant CS","2022","20-29","Digital, Data and Technology","Female","385","[c]","31390","30600"
"New entrant CS","2022","20-29","Digital, Data and Technology","Male","580","[c]","30960","30210"
"New entrant CS","2022","20-29","Economics","Female","115","[c]","30770","30710"
"New entrant CS","2022","20-29","Economics","Male","210","[c]","30480","30710"
"New entrant CS","2022","20-29","Finance","Female","210","[c]","30000","27270"
"New entrant CS","2022","20-29","Finance","Male","235","[c]","29130","27570"
"New entrant CS","2022","20-29","Geography","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Geography","Male","30","[c]","22020","20420"
"New entrant CS","2022","20-29","Human Resources","Female","305","[c]","27070","26250"
"New entrant CS","2022","20-29","Human Resources","Male","135","[c]","28220","26670"
"New entrant CS","2022","20-29","Intelligence Analysis","Female","60","[c]","28680","28700"
"New entrant CS","2022","20-29","Intelligence Analysis","Male","50","[c]","29350","28700"
"New entrant CS","2022","20-29","Internal Audit","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","International Trade","Female","70","[c]","31900","31800"
"New entrant CS","2022","20-29","International Trade","Male","55","[c]","30620","31800"
"New entrant CS","2022","20-29","Knowledge and Information Management","Female","50","[c]","27840","26880"
"New entrant CS","2022","20-29","Knowledge and Information Management","Male","40","[c]","30210","28590"
"New entrant CS","2022","20-29","Legal","Female","235","[c]","33850","30450"
"New entrant CS","2022","20-29","Legal","Male","110","[c]","34840","31180"
"New entrant CS","2022","20-29","Medicine","Female","40","[c]","31090","31530"
"New entrant CS","2022","20-29","Medicine","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Operational Delivery","Female","8745","[c]","24260","23140"
"New entrant CS","2022","20-29","Operational Delivery","Male","5255","[c]","24440","23140"
"New entrant CS","2022","20-29","Operational Research","Female","35","[c]","29810","29230"
"New entrant CS","2022","20-29","Operational Research","Male","40","[c]","29790","29230"
"New entrant CS","2022","20-29","Other","Female","555","[c]","24350","21640"
"New entrant CS","2022","20-29","Other","Male","495","[c]","24000","21260"
"New entrant CS","2022","20-29","Planning","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Planning","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Policy","Female","1255","[c]","32800","32560"
"New entrant CS","2022","20-29","Policy","Male","920","[c]","33100","32560"
"New entrant CS","2022","20-29","Project Delivery","Female","230","[c]","31170","30530"
"New entrant CS","2022","20-29","Project Delivery","Male","190","[c]","30330","29230"
"New entrant CS","2022","20-29","Property","Female","140","[c]","28760","26030"
"New entrant CS","2022","20-29","Property","Male","125","[c]","28640","27120"
"New entrant CS","2022","20-29","Psychology","Female","130","[c]","26010","27380"
"New entrant CS","2022","20-29","Psychology","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Science and Engineering","Female","340","[c]","26890","26370"
"New entrant CS","2022","20-29","Science and Engineering","Male","465","[c]","27320","27010"
"New entrant CS","2022","20-29","Security","Female","65","[c]","26140","23710"
"New entrant CS","2022","20-29","Security","Male","180","[c]","25620","25000"
"New entrant CS","2022","20-29","Social Research","Female","150","[c]","32410","30710"
"New entrant CS","2022","20-29","Social Research","Male","45","[c]","31380","30710"
"New entrant CS","2022","20-29","Statistics","Female","120","[c]","28950","30150"
"New entrant CS","2022","20-29","Statistics","Male","150","[c]","29980","30150"
"New entrant CS","2022","20-29","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Tax","Female","575","[c]","26840","26590"
"New entrant CS","2022","20-29","Tax","Male","560","[c]","26990","26590"
"New entrant CS","2022","20-29","Unknown","Female","1910","[c]","27930","27570"
"New entrant CS","2022","20-29","Unknown","Male","1405","[c]","28080","27230"
"New entrant CS","2022","20-29","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Female","135","[c]","33540","32750"
"New entrant CS","2022","30-39","Commercial","Male","85","[c]","36270","34900"
"New entrant CS","2022","30-39","Communications","Female","100","[c]","40020","38000"
"New entrant CS","2022","30-39","Communications","Male","55","[c]","36650","36290"
"New entrant CS","2022","30-39","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Female","120","[c]","26260","27570"
"New entrant CS","2022","30-39","Counter Fraud","Male","75","[c]","26440","27570"
"New entrant CS","2022","30-39","Digital, Data and Technology","Female","315","[c]","39010","36570"
"New entrant CS","2022","30-39","Digital, Data and Technology","Male","530","[c]","39570","36840"
"New entrant CS","2022","30-39","Economics","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Female","185","[c]","36230","35000"
"New entrant CS","2022","30-39","Finance","Male","150","[c]","38810","36670"
"New entrant CS","2022","30-39","Geography","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Geography","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","Female","200","[c]","34130","30730"
"New entrant CS","2022","30-39","Human Resources","Male","90","[c]","37450","31990"
"New entrant CS","2022","30-39","Inspector of Education and Training","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","Female","35","[c]","34120","30730"
"New entrant CS","2022","30-39","Knowledge and Information Management","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","Female","210","[c]","45940","48080"
"New entrant CS","2022","30-39","Legal","Male","120","[c]","44020","43920"
"New entrant CS","2022","30-39","Medicine","Female","95","[c]","47450","39030"
"New entrant CS","2022","30-39","Medicine","Male","35","[c]","56420","49270"
"New entrant CS","2022","30-39","Operational Delivery","Female","4960","[c]","26430","24800"
"New entrant CS","2022","30-39","Operational Delivery","Male","3590","[c]","26340","24880"
"New entrant CS","2022","30-39","Operational Research","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","Female","340","[c]","27570","23450"
"New entrant CS","2022","30-39","Other","Male","255","[c]","31020","27220"
"New entrant CS","2022","30-39","Planning","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","Female","525","[c]","39130","36500"
"New entrant CS","2022","30-39","Policy","Male","430","[c]","40740","37350"
"New entrant CS","2022","30-39","Project Delivery","Female","180","[c]","37710","35050"
"New entrant CS","2022","30-39","Project Delivery","Male","165","[c]","38840","39600"
"New entrant CS","2022","30-39","Property","Female","85","[c]","35400","33000"
"New entrant CS","2022","30-39","Property","Male","75","[c]","36850","33000"
"New entrant CS","2022","30-39","Psychology","Female","30","[c]","27140","27700"
"New entrant CS","2022","30-39","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","Female","180","[c]","34510","32310"
"New entrant CS","2022","30-39","Science and Engineering","Male","175","[c]","36290","33000"
"New entrant CS","2022","30-39","Security","Female","35","[c]","28440","25680"
"New entrant CS","2022","30-39","Security","Male","125","[c]","30010","25000"
"New entrant CS","2022","30-39","Social Research","Female","50","[c]","37510","38340"
"New entrant CS","2022","30-39","Social Research","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Statistics","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Statistics","Male","35","[c]","38410","36210"
"New entrant CS","2022","30-39","Tax","Female","355","[c]","27220","26590"
"New entrant CS","2022","30-39","Tax","Male","465","[c]","28230","26590"
"New entrant CS","2022","30-39","Unknown","Female","1160","[c]","34100","28640"
"New entrant CS","2022","30-39","Unknown","Male","965","[c]","34860","30750"
"New entrant CS","2022","30-39","Veterinarian","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Veterinarian","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","Female","85","[c]","36420","33290"
"New entrant CS","2022","40-49","Commercial","Male","55","[c]","39720","33050"
"New entrant CS","2022","40-49","Communications","Female","55","[c]","46460","40870"
"New entrant CS","2022","40-49","Communications","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","Female","80","[c]","26430","27570"
"New entrant CS","2022","40-49","Counter Fraud","Male","55","[c]","26810","27570"
"New entrant CS","2022","40-49","Digital, Data and Technology","Female","200","[c]","41340","39240"
"New entrant CS","2022","40-49","Digital, Data and Technology","Male","375","[c]","46010","42910"
"New entrant CS","2022","40-49","Economics","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Economics","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Female","135","[c]","38030","36620"
"New entrant CS","2022","40-49","Finance","Male","90","[c]","40570","36500"
"New entrant CS","2022","40-49","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Geography","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Female","180","[c]","37880","34000"
"New entrant CS","2022","40-49","Human Resources","Male","50","[c]","44170","38000"
"New entrant CS","2022","40-49","Inspector of Education and Training","Female","50","[c]","56970","46360"
"New entrant CS","2022","40-49","Inspector of Education and Training","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Intelligence Analysis","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Intelligence Analysis","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","International Trade","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","International Trade","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Knowledge and Information Management","Female","30","[c]","31120","30210"
"New entrant CS","2022","40-49","Knowledge and Information Management","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Female","125","[c]","48870","50500"
"New entrant CS","2022","40-49","Legal","Male","65","[c]","47730","50500"
"New entrant CS","2022","40-49","Medicine","Female","65","[c]","50310","39030"
"New entrant CS","2022","40-49","Medicine","Male","35","[c]","62310","71000"
"New entrant CS","2022","40-49","Operational Delivery","Female","3810","[c]","28100","25500"
"New entrant CS","2022","40-49","Operational Delivery","Male","2250","[c]","29040","26140"
"New entrant CS","2022","40-49","Operational Research","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other","Female","225","[c]","29950","26350"
"New entrant CS","2022","40-49","Other","Male","230","[c]","33290","26350"
"New entrant CS","2022","40-49","Planning","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning Inspectors","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning Inspectors","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Policy","Female","270","[c]","42880","39910"
"New entrant CS","2022","40-49","Policy","Male","180","[c]","42980","39600"
"New entrant CS","2022","40-49","Project Delivery","Female","140","[c]","41040","38110"
"New entrant CS","2022","40-49","Project Delivery","Male","115","[c]","43010","40000"
"New entrant CS","2022","40-49","Property","Female","60","[c]","37030","33000"
"New entrant CS","2022","40-49","Property","Male","100","[c]","42950","40000"
"New entrant CS","2022","40-49","Psychology","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Science and Engineering","Female","100","[c]","39030","38650"
"New entrant CS","2022","40-49","Science and Engineering","Male","125","[c]","39910","40000"
"New entrant CS","2022","40-49","Security","Female","30","[c]","30640","25630"
"New entrant CS","2022","40-49","Security","Male","85","[c]","29770","25000"
"New entrant CS","2022","40-49","Social Research","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Social Research","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Statistics","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Statistics","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Tax","Female","185","[c]","27520","26590"
"New entrant CS","2022","40-49","Tax","Male","175","[c]","28860","26590"
"New entrant CS","2022","40-49","Unknown","Female","790","[c]","35990","31540"
"New entrant CS","2022","40-49","Unknown","Male","560","[c]","40330","31540"
"New entrant CS","2022","40-49","Veterinarian","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Veterinarian","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Female","45","[c]","35640","31060"
"New entrant CS","2022","50-59","Commercial","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Female","55","[c]","25970","26850"
"New entrant CS","2022","50-59","Counter Fraud","Male","55","[c]","27790","27570"
"New entrant CS","2022","50-59","Digital, Data and Technology","Female","90","[c]","41120","39580"
"New entrant CS","2022","50-59","Digital, Data and Technology","Male","245","[c]","46560","42250"
"New entrant CS","2022","50-59","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","Female","85","[c]","40800","37680"
"New entrant CS","2022","50-59","Finance","Male","65","[c]","43640","40960"
"New entrant CS","2022","50-59","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Geography","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Human Resources","Female","110","[c]","40290","36680"
"New entrant CS","2022","50-59","Human Resources","Male","35","[c]","39300","36050"
"New entrant CS","2022","50-59","Inspector of Education and Training","Female","45","[c]","58170","51360"
"New entrant CS","2022","50-59","Inspector of Education and Training","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Intelligence Analysis","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Internal Audit","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Internal Audit","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","International Trade","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","International Trade","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Knowledge and Information Management","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","Female","35","[c]","48220","50500"
"New entrant CS","2022","50-59","Legal","Male","30","[c]","51540","48080"
"New entrant CS","2022","50-59","Medicine","Female","35","[c]","51250","40880"
"New entrant CS","2022","50-59","Medicine","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Delivery","Female","3355","[c]","27640","24950"
"New entrant CS","2022","50-59","Operational Delivery","Male","2345","[c]","29150","26830"
"New entrant CS","2022","50-59","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","Female","180","[c]","26860","21260"
"New entrant CS","2022","50-59","Other","Male","210","[c]","29660","26350"
"New entrant CS","2022","50-59","Planning","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Planning","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","Female","150","[c]","41090","36740"
"New entrant CS","2022","50-59","Policy","Male","110","[c]","43800","38750"
"New entrant CS","2022","50-59","Project Delivery","Female","60","[c]","40230","38000"
"New entrant CS","2022","50-59","Project Delivery","Male","100","[c]","47850","41480"
"New entrant CS","2022","50-59","Property","Female","35","[c]","37230","33000"
"New entrant CS","2022","50-59","Property","Male","100","[c]","38690","33080"
"New entrant CS","2022","50-59","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","Female","65","[c]","40300","40030"
"New entrant CS","2022","50-59","Science and Engineering","Male","125","[c]","41370","42500"
"New entrant CS","2022","50-59","Security","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","Male","110","[c]","30660","25000"
"New entrant CS","2022","50-59","Social Research","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Statistics","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Statistics","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","Female","90","[c]","26720","26590"
"New entrant CS","2022","50-59","Tax","Male","90","[c]","28180","26590"
"New entrant CS","2022","50-59","Unknown","Female","585","[c]","34870","27570"
