"Status","Year","Age","Ethnicity","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","50-59","Black","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Policy","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Property","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Property","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Science and Engineering","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Science and Engineering","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Science and Engineering","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Security","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Security","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Social Research","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Social Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Statistics","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Statistics","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Statistics","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Tax","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Tax","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Unknown","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Communications","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Economics","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Economics","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Inspector of Education and Training","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Internal Audit","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","International Trade","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","International Trade","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","International Trade","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Medicine","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Medicine","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Medicine","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Medicine","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Operational Delivery","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Operational Research","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Operational Research","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Other","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Other","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Other","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Other","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Planning","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Planning","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Planning Inspectors","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Planning Inspectors","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Planning Inspectors","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Policy","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Property","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Property","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Security","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Security","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Social Research","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Social Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Statistics","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Statistics","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Statistics","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Tax","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Tax","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Communications","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Economics","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Economics","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Inspector of Education and Training","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Internal Audit","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","International Trade","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","International Trade","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","International Trade","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Medicine","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Medicine","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Medicine","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Medicine","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Operational Research","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Operational Research","G7","[c]","[c]","[c]","[c]"
