"Status","Year","Disability","Ethnicity","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Asian","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Legal","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Legal","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Legal","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Legal","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Legal","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Legal","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Legal","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","No function","East Midlands (England)","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","No function","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","No function","London","70","[c]","32140","31060"
"New entrant CS","2022","Declared disabled","Asian","No function","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","No function","North West (England)","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","No function","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","No function","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","No function","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","No function","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","No function","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","No function","West Midlands (England)","40","[c]","27030","27080"
"New entrant CS","2022","Declared disabled","Asian","No function","Yorkshire and The Humber","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Property","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Property","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Property","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Security","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Security","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Security","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Security","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Security","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Security","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Unknown","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Analysis","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Analysis","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Analysis","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Analysis","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Analysis","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Commercial","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Commercial","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Commercial","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Commercial","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Communications","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Communications","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Communications","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Communications","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Communications","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Communications","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Debt","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Debt","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Debt","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Debt","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Debt","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Debt","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Debt","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Debt","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Debt","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Digital, Data & Technology","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Digital, Data & Technology","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Finance","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Finance","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Finance","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Grants Management","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Grants Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Grants Management","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Human Resources","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Human Resources","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Legal","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Legal","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Legal","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Legal","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Legal","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Legal","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","No function","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","No function","East of England","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","No function","London","135","[c]","32290","31060"
"New entrant CS","2022","Declared disabled","Black","No function","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","No function","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","No function","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","No function","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","No function","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","No function","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","No function","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","No function","West Midlands (England)","35","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","No function","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Property","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Property","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Property","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Security","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Security","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Security","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Security","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Security","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Security","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Unknown","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Unknown","Scotland","[c]","[c]","[c]","[c]"
