"Status","Year","Disability","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","AO","Undeclared","45","[c]","21600","21260"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","AO","Unknown","85","[c]","21230","21300"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","EO","Heterosexual / straight","595","[c]","26770","27570"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","EO","LGBO","60","[c]","26440","26590"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","EO","Undeclared","30","[c]","26900","27570"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","G7","Heterosexual / straight","145","[c]","52420","49700"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","HEO","Heterosexual / straight","270","[c]","31790","31990"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","SEO","Heterosexual / straight","185","[c]","38760","37350"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","SEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","Unknown","Heterosexual / straight","380","[c]","28120","24800"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","Unknown","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","AO","Heterosexual / straight","35","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","EO","Heterosexual / straight","60","[c]","29130","30540"
"New entrant CS","2022","Undeclared","London","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","EO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","G6","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","G7","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","HEO","Heterosexual / straight","70","[c]","33520","33570"
"New entrant CS","2022","Undeclared","London","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","HEO","Undeclared","40","[c]","33240","34020"
"New entrant CS","2022","Undeclared","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","SEO","Heterosexual / straight","30","[c]","41770","41650"
"New entrant CS","2022","Undeclared","London","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","SEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Unknown","Heterosexual / straight","35","[c]","34310","29450"
"New entrant CS","2022","Undeclared","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Unknown","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","AO","Heterosexual / straight","35","[c]","21430","21260"
"New entrant CS","2022","Undeclared","North East (England)","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","AO","Heterosexual / straight","50","[c]","21420","21260"
"New entrant CS","2022","Undeclared","North West (England)","AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","AO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","EO","Heterosexual / straight","30","[c]","26840","27570"
"New entrant CS","2022","Undeclared","North West (England)","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","AA","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","AO","Heterosexual / straight","35","[c]","22360","21260"
"New entrant CS","2022","Undeclared","South East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","Unknown","Undeclared","5","[c]","[c]","[c]"
