"Status","Year","Function_of_post","Region_ITL1","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Communications","London","Westminster","London","380","[c]","37030","34550"
"New entrant CS","2022","Communications","North East (England)","Darlington","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","North East (England)","Tyneside","Outside London","125","[c]","27990","26590"
"New entrant CS","2022","Communications","North West (England)","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","North West (England)","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","North West (England)","Greater Manchester South West","Outside London","75","[c]","27890","26590"
"New entrant CS","2022","Communications","North West (England)","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","North West (England)","Manchester","Outside London","95","[c]","27790","26590"
"New entrant CS","2022","Communications","North West (England)","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","North West (England)","Warrington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Northern Ireland","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Northern Ireland","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Northern Ireland","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scotland","City of Edinburgh","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scotland","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scotland","Glasgow City","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South East (England)","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South East (England)","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South East (England)","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South East (England)","Oxfordshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South East (England)","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South East (England)","Southampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South East (England)","West Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South East (England)","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South East (England)","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South West (England)","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South West (England)","Bristol, City of","Outside London","10","[c]","33250","34920"
"New entrant CS","2022","Communications","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South West (England)","Devon CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South West (England)","Dorset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South West (England)","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South West (England)","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Wales","Cardiff and Vale of Glamorgan","Outside London","75","[c]","28460","26590"
"New entrant CS","2022","Communications","Wales","Swansea","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Midlands (England)","Birmingham","Outside London","235","[c]","26490","26590"
"New entrant CS","2022","Communications","West Midlands (England)","Coventry","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Midlands (England)","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Midlands (England)","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Midlands (England)","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Midlands (England)","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Yorkshire and The Humber","Bradford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Yorkshire and The Humber","Leeds","Outside London","115","[c]","29560","26590"
"New entrant CS","2022","Communications","Yorkshire and The Humber","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Yorkshire and The Humber","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Yorkshire and The Humber","York","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East Midlands (England)","Leicester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East Midlands (England)","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East Midlands (England)","Nottingham","Outside London","55","[c]","30080","26590"
"New entrant CS","2022","Counter Fraud","East Midlands (England)","South and West Derbyshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East Midlands (England)","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East of England","Bedford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East of England","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East of England","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East of England","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East of England","Hertfordshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East of England","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East of England","Suffolk CC","Outside London","35","[c]","23560","21250"
"New entrant CS","2022","Counter Fraud","London","Barking & Dagenham and Havering","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","Barnet","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","Bromley","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","Croydon","London","50","[c]","32780","30750"
"New entrant CS","2022","Counter Fraud","London","Hackney and Newham","London","105","[c]","33200","30750"
"New entrant CS","2022","Counter Fraud","London","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","Redbridge and Waltham Forest","London","80","[c]","25850","25110"
"New entrant CS","2022","Counter Fraud","London","Tower Hamlets","London","10","[c]","25340","25110"
"New entrant CS","2022","Counter Fraud","London","Wandsworth","London","10","[c]","25650","25110"
"New entrant CS","2022","Counter Fraud","London","Westminster","London","35","[c]","34620","29870"
"New entrant CS","2022","Counter Fraud","North East (England)","Durham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","North East (England)","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","North East (England)","Sunderland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","North East (England)","Tyneside","Outside London","115","[c]","28050","27570"
"New entrant CS","2022","Counter Fraud","North West (England)","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","North West (England)","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","North West (England)","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","North West (England)","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","North West (England)","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","North West (England)","East Merseyside","Outside London","15","[c]","27880","27570"
"New entrant CS","2022","Counter Fraud","North West (England)","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","North West (England)","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","North West (England)","Greater Manchester South West","Outside London","65","[c]","28060","26590"
"New entrant CS","2022","Counter Fraud","North West (England)","Liverpool","Outside London","40","[c]","26550","26590"
"New entrant CS","2022","Counter Fraud","North West (England)","Manchester","Outside London","55","[c]","27140","26590"
"New entrant CS","2022","Counter Fraud","North West (England)","Mid Lancashire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","North West (England)","Sefton","Outside London","20","[c]","26340","26590"
"New entrant CS","2022","Counter Fraud","North West (England)","Wirral","Outside London","15","[c]","21710","21260"
"New entrant CS","2022","Counter Fraud","Northern Ireland","Belfast","Outside London","55","[c]","27070","26590"
"New entrant CS","2022","Counter Fraud","Scotland","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Scotland","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Scotland","City of Edinburgh","Outside London","20","[c]","28270","26590"
"New entrant CS","2022","Counter Fraud","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","55","[c]","22220","21260"
"New entrant CS","2022","Counter Fraud","Scotland","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Scotland","Glasgow City","Outside London","105","[c]","23680","21260"
"New entrant CS","2022","Counter Fraud","Scotland","North Lanarkshire","Outside London","40","[c]","27520","26590"
"New entrant CS","2022","Counter Fraud","Scotland","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","South East (England)","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","South East (England)","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","South East (England)","East Kent","Outside London","85","[c]","25540","24250"
"New entrant CS","2022","Counter Fraud","South East (England)","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","South East (England)","Isle of Wight","Outside London","35","[c]","21820","21260"
"New entrant CS","2022","Counter Fraud","South East (England)","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","South East (England)","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","South East (England)","Portsmouth","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","South East (England)","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","South East (England)","Southampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","South West (England)","Bournemouth, Christchurch and Poole","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","South West (England)","Bristol, City of","Outside London","20","[c]","28900","26590"
"New entrant CS","2022","Counter Fraud","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","South West (England)","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","South West (England)","Gloucestershire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","South West (England)","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Wales","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Wales","Cardiff and Vale of Glamorgan","Outside London","50","[c]","26290","25540"
"New entrant CS","2022","Counter Fraud","Wales","Central Valleys","Outside London","45","[c]","23010","21260"
"New entrant CS","2022","Counter Fraud","Wales","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Wales","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Wales","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Wales","Swansea","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","West Midlands (England)","Birmingham","Outside London","70","[c]","27240","26590"
"New entrant CS","2022","Counter Fraud","West Midlands (England)","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","West Midlands (England)","Dudley","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","West Midlands (England)","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","West Midlands (England)","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","West Midlands (England)","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","West Midlands (England)","Solihull","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","West Midlands (England)","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","West Midlands (England)","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","West Midlands (England)","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","West Midlands (England)","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Yorkshire and The Humber","Bradford","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Yorkshire and The Humber","Leeds","Outside London","95","[c]","26730","26590"
"New entrant CS","2022","Counter Fraud","Yorkshire and The Humber","North and North East Lincolnshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Yorkshire and The Humber","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Yorkshire and The Humber","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Yorkshire and The Humber","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Yorkshire and The Humber","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","East Midlands (England)","North Northamptonshire","Outside London","60","[c]","21260","21260"
"New entrant CS","2022","Debt","East Midlands (England)","Nottingham","Outside London","45","[c]","21250","21250"
"New entrant CS","2022","Debt","East of England","Hertfordshire CC","Outside London","10","[c]","24250","24250"
"New entrant CS","2022","Debt","London","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","London","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","London","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","North East (England)","Sunderland","Outside London","75","[c]","21510","21260"
"New entrant CS","2022","Debt","North East (England)","Tyneside","Outside London","95","[c]","22160","21250"
"New entrant CS","2022","Debt","North West (England)","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","North West (England)","Greater Manchester South West","Outside London","15","[c]","21660","21260"
"New entrant CS","2022","Debt","North West (England)","Liverpool","Outside London","125","[c]","21380","21250"
"New entrant CS","2022","Debt","Scotland","City of Edinburgh","Outside London","55","[c]","21250","21250"
"New entrant CS","2022","Debt","Scotland","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Scotland","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Scotland","South Lanarkshire","Outside London","80","[c]","21250","21250"
"New entrant CS","2022","Debt","South West (England)","Somerset CC","Outside London","15","[c]","21260","21260"
"New entrant CS","2022","Debt","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Wales","Cardiff and Vale of Glamorgan","Outside London","95","[c]","21250","21250"
"New entrant CS","2022","Debt","Wales","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","West Midlands (England)","Birmingham","Outside London","150","[c]","21540","21250"
"New entrant CS","2022","Debt","West Midlands (England)","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","West Midlands (England)","Dudley","Outside London","40","[c]","21680","21260"
"New entrant CS","2022","Debt","West Midlands (England)","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","15","[c]","22260","21260"
"New entrant CS","2022","Debt","Yorkshire and The Humber","Bradford","Outside London","85","[c]","21640","21260"
"New entrant CS","2022","Debt","Yorkshire and The Humber","Leeds","Outside London","25","[c]","21840","21250"
"New entrant CS","2022","Digital, Data & Technology","East Midlands (England)","Leicester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","East Midlands (England)","Leicestershire CC and Rutland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","East Midlands (England)","Lincolnshire CC","Outside London","15","[c]","25820","25330"
"New entrant CS","2022","Digital, Data & Technology","East Midlands (England)","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","East Midlands (England)","Nottingham","Outside London","50","[c]","36110","33350"
"New entrant CS","2022","Digital, Data & Technology","East Midlands (England)","South Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","East of England","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","East of England","Hertfordshire CC","Outside London","10","[c]","30700","30200"
"New entrant CS","2022","Digital, Data & Technology","East of England","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","East of England","Norwich and East Norfolk","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","East of England","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","East of England","Southend-on-Sea","Outside London","10","[c]","31020","33080"
"New entrant CS","2022","Digital, Data & Technology","East of England","Suffolk CC","Outside London","15","[c]","28990","25460"
"New entrant CS","2022","Digital, Data & Technology","London","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","London","Barnet","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","London","Bexley and Greenwich","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","London","Bromley","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","London","Camden and City of London","London","15","[c]","45470","41750"
"New entrant CS","2022","Digital, Data & Technology","London","Croydon","London","25","[c]","36010","37290"
"New entrant CS","2022","Digital, Data & Technology","London","Enfield","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","London","Hackney and Newham","London","25","[c]","37470","37930"
"New entrant CS","2022","Digital, Data & Technology","London","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","London","Harrow and Hillingdon","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","London","Hounslow and Richmond upon Thames","London","30","[c]","36650","35550"
"New entrant CS","2022","Digital, Data & Technology","London","Lambeth","London","20","[c]","45110","40170"
"New entrant CS","2022","Digital, Data & Technology","London","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","London","Tower Hamlets","London","210","[c]","47460","52850"
"New entrant CS","2022","Digital, Data & Technology","London","Westminster","London","375","[c]","42470","40600"
"New entrant CS","2022","Digital, Data & Technology","North East (England)","Darlington","Outside London","15","[c]","31140","29360"
"New entrant CS","2022","Digital, Data & Technology","North East (England)","Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","North East (England)","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","North East (England)","Tyneside","Outside London","175","[c]","37410","33430"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","Blackpool","Outside London","50","[c]","41350","40080"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","Cheshire East","Outside London","20","[c]","31370","26350"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","Greater Manchester South West","Outside London","40","[c]","35600","33080"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","Liverpool","Outside London","35","[c]","30750","29510"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","Manchester","Outside London","205","[c]","39080","36000"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","Mid Lancashire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","Sefton","Outside London","35","[c]","33760","33080"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","Warrington","Outside London","30","[c]","39180","36900"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","Wirral","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland","Belfast","Outside London","25","[c]","34100","33080"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Overseas","Overseas","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scotland","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scotland","City of Edinburgh","Outside London","40","[c]","36400","33080"
"New entrant CS","2022","Digital, Data & Technology","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scotland","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scotland","Glasgow City","Outside London","50","[c]","41740","36550"
"New entrant CS","2022","Digital, Data & Technology","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scotland","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scotland","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Berkshire","Outside London","30","[c]","43940","39950"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Central Hampshire","Outside London","15","[c]","28660","22230"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Medway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Oxfordshire CC","Outside London","10","[c]","33630","33000"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Portsmouth","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","South Hampshire","Outside London","35","[c]","34180","30210"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Southampton","Outside London","10","[c]","36990","30730"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","West Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","West Sussex (South West)","Outside London","15","[c]","40330","40180"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","65","[c]","31950","30940"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Bristol, City of","Outside London","135","[c]","39850","37000"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Devon CC","Outside London","140","[c]","25180","24320"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Dorset","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Plymouth","Outside London","50","[c]","28150","27130"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Somerset CC","Outside London","20","[c]","33530","33290"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Torbay","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Wiltshire","Outside London","35","[c]","31640","28590"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Unknown","Unknown","35","[c]","37860","34550"
"New entrant CS","2022","Digital, Data & Technology","Wales","Cardiff and Vale of Glamorgan","Outside London","35","[c]","41450","39000"
"New entrant CS","2022","Digital, Data & Technology","Wales","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wales","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wales","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wales","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
