"Status","Year","Function_of_post","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","No function","Northern Ireland Office","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northern Ireland Office","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northern Ireland Office","Policy","London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northern Ireland Office","Policy","Northern Ireland","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","East Midlands (England)","15","[c]","54840","46360"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","East of England","20","[c]","56570","51360"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","London","20","[c]","58350","46360"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","North East (England)","10","[c]","55600","48860"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","North West (England)","15","[c]","54640","46360"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","South East (England)","15","[c]","61740","70500"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","South West (England)","25","[c]","60080","51360"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","West Midlands (England)","15","[c]","62910","70500"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Yorkshire and The Humber","15","[c]","61450","70500"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Operational Delivery","North West (England)","10","[c]","20670","21200"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Other","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Other","London","10","[c]","28820","28880"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Other","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Policy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Policy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","Communications","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","Digital, Data and Technology","London","10","[c]","36950","41000"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","Digital, Data and Technology","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","Internal Audit","London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","Operational Delivery","London","25","[c]","26520","25750"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","Operational Delivery","Scotland","60","[c]","25940","23450"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","Other","London","95","[c]","39760","28000"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","Other","Scotland","70","[c]","27720","23450"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","Other","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","Policy","London","10","[c]","35410","33400"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","Policy","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","Policy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Qualifications and Examinations Regulation","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Qualifications and Examinations Regulation","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Qualifications and Examinations Regulation","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Qualifications and Examinations Regulation","Operational Delivery","West Midlands (England)","20","[c]","35930","36540"
"New entrant CS","2022","No function","Office of Qualifications and Examinations Regulation","Operational Research","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Qualifications and Examinations Regulation","Policy","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Qualifications and Examinations Regulation","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","Policy","London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","Policy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Scotland","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Scotland","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Wales","Other","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Wales","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Wales","Policy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Scottish Government","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Scottish Government","Legal","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Scottish Government","Operational Delivery","Scotland","930","[c]","22660","21640"
"New entrant CS","2022","No function","Scottish Government","Other","Scotland","30","[c]","24830","21640"
"New entrant CS","2022","No function","Scottish Government","Policy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Scottish Government","Psychology","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","The National Archives","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","The National Archives","Knowledge and Information Management","London","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","The National Archives","Operational Delivery","London","30","[c]","22410","20340"
"New entrant CS","2022","No function","The National Archives","Other","London","15","[c]","36080","33000"
"New entrant CS","2022","No function","UK Statistics Authority","Geography","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","UK Statistics Authority","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","UK Statistics Authority","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","UK Statistics Authority","Operational Delivery","South East (England)","255","[c]","21310","19860"
"New entrant CS","2022","No function","UK Statistics Authority","Operational Delivery","Wales","145","[c]","26530","19860"
"New entrant CS","2022","No function","UK Statistics Authority","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","UK Statistics Authority","Policy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","UK Statistics Authority","Policy","Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Water Services Regulation Authority","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Water Services Regulation Authority","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Water Services Regulation Authority","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Water Services Regulation Authority","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Water Services Regulation Authority","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Water Services Regulation Authority","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Welsh Government","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Welsh Government","Policy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Attorney General's Departments","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Attorney General's Departments","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cabinet Office","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cabinet Office","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cabinet Office","Unknown","London","30","[c]","60570","52200"
"New entrant CS","2022","Project Delivery","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cabinet Office","Unknown","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Chancellor's other departments","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Chancellor's other departments","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Chancellor's other departments","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Charity Commission","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Charity Commission","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Competition and Markets Authority","Project Delivery","London","30","[c]","40100","33120"
"New entrant CS","2022","Project Delivery","Competition and Markets Authority","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Competition and Markets Authority","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Operational Delivery","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Policy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Policy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Project Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Project Delivery","South West (England)","20","[c]","32330","24150"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Project Delivery","Wales","15","[c]","41610","39910"
"New entrant CS","2022","Project Delivery","Department for Education","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Education","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Education","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Education","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Education","Operational Delivery","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Education","Policy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Education","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Education","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Operational Delivery","North West (England)","20","[c]","22120","21300"
"New entrant CS","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Project Delivery","East of England","10","[c]","26650","25010"
"New entrant CS","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for International Trade","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for International Trade","Project Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for International Trade","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities","Project Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities","Project Delivery","West Midlands (England)","15","[c]","37210","36340"
"New entrant CS","2022","Project Delivery","Department for Transport","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Transport","Policy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Transport","Policy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Transport","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Transport","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Transport","Project Delivery","London","45","[c]","50820","54110"
"New entrant CS","2022","Project Delivery","Department for Transport","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Transport","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Transport","Project Delivery","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Transport","Project Delivery","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Transport","Project Delivery","Yorkshire and The Humber","10","[c]","38660","38650"
"New entrant CS","2022","Project Delivery","Department for Transport","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Transport","Property","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Transport","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions","Project Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions","Project Delivery","North West (England)","45","[c]","23100","21260"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions","Project Delivery","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department of Health and Social Care","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department of Health and Social Care","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Estyn","Inspector of Education and Training","Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Estyn","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Food Standards Agency","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Food Standards Agency","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Food Standards Agency","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Foreign, Commonwealth and Development Office","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Foreign, Commonwealth and Development Office","Policy","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Land Registry","Project Delivery","East Midlands (England)","15","[c]","26100","22600"
"New entrant CS","2022","Project Delivery","HM Land Registry","Project Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Land Registry","Project Delivery","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Land Registry","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Land Registry","Project Delivery","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","Policy","London","25","[c]","45470","43430"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","Policy","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","Project Delivery","London","25","[c]","48580","43430"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","Project Delivery","North East (England)","20","[c]","41360","40180"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","Project Delivery","North West (England)","20","[c]","40010","40180"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","Project Delivery","Scotland","10","[c]","47100","46130"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","Project Delivery","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","Project Delivery","Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","Project Delivery","West Midlands (England)","15","[c]","38160","40180"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","Project Delivery","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","Tax","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","Tax","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","Tax","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Treasury","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Treasury","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Treasury","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Commercial","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Commercial","South West (England)","45","[c]","27670","24000"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Digital, Data and Technology","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Finance","South West (England)","15","[c]","34850","24000"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Knowledge and Information Management","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Operational Delivery","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Operational Delivery","South West (England)","40","[c]","26580","23490"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Other","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Other","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Other","Scotland","25","[c]","23030","19810"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Other","South East (England)","20","[c]","21020","17930"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Other","South West (England)","175","[c]","28960","26000"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Other","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Other","West Midlands (England)","10","[c]","22070","21250"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Policy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Project Delivery","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Project Delivery","East of England","20","[c]","37700","35500"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Project Delivery","London","25","[c]","40790","44500"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Project Delivery","North West (England)","15","[c]","41970","41000"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Project Delivery","Scotland","10","[c]","44180","41000"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Project Delivery","South East (England)","85","[c]","35490","33000"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Project Delivery","South West (England)","290","[c]","33880","31960"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Project Delivery","West Midlands (England)","15","[c]","36720","40000"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Project Delivery","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Science and Engineering","East Midlands (England)","10","[c]","[c]","[c]"
