"Status","Year","Disability","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice","Outside London","SEO","130","[c]","37910","36050"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice","Outside London","Unknown","3455","[c]","27720","24800"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice","Unknown","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice","Unknown","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice","Unknown","Unknown","50","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland Office","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland Office","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland Office","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland Office","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland Office","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland Office","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland Office","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","G7","60","[c]","71590","70500"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","SEO","75","[c]","46990","46360"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","London","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","London","EO","90","[c]","27320","25750"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","London","G7","40","[c]","61400","61000"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","London","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","London","SEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","EO","85","[c]","24310","23450"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","G7","30","[c]","55050","54150"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Rail and Road","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Rail and Road","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Rail and Road","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Rail and Road","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Rail and Road","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Rail and Road","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Rail and Road","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Rail and Road","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Rail and Road","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Rail and Road","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Rail and Road","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Rail and Road","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Government","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Government","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Government","Outside London","AA","425","[c]","21290","21050"
"New entrant CS","2022","Declared non-disabled","Scottish Government","Outside London","AO","455","[c]","22220","22000"
"New entrant CS","2022","Declared non-disabled","Scottish Government","Outside London","EO","465","[c]","27340","27230"
"New entrant CS","2022","Declared non-disabled","Scottish Government","Outside London","G6","45","[c]","67780","65280"
"New entrant CS","2022","Declared non-disabled","Scottish Government","Outside London","G7","110","[c]","52980","49860"
"New entrant CS","2022","Declared non-disabled","Scottish Government","Outside London","HEO","350","[c]","32080","31540"
"New entrant CS","2022","Declared non-disabled","Scottish Government","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Government","Outside London","SEO","280","[c]","41180","39660"
"New entrant CS","2022","Declared non-disabled","The National Archives","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","The National Archives","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","The National Archives","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","The National Archives","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","The National Archives","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","The National Archives","London","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","The National Archives","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","The National Archives","London","SEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Export Finance","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Export Finance","London","EO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Export Finance","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Export Finance","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Export Finance","London","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Export Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Export Finance","London","SEO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Export Finance","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Statistics Authority","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Statistics Authority","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Statistics Authority","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Statistics Authority","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Statistics Authority","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Statistics Authority","Outside London","AA","40","[c]","18950","18830"
"New entrant CS","2022","Declared non-disabled","UK Statistics Authority","Outside London","AO","125","[c]","20120","19860"
"New entrant CS","2022","Declared non-disabled","UK Statistics Authority","Outside London","EO","70","[c]","23900","23880"
"New entrant CS","2022","Declared non-disabled","UK Statistics Authority","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Statistics Authority","Outside London","G7","40","[c]","50850","50210"
"New entrant CS","2022","Declared non-disabled","UK Statistics Authority","Outside London","HEO","175","[c]","30640","30710"
"New entrant CS","2022","Declared non-disabled","UK Statistics Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Statistics Authority","Outside London","SEO","80","[c]","37980","38250"
"New entrant CS","2022","Declared non-disabled","UK Supreme Court","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Supreme Court","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Supreme Court","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Water Services Regulation Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Water Services Regulation Authority","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Water Services Regulation Authority","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Water Services Regulation Authority","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Water Services Regulation Authority","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Water Services Regulation Authority","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Water Services Regulation Authority","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Water Services Regulation Authority","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Water Services Regulation Authority","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Water Services Regulation Authority","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Welsh Government","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Welsh Government","Outside London","AO","65","[c]","22020","21300"
"New entrant CS","2022","Declared non-disabled","Welsh Government","Outside London","EO","55","[c]","26480","25860"
"New entrant CS","2022","Declared non-disabled","Welsh Government","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Welsh Government","Outside London","G7","30","[c]","55250","51380"
"New entrant CS","2022","Declared non-disabled","Welsh Government","Outside London","HEO","45","[c]","32440","31210"
"New entrant CS","2022","Declared non-disabled","Welsh Government","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Welsh Government","Outside London","SEO","55","[c]","40550","40100"
"New entrant CS","2022","Undeclared","Attorney General's Departments","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Attorney General's Departments","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Attorney General's Departments","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Attorney General's Departments","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Attorney General's Departments","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Attorney General's Departments","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Attorney General's Departments","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Attorney General's Departments","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Chancellor's other departments","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Education","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Education","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Education","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Education","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Education","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Education","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Education","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Education","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Environment, Food and Rural Affairs","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Environment, Food and Rural Affairs","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Environment, Food and Rural Affairs","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Environment, Food and Rural Affairs","London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Environment, Food and Rural Affairs","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for International Trade","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for International Trade","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport","Outside London","AO","30","[c]","22210","21840"
"New entrant CS","2022","Undeclared","Department for Transport","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Work and Pensions","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Work and Pensions","London","EO","40","[c]","30650","31060"
"New entrant CS","2022","Undeclared","Department for Work and Pensions","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Work and Pensions","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Work and Pensions","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Work and Pensions","Outside London","AO","165","[c]","21360","21260"
"New entrant CS","2022","Undeclared","Department for Work and Pensions","Outside London","EO","155","[c]","27680","27570"
"New entrant CS","2022","Undeclared","Department for Work and Pensions","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Work and Pensions","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Work and Pensions","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Work and Pensions","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Work and Pensions","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department of Health and Social Care","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department of Health and Social Care","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department of Health and Social Care","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department of Health and Social Care","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department of Health and Social Care","London","HEO","[c]","[c]","[c]","[c]"
