"Status","Year","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","No function","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Science and Engineering","Female","1475","[c]","39150","37000"
"Leaver Dept.","2022","No function","Science and Engineering","Male","710","[c]","41920","38550"
"Leaver Dept.","2022","No function","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Statistics","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Statistics","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","Female","1000","[c]","41130","34550"
"Leaver Dept.","2022","No function","Unknown","Male","825","[c]","42610","34550"
"Leaver Dept.","2022","No function","Veterinarian","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Commercial","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Commercial","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Operational Delivery","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Operational Delivery","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Other","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Other","Male","35","[c]","39030","32860"
"Leaver Dept.","2022","Project Delivery","Policy","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Policy","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Project Delivery","Female","200","[c]","39980","36920"
"Leaver Dept.","2022","Project Delivery","Project Delivery","Male","190","[c]","40490","37640"
"Leaver Dept.","2022","Project Delivery","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Science and Engineering","Male","55","[c]","31250","28600"
"Leaver Dept.","2022","Project Delivery","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Security","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Operational Delivery","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Operational Delivery","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Other","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Property","Female","55","[c]","33330","30280"
"Leaver Dept.","2022","Property","Property","Male","60","[c]","45630","40250"
"Leaver Dept.","2022","Property","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Intelligence Analysis","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Intelligence Analysis","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Security","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Security","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","Female","35","[c]","40660","34550"
"Leaver Dept.","2022","Security","Unknown","Male","40","[c]","34920","33300"
"Leaver Dept.","2022","Unknown","Commercial","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data and Technology","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data and Technology","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Economics","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Economics","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Intelligence Analysis","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Intelligence Analysis","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Female","380","[c]","28210","25040"
"Leaver Dept.","2022","Unknown","Operational Delivery","Male","350","[c]","27920","25040"
"Leaver Dept.","2022","Unknown","Operational Research","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Research","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Female","140","[c]","29630","26260"
"Leaver Dept.","2022","Unknown","Other","Male","95","[c]","33040","28930"
"Leaver Dept.","2022","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Female","185","[c]","46000","41970"
"Leaver Dept.","2022","Unknown","Policy","Male","180","[c]","48310","44500"
"Leaver Dept.","2022","Unknown","Project Delivery","Female","45","[c]","41010","37450"
"Leaver Dept.","2022","Unknown","Project Delivery","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Research","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Female","1080","[c]","34640","30520"
"Leaver Dept.","2022","Unknown","Unknown","Male","930","[c]","35720","31540"
"New entrant CS","2022","Analysis","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","Female","110","[c]","31500","30710"
"New entrant CS","2022","Analysis","Economics","Male","190","[c]","36320","31800"
"New entrant CS","2022","Analysis","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Geography","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Geography","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Human Resources","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Delivery","Female","45","[c]","30440","29180"
"New entrant CS","2022","Analysis","Operational Delivery","Male","70","[c]","32750","30210"
"New entrant CS","2022","Analysis","Operational Research","Female","40","[c]","31880","30850"
"New entrant CS","2022","Analysis","Operational Research","Male","40","[c]","31160","30850"
"New entrant CS","2022","Analysis","Other","Female","35","[c]","38770","33400"
"New entrant CS","2022","Analysis","Other","Male","60","[c]","41450","34050"
"New entrant CS","2022","Analysis","Policy","Female","40","[c]","34830","34960"
"New entrant CS","2022","Analysis","Policy","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Science and Engineering","Female","45","[c]","31610","26670"
"New entrant CS","2022","Analysis","Science and Engineering","Male","55","[c]","31890","29750"
"New entrant CS","2022","Analysis","Social Research","Female","185","[c]","34570","30710"
"New entrant CS","2022","Analysis","Social Research","Male","65","[c]","34750","30710"
"New entrant CS","2022","Analysis","Statistics","Female","125","[c]","32410","30710"
"New entrant CS","2022","Analysis","Statistics","Male","175","[c]","33500","31800"
"New entrant CS","2022","Analysis","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","Male","40","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Commercial","Female","365","[c]","32850","30420"
"New entrant CS","2022","Commercial","Commercial","Male","275","[c]","33040","29920"
"New entrant CS","2022","Commercial","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Finance","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Operational Delivery","Female","35","[c]","35880","33000"
"New entrant CS","2022","Commercial","Operational Delivery","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Science and Engineering","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Female","120","[c]","61020","64880"
"New entrant CS","2022","Commercial","Unknown","Male","125","[c]","74560","70910"
"New entrant CS","2022","Communications","Commercial","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Communications","Female","340","[c]","36450","33390"
"New entrant CS","2022","Communications","Communications","Male","190","[c]","35990","32670"
"New entrant CS","2022","Communications","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Human Resources","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Operational Delivery","Female","235","[c]","26790","26590"
"New entrant CS","2022","Communications","Operational Delivery","Male","245","[c]","26750","26590"
"New entrant CS","2022","Communications","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Other","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Policy","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Tax","Female","160","[c]","27480","26590"
"New entrant CS","2022","Communications","Tax","Male","210","[c]","27370","26590"
"New entrant CS","2022","Communications","Unknown","Female","50","[c]","33250","30320"
"New entrant CS","2022","Communications","Unknown","Male","35","[c]","32640","33080"
"New entrant CS","2022","Counter Fraud","Counter Fraud","Female","405","[c]","26000","27570"
"New entrant CS","2022","Counter Fraud","Counter Fraud","Male","295","[c]","26750","27570"
"New entrant CS","2022","Counter Fraud","Intelligence Analysis","Female","30","[c]","31640","30750"
"New entrant CS","2022","Counter Fraud","Intelligence Analysis","Male","35","[c]","30520","30750"
"New entrant CS","2022","Counter Fraud","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","Male","45","[c]","30030","26590"
"New entrant CS","2022","Counter Fraud","Operational Delivery","Female","195","[c]","24430","25110"
"New entrant CS","2022","Counter Fraud","Operational Delivery","Male","165","[c]","24930","21260"
"New entrant CS","2022","Counter Fraud","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Other","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Other","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Tax","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Tax","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","Female","165","[c]","28410","26590"
"New entrant CS","2022","Counter Fraud","Unknown","Male","185","[c]","29370","26590"
"New entrant CS","2022","Debt","Operational Delivery","Female","320","[c]","21290","21250"
"New entrant CS","2022","Debt","Operational Delivery","Male","200","[c]","21600","21250"
"New entrant CS","2022","Debt","Other","Female","180","[c]","21780","21260"
"New entrant CS","2022","Debt","Other","Male","125","[c]","21830","21260"
"New entrant CS","2022","Debt","Tax","Female","100","[c]","22100","21250"
"New entrant CS","2022","Debt","Tax","Male","80","[c]","21930","21250"
"New entrant CS","2022","Debt","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Commercial","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Female","890","[c]","36190","33370"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Male","1570","[c]","38090","34260"
"New entrant CS","2022","Digital, Data & Technology","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Project Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","Male","35","[c]","26960","24580"
"New entrant CS","2022","Digital, Data & Technology","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Female","135","[c]","41580","37300"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Male","130","[c]","44840","43710"
"New entrant CS","2022","Finance","Commercial","Female","35","[c]","30350","28970"
"New entrant CS","2022","Finance","Commercial","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Finance","Female","530","[c]","34290","31900"
"New entrant CS","2022","Finance","Finance","Male","445","[c]","34690","31990"
"New entrant CS","2022","Finance","Human Resources","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Operational Delivery","Female","40","[c]","28210","21250"
"New entrant CS","2022","Finance","Operational Delivery","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Security","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Security","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Operational Delivery","Female","295","[c]","21510","21300"
"New entrant CS","2022","Grants Management","Operational Delivery","Male","225","[c]","21730","21300"
"New entrant CS","2022","Human Resources","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Female","750","[c]","32830","29180"
"New entrant CS","2022","Human Resources","Human Resources","Male","295","[c]","34920","30450"
"New entrant CS","2022","Human Resources","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Female","70","[c]","27090","27570"
"New entrant CS","2022","Human Resources","Operational Delivery","Male","45","[c]","28800","27570"
"New entrant CS","2022","Human Resources","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Female","110","[c]","30910","24100"
"New entrant CS","2022","Human Resources","Unknown","Male","60","[c]","33150","27500"
"New entrant CS","2022","Internal Audit","Internal Audit","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Male","30","[c]","43360","42630"
"New entrant CS","2022","Legal","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Communications","Male","[c]","[c]","[c]","[c]"
