"Status","Year","Age","Disability","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","Declared non-disabled","Digital, Data and Technology","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Economics","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Finance","Heterosexual / straight","135","[c]","37420","35000"
"New entrant CS","2022","30-39","Declared non-disabled","Finance","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Finance","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Geography","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Geography","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Geography","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Human Resources","Heterosexual / straight","145","[c]","34060","30950"
"New entrant CS","2022","30-39","Declared non-disabled","Human Resources","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Inspector of Education and Training","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Intelligence Analysis","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Intelligence Analysis","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Internal Audit","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","International Trade","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Knowledge and Information Management","Heterosexual / straight","40","[c]","33120","30460"
"New entrant CS","2022","30-39","Declared non-disabled","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Legal","Heterosexual / straight","200","[c]","46900","48080"
"New entrant CS","2022","30-39","Declared non-disabled","Legal","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Legal","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Medicine","Heterosexual / straight","55","[c]","49550","39030"
"New entrant CS","2022","30-39","Declared non-disabled","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Operational Delivery","Heterosexual / straight","3930","[c]","26450","24800"
"New entrant CS","2022","30-39","Declared non-disabled","Operational Delivery","LGBO","365","[c]","26220","24590"
"New entrant CS","2022","30-39","Declared non-disabled","Operational Delivery","Undeclared","190","[c]","28330","26140"
"New entrant CS","2022","30-39","Declared non-disabled","Operational Delivery","Unknown","150","[c]","23680","21300"
"New entrant CS","2022","30-39","Declared non-disabled","Operational Research","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Other","Heterosexual / straight","285","[c]","29220","25750"
"New entrant CS","2022","30-39","Declared non-disabled","Other","LGBO","30","[c]","35460","33000"
"New entrant CS","2022","30-39","Declared non-disabled","Other","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Other","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Planning","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Planning","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Planning Inspectors","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Policy","Heterosexual / straight","445","[c]","40710","38370"
"New entrant CS","2022","30-39","Declared non-disabled","Policy","LGBO","35","[c]","39220","36200"
"New entrant CS","2022","30-39","Declared non-disabled","Policy","Undeclared","30","[c]","39960","36740"
"New entrant CS","2022","30-39","Declared non-disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Project Delivery","Heterosexual / straight","170","[c]","38460","37000"
"New entrant CS","2022","30-39","Declared non-disabled","Project Delivery","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Project Delivery","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Project Delivery","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Property","Heterosexual / straight","70","[c]","36530","33000"
"New entrant CS","2022","30-39","Declared non-disabled","Property","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Psychology","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Science and Engineering","Heterosexual / straight","190","[c]","35860","33000"
"New entrant CS","2022","30-39","Declared non-disabled","Science and Engineering","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Science and Engineering","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Science and Engineering","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Security","Heterosexual / straight","55","[c]","31310","25950"
"New entrant CS","2022","30-39","Declared non-disabled","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Security","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Social Research","Heterosexual / straight","40","[c]","37290","38340"
"New entrant CS","2022","30-39","Declared non-disabled","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Statistics","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Statistics","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Tax","Heterosexual / straight","435","[c]","28020","26590"
"New entrant CS","2022","30-39","Declared non-disabled","Tax","LGBO","35","[c]","27760","26590"
"New entrant CS","2022","30-39","Declared non-disabled","Tax","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Tax","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","Heterosexual / straight","785","[c]","33680","31540"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","LGBO","90","[c]","35510","31540"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","Undeclared","45","[c]","36480","31540"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","Unknown","60","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Veterinarian","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Digital, Data and Technology","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Digital, Data and Technology","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Digital, Data and Technology","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Economics","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Geography","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Operational Delivery","Heterosexual / straight","145","[c]","25540","25010"
"New entrant CS","2022","30-39","Undeclared","Operational Delivery","LGBO","30","[c]","26570","27570"
"New entrant CS","2022","30-39","Undeclared","Operational Delivery","Undeclared","55","[c]","27310","25780"
"New entrant CS","2022","30-39","Undeclared","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Other","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Other","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Policy","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Policy","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Project Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Science and Engineering","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Science and Engineering","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Tax","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Commercial","Heterosexual / straight","45","[c]","33100","32650"
"New entrant CS","2022","30-39","Unknown","Commercial","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Commercial","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Commercial","Unknown","40","[c]","35510","36050"
"New entrant CS","2022","30-39","Unknown","Communications","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Communications","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Communications","Unknown","30","[c]","37480","36660"
"New entrant CS","2022","30-39","Unknown","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Counter Fraud","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Digital, Data and Technology","Heterosexual / straight","85","[c]","39570","38000"
"New entrant CS","2022","30-39","Unknown","Digital, Data and Technology","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Digital, Data and Technology","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Digital, Data and Technology","Unknown","230","[c]","40250","36800"
"New entrant CS","2022","30-39","Unknown","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Finance","Heterosexual / straight","45","[c]","35580","35660"
"New entrant CS","2022","30-39","Unknown","Finance","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Finance","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Finance","Unknown","70","[c]","37280","36120"
"New entrant CS","2022","30-39","Unknown","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Geography","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Human Resources","Heterosexual / straight","35","[c]","32200","28970"
"New entrant CS","2022","30-39","Unknown","Human Resources","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Human Resources","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Human Resources","Unknown","55","[c]","39920","36330"
"New entrant CS","2022","30-39","Unknown","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Intelligence Analysis","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","International Trade","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","International Trade","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Knowledge and Information Management","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Legal","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Legal","Unknown","55","[c]","39140","34260"
"New entrant CS","2022","30-39","Unknown","Medicine","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Medicine","Unknown","50","[c]","47030","39510"
"New entrant CS","2022","30-39","Unknown","Operational Delivery","Heterosexual / straight","375","[c]","29270","25770"
"New entrant CS","2022","30-39","Unknown","Operational Delivery","LGBO","40","[c]","31030","29160"
"New entrant CS","2022","30-39","Unknown","Operational Delivery","Undeclared","45","[c]","37210","32260"
"New entrant CS","2022","30-39","Unknown","Operational Delivery","Unknown","2640","[c]","25880","24430"
"New entrant CS","2022","30-39","Unknown","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Operational Research","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Other","Heterosexual / straight","35","[c]","29090","21900"
"New entrant CS","2022","30-39","Unknown","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Other","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Other","Unknown","145","[c]","26850","21640"
"New entrant CS","2022","30-39","Unknown","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Policy","Heterosexual / straight","100","[c]","37930","36500"
"New entrant CS","2022","30-39","Unknown","Policy","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Policy","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Policy","Unknown","180","[c]","40830","38650"
"New entrant CS","2022","30-39","Unknown","Project Delivery","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
