"Status","Year","Age","Disability","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","65+","Undeclared","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Department of Health and Social Care","Female","55","[c]","44960","32410"
"Leaver Dept.","2022","65+","Unknown","Department of Health and Social Care","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Department for Work and Pensions","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared disabled","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Attorney General's Departments","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Attorney General's Departments","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Cabinet Office","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Department for Environment, Food and Rural Affairs","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Department for Environment, Food and Rural Affairs","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Department for Transport","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Department for Transport","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Department for Work and Pensions","Female","70","[c]","22870","21260"
"New entrant CS","2022","16-19","Declared non-disabled","Department for Work and Pensions","Male","50","[c]","22510","21260"
"New entrant CS","2022","16-19","Declared non-disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Department of Health and Social Care","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","HM Revenue and Customs","Female","35","[c]","22680","21250"
"New entrant CS","2022","16-19","Declared non-disabled","HM Revenue and Customs","Male","35","[c]","21970","21250"
"New entrant CS","2022","16-19","Declared non-disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Ministry of Defence","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Ministry of Defence","Male","30","[c]","19570","19460"
"New entrant CS","2022","16-19","Declared non-disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Ministry of Justice","Female","70","[c]","23110","23140"
"New entrant CS","2022","16-19","Declared non-disabled","Ministry of Justice","Male","35","[c]","23610","23140"
"New entrant CS","2022","16-19","Declared non-disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Scottish Government","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Scottish Government","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","UK Statistics Authority","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","UK Statistics Authority","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
