"Status","Year","Profession_of_post","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Medicine","Yorkshire and The Humber","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Yorkshire and The Humber","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Yorkshire and The Humber","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Yorkshire and The Humber","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","East Midlands (England)","Outside London","AA","160","[c]","20690","20890"
"New entrant CS","2022","Operational Delivery","East Midlands (England)","Outside London","AO","1145","[c]","21810","21260"
"New entrant CS","2022","Operational Delivery","East Midlands (England)","Outside London","EO","460","[c]","26910","26730"
"New entrant CS","2022","Operational Delivery","East Midlands (England)","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","East Midlands (England)","Outside London","HEO","70","[c]","31840","32410"
"New entrant CS","2022","Operational Delivery","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","East Midlands (England)","Outside London","SEO","20","[c]","38990","36330"
"New entrant CS","2022","Operational Delivery","East Midlands (England)","Outside London","Unknown","665","[c]","28090","25480"
"New entrant CS","2022","Operational Delivery","East of England","Outside London","AA","220","[c]","20760","20890"
"New entrant CS","2022","Operational Delivery","East of England","Outside London","AO","835","[c]","24050","23720"
"New entrant CS","2022","Operational Delivery","East of England","Outside London","EO","470","[c]","28120","27570"
"New entrant CS","2022","Operational Delivery","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","East of England","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","East of England","Outside London","HEO","25","[c]","31960","31660"
"New entrant CS","2022","Operational Delivery","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","East of England","Outside London","SEO","35","[c]","41380","38730"
"New entrant CS","2022","Operational Delivery","East of England","Outside London","Unknown","895","[c]","27280","24800"
"New entrant CS","2022","Operational Delivery","London","London","AA","190","[c]","23680","24080"
"New entrant CS","2022","Operational Delivery","London","London","AO","1095","[c]","26480","25110"
"New entrant CS","2022","Operational Delivery","London","London","EO","1615","[c]","29760","30750"
"New entrant CS","2022","Operational Delivery","London","London","G6","65","[c]","67030","66230"
"New entrant CS","2022","Operational Delivery","London","London","G7","170","[c]","53600","53360"
"New entrant CS","2022","Operational Delivery","London","London","HEO","415","[c]","33830","33000"
"New entrant CS","2022","Operational Delivery","London","London","SCS level","45","[c]","103120","92500"
"New entrant CS","2022","Operational Delivery","London","London","SEO","295","[c]","41170","40650"
"New entrant CS","2022","Operational Delivery","London","London","Unknown","1065","[c]","34270","32090"
"New entrant CS","2022","Operational Delivery","North East (England)","Outside London","AA","115","[c]","20620","20890"
"New entrant CS","2022","Operational Delivery","North East (England)","Outside London","AO","1430","[c]","21570","21260"
"New entrant CS","2022","Operational Delivery","North East (England)","Outside London","EO","495","[c]","26630","26590"
"New entrant CS","2022","Operational Delivery","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","North East (England)","Outside London","G7","10","[c]","51180","49910"
"New entrant CS","2022","Operational Delivery","North East (England)","Outside London","HEO","65","[c]","31640","32360"
"New entrant CS","2022","Operational Delivery","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","North East (England)","Outside London","SEO","25","[c]","35610","36570"
"New entrant CS","2022","Operational Delivery","North East (England)","Outside London","Unknown","515","[c]","28170","26980"
"New entrant CS","2022","Operational Delivery","North West (England)","Outside London","AA","220","[c]","19870","20890"
"New entrant CS","2022","Operational Delivery","North West (England)","Outside London","AO","2630","[c]","21500","21260"
"New entrant CS","2022","Operational Delivery","North West (England)","Outside London","EO","1235","[c]","26990","27570"
"New entrant CS","2022","Operational Delivery","North West (England)","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","North West (England)","Outside London","G7","25","[c]","51090","50430"
"New entrant CS","2022","Operational Delivery","North West (England)","Outside London","HEO","160","[c]","32560","33080"
"New entrant CS","2022","Operational Delivery","North West (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","North West (England)","Outside London","SEO","70","[c]","39460","39330"
"New entrant CS","2022","Operational Delivery","North West (England)","Outside London","Unknown","1380","[c]","27410","24800"
"New entrant CS","2022","Operational Delivery","Northern Ireland","Outside London","AO","110","[c]","21340","21250"
"New entrant CS","2022","Operational Delivery","Northern Ireland","Outside London","EO","50","[c]","25500","24880"
"New entrant CS","2022","Operational Delivery","Northern Ireland","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Northern Ireland","Outside London","HEO","15","[c]","33590","33080"
"New entrant CS","2022","Operational Delivery","Northern Ireland","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Scotland","Outside London","AA","130","[c]","20900","20950"
"New entrant CS","2022","Operational Delivery","Scotland","Outside London","AO","1470","[c]","21440","21260"
"New entrant CS","2022","Operational Delivery","Scotland","Outside London","EO","645","[c]","26960","27570"
"New entrant CS","2022","Operational Delivery","Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Scotland","Outside London","G7","15","[c]","53760","50470"
"New entrant CS","2022","Operational Delivery","Scotland","Outside London","HEO","105","[c]","31720","31540"
"New entrant CS","2022","Operational Delivery","Scotland","Outside London","SEO","40","[c]","51490","45680"
"New entrant CS","2022","Operational Delivery","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","South East (England)","Outside London","AA","385","[c]","20640","20890"
"New entrant CS","2022","Operational Delivery","South East (England)","Outside London","AO","1455","[c]","24580","24250"
"New entrant CS","2022","Operational Delivery","South East (England)","Outside London","EO","640","[c]","27620","27570"
"New entrant CS","2022","Operational Delivery","South East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","South East (England)","Outside London","G7","20","[c]","50660","50470"
"New entrant CS","2022","Operational Delivery","South East (England)","Outside London","HEO","80","[c]","32550","31370"
"New entrant CS","2022","Operational Delivery","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","South East (England)","Outside London","SEO","45","[c]","38710","38200"
"New entrant CS","2022","Operational Delivery","South East (England)","Outside London","Unknown","1085","[c]","28580","25480"
"New entrant CS","2022","Operational Delivery","South West (England)","Outside London","AA","180","[c]","20200","20890"
"New entrant CS","2022","Operational Delivery","South West (England)","Outside London","AO","900","[c]","21990","21300"
"New entrant CS","2022","Operational Delivery","South West (England)","Outside London","EO","260","[c]","26690","26740"
"New entrant CS","2022","Operational Delivery","South West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","South West (England)","Outside London","G7","35","[c]","52800","52460"
"New entrant CS","2022","Operational Delivery","South West (England)","Outside London","HEO","105","[c]","31570","31920"
"New entrant CS","2022","Operational Delivery","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","South West (England)","Outside London","SEO","60","[c]","39260","38260"
"New entrant CS","2022","Operational Delivery","South West (England)","Outside London","Unknown","780","[c]","27390","24800"
"New entrant CS","2022","Operational Delivery","Unknown","Unknown","AA","30","[c]","19140","18310"
"New entrant CS","2022","Operational Delivery","Unknown","Unknown","AO","65","[c]","21920","21840"
"New entrant CS","2022","Operational Delivery","Unknown","Unknown","EO","55","[c]","29030","29290"
"New entrant CS","2022","Operational Delivery","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","Unknown","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","Unknown","Unknown","145","[c]","31700","28200"
"New entrant CS","2022","Operational Delivery","Wales","Outside London","AA","325","[c]","18740","18310"
"New entrant CS","2022","Operational Delivery","Wales","Outside London","AO","1215","[c]","21500","21260"
"New entrant CS","2022","Operational Delivery","Wales","Outside London","EO","420","[c]","26530","27570"
"New entrant CS","2022","Operational Delivery","Wales","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Wales","Outside London","G7","15","[c]","50970","50210"
"New entrant CS","2022","Operational Delivery","Wales","Outside London","HEO","105","[c]","31940","31210"
"New entrant CS","2022","Operational Delivery","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Wales","Outside London","SEO","55","[c]","39340","38180"
"New entrant CS","2022","Operational Delivery","Wales","Outside London","Unknown","420","[c]","26190","23170"
"New entrant CS","2022","Operational Delivery","West Midlands (England)","Outside London","AA","135","[c]","20500","20890"
"New entrant CS","2022","Operational Delivery","West Midlands (England)","Outside London","AO","1455","[c]","21650","21250"
"New entrant CS","2022","Operational Delivery","West Midlands (England)","Outside London","EO","810","[c]","27020","27570"
"New entrant CS","2022","Operational Delivery","West Midlands (England)","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","West Midlands (England)","Outside London","G7","20","[c]","50310","49170"
"New entrant CS","2022","Operational Delivery","West Midlands (England)","Outside London","HEO","100","[c]","31990","31000"
"New entrant CS","2022","Operational Delivery","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","West Midlands (England)","Outside London","SEO","65","[c]","37940","37080"
"New entrant CS","2022","Operational Delivery","West Midlands (England)","Outside London","Unknown","855","[c]","27760","24800"
"New entrant CS","2022","Operational Delivery","Yorkshire and The Humber","Outside London","AA","190","[c]","20690","20890"
"New entrant CS","2022","Operational Delivery","Yorkshire and The Humber","Outside London","AO","1375","[c]","21900","21260"
"New entrant CS","2022","Operational Delivery","Yorkshire and The Humber","Outside London","EO","705","[c]","26890","27570"
"New entrant CS","2022","Operational Delivery","Yorkshire and The Humber","Outside London","G6","25","[c]","64510","62400"
"New entrant CS","2022","Operational Delivery","Yorkshire and The Humber","Outside London","G7","50","[c]","51250","49530"
"New entrant CS","2022","Operational Delivery","Yorkshire and The Humber","Outside London","HEO","135","[c]","31240","30450"
"New entrant CS","2022","Operational Delivery","Yorkshire and The Humber","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Yorkshire and The Humber","Outside London","SEO","95","[c]","38890","36820"
"New entrant CS","2022","Operational Delivery","Yorkshire and The Humber","Outside London","Unknown","895","[c]","27980","25480"
"New entrant CS","2022","Operational Research","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","London","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","London","London","EO","10","[c]","29630","28950"
"New entrant CS","2022","Operational Research","London","London","HEO","20","[c]","34460","34800"
"New entrant CS","2022","Operational Research","London","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","North East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","North East (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","North West (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","North West (England)","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Northern Ireland","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","South East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","South East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","South East (England)","Outside London","HEO","20","[c]","26210","26030"
"New entrant CS","2022","Operational Research","South East (England)","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","South West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","South West (England)","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","South West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Wales","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","West Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","West Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","West Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Yorkshire and The Humber","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Yorkshire and The Humber","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","East Midlands (England)","Outside London","AA","25","[c]","19460","19810"
"New entrant CS","2022","Other","East Midlands (England)","Outside London","AO","105","[c]","21220","21260"
"New entrant CS","2022","Other","East Midlands (England)","Outside London","EO","10","[c]","25390","26350"
"New entrant CS","2022","Other","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","East Midlands (England)","Outside London","HEO","10","[c]","31660","33000"
"New entrant CS","2022","Other","East Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","East of England","Outside London","AA","25","[c]","19430","19810"
"New entrant CS","2022","Other","East of England","Outside London","AO","75","[c]","22190","21260"
"New entrant CS","2022","Other","East of England","Outside London","EO","15","[c]","25480","26350"
"New entrant CS","2022","Other","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","East of England","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","East of England","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","London","London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Other","London","London","AO","55","[c]","23810","25110"
"New entrant CS","2022","Other","London","London","EO","280","[c]","27160","26950"
"New entrant CS","2022","Other","London","London","G6","15","[c]","76540","78160"
"New entrant CS","2022","Other","London","London","G7","45","[c]","57350","57430"
"New entrant CS","2022","Other","London","London","HEO","70","[c]","33680","34020"
"New entrant CS","2022","Other","London","London","SCS level","10","[c]","106720","105000"
"New entrant CS","2022","Other","London","London","SEO","25","[c]","42800","42430"
"New entrant CS","2022","Other","North East (England)","Outside London","AO","95","[c]","21250","21260"
"New entrant CS","2022","Other","North East (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Other","North East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","North East (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","North East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","North West (England)","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Other","North West (England)","Outside London","AO","80","[c]","21240","21260"
"New entrant CS","2022","Other","North West (England)","Outside London","EO","20","[c]","26740","27570"
"New entrant CS","2022","Other","North West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","North West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","North West (England)","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Other","North West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Northern Ireland","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Other","Northern Ireland","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Northern Ireland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Overseas","Overseas","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Overseas","Overseas","HEO","15","[c]","39120","41600"
"New entrant CS","2022","Other","Scotland","Outside London","AA","35","[c]","21080","21640"
"New entrant CS","2022","Other","Scotland","Outside London","AO","105","[c]","21310","21260"
"New entrant CS","2022","Other","Scotland","Outside London","EO","95","[c]","24470","23450"
"New entrant CS","2022","Other","Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Scotland","Outside London","G7","15","[c]","54240","54150"
"New entrant CS","2022","Other","Scotland","Outside London","HEO","25","[c]","33890","33000"
"New entrant CS","2022","Other","Scotland","Outside London","SEO","20","[c]","38720","38430"
"New entrant CS","2022","Other","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","South East (England)","Outside London","AA","30","[c]","19580","19810"
"New entrant CS","2022","Other","South East (England)","Outside London","AO","95","[c]","21560","21170"
"New entrant CS","2022","Other","South East (England)","Outside London","EO","60","[c]","24400","26350"
"New entrant CS","2022","Other","South East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","South East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","South East (England)","Outside London","HEO","30","[c]","31380","33000"
"New entrant CS","2022","Other","South East (England)","Outside London","SEO","20","[c]","41380","40000"
"New entrant CS","2022","Other","South West (England)","Outside London","AA","25","[c]","19110","19010"
"New entrant CS","2022","Other","South West (England)","Outside London","AO","100","[c]","21140","21170"
"New entrant CS","2022","Other","South West (England)","Outside London","EO","145","[c]","21900","19920"
"New entrant CS","2022","Other","South West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","South West (England)","Outside London","G7","30","[c]","50560","51250"
"New entrant CS","2022","Other","South West (England)","Outside London","HEO","110","[c]","29020","28880"
"New entrant CS","2022","Other","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","South West (England)","Outside London","SEO","65","[c]","38350","39000"
"New entrant CS","2022","Other","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Unknown","Unknown","Unknown","155","[c]","20590","16190"
"New entrant CS","2022","Other","Wales","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Other","Wales","Outside London","AO","45","[c]","21220","21260"
"New entrant CS","2022","Other","Wales","Outside London","EO","25","[c]","27650","27570"
"New entrant CS","2022","Other","Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Wales","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Other","Wales","Outside London","HEO","20","[c]","32280","31210"
"New entrant CS","2022","Other","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Wales","Outside London","SEO","20","[c]","40820","41980"
"New entrant CS","2022","Other","West Midlands (England)","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Other","West Midlands (England)","Outside London","AO","75","[c]","21220","21260"
"New entrant CS","2022","Other","West Midlands (England)","Outside London","EO","45","[c]","26820","29350"
"New entrant CS","2022","Other","West Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","West Midlands (England)","Outside London","HEO","10","[c]","30630","32490"
"New entrant CS","2022","Other","West Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Yorkshire and The Humber","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Other","Yorkshire and The Humber","Outside London","AO","85","[c]","21240","21260"
"New entrant CS","2022","Other","Yorkshire and The Humber","Outside London","EO","30","[c]","26570","26350"
"New entrant CS","2022","Other","Yorkshire and The Humber","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Yorkshire and The Humber","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Other","Yorkshire and The Humber","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","London","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Planning","London","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","London","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","London","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","London","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Planning","North East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","North West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","North West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","South West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","South West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Wales","Outside London","AO","15","[c]","23260","22960"
"New entrant CS","2022","Planning","Wales","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Wales","Outside London","G7","15","[c]","57860","61440"
"New entrant CS","2022","Planning","Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","West Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Yorkshire and The Humber","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","London","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","North East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","North West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","South East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","South West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","West Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Yorkshire and The Humber","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","East Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","East Midlands (England)","Outside London","EO","10","[c]","25800","25000"
"New entrant CS","2022","Policy","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","East Midlands (England)","Outside London","HEO","20","[c]","29840","29360"
"New entrant CS","2022","Policy","East Midlands (England)","Outside London","SEO","15","[c]","36090","35900"
"New entrant CS","2022","Policy","East of England","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Policy","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","East of England","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Policy","East of England","Outside London","HEO","15","[c]","30610","29600"
"New entrant CS","2022","Policy","East of England","Outside London","SEO","15","[c]","38590","37590"
"New entrant CS","2022","Policy","London","London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Policy","London","London","AO","55","[c]","23680","24370"
"New entrant CS","2022","Policy","London","London","EO","430","[c]","27580","27850"
"New entrant CS","2022","Policy","London","London","G6","70","[c]","65610","64700"
"New entrant CS","2022","Policy","London","London","G7","310","[c]","54140","53380"
"New entrant CS","2022","Policy","London","London","HEO","1035","[c]","33390","33390"
"New entrant CS","2022","Policy","London","London","SCS level","25","[c]","92100","81000"
"New entrant CS","2022","Policy","London","London","SEO","360","[c]","41110","40050"
"New entrant CS","2022","Policy","London","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","North East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","North East (England)","Outside London","EO","25","[c]","25070","25000"
"New entrant CS","2022","Policy","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","North East (England)","Outside London","G7","25","[c]","49160","49500"
"New entrant CS","2022","Policy","North East (England)","Outside London","HEO","60","[c]","29980","29340"
"New entrant CS","2022","Policy","North East (England)","Outside London","SEO","30","[c]","37190","36500"
"New entrant CS","2022","Policy","North West (England)","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Policy","North West (England)","Outside London","EO","65","[c]","24880","25000"
"New entrant CS","2022","Policy","North West (England)","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Policy","North West (England)","Outside London","G7","30","[c]","48870","49080"
