"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","HM Land Registry","West Wales and The Valleys","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Derbyshire and Nottinghamshire","AA/AO","150","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs","Derbyshire and Nottinghamshire","EO","270","[c]","26500","26590"
"New entrant CS","2022","HM Revenue and Customs","Derbyshire and Nottinghamshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Derbyshire and Nottinghamshire","SEO/HEO","135","[c]","33740","33080"
"New entrant CS","2022","HM Revenue and Customs","Devon","AA/AO","75","[c]","21830","21750"
"New entrant CS","2022","HM Revenue and Customs","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","East Anglia","AA/AO","25","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs","East Anglia","EO","15","[c]","26660","26590"
"New entrant CS","2022","HM Revenue and Customs","East Anglia","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","East Wales","AA/AO","275","[c]","21260","21250"
"New entrant CS","2022","HM Revenue and Customs","East Wales","EO","120","[c]","26510","26590"
"New entrant CS","2022","HM Revenue and Customs","East Wales","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","East Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","East Wales","SEO/HEO","90","[c]","33870","33080"
"New entrant CS","2022","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Eastern Scotland","AA/AO","275","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs","Eastern Scotland","EO","85","[c]","26480","26590"
"New entrant CS","2022","HM Revenue and Customs","Eastern Scotland","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Eastern Scotland","SEO/HEO","70","[c]","33540","33080"
"New entrant CS","2022","HM Revenue and Customs","Essex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Essex","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Essex","SEO/HEO","15","[c]","35030","33080"
"New entrant CS","2022","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","EO","50","[c]","26390","26590"
"New entrant CS","2022","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","65","[c]","33650","33080"
"New entrant CS","2022","HM Revenue and Customs","Greater Manchester","AA/AO","485","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs","Greater Manchester","EO","350","[c]","26480","26590"
"New entrant CS","2022","HM Revenue and Customs","Greater Manchester","G6/G7","30","[c]","53400","52080"
"New entrant CS","2022","HM Revenue and Customs","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Greater Manchester","SEO/HEO","235","[c]","33990","33080"
"New entrant CS","2022","HM Revenue and Customs","Hampshire and Isle of Wight","AA/AO","50","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs","Hampshire and Isle of Wight","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Hampshire and Isle of Wight","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Inner London - East","AA/AO","20","[c]","25360","25330"
"New entrant CS","2022","HM Revenue and Customs","Inner London - East","EO","180","[c]","30710","30750"
"New entrant CS","2022","HM Revenue and Customs","Inner London - East","G6/G7","35","[c]","59760","58600"
"New entrant CS","2022","HM Revenue and Customs","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Inner London - East","SEO/HEO","185","[c]","38540","37610"
"New entrant CS","2022","HM Revenue and Customs","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Inner London - West","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Inner London - West","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Inner London - West","SEO/HEO","40","[c]","39910","37610"
"New entrant CS","2022","HM Revenue and Customs","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Kent","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Kent","EO","20","[c]","26440","26590"
"New entrant CS","2022","HM Revenue and Customs","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Merseyside","AA/AO","675","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs","Merseyside","EO","175","[c]","26280","26590"
"New entrant CS","2022","HM Revenue and Customs","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Merseyside","SEO/HEO","140","[c]","33440","33080"
"New entrant CS","2022","HM Revenue and Customs","Northern Ireland","AA/AO","205","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs","Northern Ireland","EO","110","[c]","26440","26590"
"New entrant CS","2022","HM Revenue and Customs","Northern Ireland","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Northern Ireland","SEO/HEO","115","[c]","33790","33080"
"New entrant CS","2022","HM Revenue and Customs","Northumberland, and Tyne and Wear","AA/AO","550","[c]","21260","21250"
"New entrant CS","2022","HM Revenue and Customs","Northumberland, and Tyne and Wear","EO","300","[c]","26540","26590"
"New entrant CS","2022","HM Revenue and Customs","Northumberland, and Tyne and Wear","G6/G7","15","[c]","58030","56430"
"New entrant CS","2022","HM Revenue and Customs","Northumberland, and Tyne and Wear","SEO/HEO","170","[c]","34030","33080"
"New entrant CS","2022","HM Revenue and Customs","Outer London - South","AA/AO","25","[c]","25330","25330"
"New entrant CS","2022","HM Revenue and Customs","Outer London - South","EO","100","[c]","30550","30750"
"New entrant CS","2022","HM Revenue and Customs","Outer London - South","G6/G7","15","[c]","64680","58600"
"New entrant CS","2022","HM Revenue and Customs","Outer London - South","SEO/HEO","115","[c]","37790","37610"
"New entrant CS","2022","HM Revenue and Customs","Outer London - West and North West","AA/AO","10","[c]","24920","25330"
"New entrant CS","2022","HM Revenue and Customs","Outer London - West and North West","EO","10","[c]","28780","28500"
"New entrant CS","2022","HM Revenue and Customs","Outer London - West and North West","SEO/HEO","10","[c]","35430","31130"
"New entrant CS","2022","HM Revenue and Customs","Shropshire and Staffordshire","EO","15","[c]","26250","26590"
"New entrant CS","2022","HM Revenue and Customs","Shropshire and Staffordshire","G6/G7","15","[c]","55360","54160"
"New entrant CS","2022","HM Revenue and Customs","Shropshire and Staffordshire","SEO/HEO","30","[c]","38290","40180"
"New entrant CS","2022","HM Revenue and Customs","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Southern Scotland","AA/AO","225","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Surrey, East and West Sussex","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Surrey, East and West Sussex","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Surrey, East and West Sussex","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Tees Valley and Durham","AA/AO","140","[c]","21850","21750"
"New entrant CS","2022","HM Revenue and Customs","Tees Valley and Durham","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","West Central Scotland","AA/AO","55","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs","West Central Scotland","EO","90","[c]","26620","26590"
"New entrant CS","2022","HM Revenue and Customs","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","West Central Scotland","SEO/HEO","100","[c]","33440","33080"
"New entrant CS","2022","HM Revenue and Customs","West Midlands","AA/AO","340","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs","West Midlands","EO","235","[c]","26570","26590"
"New entrant CS","2022","HM Revenue and Customs","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","West Midlands","SEO/HEO","140","[c]","33600","33080"
"New entrant CS","2022","HM Revenue and Customs","West Wales and The Valleys","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","West Yorkshire","AA/AO","440","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs","West Yorkshire","EO","235","[c]","26510","26590"
"New entrant CS","2022","HM Revenue and Customs","West Yorkshire","G6/G7","15","[c]","55540","52080"
"New entrant CS","2022","HM Revenue and Customs","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","West Yorkshire","SEO/HEO","145","[c]","34500","33080"
"New entrant CS","2022","HM Treasury","East Anglia","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","East Anglia","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Inner London - West","AA/AO","45","[c]","22580","22750"
"New entrant CS","2022","HM Treasury","Inner London - West","EO","45","[c]","25580","26380"
"New entrant CS","2022","HM Treasury","Inner London - West","G6/G7","35","[c]","60000","59500"
"New entrant CS","2022","HM Treasury","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Inner London - West","SEO/HEO","145","[c]","32150","32320"
"New entrant CS","2022","HM Treasury","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Tees Valley and Durham","EO","15","[c]","25220","24500"
"New entrant CS","2022","HM Treasury","Tees Valley and Durham","G6/G7","20","[c]","51110","49500"
"New entrant CS","2022","HM Treasury","Tees Valley and Durham","SEO/HEO","30","[c]","29910","29320"
"New entrant CS","2022","HM Treasury","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Bedfordshire and Hertfordshire","AA/AO","15","[c]","21680","21680"
"New entrant CS","2022","Home Office","Bedfordshire and Hertfordshire","EO","25","[c]","30570","34630"
"New entrant CS","2022","Home Office","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Devon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Anglia","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Wales","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Wales","EO","30","[c]","24880","24880"
"New entrant CS","2022","Home Office","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Yorkshire and Northern Lincolnshire","AA/AO","10","[c]","21680","21680"
"New entrant CS","2022","Home Office","East Yorkshire and Northern Lincolnshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Eastern Scotland","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Eastern Scotland","EO","20","[c]","28130","24880"
"New entrant CS","2022","Home Office","Essex","AA/AO","20","[c]","21680","21680"
"New entrant CS","2022","Home Office","Essex","EO","30","[c]","29290","24880"
"New entrant CS","2022","Home Office","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","[c]","26830","24880"
"New entrant CS","2022","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Greater Manchester","EO","85","[c]","27240","24880"
"New entrant CS","2022","Home Office","Greater Manchester","G6/G7","30","[c]","57900","56550"
"New entrant CS","2022","Home Office","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Greater Manchester","SEO/HEO","30","[c]","32890","30820"
"New entrant CS","2022","Home Office","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Hampshire and Isle of Wight","EO","25","[c]","25740","24880"
"New entrant CS","2022","Home Office","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Inner London - East","EO","20","[c]","29470","28650"
"New entrant CS","2022","Home Office","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Inner London - West","AA/AO","35","[c]","23220","22460"
"New entrant CS","2022","Home Office","Inner London - West","EO","105","[c]","29820","28650"
"New entrant CS","2022","Home Office","Inner London - West","G6/G7","30","[c]","60590","57430"
"New entrant CS","2022","Home Office","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Inner London - West","SEO/HEO","115","[c]","37580","35050"
"New entrant CS","2022","Home Office","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Kent","AA/AO","80","[c]","21680","21680"
"New entrant CS","2022","Home Office","Kent","EO","95","[c]","27480","24880"
"New entrant CS","2022","Home Office","Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Leicestershire, Rutland and Northamptonshire","AA/AO","15","[c]","21680","21680"
"New entrant CS","2022","Home Office","Leicestershire, Rutland and Northamptonshire","EO","10","[c]","27540","24880"
"New entrant CS","2022","Home Office","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Merseyside","AA/AO","120","[c]","20860","21680"
"New entrant CS","2022","Home Office","Merseyside","EO","165","[c]","24880","24880"
"New entrant CS","2022","Home Office","Merseyside","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Merseyside","SEO/HEO","15","[c]","33870","30820"
"New entrant CS","2022","Home Office","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Northern Ireland","EO","40","[c]","25140","24880"
"New entrant CS","2022","Home Office","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Northumberland, and Tyne and Wear","EO","60","[c]","25480","24880"
"New entrant CS","2022","Home Office","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Outer London - South","AA/AO","40","[c]","24850","25630"
"New entrant CS","2022","Home Office","Outer London - South","EO","175","[c]","28880","28650"
"New entrant CS","2022","Home Office","Outer London - South","G6/G7","55","[c]","63020","61700"
"New entrant CS","2022","Home Office","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Outer London - South","SEO/HEO","120","[c]","37960","35050"
"New entrant CS","2022","Home Office","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Outer London - West and North West","AA/AO","15","[c]","23430","22460"
"New entrant CS","2022","Home Office","Outer London - West and North West","EO","130","[c]","29570","28650"
"New entrant CS","2022","Home Office","Outer London - West and North West","SEO/HEO","10","[c]","36850","35050"
"New entrant CS","2022","Home Office","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Shropshire and Staffordshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","South Yorkshire","AA/AO","50","[c]","21480","21680"
"New entrant CS","2022","Home Office","South Yorkshire","EO","75","[c]","25950","24880"
"New entrant CS","2022","Home Office","South Yorkshire","G6/G7","25","[c]","58180","56550"
"New entrant CS","2022","Home Office","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","South Yorkshire","SEO/HEO","30","[c]","35600","37450"
"New entrant CS","2022","Home Office","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Surrey, East and West Sussex","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Surrey, East and West Sussex","EO","85","[c]","28240","25770"
"New entrant CS","2022","Home Office","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Tees Valley and Durham","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Tees Valley and Durham","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Tees Valley and Durham","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Central Scotland","AA/AO","30","[c]","21680","21680"
"New entrant CS","2022","Home Office","West Central Scotland","EO","95","[c]","26390","24880"
"New entrant CS","2022","Home Office","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Central Scotland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Midlands","AA/AO","10","[c]","21680","21680"
"New entrant CS","2022","Home Office","West Midlands","EO","75","[c]","25640","24880"
"New entrant CS","2022","Home Office","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Wales and The Valleys","EO","15","[c]","26830","24880"
"New entrant CS","2022","Home Office","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Yorkshire","AA/AO","20","[c]","21680","21680"
"New entrant CS","2022","Home Office","West Yorkshire","EO","60","[c]","25550","24880"
"New entrant CS","2022","Home Office","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Bedfordshire and Hertfordshire","AA/AO","20","[c]","21180","20750"
"New entrant CS","2022","Ministry of Defence","Bedfordshire and Hertfordshire","EO","20","[c]","28320","30200"
"New entrant CS","2022","Ministry of Defence","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Bedfordshire and Hertfordshire","SEO/HEO","30","[c]","38670","37000"
"New entrant CS","2022","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","145","[c]","23860","23220"
"New entrant CS","2022","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","EO","60","[c]","25020","26350"
"New entrant CS","2022","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","90","[c]","35900","35000"
"New entrant CS","2022","Ministry of Defence","Cheshire","AA/AO","50","[c]","21220","21170"
"New entrant CS","2022","Ministry of Defence","Cheshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Cheshire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Cornwall and Isles of Scilly","AA/AO","15","[c]","20940","21170"
"New entrant CS","2022","Ministry of Defence","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Cornwall and Isles of Scilly","SEO/HEO","10","[c]","33290","33000"
"New entrant CS","2022","Ministry of Defence","Cumbria","AA/AO","10","[c]","27940","23540"
"New entrant CS","2022","Ministry of Defence","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Cumbria","Unknown","25","[c]","39710","34750"
"New entrant CS","2022","Ministry of Defence","Derbyshire and Nottinghamshire","AA/AO","25","[c]","22290","21170"
"New entrant CS","2022","Ministry of Defence","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Derbyshire and Nottinghamshire","SEO/HEO","20","[c]","37380","35000"
