"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Medicine","Inner London - East","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Inner London - West","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Inner London - West","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Inner London - West","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Inner London - West","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Inner London - West","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Inner London - West","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Inner London - West","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Inner London - West","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Inner London - West","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Inner London - West","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Kent","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Kent","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Kent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Kent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Lancashire","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Lancashire","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Leicestershire, Rutland and Northamptonshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Leicestershire, Rutland and Northamptonshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Leicestershire, Rutland and Northamptonshire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Leicestershire, Rutland and Northamptonshire","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Lincolnshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Lincolnshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Lincolnshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Lincolnshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Lincolnshire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Lincolnshire","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Lincolnshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Lincolnshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Merseyside","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Merseyside","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Merseyside","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Merseyside","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","North Yorkshire","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","North Yorkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","North Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","North Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","North Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","North Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","North Yorkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","North Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Northern Ireland","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Northern Ireland","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Northern Ireland","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Northern Ireland","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Northern Ireland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Northumberland, and Tyne and Wear","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Northumberland, and Tyne and Wear","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Northumberland, and Tyne and Wear","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Northumberland, and Tyne and Wear","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Northumberland, and Tyne and Wear","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Northumberland, and Tyne and Wear","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Northumberland, and Tyne and Wear","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Northumberland, and Tyne and Wear","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Outer London - East and North East","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Outer London - East and North East","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Outer London - East and North East","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Outer London - East and North East","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Outer London - West and North West","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Outer London - West and North West","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Outer London - West and North West","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Outer London - West and North West","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Outer London - West and North West","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Outer London - West and North West","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Shropshire and Staffordshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Shropshire and Staffordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Shropshire and Staffordshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Shropshire and Staffordshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Shropshire and Staffordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Shropshire and Staffordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Shropshire and Staffordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Shropshire and Staffordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Shropshire and Staffordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Shropshire and Staffordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Surrey, East and West Sussex","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Surrey, East and West Sussex","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Surrey, East and West Sussex","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Surrey, East and West Sussex","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Surrey, East and West Sussex","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Surrey, East and West Sussex","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Surrey, East and West Sussex","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Surrey, East and West Sussex","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Surrey, East and West Sussex","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Surrey, East and West Sussex","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Central Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Central Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Central Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Central Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Midlands","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Midlands","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Midlands","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Midlands","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Midlands","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Midlands","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Wales and The Valleys","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Wales and The Valleys","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Wales and The Valleys","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Wales and The Valleys","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Wales and The Valleys","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Wales and The Valleys","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Yorkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Bedfordshire and Hertfordshire","AA/AO","Female","120","[c]","24350","23720"
"New entrant CS","2022","Operational Delivery","Bedfordshire and Hertfordshire","AA/AO","Male","120","[c]","25360","28140"
"New entrant CS","2022","Operational Delivery","Bedfordshire and Hertfordshire","EO","Female","85","[c]","28550","29290"
"New entrant CS","2022","Operational Delivery","Bedfordshire and Hertfordshire","EO","Male","85","[c]","29140","29290"
"New entrant CS","2022","Operational Delivery","Bedfordshire and Hertfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Bedfordshire and Hertfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Bedfordshire and Hertfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Bedfordshire and Hertfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Bedfordshire and Hertfordshire","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Bedfordshire and Hertfordshire","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Bedfordshire and Hertfordshire","Unknown","Female","130","[c]","28550","26310"
"New entrant CS","2022","Operational Delivery","Bedfordshire and Hertfordshire","Unknown","Male","35","[c]","29350","27860"
"New entrant CS","2022","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Female","190","[c]","24380","22220"
"New entrant CS","2022","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Male","180","[c]","25830","28140"
"New entrant CS","2022","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","90","[c]","28080","27570"
"New entrant CS","2022","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","50","[c]","28360","27570"
"New entrant CS","2022","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Female","230","[c]","28240","24270"
"New entrant CS","2022","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Male","65","[c]","30210","24800"
"New entrant CS","2022","Operational Delivery","Cheshire","AA/AO","Female","120","[c]","21680","21300"
"New entrant CS","2022","Operational Delivery","Cheshire","AA/AO","Male","65","[c]","21940","21300"
"New entrant CS","2022","Operational Delivery","Cheshire","EO","Female","35","[c]","29470","28840"
"New entrant CS","2022","Operational Delivery","Cheshire","EO","Male","40","[c]","31220","32770"
"New entrant CS","2022","Operational Delivery","Cheshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Cheshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Cheshire","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Cheshire","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Cheshire","Unknown","Female","85","[c]","25870","24800"
"New entrant CS","2022","Operational Delivery","Cheshire","Unknown","Male","30","[c]","27430","25190"
"New entrant CS","2022","Operational Delivery","Cornwall and Isles of Scilly","AA/AO","Female","60","[c]","21130","21260"
"New entrant CS","2022","Operational Delivery","Cornwall and Isles of Scilly","AA/AO","Male","40","[c]","21970","21260"
"New entrant CS","2022","Operational Delivery","Cornwall and Isles of Scilly","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Cornwall and Isles of Scilly","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Cornwall and Isles of Scilly","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Cornwall and Isles of Scilly","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Cornwall and Isles of Scilly","Unknown","Female","35","[c]","27720","24090"
"New entrant CS","2022","Operational Delivery","Cornwall and Isles of Scilly","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Cumbria","AA/AO","Female","110","[c]","21290","21300"
"New entrant CS","2022","Operational Delivery","Cumbria","AA/AO","Male","55","[c]","21200","21300"
"New entrant CS","2022","Operational Delivery","Cumbria","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Cumbria","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Cumbria","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Cumbria","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Cumbria","Unknown","Female","45","[c]","26850","26310"
"New entrant CS","2022","Operational Delivery","Cumbria","Unknown","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Derbyshire and Nottinghamshire","AA/AO","Female","365","[c]","21280","21250"
"New entrant CS","2022","Operational Delivery","Derbyshire and Nottinghamshire","AA/AO","Male","300","[c]","21650","21260"
"New entrant CS","2022","Operational Delivery","Derbyshire and Nottinghamshire","EO","Female","165","[c]","26750","26590"
"New entrant CS","2022","Operational Delivery","Derbyshire and Nottinghamshire","EO","Male","135","[c]","27030","26590"
"New entrant CS","2022","Operational Delivery","Derbyshire and Nottinghamshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Derbyshire and Nottinghamshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Derbyshire and Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Derbyshire and Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Derbyshire and Nottinghamshire","SEO/HEO","Female","35","[c]","31790","31700"
"New entrant CS","2022","Operational Delivery","Derbyshire and Nottinghamshire","SEO/HEO","Male","35","[c]","34610","33080"
"New entrant CS","2022","Operational Delivery","Derbyshire and Nottinghamshire","Unknown","Female","260","[c]","27360","24800"
"New entrant CS","2022","Operational Delivery","Derbyshire and Nottinghamshire","Unknown","Male","85","[c]","28930","26310"
"New entrant CS","2022","Operational Delivery","Devon","AA/AO","Female","155","[c]","21590","21680"
"New entrant CS","2022","Operational Delivery","Devon","AA/AO","Male","155","[c]","22090","21750"
"New entrant CS","2022","Operational Delivery","Devon","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Devon","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Devon","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Devon","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Devon","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Devon","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Devon","Unknown","Female","120","[c]","26410","24000"
"New entrant CS","2022","Operational Delivery","Devon","Unknown","Male","50","[c]","28230","27770"
"New entrant CS","2022","Operational Delivery","Dorset and Somerset","AA/AO","Female","85","[c]","22080","21110"
"New entrant CS","2022","Operational Delivery","Dorset and Somerset","AA/AO","Male","70","[c]","23150","23140"
"New entrant CS","2022","Operational Delivery","Dorset and Somerset","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Dorset and Somerset","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Dorset and Somerset","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Dorset and Somerset","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Dorset and Somerset","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Dorset and Somerset","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Dorset and Somerset","Unknown","Female","125","[c]","26350","24090"
"New entrant CS","2022","Operational Delivery","Dorset and Somerset","Unknown","Male","55","[c]","28380","24800"
"New entrant CS","2022","Operational Delivery","East Anglia","AA/AO","Female","255","[c]","22360","21490"
"New entrant CS","2022","Operational Delivery","East Anglia","AA/AO","Male","315","[c]","23330","23140"
"New entrant CS","2022","Operational Delivery","East Anglia","EO","Female","105","[c]","26700","27570"
"New entrant CS","2022","Operational Delivery","East Anglia","EO","Male","65","[c]","26930","27570"
"New entrant CS","2022","Operational Delivery","East Anglia","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","East Anglia","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","East Anglia","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","East Anglia","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","East Anglia","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","East Anglia","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","East Anglia","Unknown","Female","325","[c]","26190","24800"
"New entrant CS","2022","Operational Delivery","East Anglia","Unknown","Male","150","[c]","26520","24800"
"New entrant CS","2022","Operational Delivery","East Wales","AA/AO","Female","440","[c]","21060","21250"
"New entrant CS","2022","Operational Delivery","East Wales","AA/AO","Male","350","[c]","21550","21250"
"New entrant CS","2022","Operational Delivery","East Wales","EO","Female","115","[c]","25630","25120"
"New entrant CS","2022","Operational Delivery","East Wales","EO","Male","90","[c]","25850","26130"
"New entrant CS","2022","Operational Delivery","East Wales","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","East Wales","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","East Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","East Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","East Wales","SEO/HEO","Female","60","[c]","35220","33080"
"New entrant CS","2022","Operational Delivery","East Wales","SEO/HEO","Male","55","[c]","34230","33080"
"New entrant CS","2022","Operational Delivery","East Wales","Unknown","Female","125","[c]","24830","23170"
"New entrant CS","2022","Operational Delivery","East Wales","Unknown","Male","60","[c]","29940","28760"
"New entrant CS","2022","Operational Delivery","East Yorkshire and Northern Lincolnshire","AA/AO","Female","155","[c]","21800","21260"
"New entrant CS","2022","Operational Delivery","East Yorkshire and Northern Lincolnshire","AA/AO","Male","145","[c]","22430","23140"
"New entrant CS","2022","Operational Delivery","East Yorkshire and Northern Lincolnshire","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","East Yorkshire and Northern Lincolnshire","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","East Yorkshire and Northern Lincolnshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","East Yorkshire and Northern Lincolnshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","East Yorkshire and Northern Lincolnshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","East Yorkshire and Northern Lincolnshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","East Yorkshire and Northern Lincolnshire","Unknown","Female","120","[c]","27710","25480"
"New entrant CS","2022","Operational Delivery","East Yorkshire and Northern Lincolnshire","Unknown","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Eastern Scotland","AA/AO","Female","360","[c]","21440","21260"
"New entrant CS","2022","Operational Delivery","Eastern Scotland","AA/AO","Male","255","[c]","21420","21260"
"New entrant CS","2022","Operational Delivery","Eastern Scotland","EO","Female","95","[c]","27120","27570"
"New entrant CS","2022","Operational Delivery","Eastern Scotland","EO","Male","85","[c]","27470","27570"
"New entrant CS","2022","Operational Delivery","Eastern Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Eastern Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Eastern Scotland","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Eastern Scotland","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Essex","AA/AO","Female","155","[c]","23210","24250"
"New entrant CS","2022","Operational Delivery","Essex","AA/AO","Male","95","[c]","23410","24250"
"New entrant CS","2022","Operational Delivery","Essex","EO","Female","70","[c]","28580","29290"
"New entrant CS","2022","Operational Delivery","Essex","EO","Male","65","[c]","29280","29290"
"New entrant CS","2022","Operational Delivery","Essex","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Essex","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Essex","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Essex","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Essex","Unknown","Female","190","[c]","28020","24800"
"New entrant CS","2022","Operational Delivery","Essex","Unknown","Male","70","[c]","28600","24800"
"New entrant CS","2022","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Female","320","[c]","21200","21250"
"New entrant CS","2022","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Male","195","[c]","21830","21260"
"New entrant CS","2022","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","80","[c]","26320","26590"
"New entrant CS","2022","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","80","[c]","26840","26590"
"New entrant CS","2022","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Female","65","[c]","33660","33080"
"New entrant CS","2022","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Male","55","[c]","35350","35600"
"New entrant CS","2022","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","280","[c]","26880","24090"
