"Status","Year","Ethnicity","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Black","Debt","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Debt","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Debt","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Debt","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Debt","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Debt","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Debt","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Debt","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Debt","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Debt","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Debt","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Debt","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Debt","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Debt","West Midlands","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Debt","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Debt","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","East Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Greater Manchester","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Inner London - East","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Inner London - West","45","[c]","39430","40620"
"New entrant CS","2022","Black","Digital, Data & Technology","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Outer London - East and North East","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","West Midlands","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Inner London - West","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Grants Management","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Grants Management","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Grants Management","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Grants Management","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Grants Management","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Grants Management","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Grants Management","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Grants Management","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Grants Management","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Grants Management","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Grants Management","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Inner London - East","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Inner London - West","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Inner London - East","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Inner London - West","45","[c]","34220","26970"
"New entrant CS","2022","Black","Legal","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","Bedfordshire and Hertfordshire","45","[c]","27070","27570"
"New entrant CS","2022","Black","No function","Berkshire, Buckinghamshire and Oxfordshire","50","[c]","26400","27570"
"New entrant CS","2022","Black","No function","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","Derbyshire and Nottinghamshire","60","[c]","25790","25000"
"New entrant CS","2022","Black","No function","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","East Anglia","30","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","East Wales","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","Eastern Scotland","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","Essex","30","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","Gloucestershire, Wiltshire and Bath/Bristol area","40","[c]","28620","28080"
"New entrant CS","2022","Black","No function","Greater Manchester","110","[c]","24990","23080"
"New entrant CS","2022","Black","No function","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","Herefordshire, Worcestershire and Warwickshire","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","Inner London - East","335","[c]","32360","31060"
"New entrant CS","2022","Black","No function","Inner London - West","240","[c]","32590","31060"
"New entrant CS","2022","Black","No function","Kent","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","Lancashire","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","Leicestershire, Rutland and Northamptonshire","30","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","Merseyside","35","[c]","25440","26370"
"New entrant CS","2022","Black","No function","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","North Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","Northumberland, and Tyne and Wear","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","Outer London - East and North East","115","[c]","30840","31060"
"New entrant CS","2022","Black","No function","Outer London - South","120","[c]","31090","31060"
"New entrant CS","2022","Black","No function","Outer London - West and North West","135","[c]","30030","31060"
"New entrant CS","2022","Black","No function","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","Shropshire and Staffordshire","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","South Yorkshire","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","Southern Scotland","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","Surrey, East and West Sussex","40","[c]","28770","28060"
"New entrant CS","2022","Black","No function","Tees Valley and Durham","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","West Central Scotland","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","West Midlands","185","[c]","26980","27570"
"New entrant CS","2022","Black","No function","West Wales and The Valleys","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","West Yorkshire","60","[c]","26360","26730"
"New entrant CS","2022","Black","Project Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Outer London - South","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
