"Status","Year","Parent_department","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","West Sussex (North East)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Derbyshire and Nottinghamshire","Nottingham","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Derbyshire and Nottinghamshire","Nottingham","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Derbyshire and Nottinghamshire","Nottingham","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Derbyshire and Nottinghamshire","Nottingham","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Derbyshire and Nottinghamshire","Nottingham","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Derbyshire and Nottinghamshire","Nottingham","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Derbyshire and Nottinghamshire","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Devon","Plymouth","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Devon","Plymouth","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","East Anglia","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","East Anglia","Suffolk CC","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","East Anglia","Suffolk CC","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","East Anglia","Suffolk CC","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","East Wales","Cardiff and Vale of Glamorgan","AO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","East Wales","Cardiff and Vale of Glamorgan","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","East Wales","Cardiff and Vale of Glamorgan","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","East Wales","Cardiff and Vale of Glamorgan","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","East Wales","Cardiff and Vale of Glamorgan","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","East Wales","Cardiff and Vale of Glamorgan","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Eastern Scotland","Angus and Dundee City","AO","60","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Eastern Scotland","Angus and Dundee City","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Eastern Scotland","Angus and Dundee City","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Eastern Scotland","City of Edinburgh","AO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Eastern Scotland","City of Edinburgh","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Eastern Scotland","City of Edinburgh","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Eastern Scotland","City of Edinburgh","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Eastern Scotland","City of Edinburgh","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Eastern Scotland","City of Edinburgh","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Essex","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Essex","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Essex","Southend-on-Sea","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Greater Manchester","Greater Manchester South West","AO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Greater Manchester","Greater Manchester South West","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Greater Manchester","Greater Manchester South West","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Greater Manchester","Greater Manchester South West","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Greater Manchester","Greater Manchester South West","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Greater Manchester","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Greater Manchester","Greater Manchester South West","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Greater Manchester","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Greater Manchester","Manchester","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Greater Manchester","Manchester","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Greater Manchester","Manchester","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Greater Manchester","Manchester","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Greater Manchester","Manchester","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Greater Manchester","Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Hampshire and Isle of Wight","Portsmouth","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Hampshire and Isle of Wight","Portsmouth","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Hampshire and Isle of Wight","Portsmouth","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - East","Hackney and Newham","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - East","Hackney and Newham","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - East","Hackney and Newham","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - East","Hackney and Newham","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - East","Hackney and Newham","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - East","Hackney and Newham","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - East","Hackney and Newham","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - East","Hackney and Newham","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - East","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - East","Tower Hamlets","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - East","Tower Hamlets","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - East","Tower Hamlets","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - East","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - East","Tower Hamlets","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - East","Tower Hamlets","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - West","Westminster","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - West","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - West","Westminster","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - West","Westminster","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - West","Westminster","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - West","Westminster","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - West","Westminster","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - West","Westminster","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Kent","East Kent","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Kent","East Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Kent","East Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Kent","East Kent","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Kent","East Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Kent","West Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Lancashire","Lancaster and Wyre","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Lancashire","Mid Lancashire","AO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Lancashire","Mid Lancashire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Lancashire","Mid Lancashire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Lancashire","Mid Lancashire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Lancashire","Mid Lancashire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Lancashire","Mid Lancashire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","Leicester","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","Leicester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","Leicester","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Merseyside","Liverpool","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Merseyside","Liverpool","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Merseyside","Liverpool","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Merseyside","Liverpool","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Merseyside","Liverpool","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Merseyside","Liverpool","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Merseyside","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Merseyside","Sefton","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Merseyside","Sefton","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Merseyside","Sefton","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Merseyside","Sefton","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Merseyside","Sefton","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Merseyside","Sefton","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Northern Ireland","Belfast","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Northern Ireland","Belfast","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Northern Ireland","Belfast","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Northern Ireland","Belfast","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Northumberland, and Tyne and Wear","Sunderland","AO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Northumberland, and Tyne and Wear","Sunderland","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Northumberland, and Tyne and Wear","Tyneside","AO","70","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Northumberland, and Tyne and Wear","Tyneside","EO","40","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Northumberland, and Tyne and Wear","Tyneside","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Northumberland, and Tyne and Wear","Tyneside","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Northumberland, and Tyne and Wear","Tyneside","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Northumberland, and Tyne and Wear","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Northumberland, and Tyne and Wear","Tyneside","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Northumberland, and Tyne and Wear","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Outer London - South","Croydon","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Outer London - South","Croydon","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Outer London - South","Croydon","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Outer London - South","Croydon","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Outer London - South","Croydon","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Outer London - South","Croydon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Outer London - West and North West","Harrow and Hillingdon","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Outer London - West and North West","Harrow and Hillingdon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Shropshire and Staffordshire","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Shropshire and Staffordshire","Telford and Wrekin","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Shropshire and Staffordshire","Telford and Wrekin","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Shropshire and Staffordshire","Telford and Wrekin","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Shropshire and Staffordshire","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Southern Scotland","South Lanarkshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Southern Scotland","South Lanarkshire","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Southern Scotland","South Lanarkshire","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Southern Scotland","South Lanarkshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Southern Scotland","South Lanarkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Southern Scotland","South Lanarkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Surrey, East and West Sussex","West Sussex (South West)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Surrey, East and West Sussex","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Surrey, East and West Sussex","West Sussex (South West)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Tees Valley and Durham","Durham","AO","35","[c]","21830","22010"
"Leaver Dept.","2022","HM Revenue and Customs","Tees Valley and Durham","Durham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Tees Valley and Durham","Durham","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Central Scotland","Glasgow City","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Central Scotland","Glasgow City","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Central Scotland","Glasgow City","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Central Scotland","Glasgow City","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Central Scotland","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Central Scotland","North Lanarkshire","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Central Scotland","North Lanarkshire","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Central Scotland","North Lanarkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Central Scotland","North Lanarkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Midlands","Birmingham","AO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Midlands","Birmingham","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Midlands","Birmingham","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Midlands","Birmingham","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Midlands","Birmingham","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Midlands","Birmingham","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Midlands","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Yorkshire","Bradford","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Yorkshire","Bradford","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Yorkshire","Bradford","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Yorkshire","Calderdale and Kirklees","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Yorkshire","Calderdale and Kirklees","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Yorkshire","Leeds","AO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Yorkshire","Leeds","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Yorkshire","Leeds","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Yorkshire","Leeds","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Yorkshire","Leeds","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Yorkshire","Leeds","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Yorkshire","Leeds","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Yorkshire","Leeds","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","East Anglia","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","East Anglia","Norwich and East Norfolk","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","East Wales","Cardiff and Vale of Glamorgan","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Inner London - West","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Inner London - West","Camden and City of London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Inner London - West","Camden and City of London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Inner London - West","Camden and City of London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Inner London - West","Westminster","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Inner London - West","Westminster","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Inner London - West","Westminster","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Inner London - West","Westminster","G7","50","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Inner London - West","Westminster","HEO","90","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Inner London - West","Westminster","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Inner London - West","Westminster","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Lancashire","Blackpool","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Merseyside","Liverpool","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Merseyside","Sefton","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Tees Valley and Durham","Darlington","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","West Yorkshire","Leeds","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Bedfordshire and Hertfordshire","Bedford","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Bedfordshire and Hertfordshire","Hertfordshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Bedfordshire and Hertfordshire","Luton","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Bedfordshire and Hertfordshire","Luton","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Bedfordshire and Hertfordshire","Luton","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Cheshire","Cheshire East","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Devon","Plymouth","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Anglia","Peterborough","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Anglia","Peterborough","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Anglia","Peterborough","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Anglia","Peterborough","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Anglia","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Anglia","Suffolk CC","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Wales","Cardiff and Vale of Glamorgan","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Wales","Cardiff and Vale of Glamorgan","EO","15","[c]","25540","24890"
"Leaver Dept.","2022","Home Office","East Wales","Cardiff and Vale of Glamorgan","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Wales","Cardiff and Vale of Glamorgan","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Wales","Monmouthshire and Newport","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Wales","Monmouthshire and Newport","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Wales","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Wales","Monmouthshire and Newport","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Eastern Scotland","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Eastern Scotland","City of Edinburgh","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Essex","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Essex","Essex Thames Gateway","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Essex","Thurrock","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Essex","Thurrock","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Essex","West Essex","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Essex","West Essex","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Greater Manchester","Greater Manchester South West","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Greater Manchester","Greater Manchester South West","EO","10","[c]","[c]","[c]"
