"Status","Year","Ethnicity","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","White","Cabinet Office","AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Cabinet Office","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Cabinet Office","EO","Female","90","[c]","25400","24100"
"New entrant CS","2022","White","Cabinet Office","EO","Male","70","[c]","25560","25520"
"New entrant CS","2022","White","Cabinet Office","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Cabinet Office","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Cabinet Office","G6","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Cabinet Office","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Cabinet Office","G7","Female","70","[c]","52590","50620"
"New entrant CS","2022","White","Cabinet Office","G7","Male","70","[c]","53280","54700"
"New entrant CS","2022","White","Cabinet Office","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Cabinet Office","HEO","Female","100","[c]","32300","32000"
"New entrant CS","2022","White","Cabinet Office","HEO","Male","85","[c]","32240","32000"
"New entrant CS","2022","White","Cabinet Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Cabinet Office","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Cabinet Office","SCS level","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Cabinet Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Cabinet Office","SEO","Female","60","[c]","38780","37300"
"New entrant CS","2022","White","Cabinet Office","SEO","Male","45","[c]","39290","40000"
"New entrant CS","2022","White","Cabinet Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Chancellor's other departments","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Chancellor's other departments","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Chancellor's other departments","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Chancellor's other departments","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Chancellor's other departments","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Chancellor's other departments","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Chancellor's other departments","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Chancellor's other departments","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Chancellor's other departments","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Chancellor's other departments","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Chancellor's other departments","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Chancellor's other departments","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Chancellor's other departments","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Chancellor's other departments","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Chancellor's other departments","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Chancellor's other departments","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Charity Commission","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Charity Commission","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Charity Commission","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Charity Commission","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Charity Commission","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Charity Commission","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Charity Commission","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Charity Commission","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Charity Commission","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Charity Commission","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Charity Commission","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Charity Commission","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Charity Commission","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Charity Commission","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Charity Commission","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Charity Commission","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Charity Commission","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Charity Commission","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Competition and Markets Authority","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Competition and Markets Authority","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Competition and Markets Authority","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Competition and Markets Authority","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Competition and Markets Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Competition and Markets Authority","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Competition and Markets Authority","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Competition and Markets Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Competition and Markets Authority","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Competition and Markets Authority","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Competition and Markets Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Competition and Markets Authority","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Competition and Markets Authority","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Competition and Markets Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Competition and Markets Authority","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Competition and Markets Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Competition and Markets Authority","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Competition and Markets Authority","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Competition and Markets Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy","AA","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy","AO","Female","110","[c]","21190","21020"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy","AO","Male","50","[c]","21220","21130"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy","EO","Female","95","[c]","26170","24570"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy","EO","Male","115","[c]","25980","24570"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy","G7","Female","60","[c]","52160","53380"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy","G7","Male","45","[c]","51410","50120"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy","HEO","Female","120","[c]","33060","33570"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy","HEO","Male","110","[c]","33400","33570"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy","SEO","Female","75","[c]","41270","40050"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy","SEO","Male","65","[c]","40750","40050"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Digital, Culture, Media and Sport","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Digital, Culture, Media and Sport","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Digital, Culture, Media and Sport","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Digital, Culture, Media and Sport","EO","Female","35","[c]","26080","26180"
"New entrant CS","2022","White","Department for Digital, Culture, Media and Sport","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Digital, Culture, Media and Sport","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Digital, Culture, Media and Sport","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Digital, Culture, Media and Sport","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Digital, Culture, Media and Sport","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Digital, Culture, Media and Sport","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Digital, Culture, Media and Sport","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Digital, Culture, Media and Sport","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Digital, Culture, Media and Sport","HEO","Female","85","[c]","34350","34020"
"New entrant CS","2022","White","Department for Digital, Culture, Media and Sport","HEO","Male","80","[c]","34110","34020"
"New entrant CS","2022","White","Department for Digital, Culture, Media and Sport","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Digital, Culture, Media and Sport","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Digital, Culture, Media and Sport","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Education","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Education","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Education","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Education","EO","Female","120","[c]","25370","25000"
"New entrant CS","2022","White","Department for Education","EO","Male","60","[c]","25330","25000"
"New entrant CS","2022","White","Department for Education","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Education","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Education","G6","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Education","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Education","G7","Female","55","[c]","50830","49860"
"New entrant CS","2022","White","Department for Education","G7","Male","35","[c]","50550","49860"
"New entrant CS","2022","White","Department for Education","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Education","HEO","Female","115","[c]","30760","29360"
"New entrant CS","2022","White","Department for Education","HEO","Male","65","[c]","30630","29360"
"New entrant CS","2022","White","Department for Education","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Education","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Education","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Education","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Education","SEO","Female","115","[c]","37510","36500"
"New entrant CS","2022","White","Department for Education","SEO","Male","50","[c]","37670","36500"
"New entrant CS","2022","White","Department for Education","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","AO","Female","210","[c]","21740","21300"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","AO","Male","150","[c]","21690","21300"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","EO","Female","170","[c]","25480","24920"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","EO","Male","125","[c]","25340","24920"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","G6","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","G6","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","G7","Female","140","[c]","50200","49300"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","G7","Male","110","[c]","50250","49300"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","HEO","Female","265","[c]","30880","30220"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","HEO","Male","190","[c]","30960","30320"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","SCS level","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","SEO","Female","190","[c]","37300","35970"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","SEO","Male","125","[c]","37360","36580"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","HEO","Female","40","[c]","31470","31800"
"New entrant CS","2022","White","Department for International Trade","HEO","Male","40","[c]","31620","31800"
"New entrant CS","2022","White","Department for International Trade","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","EO","Female","35","[c]","26610","27850"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","EO","Male","40","[c]","26740","27850"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","G7","Female","45","[c]","49060","48200"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","G7","Male","35","[c]","49160","48200"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","HEO","Female","65","[c]","31780","32780"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","HEO","Male","70","[c]","32120","33000"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","SEO","Female","35","[c]","39040","39600"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","SEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","AA","Female","65","[c]","18310","18310"
"New entrant CS","2022","White","Department for Transport","AA","Male","60","[c]","18420","18310"
"New entrant CS","2022","White","Department for Transport","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","AO","Female","175","[c]","22090","21840"
"New entrant CS","2022","White","Department for Transport","AO","Male","145","[c]","23010","21840"
"New entrant CS","2022","White","Department for Transport","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","EO","Female","85","[c]","26800","26130"
"New entrant CS","2022","White","Department for Transport","EO","Male","130","[c]","26680","26130"
"New entrant CS","2022","White","Department for Transport","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","G6","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","G7","Female","50","[c]","52590","54110"
"New entrant CS","2022","White","Department for Transport","G7","Male","55","[c]","53610","54110"
"New entrant CS","2022","White","Department for Transport","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","HEO","Female","75","[c]","32370","30730"
"New entrant CS","2022","White","Department for Transport","HEO","Male","70","[c]","32340","30730"
"New entrant CS","2022","White","Department for Transport","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","SEO","Female","55","[c]","40900","42470"
"New entrant CS","2022","White","Department for Transport","SEO","Male","75","[c]","41420","42470"
"New entrant CS","2022","White","Department for Transport","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","AO","Female","1780","[c]","21490","21260"
"New entrant CS","2022","White","Department for Work and Pensions","AO","Male","1315","[c]","21440","21260"
"New entrant CS","2022","White","Department for Work and Pensions","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","EO","Female","1660","[c]","27820","27570"
"New entrant CS","2022","White","Department for Work and Pensions","EO","Male","1050","[c]","27840","27570"
"New entrant CS","2022","White","Department for Work and Pensions","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","G6","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","G7","Female","45","[c]","51730","50000"
"New entrant CS","2022","White","Department for Work and Pensions","G7","Male","90","[c]","54590","54030"
"New entrant CS","2022","White","Department for Work and Pensions","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","HEO","Female","125","[c]","33130","31990"
"New entrant CS","2022","White","Department for Work and Pensions","HEO","Male","110","[c]","33520","31990"
"New entrant CS","2022","White","Department for Work and Pensions","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","SEO","Female","65","[c]","38970","37590"
"New entrant CS","2022","White","Department for Work and Pensions","SEO","Male","105","[c]","42650","39500"
"New entrant CS","2022","White","Department for Work and Pensions","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","AA","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","AO","Female","105","[c]","21110","19880"
"New entrant CS","2022","White","Department of Health and Social Care","AO","Male","45","[c]","21160","19880"
"New entrant CS","2022","White","Department of Health and Social Care","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","EO","Female","235","[c]","25570","25500"
"New entrant CS","2022","White","Department of Health and Social Care","EO","Male","80","[c]","25770","26880"
"New entrant CS","2022","White","Department of Health and Social Care","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","G6","Female","45","[c]","69120","66230"
"New entrant CS","2022","White","Department of Health and Social Care","G6","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","G7","Female","140","[c]","51870","51300"
"New entrant CS","2022","White","Department of Health and Social Care","G7","Male","60","[c]","52460","51370"
"New entrant CS","2022","White","Department of Health and Social Care","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","HEO","Female","275","[c]","31450","32310"
"New entrant CS","2022","White","Department of Health and Social Care","HEO","Male","150","[c]","31140","30460"
"New entrant CS","2022","White","Department of Health and Social Care","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","SCS level","Female","30","[c]","97090","89860"
"New entrant CS","2022","White","Department of Health and Social Care","SCS level","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","SEO","Female","220","[c]","39760","40070"
"New entrant CS","2022","White","Department of Health and Social Care","SEO","Male","85","[c]","38950","40000"
"New entrant CS","2022","White","Department of Health and Social Care","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Estyn","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Estyn","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Estyn","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Estyn","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Estyn","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Estyn","G6","Unknown","[c]","[c]","[c]","[c]"
