"Status","Year","Age","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","HM Land Registry","Operational Delivery","South West (England)","10","[c]","25060","22600"
"New entrant CS","2022","40-49","HM Land Registry","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Operational Delivery","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Operational Delivery","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Digital, Data and Technology","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Digital, Data and Technology","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Digital, Data and Technology","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Digital, Data and Technology","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Digital, Data and Technology","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Finance","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Finance","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Intelligence Analysis","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Legal","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Legal","London","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Legal","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Legal","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Legal","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Legal","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Operational Delivery","East Midlands (England)","35","[c]","25380","26590"
"New entrant CS","2022","40-49","HM Revenue and Customs","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Operational Delivery","London","10","[c]","33790","34180"
"New entrant CS","2022","40-49","HM Revenue and Customs","Operational Delivery","North East (England)","110","[c]","23340","21260"
"New entrant CS","2022","40-49","HM Revenue and Customs","Operational Delivery","North West (England)","125","[c]","24510","21250"
"New entrant CS","2022","40-49","HM Revenue and Customs","Operational Delivery","Northern Ireland","20","[c]","23800","21250"
"New entrant CS","2022","40-49","HM Revenue and Customs","Operational Delivery","Scotland","50","[c]","23080","21250"
"New entrant CS","2022","40-49","HM Revenue and Customs","Operational Delivery","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Operational Delivery","South West (England)","15","[c]","24150","21750"
"New entrant CS","2022","40-49","HM Revenue and Customs","Operational Delivery","Wales","30","[c]","25040","21250"
"New entrant CS","2022","40-49","HM Revenue and Customs","Operational Delivery","West Midlands (England)","45","[c]","23380","21250"
"New entrant CS","2022","40-49","HM Revenue and Customs","Operational Delivery","Yorkshire and The Humber","30","[c]","22210","21250"
"New entrant CS","2022","40-49","HM Revenue and Customs","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Other","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Policy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Project Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Project Delivery","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Property","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Property","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Property","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Property","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Tax","East Midlands (England)","30","[c]","28610","26590"
"New entrant CS","2022","40-49","HM Revenue and Customs","Tax","London","35","[c]","34740","31020"
"New entrant CS","2022","40-49","HM Revenue and Customs","Tax","North East (England)","30","[c]","25640","26590"
"New entrant CS","2022","40-49","HM Revenue and Customs","Tax","North West (England)","80","[c]","26590","26590"
"New entrant CS","2022","40-49","HM Revenue and Customs","Tax","Northern Ireland","45","[c]","28450","26590"
"New entrant CS","2022","40-49","HM Revenue and Customs","Tax","Scotland","50","[c]","27030","26590"
"New entrant CS","2022","40-49","HM Revenue and Customs","Tax","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Tax","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Tax","Wales","25","[c]","26970","26590"
"New entrant CS","2022","40-49","HM Revenue and Customs","Tax","West Midlands (England)","30","[c]","29660","27570"
"New entrant CS","2022","40-49","HM Revenue and Customs","Tax","Yorkshire and The Humber","30","[c]","27990","26590"
"New entrant CS","2022","40-49","HM Revenue and Customs","Unknown","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Unknown","London","30","[c]","35910","37610"
"New entrant CS","2022","40-49","HM Revenue and Customs","Unknown","North East (England)","35","[c]","26920","26590"
"New entrant CS","2022","40-49","HM Revenue and Customs","Unknown","North West (England)","40","[c]","31950","26590"
"New entrant CS","2022","40-49","HM Revenue and Customs","Unknown","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Unknown","Scotland","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Unknown","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Unknown","Wales","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Unknown","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Unknown","Yorkshire and The Humber","20","[c]","32230","26590"
"New entrant CS","2022","40-49","HM Treasury","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","Policy","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Digital, Data and Technology","London","40","[c]","51850","44950"
"New entrant CS","2022","40-49","Home Office","Digital, Data and Technology","North West (England)","15","[c]","56460","52050"
"New entrant CS","2022","40-49","Home Office","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Digital, Data and Technology","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Operational Delivery","East of England","15","[c]","22750","21680"
"New entrant CS","2022","40-49","Home Office","Operational Delivery","London","40","[c]","28740","28650"
"New entrant CS","2022","40-49","Home Office","Operational Delivery","North East (England)","10","[c]","25750","24880"
"New entrant CS","2022","40-49","Home Office","Operational Delivery","North West (England)","30","[c]","23620","24880"
"New entrant CS","2022","40-49","Home Office","Operational Delivery","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Operational Delivery","Scotland","20","[c]","24490","24880"
"New entrant CS","2022","40-49","Home Office","Operational Delivery","South East (England)","40","[c]","25460","24880"
"New entrant CS","2022","40-49","Home Office","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Operational Delivery","Wales","15","[c]","23630","24880"
"New entrant CS","2022","40-49","Home Office","Operational Delivery","West Midlands (England)","15","[c]","24480","24880"
"New entrant CS","2022","40-49","Home Office","Operational Delivery","Yorkshire and The Humber","25","[c]","24590","24880"
"New entrant CS","2022","40-49","Home Office","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Other","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Other","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Policy","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Policy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Policy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Policy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Policy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Policy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Project Delivery","London","10","[c]","47880","41950"
"New entrant CS","2022","40-49","Home Office","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Commercial","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Commercial","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Commercial","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Commercial","South West (England)","15","[c]","33630","29000"
"New entrant CS","2022","40-49","Ministry of Defence","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Communications","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Digital, Data and Technology","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Digital, Data and Technology","South West (England)","20","[c]","35040","33000"
"New entrant CS","2022","40-49","Ministry of Defence","Digital, Data and Technology","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Finance","East of England","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Finance","South East (England)","10","[c]","35130","33000"
"New entrant CS","2022","40-49","Ministry of Defence","Finance","South West (England)","20","[c]","35980","31100"
"New entrant CS","2022","40-49","Ministry of Defence","Finance","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Geography","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Geography","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Geography","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Human Resources","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Human Resources","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Human Resources","South West (England)","15","[c]","40790","27010"
"New entrant CS","2022","40-49","Ministry of Defence","Human Resources","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Knowledge and Information Management","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Medicine","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Medicine","East of England","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Medicine","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Medicine","South East (England)","15","[c]","45170","39030"
"New entrant CS","2022","40-49","Ministry of Defence","Medicine","South West (England)","15","[c]","42410","31530"
"New entrant CS","2022","40-49","Ministry of Defence","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Medicine","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Medicine","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Operational Delivery","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Other","East Midlands (England)","10","[c]","22180","20280"
"New entrant CS","2022","40-49","Ministry of Defence","Other","East of England","15","[c]","21970","20960"
"New entrant CS","2022","40-49","Ministry of Defence","Other","London","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Other","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Other","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Other","Overseas","10","[c]","40670","41600"
"New entrant CS","2022","40-49","Ministry of Defence","Other","Scotland","15","[c]","25660","21170"
"New entrant CS","2022","40-49","Ministry of Defence","Other","South East (England)","45","[c]","27870","26350"
"New entrant CS","2022","40-49","Ministry of Defence","Other","South West (England)","75","[c]","30650","28000"
"New entrant CS","2022","40-49","Ministry of Defence","Other","Unknown","15","[c]","23590","16190"
"New entrant CS","2022","40-49","Ministry of Defence","Other","Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Other","West Midlands (England)","20","[c]","25570","26350"
"New entrant CS","2022","40-49","Ministry of Defence","Other","Yorkshire and The Humber","20","[c]","23340","21170"
"New entrant CS","2022","40-49","Ministry of Defence","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Policy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Policy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Project Delivery","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Project Delivery","South East (England)","20","[c]","37310","33000"
"New entrant CS","2022","40-49","Ministry of Defence","Project Delivery","South West (England)","60","[c]","36850","36350"
"New entrant CS","2022","40-49","Ministry of Defence","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Property","East of England","10","[c]","[c]","[c]"
