"Status","Year","Function_of_post","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Property","Cabinet Office","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","West Midlands (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Competition and Markets Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Competition and Markets Authority","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Business, Energy and Industrial Strategy","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Business, Energy and Industrial Strategy","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Business, Energy and Industrial Strategy","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Business, Energy and Industrial Strategy","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Business, Energy and Industrial Strategy","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Digital, Culture, Media and Sport","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","Yorkshire and The Humber","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","South East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","South East (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Levelling Up, Housing and Communities","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Levelling Up, Housing and Communities","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Levelling Up, Housing and Communities","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Foreign, Commonwealth and Development Office","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Foreign, Commonwealth and Development Office","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","East Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","East Midlands (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","East of England","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","London","Unknown","35","[c]","33010","29000"
"New entrant CS","2022","Property","HM Revenue and Customs","North East (England)","Heterosexual / straight","70","[c]","24640","22010"
"New entrant CS","2022","Property","HM Revenue and Customs","North East (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","North East (England)","Unknown","95","[c]","22640","22010"
"New entrant CS","2022","Property","HM Revenue and Customs","North West (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","North West (England)","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","South East (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","South West (England)","Heterosexual / straight","35","[c]","24460","22010"
"New entrant CS","2022","Property","HM Revenue and Customs","South West (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","South West (England)","Unknown","55","[c]","22900","21750"
"New entrant CS","2022","Property","HM Revenue and Customs","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","Wales","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","West Midlands (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","Yorkshire and The Humber","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","Yorkshire and The Humber","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","East Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","East Midlands (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","East of England","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","East of England","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","South East (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","South East (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","South West (England)","Heterosexual / straight","35","[c]","31410","32630"
"New entrant CS","2022","Property","Ministry of Defence","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","South West (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","West Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","Yorkshire and The Humber","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
