"Status","Year","Parent_department","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Cabinet Office","Commercial","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Commercial","Outside London","50","[c]","30090","30420"
"New entrant CS","2022","Cabinet Office","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Digital, Data and Technology","Outside London","20","[c]","38150","38330"
"New entrant CS","2022","Cabinet Office","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Finance","Outside London","25","[c]","48790","44000"
"New entrant CS","2022","Cabinet Office","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Human Resources","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Operational Delivery","Outside London","35","[c]","25300","20330"
"New entrant CS","2022","Cabinet Office","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Project Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Property","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Property","Outside London","15","[c]","48310","49700"
"New entrant CS","2022","Cabinet Office","Unknown","London","945","[c]","37870","28000"
"New entrant CS","2022","Cabinet Office","Unknown","Outside London","645","[c]","40450","32000"
"New entrant CS","2022","Cabinet Office","Unknown","Unknown","180","[c]","36760","28000"
"New entrant CS","2022","Chancellor's other departments","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Other","London","35","[c]","44740","41210"
"New entrant CS","2022","Chancellor's other departments","Other","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Digital, Data and Technology","Outside London","10","[c]","30000","29160"
"New entrant CS","2022","Charity Commission","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Operational Delivery","Outside London","45","[c]","22770","24440"
"New entrant CS","2022","Charity Commission","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Communications","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Digital, Data and Technology","London","20","[c]","53370","57000"
"New entrant CS","2022","Competition and Markets Authority","Economics","London","20","[c]","34940","29930"
"New entrant CS","2022","Competition and Markets Authority","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Human Resources","London","10","[c]","40670","37400"
"New entrant CS","2022","Competition and Markets Authority","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Legal","London","25","[c]","53330","51810"
"New entrant CS","2022","Competition and Markets Authority","Project Delivery","London","35","[c]","40680","33120"
"New entrant CS","2022","Competition and Markets Authority","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Commercial","Outside London","20","[c]","40540","43110"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Communications","London","25","[c]","38120","38620"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Communications","Outside London","10","[c]","32860","30930"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","Outside London","25","[c]","25090","24500"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","London","15","[c]","36610","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Outside London","170","[c]","30030","25020"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Economics","London","20","[c]","34800","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Economics","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Finance","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Finance","Outside London","40","[c]","30760","27830"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Human Resources","London","10","[c]","32220","26290"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Human Resources","Outside London","35","[c]","34130","32000"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","55","[c]","34610","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Outside London","290","[c]","24620","21810"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Other","Outside London","15","[c]","31230","24150"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Policy","London","375","[c]","38020","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Policy","Outside London","150","[c]","37420","36740"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","London","15","[c]","44860","40050"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","Outside London","40","[c]","36810","37990"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","London","10","[c]","38150","41340"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Outside London","80","[c]","28140","27380"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Statistics","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Unknown","Outside London","15","[c]","26690","24030"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Commercial","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Communications","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Economics","London","10","[c]","38460","38020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Finance","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Other","London","15","[c]","33980","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Other","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Policy","London","220","[c]","34830","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Policy","Outside London","40","[c]","33890","30960"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Project Delivery","London","20","[c]","36530","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Project Delivery","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Statistics","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Commercial","Outside London","75","[c]","31450","29360"
"New entrant CS","2022","Department for Education","Communications","London","35","[c]","33950","32940"
"New entrant CS","2022","Department for Education","Communications","Outside London","20","[c]","28280","25000"
"New entrant CS","2022","Department for Education","Digital, Data and Technology","London","35","[c]","40070","36660"
"New entrant CS","2022","Department for Education","Digital, Data and Technology","Outside London","155","[c]","36660","36500"
"New entrant CS","2022","Department for Education","Finance","London","10","[c]","40110","36590"
"New entrant CS","2022","Department for Education","Finance","Outside London","130","[c]","33800","29360"
"New entrant CS","2022","Department for Education","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Human Resources","Outside London","30","[c]","28450","25000"
"New entrant CS","2022","Department for Education","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Operational Delivery","London","20","[c]","34170","32940"
"New entrant CS","2022","Department for Education","Operational Delivery","Outside London","95","[c]","35130","36500"
"New entrant CS","2022","Department for Education","Policy","London","75","[c]","37730","32940"
"New entrant CS","2022","Department for Education","Policy","Outside London","305","[c]","31470","29360"
"New entrant CS","2022","Department for Education","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Property","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Property","Outside London","80","[c]","42760","49860"
"New entrant CS","2022","Department for Education","Security","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Commercial","Outside London","35","[c]","33110","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Communications","London","40","[c]","32870","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Communications","Outside London","15","[c]","32140","32540"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","London","35","[c]","39930","38750"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Outside London","240","[c]","39450","37000"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Economics","London","15","[c]","39500","36490"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Economics","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","Outside London","60","[c]","35150","30780"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","London","20","[c]","39890","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","Outside London","75","[c]","35840","29930"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","London","25","[c]","34770","31460"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Outside London","870","[c]","22860","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Unknown","10","[c]","23980","23110"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Other","London","15","[c]","40050","29000"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Other","Outside London","10","[c]","33840","29200"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","London","620","[c]","38610","32880"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","Outside London","540","[c]","35940","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Outside London","15","[c]","30100","25800"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Property","London","15","[c]","36690","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Property","Outside London","55","[c]","43450","38750"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","Outside London","145","[c]","27340","25010"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Outside London","20","[c]","37790","38750"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Veterinarian","Outside London","40","[c]","33280","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Commercial","London","15","[c]","34780","31800"
"New entrant CS","2022","Department for International Trade","Communications","London","25","[c]","42170","38160"
"New entrant CS","2022","Department for International Trade","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Digital, Data and Technology","London","40","[c]","41070","34250"
"New entrant CS","2022","Department for International Trade","Digital, Data and Technology","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Economics","London","35","[c]","30650","31800"
"New entrant CS","2022","Department for International Trade","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Human Resources","London","20","[c]","31000","26250"
"New entrant CS","2022","Department for International Trade","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","International Trade","London","165","[c]","35940","31800"
"New entrant CS","2022","Department for International Trade","International Trade","Outside London","30","[c]","40620","34430"
"New entrant CS","2022","Department for International Trade","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Operational Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Other","London","15","[c]","38490","26250"
"New entrant CS","2022","Department for International Trade","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Policy","London","20","[c]","35960","31800"
"New entrant CS","2022","Department for International Trade","Project Delivery","London","15","[c]","41510","43000"
"New entrant CS","2022","Department for International Trade","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Security","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Social Research","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Statistics","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Commercial","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Communications","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","London","20","[c]","47050","53130"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Economics","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Finance","Outside London","10","[c]","43120","39100"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Human Resources","Outside London","15","[c]","25530","23320"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","London","25","[c]","32180","33000"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Outside London","60","[c]","27140","25440"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Other","Outside London","30","[c]","35950","32780"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning","London","15","[c]","39140","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning","Outside London","15","[c]","33400","39100"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Outside London","20","[c]","41480","41020"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Policy","London","240","[c]","35930","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Policy","Outside London","135","[c]","33360","30190"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Policy","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Project Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Project Delivery","Outside London","20","[c]","38120","36340"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Statistics","London","20","[c]","30760","27850"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Statistics","Outside London","10","[c]","31010","30190"
"New entrant CS","2022","Department for Transport","Commercial","London","15","[c]","35560","34710"
"New entrant CS","2022","Department for Transport","Commercial","Outside London","35","[c]","28610","26130"
"New entrant CS","2022","Department for Transport","Communications","London","20","[c]","40260","42470"
"New entrant CS","2022","Department for Transport","Communications","Outside London","20","[c]","33640","30730"
"New entrant CS","2022","Department for Transport","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Digital, Data and Technology","London","15","[c]","45980","42470"
"New entrant CS","2022","Department for Transport","Digital, Data and Technology","Outside London","105","[c]","33070","30730"
"New entrant CS","2022","Department for Transport","Economics","London","35","[c]","38230","29970"
"New entrant CS","2022","Department for Transport","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Finance","London","20","[c]","51410","54110"
"New entrant CS","2022","Department for Transport","Finance","Outside London","40","[c]","33270","31730"
"New entrant CS","2022","Department for Transport","Human Resources","London","10","[c]","43950","36680"
"New entrant CS","2022","Department for Transport","Human Resources","Outside London","45","[c]","31850","30730"
"New entrant CS","2022","Department for Transport","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Knowledge and Information Management","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Operational Delivery","London","50","[c]","32190","30130"
"New entrant CS","2022","Department for Transport","Operational Delivery","Outside London","1170","[c]","23580","21840"
"New entrant CS","2022","Department for Transport","Operational Delivery","Unknown","40","[c]","20730","21840"
"New entrant CS","2022","Department for Transport","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Other","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Policy","London","125","[c]","45800","42470"
"New entrant CS","2022","Department for Transport","Policy","Outside London","65","[c]","36710","33350"
"New entrant CS","2022","Department for Transport","Project Delivery","London","45","[c]","50820","54110"
"New entrant CS","2022","Department for Transport","Project Delivery","Outside London","30","[c]","34370","30730"
"New entrant CS","2022","Department for Transport","Property","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Property","Outside London","25","[c]","31730","30730"
"New entrant CS","2022","Department for Transport","Science and Engineering","London","10","[c]","42080","42470"
"New entrant CS","2022","Department for Transport","Science and Engineering","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Security","London","10","[c]","40910","42470"
"New entrant CS","2022","Department for Transport","Security","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Social Research","London","10","[c]","44360","45540"
"New entrant CS","2022","Department for Transport","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Statistics","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Statistics","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","London","160","[c]","41120","34710"
"New entrant CS","2022","Department for Transport","Unknown","Outside London","80","[c]","40800","31050"
"New entrant CS","2022","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Commercial","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Commercial","Outside London","35","[c]","28490","27570"
"New entrant CS","2022","Department for Work and Pensions","Counter Fraud","London","110","[c]","28030","25110"
"New entrant CS","2022","Department for Work and Pensions","Counter Fraud","Outside London","535","[c]","25620","27570"
"New entrant CS","2022","Department for Work and Pensions","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data and Technology","London","30","[c]","45140","41390"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data and Technology","Outside London","350","[c]","39550","37000"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Economics","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Finance","London","15","[c]","41420","36650"
