"Status","Year","Function_of_post","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Counter Fraud","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SEO/HEO","Female","Heterosexual / straight","35","[c]","34780","33080"
"New entrant CS","2022","Counter Fraud","SEO/HEO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SEO/HEO","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SEO/HEO","Male","Heterosexual / straight","75","[c]","34710","33080"
"New entrant CS","2022","Counter Fraud","SEO/HEO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SEO/HEO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SEO/HEO","Male","Unknown","30","[c]","35110","33370"
"New entrant CS","2022","Counter Fraud","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","AA/AO","Female","Heterosexual / straight","370","[c]","21310","21250"
"New entrant CS","2022","Debt","AA/AO","Female","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Debt","AA/AO","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Debt","AA/AO","Female","Unknown","175","[c]","21250","21250"
"New entrant CS","2022","Debt","AA/AO","Male","Heterosexual / straight","220","[c]","21290","21250"
"New entrant CS","2022","Debt","AA/AO","Male","LGBO","35","[c]","21340","21250"
"New entrant CS","2022","Debt","AA/AO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Debt","AA/AO","Male","Unknown","125","[c]","21250","21250"
"New entrant CS","2022","Debt","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","EO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Debt","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","EO","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Debt","EO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Debt","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","EO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Debt","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","SEO/HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","AA/AO","Female","Heterosexual / straight","80","[c]","20920","21170"
"New entrant CS","2022","Digital, Data & Technology","AA/AO","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","AA/AO","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","AA/AO","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","AA/AO","Male","Heterosexual / straight","90","[c]","20480","21170"
"New entrant CS","2022","Digital, Data & Technology","AA/AO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","AA/AO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","AA/AO","Male","Unknown","35","[c]","20820","21260"
"New entrant CS","2022","Digital, Data & Technology","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","EO","Female","Heterosexual / straight","120","[c]","26330","26350"
"New entrant CS","2022","Digital, Data & Technology","EO","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","EO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","EO","Female","Unknown","55","[c]","27140","27320"
"New entrant CS","2022","Digital, Data & Technology","EO","Male","Heterosexual / straight","235","[c]","26410","26350"
"New entrant CS","2022","Digital, Data & Technology","EO","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","EO","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","EO","Male","Unknown","110","[c]","27060","26820"
"New entrant CS","2022","Digital, Data & Technology","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","G6/G7","Female","Heterosexual / straight","145","[c]","53130","52080"
"New entrant CS","2022","Digital, Data & Technology","G6/G7","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","G6/G7","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","G6/G7","Female","Unknown","40","[c]","56170","54700"
"New entrant CS","2022","Digital, Data & Technology","G6/G7","Male","Heterosexual / straight","290","[c]","56240","54700"
"New entrant CS","2022","Digital, Data & Technology","G6/G7","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","G6/G7","Male","Undeclared","45","[c]","54220","52100"
"New entrant CS","2022","Digital, Data & Technology","G6/G7","Male","Unknown","85","[c]","56500","54700"
"New entrant CS","2022","Digital, Data & Technology","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","SCS level","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","SCS level","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","SEO/HEO","Female","Heterosexual / straight","320","[c]","35400","35310"
"New entrant CS","2022","Digital, Data & Technology","SEO/HEO","Female","LGBO","40","[c]","34820","33520"
"New entrant CS","2022","Digital, Data & Technology","SEO/HEO","Female","Undeclared","55","[c]","35720","34260"
"New entrant CS","2022","Digital, Data & Technology","SEO/HEO","Female","Unknown","120","[c]","36710","36200"
"New entrant CS","2022","Digital, Data & Technology","SEO/HEO","Male","Heterosexual / straight","480","[c]","36520","36050"
"New entrant CS","2022","Digital, Data & Technology","SEO/HEO","Male","LGBO","45","[c]","35210","33820"
"New entrant CS","2022","Digital, Data & Technology","SEO/HEO","Male","Undeclared","80","[c]","34090","33080"
"New entrant CS","2022","Digital, Data & Technology","SEO/HEO","Male","Unknown","175","[c]","36500","36020"
"New entrant CS","2022","Digital, Data & Technology","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA/AO","Female","Heterosexual / straight","65","[c]","21210","21250"
"New entrant CS","2022","Finance","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA/AO","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA/AO","Male","Heterosexual / straight","45","[c]","21370","21250"
"New entrant CS","2022","Finance","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA/AO","Male","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","EO","Female","Heterosexual / straight","115","[c]","25630","25510"
"New entrant CS","2022","Finance","EO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","EO","Female","Undeclared","35","[c]","[c]","[c]"
"New entrant CS","2022","Finance","EO","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Finance","EO","Male","Heterosexual / straight","90","[c]","25170","25000"
"New entrant CS","2022","Finance","EO","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","EO","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","EO","Male","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Finance","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6/G7","Female","Heterosexual / straight","45","[c]","55660","54810"
"New entrant CS","2022","Finance","G6/G7","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6/G7","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6/G7","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6/G7","Male","Heterosexual / straight","45","[c]","55400","54070"
"New entrant CS","2022","Finance","G6/G7","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6/G7","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6/G7","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SEO/HEO","Female","Heterosexual / straight","175","[c]","36130","36160"
"New entrant CS","2022","Finance","SEO/HEO","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SEO/HEO","Female","Undeclared","35","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SEO/HEO","Female","Unknown","50","[c]","37100","36650"
"New entrant CS","2022","Finance","SEO/HEO","Male","Heterosexual / straight","130","[c]","36650","36650"
"New entrant CS","2022","Finance","SEO/HEO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SEO/HEO","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SEO/HEO","Male","Unknown","60","[c]","36590","36050"
"New entrant CS","2022","Finance","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","AA/AO","Female","Heterosexual / straight","80","[c]","21250","21300"
"New entrant CS","2022","Grants Management","AA/AO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","AA/AO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","AA/AO","Female","Unknown","180","[c]","21240","21300"
"New entrant CS","2022","Grants Management","AA/AO","Male","Heterosexual / straight","60","[c]","21230","21300"
"New entrant CS","2022","Grants Management","AA/AO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","AA/AO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","AA/AO","Male","Unknown","130","[c]","21180","21300"
"New entrant CS","2022","Grants Management","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","EO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","EO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","EO","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","SEO/HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Female","Heterosexual / straight","145","[c]","21340","21170"
"New entrant CS","2022","Human Resources","AA/AO","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Female","Unknown","50","[c]","21200","21170"
"New entrant CS","2022","Human Resources","AA/AO","Male","Heterosexual / straight","60","[c]","21190","21170"
"New entrant CS","2022","Human Resources","AA/AO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Female","Heterosexual / straight","185","[c]","26210","26420"
"New entrant CS","2022","Human Resources","EO","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Female","Unknown","50","[c]","25830","26250"
"New entrant CS","2022","Human Resources","EO","Male","Heterosexual / straight","60","[c]","26590","27200"
"New entrant CS","2022","Human Resources","EO","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Female","Heterosexual / straight","85","[c]","54000","52460"
"New entrant CS","2022","Human Resources","G6/G7","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS level","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Female","Heterosexual / straight","230","[c]","34480","33080"
"New entrant CS","2022","Human Resources","SEO/HEO","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Female","Unknown","60","[c]","33860","33080"
"New entrant CS","2022","Human Resources","SEO/HEO","Male","Heterosexual / straight","75","[c]","34410","33000"
"New entrant CS","2022","Human Resources","SEO/HEO","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Male","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
