"Status","Year","Ethnicity","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","White","Outside London","Female","Unknown","675","[c]","38360","34290"
"Leaver Dept.","2022","White","Outside London","Male","Heterosexual / straight","2380","[c]","35830","29550"
"Leaver Dept.","2022","White","Outside London","Male","LGBO","260","[c]","33940","27570"
"Leaver Dept.","2022","White","Outside London","Male","Undeclared","190","[c]","40170","31990"
"Leaver Dept.","2022","White","Outside London","Male","Unknown","480","[c]","46530","39780"
"Leaver Dept.","2022","White","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Overseas","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Overseas","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Overseas","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Female","Heterosexual / straight","120","[c]","37170","32000"
"Leaver Dept.","2022","White","Unknown","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Male","Heterosexual / straight","95","[c]","40180","33280"
"Leaver Dept.","2022","White","Unknown","Male","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","London","Female","Heterosexual / straight","850","[c]","34120","31060"
"New entrant CS","2022","Asian","London","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","London","Female","Undeclared","50","[c]","35280","31060"
"New entrant CS","2022","Asian","London","Female","Unknown","35","[c]","39690","37450"
"New entrant CS","2022","Asian","London","Male","Heterosexual / straight","650","[c]","34870","31060"
"New entrant CS","2022","Asian","London","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","London","Male","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Asian","London","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Outside London","Female","Heterosexual / straight","1545","[c]","26910","25650"
"New entrant CS","2022","Asian","Outside London","Female","LGBO","45","[c]","27720","26470"
"New entrant CS","2022","Asian","Outside London","Female","Undeclared","60","[c]","27110","24090"
"New entrant CS","2022","Asian","Outside London","Female","Unknown","105","[c]","26370","23490"
"New entrant CS","2022","Asian","Outside London","Male","Heterosexual / straight","1460","[c]","27800","26590"
"New entrant CS","2022","Asian","Outside London","Male","LGBO","35","[c]","28850","25000"
"New entrant CS","2022","Asian","Outside London","Male","Undeclared","50","[c]","26880","26590"
"New entrant CS","2022","Asian","Outside London","Male","Unknown","100","[c]","27950","26590"
"New entrant CS","2022","Asian","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","London","Female","Heterosexual / straight","810","[c]","32300","31060"
"New entrant CS","2022","Black","London","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","London","Female","Undeclared","50","[c]","34100","31310"
"New entrant CS","2022","Black","London","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","London","Male","Heterosexual / straight","385","[c]","33790","31060"
"New entrant CS","2022","Black","London","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","London","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","London","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outside London","Female","Heterosexual / straight","705","[c]","26680","25840"
"New entrant CS","2022","Black","Outside London","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outside London","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outside London","Female","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outside London","Male","Heterosexual / straight","540","[c]","28650","27570"
"New entrant CS","2022","Black","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outside London","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Female","Heterosexual / straight","270","[c]","34570","32000"
"New entrant CS","2022","Mixed","London","Female","LGBO","35","[c]","34730","33000"
"New entrant CS","2022","Mixed","London","Female","Undeclared","30","[c]","30550","27990"
"New entrant CS","2022","Mixed","London","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Male","Heterosexual / straight","150","[c]","34870","31060"
"New entrant CS","2022","Mixed","London","Male","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","Female","Heterosexual / straight","515","[c]","27170","25520"
"New entrant CS","2022","Mixed","Outside London","Female","LGBO","75","[c]","24660","23170"
"New entrant CS","2022","Mixed","Outside London","Female","Undeclared","45","[c]","28420","24830"
"New entrant CS","2022","Mixed","Outside London","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","Male","Heterosexual / straight","325","[c]","27860","26130"
"New entrant CS","2022","Mixed","Outside London","Male","LGBO","45","[c]","27390","26470"
"New entrant CS","2022","Mixed","Outside London","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","Female","Heterosexual / straight","80","[c]","32410","31060"
"New entrant CS","2022","Other ethnicity","London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","Male","Heterosexual / straight","70","[c]","33010","31060"
"New entrant CS","2022","Other ethnicity","London","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","Female","Heterosexual / straight","110","[c]","26850","26130"
"New entrant CS","2022","Other ethnicity","Outside London","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","Male","Heterosexual / straight","75","[c]","28190","27550"
"New entrant CS","2022","Other ethnicity","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Female","Heterosexual / straight","45","[c]","32680","31060"
"New entrant CS","2022","Undeclared","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Female","Undeclared","55","[c]","37310","33700"
"New entrant CS","2022","Undeclared","London","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Male","Undeclared","95","[c]","39600","34550"
"New entrant CS","2022","Undeclared","London","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","Female","Heterosexual / straight","105","[c]","26500","23170"
"New entrant CS","2022","Undeclared","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","Female","Undeclared","175","[c]","29440","26590"
"New entrant CS","2022","Undeclared","Outside London","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","Male","Heterosexual / straight","85","[c]","29360","26880"
"New entrant CS","2022","Undeclared","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","Male","Undeclared","300","[c]","32450","29180"
"New entrant CS","2022","Undeclared","Outside London","Male","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Female","Heterosexual / straight","50","[c]","36350","34020"
"New entrant CS","2022","Unknown","London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Female","Undeclared","230","[c]","37390","32790"
"New entrant CS","2022","Unknown","London","Female","Unknown","2260","[c]","34540","30150"
"New entrant CS","2022","Unknown","London","Male","Heterosexual / straight","30","[c]","39680","31060"
"New entrant CS","2022","Unknown","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Male","Undeclared","140","[c]","38280","32790"
"New entrant CS","2022","Unknown","London","Male","Unknown","1795","[c]","36820","31060"
"New entrant CS","2022","Unknown","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outside London","Female","Heterosexual / straight","145","[c]","29970","27370"
"New entrant CS","2022","Unknown","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outside London","Female","Undeclared","100","[c]","31750","28970"
"New entrant CS","2022","Unknown","Outside London","Female","Unknown","8810","[c]","26530","24250"
"New entrant CS","2022","Unknown","Outside London","Male","Heterosexual / straight","130","[c]","29680","27230"
"New entrant CS","2022","Unknown","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outside London","Male","Undeclared","105","[c]","32780","29270"
"New entrant CS","2022","Unknown","Outside London","Male","Unknown","7195","[c]","28030","24880"
"New entrant CS","2022","Unknown","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Female","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Female","Unknown","245","[c]","29100","27780"
