"Status","Year","Function_of_post","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Human Resources","National Crime Agency","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of Gas and Electricity Markets","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of Gas and Electricity Markets","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of Gas and Electricity Markets","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of Qualifications and Examinations Regulation","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Scottish Government","AA/AO","15","[c]","21750","21640"
"New entrant CS","2022","Human Resources","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","The National Archives","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Statistics Authority","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Statistics Authority","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Welsh Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Land Registry","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Revenue and Customs","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Treasury","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Treasury","SEO/HEO","20","[c]","40340","39200"
"New entrant CS","2022","Internal Audit","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Ministry of Defence","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Ministry of Justice","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","UK Statistics Authority","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Departments","AA/AO","295","[c]","21360","21250"
"New entrant CS","2022","Legal","Attorney General's Departments","EO","215","[c]","26910","26950"
"New entrant CS","2022","Legal","Attorney General's Departments","G6/G7","270","[c]","52280","50500"
"New entrant CS","2022","Legal","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Departments","SEO/HEO","135","[c]","39760","40000"
"New entrant CS","2022","Legal","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Competition and Markets Authority","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Competition and Markets Authority","G6/G7","10","[c]","61290","60000"
"New entrant CS","2022","Legal","Competition and Markets Authority","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Competition and Markets Authority","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Education","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Work and Pensions","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Work and Pensions","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Land Registry","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Land Registry","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Land Registry","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Land Registry","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Revenue and Customs","AA/AO","15","[c]","22210","21250"
"New entrant CS","2022","Legal","HM Revenue and Customs","EO","40","[c]","28090","26590"
"New entrant CS","2022","Legal","HM Revenue and Customs","G6/G7","35","[c]","54500","52080"
"New entrant CS","2022","Legal","HM Revenue and Customs","SEO/HEO","10","[c]","37610","37610"
"New entrant CS","2022","Legal","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Ministry of Justice","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office of Gas and Electricity Markets","G6/G7","20","[c]","55720","56330"
"New entrant CS","2022","Legal","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Scottish Government","EO","25","[c]","27120","27230"
"New entrant CS","2022","Legal","Scottish Government","SEO/HEO","65","[c]","41840","41750"
"New entrant CS","2022","Legal","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","UK Export Finance","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","UK Supreme Court","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Welsh Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Cabinet Office","AA/AO","50","[c]","20280","20330"
"New entrant CS","2022","No function","Cabinet Office","EO","60","[c]","26670","27500"
"New entrant CS","2022","No function","Cabinet Office","G6/G7","55","[c]","55400","54700"
"New entrant CS","2022","No function","Cabinet Office","SCS level","10","[c]","91180","87500"
"New entrant CS","2022","No function","Cabinet Office","SEO/HEO","675","[c]","29170","28000"
"New entrant CS","2022","No function","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Charity Commission","AA/AO","20","[c]","17770","17140"
"New entrant CS","2022","No function","Charity Commission","EO","20","[c]","24400","24440"
"New entrant CS","2022","No function","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Charity Commission","SEO/HEO","15","[c]","30820","29160"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","AA/AO","195","[c]","21190","21130"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","EO","210","[c]","26790","27680"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","G6/G7","85","[c]","55570","53380"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","SEO/HEO","395","[c]","36160","33570"
"New entrant CS","2022","No function","Department for Digital, Culture, Media and Sport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Digital, Culture, Media and Sport","EO","75","[c]","26070","26180"
"New entrant CS","2022","No function","Department for Digital, Culture, Media and Sport","G6/G7","45","[c]","53550","51730"
"New entrant CS","2022","No function","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Digital, Culture, Media and Sport","SEO/HEO","190","[c]","34040","34020"
"New entrant CS","2022","No function","Department for Education","AA/AO","15","[c]","21150","21250"
"New entrant CS","2022","No function","Department for Education","EO","165","[c]","25650","25000"
"New entrant CS","2022","No function","Department for Education","G6/G7","55","[c]","53000","49960"
"New entrant CS","2022","No function","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Education","SEO/HEO","255","[c]","34250","36500"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","AA/AO","225","[c]","22240","21300"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","EO","290","[c]","25970","24920"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","G6/G7","255","[c]","53140","52290"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","SCS level","20","[c]","83110","75570"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","SEO/HEO","880","[c]","33710","32560"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for International Trade","EO","85","[c]","25850","26250"
"New entrant CS","2022","No function","Department for International Trade","G6/G7","35","[c]","54670","51710"
"New entrant CS","2022","No function","Department for International Trade","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for International Trade","SEO/HEO","115","[c]","33490","31800"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","AA/AO","40","[c]","20720","19900"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","EO","125","[c]","26730","27850"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","G6/G7","95","[c]","50210","48200"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","SEO/HEO","275","[c]","34270","33210"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","AA/AO","825","[c]","21290","21840"
"New entrant CS","2022","No function","Department for Transport","EO","455","[c]","26820","26130"
"New entrant CS","2022","No function","Department for Transport","G6/G7","135","[c]","57050","54110"
"New entrant CS","2022","No function","Department for Transport","SCS level","10","[c]","84440","74750"
"New entrant CS","2022","No function","Department for Transport","SEO/HEO","265","[c]","37380","34730"
"New entrant CS","2022","No function","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","AA/AO","3310","[c]","21520","21260"
"New entrant CS","2022","No function","Department for Work and Pensions","EO","3865","[c]","28270","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","G6/G7","30","[c]","52800","49170"
"New entrant CS","2022","No function","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Work and Pensions","SEO/HEO","150","[c]","39000","35060"
"New entrant CS","2022","No function","Department of Health and Social Care","AA/AO","290","[c]","21400","19880"
"New entrant CS","2022","No function","Department of Health and Social Care","EO","510","[c]","25880","26880"
"New entrant CS","2022","No function","Department of Health and Social Care","G6/G7","400","[c]","56260","53220"
"New entrant CS","2022","No function","Department of Health and Social Care","SCS level","90","[c]","100340","89860"
"New entrant CS","2022","No function","Department of Health and Social Care","SEO/HEO","1100","[c]","34690","32790"
"New entrant CS","2022","No function","Department of Health and Social Care","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","EO","40","[c]","24850","24470"
"New entrant CS","2022","No function","Food Standards Agency","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","SEO/HEO","95","[c]","33780","32350"
"New entrant CS","2022","No function","HM Land Registry","AA/AO","230","[c]","22670","22600"
"New entrant CS","2022","No function","HM Land Registry","EO","110","[c]","27460","27130"
"New entrant CS","2022","No function","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Land Registry","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Revenue and Customs","AA/AO","2290","[c]","21310","21250"
"New entrant CS","2022","No function","HM Revenue and Customs","EO","890","[c]","27090","26590"
"New entrant CS","2022","No function","HM Revenue and Customs","G6/G7","30","[c]","56520","52080"
"New entrant CS","2022","No function","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Revenue and Customs","SEO/HEO","890","[c]","34070","33080"
"New entrant CS","2022","No function","HM Treasury","AA/AO","30","[c]","22250","22750"
"New entrant CS","2022","No function","HM Treasury","EO","50","[c]","25050","24300"
"New entrant CS","2022","No function","HM Treasury","G6/G7","35","[c]","55270","52500"
"New entrant CS","2022","No function","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Treasury","SEO/HEO","140","[c]","30540","29320"
"New entrant CS","2022","No function","Ministry of Defence","AA/AO","135","[c]","19110","18330"
"New entrant CS","2022","No function","Ministry of Defence","EO","55","[c]","21610","21830"
"New entrant CS","2022","No function","Ministry of Defence","G6/G7","60","[c]","51610","47010"
"New entrant CS","2022","No function","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Defence","SEO/HEO","270","[c]","29980","29230"
"New entrant CS","2022","No function","Ministry of Justice","AA/AO","7545","[c]","23240","23140"
"New entrant CS","2022","No function","Ministry of Justice","EO","500","[c]","26300","25120"
"New entrant CS","2022","No function","Ministry of Justice","G6/G7","40","[c]","57820","54440"
"New entrant CS","2022","No function","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice","SEO/HEO","620","[c]","33870","32410"
"New entrant CS","2022","No function","Ministry of Justice","Unknown","8825","[c]","28540","26310"
"New entrant CS","2022","No function","National Crime Agency","AA/AO","45","[c]","22430","22850"
"New entrant CS","2022","No function","National Crime Agency","EO","265","[c]","33490","32770"
"New entrant CS","2022","No function","National Crime Agency","G6/G7","10","[c]","64420","62700"
"New entrant CS","2022","No function","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","SEO/HEO","100","[c]","42840","41860"
"New entrant CS","2022","No function","Northern Ireland Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northern Ireland Office","SEO/HEO","10","[c]","36020","35160"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","AA/AO","25","[c]","19800","21200"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","EO","15","[c]","27690","28620"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","G6/G7","70","[c]","72490","70500"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","SEO/HEO","95","[c]","46690","46360"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","AA/AO","40","[c]","19160","19750"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","EO","155","[c]","25470","25750"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","G6/G7","35","[c]","61990","60000"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","SEO/HEO","60","[c]","36840","35900"
"New entrant CS","2022","No function","Office of Qualifications and Examinations Regulation","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Qualifications and Examinations Regulation","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Qualifications and Examinations Regulation","G6/G7","10","[c]","52400","50000"
"New entrant CS","2022","No function","Office of Qualifications and Examinations Regulation","SEO/HEO","30","[c]","35040","36540"
"New entrant CS","2022","No function","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","G6/G7","10","[c]","53660","53700"
"New entrant CS","2022","No function","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","SEO/HEO","10","[c]","40320","43500"
"New entrant CS","2022","No function","Office of the Secretary of State for Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Wales","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Scottish Government","AA/AO","850","[c]","21530","21640"
"New entrant CS","2022","No function","Scottish Government","EO","60","[c]","27030","27020"
"New entrant CS","2022","No function","Scottish Government","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Scottish Government","SEO/HEO","60","[c]","32950","31540"
"New entrant CS","2022","No function","The National Archives","AA/AO","20","[c]","20340","20340"
"New entrant CS","2022","No function","The National Archives","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","The National Archives","SEO/HEO","25","[c]","32100","28830"
"New entrant CS","2022","No function","UK Statistics Authority","AA/AO","305","[c]","19780","19860"
"New entrant CS","2022","No function","UK Statistics Authority","EO","35","[c]","23900","23880"
"New entrant CS","2022","No function","UK Statistics Authority","G6/G7","20","[c]","54540","51310"
"New entrant CS","2022","No function","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","UK Statistics Authority","SEO/HEO","60","[c]","33390","30710"
"New entrant CS","2022","No function","Water Services Regulation Authority","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Water Services Regulation Authority","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Welsh Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Welsh Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Welsh Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cabinet Office","EO","10","[c]","26070","27500"
"New entrant CS","2022","Project Delivery","Cabinet Office","G6/G7","10","[c]","57330","55220"
"New entrant CS","2022","Project Delivery","Cabinet Office","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cabinet Office","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Chancellor's other departments","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Charity Commission","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Competition and Markets Authority","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Competition and Markets Authority","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Competition and Markets Authority","SEO/HEO","15","[c]","35840","33120"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","EO","20","[c]","24860","24150"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","G6/G7","15","[c]","49860","47110"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","SEO/HEO","20","[c]","39060","39910"
"New entrant CS","2022","Project Delivery","Department for Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Education","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Education","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Environment, Food and Rural Affairs","AA/AO","30","[c]","21330","21300"
"New entrant CS","2022","Project Delivery","Department for Environment, Food and Rural Affairs","EO","15","[c]","25320","25010"
"New entrant CS","2022","Project Delivery","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Environment, Food and Rural Affairs","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for International Trade","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for International Trade","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for International Trade","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities","SEO/HEO","15","[c]","34080","33210"
"New entrant CS","2022","Project Delivery","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Transport","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Transport","G6/G7","35","[c]","55420","54110"
"New entrant CS","2022","Project Delivery","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Transport","SEO/HEO","35","[c]","34600","34710"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions","AA/AO","40","[c]","21450","21260"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions","EO","10","[c]","28240","27570"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions","SEO/HEO","15","[c]","35320","35980"
"New entrant CS","2022","Project Delivery","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department of Health and Social Care","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department of Health and Social Care","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Estyn","G6/G7","10","[c]","67050","66900"
"New entrant CS","2022","Project Delivery","Estyn","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
