"Status","Year","Disability","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","335","[c]","28040","27230"
"New entrant CS","2022","Declared disabled","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","Digital, Data and Technology","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","Economics","185","[c]","35220","31800"
"New entrant CS","2022","Declared non-disabled","Analysis","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","Geography","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","Intelligence Analysis","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","Operational Delivery","70","[c]","29930","29270"
"New entrant CS","2022","Declared non-disabled","Analysis","Operational Research","70","[c]","31820","31000"
"New entrant CS","2022","Declared non-disabled","Analysis","Other","60","[c]","40060","34710"
"New entrant CS","2022","Declared non-disabled","Analysis","Policy","30","[c]","33020","34180"
"New entrant CS","2022","Declared non-disabled","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","Science and Engineering","80","[c]","30630","29230"
"New entrant CS","2022","Declared non-disabled","Analysis","Social Research","175","[c]","34920","30710"
"New entrant CS","2022","Declared non-disabled","Analysis","Statistics","180","[c]","33140","31700"
"New entrant CS","2022","Declared non-disabled","Analysis","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","Unknown","30","[c]","25310","21260"
"New entrant CS","2022","Declared non-disabled","Commercial","Commercial","290","[c]","32180","30420"
"New entrant CS","2022","Declared non-disabled","Commercial","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Finance","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Operational Delivery","50","[c]","38130","34180"
"New entrant CS","2022","Declared non-disabled","Commercial","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Science and Engineering","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Unknown","35","[c]","39890","37300"
"New entrant CS","2022","Declared non-disabled","Communications","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Communications","240","[c]","37210","33120"
"New entrant CS","2022","Declared non-disabled","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Operational Delivery","235","[c]","26960","26590"
"New entrant CS","2022","Declared non-disabled","Communications","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Other","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Policy","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Tax","210","[c]","27360","26590"
"New entrant CS","2022","Declared non-disabled","Communications","Unknown","50","[c]","32260","27570"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Counter Fraud","530","[c]","26230","27570"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Intelligence Analysis","40","[c]","31130","30750"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Legal","30","[c]","30180","26590"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Operational Delivery","205","[c]","24450","21260"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Other","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Tax","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Unknown","210","[c]","28800","26590"
"New entrant CS","2022","Declared non-disabled","Debt","Operational Delivery","265","[c]","21290","21250"
"New entrant CS","2022","Declared non-disabled","Debt","Other","230","[c]","21850","21260"
"New entrant CS","2022","Declared non-disabled","Debt","Tax","100","[c]","21950","21250"
"New entrant CS","2022","Declared non-disabled","Debt","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Digital, Data and Technology","1390","[c]","37700","34260"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Knowledge and Information Management","30","[c]","27120","27200"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Operational Delivery","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Science and Engineering","55","[c]","25870","21430"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Unknown","165","[c]","43580","40600"
"New entrant CS","2022","Declared non-disabled","Finance","Commercial","30","[c]","28570","27570"
"New entrant CS","2022","Declared non-disabled","Finance","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Corporate Finance","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Finance","445","[c]","34180","31990"
"New entrant CS","2022","Declared non-disabled","Finance","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Operational Delivery","45","[c]","31090","26590"
"New entrant CS","2022","Declared non-disabled","Finance","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Security","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","Operational Delivery","500","[c]","21600","21300"
"New entrant CS","2022","Declared non-disabled","Human Resources","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Human Resources","570","[c]","33400","30400"
"New entrant CS","2022","Declared non-disabled","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Operational Delivery","80","[c]","27620","27570"
"New entrant CS","2022","Declared non-disabled","Human Resources","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Unknown","110","[c]","33550","28000"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Internal Audit","35","[c]","41750","42560"
"New entrant CS","2022","Declared non-disabled","Legal","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Knowledge and Information Management","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Legal","550","[c]","45390","47500"
"New entrant CS","2022","Declared non-disabled","Legal","Operational Delivery","235","[c]","22400","21250"
"New entrant CS","2022","Declared non-disabled","Legal","Other","90","[c]","27700","26950"
"New entrant CS","2022","Declared non-disabled","Legal","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Communications","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Digital, Data and Technology","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Economics","35","[c]","36050","32320"
"New entrant CS","2022","Declared non-disabled","No function","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Geography","35","[c]","25720","20420"
"New entrant CS","2022","Declared non-disabled","No function","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Inspector of Education and Training","145","[c]","58650","51360"
"New entrant CS","2022","Declared non-disabled","No function","Intelligence Analysis","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Internal Audit","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","International Trade","95","[c]","36890","31800"
"New entrant CS","2022","Declared non-disabled","No function","Knowledge and Information Management","95","[c]","31560","28590"
"New entrant CS","2022","Declared non-disabled","No function","Legal","50","[c]","34430","30450"
"New entrant CS","2022","Declared non-disabled","No function","Medicine","50","[c]","72280","84560"
"New entrant CS","2022","Declared non-disabled","No function","Operational Delivery","17655","[c]","26230","24090"
"New entrant CS","2022","Declared non-disabled","No function","Operational Research","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Other","560","[c]","29680","25750"
"New entrant CS","2022","Declared non-disabled","No function","Planning","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Planning Inspectors","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Policy","1905","[c]","37070","33570"
"New entrant CS","2022","Declared non-disabled","No function","Project Delivery","50","[c]","35810","34020"
"New entrant CS","2022","Declared non-disabled","No function","Psychology","125","[c]","26950","27700"
"New entrant CS","2022","Declared non-disabled","No function","Science and Engineering","805","[c]","31220","28590"
"New entrant CS","2022","Declared non-disabled","No function","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Tax","1170","[c]","28130","26590"
"New entrant CS","2022","Declared non-disabled","No function","Unknown","425","[c]","35510","33080"
"New entrant CS","2022","Declared non-disabled","No function","Veterinarian","35","[c]","34900","35900"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Commercial","40","[c]","27540","24000"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Finance","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Inspector of Education and Training","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Operational Delivery","85","[c]","28040","24530"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Other","150","[c]","28330","26000"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Policy","40","[c]","40220","37610"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Project Delivery","625","[c]","36750","33210"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Property","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Science and Engineering","230","[c]","37160","33000"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Tax","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Finance","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Operational Delivery","80","[c]","22660","22010"
"New entrant CS","2022","Declared non-disabled","Property","Other","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Property","365","[c]","35400","33000"
"New entrant CS","2022","Declared non-disabled","Property","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Intelligence Analysis","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Security","255","[c]","28820","25000"
"New entrant CS","2022","Declared non-disabled","Security","Unknown","90","[c]","31990","32000"
"New entrant CS","2022","Declared non-disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Economics","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Finance","75","[c]","36970","33000"
"New entrant CS","2022","Declared non-disabled","Unknown","Human Resources","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Legal","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Medicine","115","[c]","42330","34170"
"New entrant CS","2022","Declared non-disabled","Unknown","Operational Delivery","90","[c]","26610","24880"
"New entrant CS","2022","Declared non-disabled","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Other","385","[c]","26450","21170"
"New entrant CS","2022","Declared non-disabled","Unknown","Planning","35","[c]","44490","41980"
"New entrant CS","2022","Declared non-disabled","Unknown","Policy","140","[c]","37060","36650"
"New entrant CS","2022","Declared non-disabled","Unknown","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Science and Engineering","70","[c]","29860","26350"
"New entrant CS","2022","Declared non-disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Social Research","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Statistics","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","2275","[c]","30760","27230"
"New entrant CS","2022","Declared non-disabled","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Economics","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Social Research","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Statistics","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Communications","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Tax","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Counter Fraud","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","Other","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Digital, Data and Technology","80","[c]","35930","33080"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Finance","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Human Resources","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Legal","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Operational Delivery","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Economics","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Operational Delivery","885","[c]","27040","26130"
"New entrant CS","2022","Undeclared","No function","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Other","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Policy","175","[c]","34850","33390"
"New entrant CS","2022","Undeclared","No function","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Psychology","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Science and Engineering","30","[c]","34530","30350"
"New entrant CS","2022","Undeclared","No function","Tax","45","[c]","28290","26590"
"New entrant CS","2022","Undeclared","No function","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Project Delivery","40","[c]","37890","36050"
"New entrant CS","2022","Undeclared","Project Delivery","Science and Engineering","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Property","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Security","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Medicine","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Other","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Policy","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","115","[c]","28980","27230"
"New entrant CS","2022","Unknown","Analysis","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Digital, Data and Technology","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Economics","90","[c]","32110","28160"
"New entrant CS","2022","Unknown","Analysis","Finance","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Operational Delivery","35","[c]","34070","30210"
"New entrant CS","2022","Unknown","Analysis","Operational Research","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Other","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Policy","25","[c]","[c]","[c]"
