"Status","Year","Disability","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Blackburn with Darwen","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Blackburn with Darwen","Unknown","30","30","[c]","[c]"
"In post","2022","Unknown","Blackpool","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Unknown","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Blackpool","Unknown","230","225","33620","27570"
"In post","2022","Unknown","Bournemouth, Christchurch and Poole","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Bournemouth, Christchurch and Poole","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bournemouth, Christchurch and Poole","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bournemouth, Christchurch and Poole","Unknown","50","45","27090","24800"
"In post","2022","Unknown","Bradford","Heterosexual / straight","45","40","26760","22080"
"In post","2022","Unknown","Bradford","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bradford","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Bradford","Unknown","475","425","24030","21250"
"In post","2022","Unknown","Breckland and South Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Breckland and South Norfolk","Unknown","35","35","27190","24260"
"In post","2022","Unknown","Brent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Brent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Brent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Brent","Unknown","75","75","31950","30600"
"In post","2022","Unknown","Bridgend and Neath Port Talbot","Heterosexual / straight","35","35","39220","36410"
"In post","2022","Unknown","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bridgend and Neath Port Talbot","Unknown","50","50","27080","24880"
"In post","2022","Unknown","Brighton and Hove","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Unknown","Brighton and Hove","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Brighton and Hove","Unknown","60","50","30390","27570"
"In post","2022","Unknown","Bristol, City of","Heterosexual / straight","255","245","38430","35610"
"In post","2022","Unknown","Bristol, City of","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Bristol, City of","Undeclared","60","55","41740","37450"
"In post","2022","Unknown","Bristol, City of","Unknown","840","795","33850","29250"
"In post","2022","Unknown","Bromley","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","Bromley","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bromley","Unknown","35","30","33000","31060"
"In post","2022","Unknown","Buckinghamshire","Heterosexual / straight","50","45","36670","30650"
"In post","2022","Unknown","Buckinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Buckinghamshire","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Buckinghamshire","Unknown","110","105","32090","28350"
"In post","2022","Unknown","Caithness and Sutherland, and Ross and Cromarty","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","Caithness and Sutherland, and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Caithness and Sutherland, and Ross and Cromarty","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Caithness and Sutherland, and Ross and Cromarty","Unknown","20","15","[c]","[c]"
"In post","2022","Unknown","Calderdale and Kirklees","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Calderdale and Kirklees","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Calderdale and Kirklees","Unknown","65","60","28050","27570"
"In post","2022","Unknown","Cambridgeshire CC","Heterosexual / straight","130","125","36230","33250"
"In post","2022","Unknown","Cambridgeshire CC","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Cambridgeshire CC","Undeclared","55","50","45150","38730"
"In post","2022","Unknown","Cambridgeshire CC","Unknown","270","260","33050","28700"
"In post","2022","Unknown","Camden and City of London","Heterosexual / straight","45","45","47140","41570"
"In post","2022","Unknown","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Camden and City of London","Undeclared","20","15","[c]","[c]"
"In post","2022","Unknown","Camden and City of London","Unknown","320","315","41970","33700"
"In post","2022","Unknown","Cardiff and Vale of Glamorgan","Heterosexual / straight","330","300","33280","27370"
"In post","2022","Unknown","Cardiff and Vale of Glamorgan","LGBO","30","30","29130","25370"
"In post","2022","Unknown","Cardiff and Vale of Glamorgan","Undeclared","70","65","40020","34500"
"In post","2022","Unknown","Cardiff and Vale of Glamorgan","Unknown","1685","1585","28650","26590"
"In post","2022","Unknown","Causeway Coast and Glens","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Causeway Coast and Glens","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Causeway Coast and Glens","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Causeway Coast and Glens","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Central Bedfordshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Unknown","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Central Bedfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Central Bedfordshire","Unknown","25","25","[c]","[c]"
"In post","2022","Unknown","Central Hampshire","Heterosexual / straight","145","140","35090","33000"
"In post","2022","Unknown","Central Hampshire","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Central Hampshire","Undeclared","30","30","36040","35020"
"In post","2022","Unknown","Central Hampshire","Unknown","200","195","39070","33000"
"In post","2022","Unknown","Central Valleys","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Unknown","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Central Valleys","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Central Valleys","Unknown","160","160","34170","27570"
"In post","2022","Unknown","Cheshire East","Heterosexual / straight","35","30","33530","27570"
"In post","2022","Unknown","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire East","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","Cheshire East","Unknown","90","85","26360","24340"
"In post","2022","Unknown","Cheshire West and Chester","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire West and Chester","Unknown","40","35","29780","25120"
"In post","2022","Unknown","Chorley and West Lancashire","Heterosexual / straight","50","45","35020","33450"
"In post","2022","Unknown","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Chorley and West Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Chorley and West Lancashire","Unknown","145","140","26070","24730"
"In post","2022","Unknown","City of Edinburgh","Heterosexual / straight","1255","1195","43270","39660"
"In post","2022","Unknown","City of Edinburgh","LGBO","100","100","40490","36170"
"In post","2022","Unknown","City of Edinburgh","Undeclared","90","85","42330","39540"
"In post","2022","Unknown","City of Edinburgh","Unknown","3345","3185","34870","31280"
"In post","2022","Unknown","Clackmannanshire and Fife","Heterosexual / straight","125","115","34770","35000"
"In post","2022","Unknown","Clackmannanshire and Fife","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Clackmannanshire and Fife","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","Clackmannanshire and Fife","Unknown","335","310","29680","26900"
"In post","2022","Unknown","Conwy and Denbighshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Conwy and Denbighshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Conwy and Denbighshire","Unknown","30","30","30500","27570"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Heterosexual / straight","60","55","28020","21380"
"In post","2022","Unknown","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Unknown","105","95","28520","26130"
"In post","2022","Unknown","Coventry","Heterosexual / straight","235","230","34540","29730"
"In post","2022","Unknown","Coventry","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Coventry","Undeclared","25","25","[c]","[c]"
"In post","2022","Unknown","Coventry","Unknown","235","225","38680","36500"
"In post","2022","Unknown","Croydon","Heterosexual / straight","290","285","40640","35050"
"In post","2022","Unknown","Croydon","LGBO","20","20","[c]","[c]"
"In post","2022","Unknown","Croydon","Undeclared","30","30","[c]","[c]"
"In post","2022","Unknown","Croydon","Unknown","1515","1480","38850","35050"
"In post","2022","Unknown","Darlington","Heterosexual / straight","125","120","33970","30160"
"In post","2022","Unknown","Darlington","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Darlington","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Darlington","Unknown","105","105","36350","30210"
"In post","2022","Unknown","Derby","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Derby","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derby","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derby","Unknown","105","95","27510","26310"
"In post","2022","Unknown","Derry City and Strabane","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derry City and Strabane","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derry City and Strabane","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon CC","Heterosexual / straight","125","120","33360","29010"
"In post","2022","Unknown","Devon CC","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Devon CC","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","Devon CC","Unknown","265","250","26000","23140"
"In post","2022","Unknown","Dorset","Heterosexual / straight","70","70","30340","26670"
"In post","2022","Unknown","Dorset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Dorset","Unknown","200","190","29330","24920"
"In post","2022","Unknown","Dudley","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Dudley","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dudley","Unknown","45","45","24310","21260"
"In post","2022","Unknown","Dumfries and Galloway","Heterosexual / straight","70","65","32380","35000"
"In post","2022","Unknown","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dumfries and Galloway","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","Dumfries and Galloway","Unknown","110","95","29800","29550"
"In post","2022","Unknown","Durham","Heterosexual / straight","115","110","26910","22600"
"In post","2022","Unknown","Durham","LGBO","15","10","[c]","[c]"
"In post","2022","Unknown","Durham","Undeclared","15","10","[c]","[c]"
"In post","2022","Unknown","Durham","Unknown","610","590","24990","22600"
"In post","2022","Unknown","Ealing","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ealing","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ealing","Unknown","35","35","33120","31060"
"In post","2022","Unknown","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","35","35","33120","31020"
"In post","2022","Unknown","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Ayrshire and North Ayrshire mainland","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","East Ayrshire and North Ayrshire mainland","Unknown","95","90","26290","23780"
"In post","2022","Unknown","East Cumbria","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Unknown","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Cumbria","Unknown","45","45","28080","27200"
"In post","2022","Unknown","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Derbyshire","Unknown","15","15","[c]","[c]"
"In post","2022","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","260","250","32570","35000"
"In post","2022","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","25","25","[c]","[c]"
"In post","2022","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","480","465","29990","27230"
"In post","2022","Unknown","East Kent","Heterosexual / straight","135","130","29990","24880"
"In post","2022","Unknown","East Kent","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","East Kent","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","East Kent","Unknown","455","430","26650","24880"
"In post","2022","Unknown","East Lancashire","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Unknown","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Lancashire","Unknown","35","30","26990","26310"
"In post","2022","Unknown","East Lothian and Midlothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Lothian and Midlothian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Lothian and Midlothian","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","East Merseyside","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Merseyside","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","East Merseyside","Unknown","80","75","28800","26470"
"In post","2022","Unknown","East Riding of Yorkshire","Heterosexual / straight","60","55","28900","26840"
"In post","2022","Unknown","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Riding of Yorkshire","Undeclared","10","10","[c]","[c]"
