"Status","Year","Disability","Ethnicity","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Mixed","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Other","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Other","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Other","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Other","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Other","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Other","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Other","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Other","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Planning","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Planning","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Planning","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Planning","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Planning","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Planning","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Planning Inspectors","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Planning Inspectors","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Planning Inspectors","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Planning Inspectors","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Planning Inspectors","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Planning Inspectors","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Planning Inspectors","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Planning Inspectors","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Planning Inspectors","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Policy","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Policy","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Policy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Policy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Policy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Policy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Policy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Policy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Project Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Property","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Property","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Property","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Psychology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Psychology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Psychology","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Psychology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Psychology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Psychology","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Psychology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Psychology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Security","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Security","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Security","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Security","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Security","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Security","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Social Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Social Research","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Social Research","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Social Research","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Social Research","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Social Research","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Social Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Statistics","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Statistics","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Statistics","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Statistics","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Tax","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Tax","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Tax","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Tax","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Tax","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Tax","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Tax","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Tax","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Tax","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Tax","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Unknown","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Unknown","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Veterinarian","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Veterinarian","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Veterinarian","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Veterinarian","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Commercial","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Commercial","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Commercial","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Commercial","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Communications","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Communications","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Communications","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Communications","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Communications","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Communications","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Corporate Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Corporate Finance","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Corporate Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Corporate Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Economics","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Economics","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Economics","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Economics","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Economics","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Economics","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Economics","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Economics","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Economics","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Finance","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Finance","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Finance","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Geography","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Geography","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Geography","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Geography","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Geography","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Geography","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Geography","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Geography","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Human Resources","East of England","[c]","[c]","[c]","[c]"
