"Status","Year","Ethnicity","Function_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","London","35","[c]","39360","34710"
"New entrant CS","2022","Asian","Commercial","Outside London","30","[c]","30890","29270"
"New entrant CS","2022","Asian","Commercial","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Outside London","170","[c]","26400","26590"
"New entrant CS","2022","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","London","85","[c]","28130","25110"
"New entrant CS","2022","Asian","Counter Fraud","Outside London","90","[c]","26510","27570"
"New entrant CS","2022","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","Outside London","160","[c]","21540","21250"
"New entrant CS","2022","Asian","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","London","115","[c]","42350","37930"
"New entrant CS","2022","Asian","Digital, Data & Technology","Outside London","180","[c]","36720","35000"
"New entrant CS","2022","Asian","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","London","45","[c]","39240","36650"
"New entrant CS","2022","Asian","Finance","Outside London","85","[c]","30060","28970"
"New entrant CS","2022","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","London","50","[c]","33040","27630"
"New entrant CS","2022","Asian","Human Resources","Outside London","50","[c]","29400","27570"
"New entrant CS","2022","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","London","110","[c]","38690","33780"
"New entrant CS","2022","Asian","Legal","Outside London","75","[c]","35350","38000"
"New entrant CS","2022","Asian","No function","London","975","[c]","33240","31060"
"New entrant CS","2022","Asian","No function","Outside London","2095","[c]","26060","25000"
"New entrant CS","2022","Asian","No function","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Project Delivery","London","50","[c]","40740","37130"
"New entrant CS","2022","Asian","Project Delivery","Outside London","85","[c]","34670","33000"
"New entrant CS","2022","Asian","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Property","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Property","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","London","80","[c]","33060","31060"
"New entrant CS","2022","Asian","Unknown","Outside London","270","[c]","27220","25640"
"New entrant CS","2022","Asian","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Analysis","London","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","Analysis","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Analysis","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Outside London","35","[c]","26070","26590"
"New entrant CS","2022","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","London","35","[c]","29110","30750"
"New entrant CS","2022","Black","Counter Fraud","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Debt","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Debt","Outside London","40","[c]","21410","21250"
"New entrant CS","2022","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","London","75","[c]","39860","40070"
"New entrant CS","2022","Black","Digital, Data & Technology","Outside London","80","[c]","35210","33080"
"New entrant CS","2022","Black","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","London","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Grants Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Grants Management","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","London","35","[c]","31680","31210"
"New entrant CS","2022","Black","Human Resources","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","London","65","[c]","34040","26970"
"New entrant CS","2022","Black","Legal","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","London","945","[c]","31730","31060"
"New entrant CS","2022","Black","No function","Outside London","920","[c]","26490","26310"
"New entrant CS","2022","Black","No function","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","No function","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Outside London","40","[c]","35290","33540"
"New entrant CS","2022","Black","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","London","45","[c]","35540","31060"
"New entrant CS","2022","Black","Unknown","Outside London","90","[c]","29720","27570"
"New entrant CS","2022","Black","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Analysis","London","25","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Analysis","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Analysis","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Communications","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Communications","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Counter Fraud","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Counter Fraud","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Debt","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Debt","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Digital, Data & Technology","London","25","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Digital, Data & Technology","Outside London","40","[c]","32870","30450"
"New entrant CS","2022","Mixed","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Grants Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","London","30","[c]","33440","28750"
"New entrant CS","2022","Mixed","Human Resources","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Legal","London","25","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Legal","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","No function","London","355","[c]","34200","31800"
"New entrant CS","2022","Mixed","No function","Outside London","725","[c]","26220","24370"
"New entrant CS","2022","Mixed","No function","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","No function","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Outside London","95","[c]","28190","26350"
"New entrant CS","2022","Mixed","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Grants Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","London","130","[c]","31990","30880"
"New entrant CS","2022","Other ethnicity","No function","Outside London","155","[c]","26570","25350"
"New entrant CS","2022","Other ethnicity","No function","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Outside London","65","[c]","39350","36410"
"New entrant CS","2022","Undeclared","Finance","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","London","160","[c]","36540","32330"
"New entrant CS","2022","Undeclared","No function","Outside London","455","[c]","28210","26310"
"New entrant CS","2022","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Outside London","85","[c]","31210","27230"
"New entrant CS","2022","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","London","140","[c]","38110","33310"
"New entrant CS","2022","Unknown","Analysis","Outside London","110","[c]","31670","30100"
"New entrant CS","2022","Unknown","Analysis","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","London","130","[c]","61310","65000"
"New entrant CS","2022","Unknown","Commercial","Outside London","245","[c]","53710","56980"
"New entrant CS","2022","Unknown","Commercial","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","London","165","[c]","35690","34260"
"New entrant CS","2022","Unknown","Communications","Outside London","360","[c]","27540","26590"
"New entrant CS","2022","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","London","65","[c]","31460","30750"
"New entrant CS","2022","Unknown","Counter Fraud","Outside London","255","[c]","26930","26590"
"New entrant CS","2022","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","Outside London","285","[c]","21430","21250"
"New entrant CS","2022","Unknown","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","London","195","[c]","43120","40140"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Outside London","485","[c]","34980","33080"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","London","80","[c]","44510","41430"
"New entrant CS","2022","Unknown","Finance","Outside London","240","[c]","32060","28970"
"New entrant CS","2022","Unknown","Finance","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","Outside London","335","[c]","21560","21300"
"New entrant CS","2022","Unknown","Human Resources","London","80","[c]","34640","28970"
"New entrant CS","2022","Unknown","Human Resources","Outside London","195","[c]","33500","27570"
"New entrant CS","2022","Unknown","Human Resources","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","London","50","[c]","39160","32510"
"New entrant CS","2022","Unknown","Legal","Outside London","45","[c]","38910","38640"
"New entrant CS","2022","Unknown","No function","London","2625","[c]","33970","30460"
"New entrant CS","2022","Unknown","No function","Outside London","9330","[c]","25410","23140"
"New entrant CS","2022","Unknown","No function","Unknown","295","[c]","28330","28000"
"New entrant CS","2022","Unknown","Project Delivery","London","55","[c]","45230","38160"
"New entrant CS","2022","Unknown","Project Delivery","Outside London","365","[c]","30830","29000"
"New entrant CS","2022","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","London","60","[c]","38210","32570"
"New entrant CS","2022","Unknown","Property","Outside London","355","[c]","28880","25000"
"New entrant CS","2022","Unknown","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","London","65","[c]","31640","28700"
"New entrant CS","2022","Unknown","Security","Outside London","260","[c]","26220","25000"
"New entrant CS","2022","Unknown","Security","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","London","810","[c]","34250","28650"
"New entrant CS","2022","Unknown","Unknown","Outside London","3640","[c]","29010","24880"
"New entrant CS","2022","Unknown","Unknown","Overseas","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","175","[c]","22270","16190"
"New entrant CS","2022","White","Analysis","London","310","[c]","38550","34260"
"New entrant CS","2022","White","Analysis","Outside London","650","[c]","31380","30710"
"New entrant CS","2022","White","Analysis","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","London","85","[c]","37500","34260"
"New entrant CS","2022","White","Commercial","Outside London","360","[c]","32590","30420"
"New entrant CS","2022","White","Commercial","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","London","205","[c]","39460","36520"
"New entrant CS","2022","White","Communications","Outside London","465","[c]","29490","26590"
"New entrant CS","2022","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Counter Fraud","London","105","[c]","33320","30750"
"New entrant CS","2022","White","Counter Fraud","Outside London","860","[c]","26080","26590"
"New entrant CS","2022","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Debt","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Debt","Outside London","500","[c]","21670","21250"
"New entrant CS","2022","White","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Digital, Data & Technology","London","290","[c]","45190","41750"
"New entrant CS","2022","White","Digital, Data & Technology","Outside London","1270","[c]","35740","33080"
"New entrant CS","2022","White","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Digital, Data & Technology","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Finance","London","100","[c]","40940","39600"
"New entrant CS","2022","White","Finance","Outside London","505","[c]","31860","28840"
"New entrant CS","2022","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Grants Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Grants Management","Outside London","170","[c]","21740","21300"
"New entrant CS","2022","White","Human Resources","London","170","[c]","37840","32790"
"New entrant CS","2022","White","Human Resources","Outside London","650","[c]","31280","27570"
"New entrant CS","2022","White","Human Resources","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Internal Audit","London","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Internal Audit","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Legal","London","340","[c]","41990","43920"
"New entrant CS","2022","White","Legal","Outside London","475","[c]","32660","27130"
"New entrant CS","2022","White","No function","London","3100","[c]","37130","32790"
"New entrant CS","2022","White","No function","Outside London","19425","[c]","26830","24370"
"New entrant CS","2022","White","No function","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2022","White","No function","Unknown","155","[c]","28940","23140"
"New entrant CS","2022","White","Project Delivery","London","135","[c]","48750","43430"
"New entrant CS","2022","White","Project Delivery","Outside London","1170","[c]","34290","32000"
"New entrant CS","2022","White","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","London","65","[c]","39780","34550"
"New entrant CS","2022","White","Property","Outside London","515","[c]","32540","26350"
"New entrant CS","2022","White","Property","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","London","65","[c]","35530","30200"
"New entrant CS","2022","White","Security","Outside London","395","[c]","28220","25000"
"New entrant CS","2022","White","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","London","240","[c]","37530","35050"
"New entrant CS","2022","White","Unknown","Outside London","3990","[c]","30570","27230"
"New entrant CS","2022","White","Unknown","Overseas","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","Unknown","20","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
