"Status","Year","Age","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","40-49","Human Resources","Inner London - West","London","15","[c]","61040","58110"
"Leaver Dept.","2022","40-49","Human Resources","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Northumberland, and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Outer London - West and North West","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","West Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inspector of Education and Training","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inspector of Education and Training","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intelligence Analysis","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intelligence Analysis","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intelligence Analysis","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intelligence Analysis","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intelligence Analysis","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intelligence Analysis","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intelligence Analysis","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intelligence Analysis","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intelligence Analysis","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intelligence Analysis","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intelligence Analysis","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","International Trade","Inner London - West","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","International Trade","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Knowledge and Information Management","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Knowledge and Information Management","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Knowledge and Information Management","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Knowledge and Information Management","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Knowledge and Information Management","Inner London - East","London","65","[c]","47860","49340"
"Leaver Dept.","2022","40-49","Knowledge and Information Management","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Knowledge and Information Management","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Knowledge and Information Management","North Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Knowledge and Information Management","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Knowledge and Information Management","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Knowledge and Information Management","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Knowledge and Information Management","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Knowledge and Information Management","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Inner London - West","London","30","[c]","63620","62650"
"Leaver Dept.","2022","40-49","Legal","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicine","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicine","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicine","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicine","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicine","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicine","Essex","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicine","Greater Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicine","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicine","Inner London - East","London","20","[c]","80570","90390"
"Leaver Dept.","2022","40-49","Medicine","Kent","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicine","Lancashire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicine","Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicine","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicine","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicine","Outer London - West and North West","London","25","[c]","98540","101750"
"Leaver Dept.","2022","40-49","Medicine","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicine","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicine","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicine","West Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Operational Delivery","Bedfordshire and Hertfordshire","Outside London","10","[c]","32080","31930"
"Leaver Dept.","2022","40-49","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","40","[c]","40660","38200"
"Leaver Dept.","2022","40-49","Operational Delivery","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Operational Delivery","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Operational Delivery","Cumbria","Outside London","10","[c]","26480","26150"
"Leaver Dept.","2022","40-49","Operational Delivery","Derbyshire and Nottinghamshire","Outside London","55","[c]","30300","27570"
"Leaver Dept.","2022","40-49","Operational Delivery","Devon","Outside London","20","[c]","28040","25310"
"Leaver Dept.","2022","40-49","Operational Delivery","Dorset and Somerset","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Operational Delivery","East Anglia","Outside London","40","[c]","37020","27900"
"Leaver Dept.","2022","40-49","Operational Delivery","East Wales","Outside London","50","[c]","29910","27570"
"Leaver Dept.","2022","40-49","Operational Delivery","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Operational Delivery","Eastern Scotland","Outside London","60","[c]","27440","27570"
"Leaver Dept.","2022","40-49","Operational Delivery","Essex","Outside London","10","[c]","28610","26850"
"Leaver Dept.","2022","40-49","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","120","[c]","40310","36330"
"Leaver Dept.","2022","40-49","Operational Delivery","Greater Manchester","Outside London","100","[c]","31020","27570"
"Leaver Dept.","2022","40-49","Operational Delivery","Hampshire and Isle of Wight","Outside London","20","[c]","28680","27570"
"Leaver Dept.","2022","40-49","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Outside London","15","[c]","35840","27570"
"Leaver Dept.","2022","40-49","Operational Delivery","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Operational Delivery","Inner London - East","London","305","[c]","47850","48860"
"Leaver Dept.","2022","40-49","Operational Delivery","Inner London - West","London","135","[c]","48280","41750"
"Leaver Dept.","2022","40-49","Operational Delivery","Kent","Outside London","30","[c]","41940","37760"
"Leaver Dept.","2022","40-49","Operational Delivery","Lancashire","Outside London","20","[c]","30280","27570"
"Leaver Dept.","2022","40-49","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","15","[c]","29800","27570"
"Leaver Dept.","2022","40-49","Operational Delivery","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Operational Delivery","Merseyside","Outside London","95","[c]","30180","27570"
"Leaver Dept.","2022","40-49","Operational Delivery","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Operational Delivery","North Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Operational Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Operational Delivery","Northumberland, and Tyne and Wear","Outside London","85","[c]","30380","27570"
"Leaver Dept.","2022","40-49","Operational Delivery","Outer London - East and North East","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Operational Delivery","Outer London - South","London","35","[c]","35930","31060"
"Leaver Dept.","2022","40-49","Operational Delivery","Outer London - West and North West","London","105","[c]","38190","34550"
"Leaver Dept.","2022","40-49","Operational Delivery","Shropshire and Staffordshire","Outside London","20","[c]","28390","27570"
"Leaver Dept.","2022","40-49","Operational Delivery","South Yorkshire","Outside London","25","[c]","32750","27570"
"Leaver Dept.","2022","40-49","Operational Delivery","Southern Scotland","Outside London","15","[c]","34620","27570"
"Leaver Dept.","2022","40-49","Operational Delivery","Surrey, East and West Sussex","Outside London","30","[c]","30830","27570"
"Leaver Dept.","2022","40-49","Operational Delivery","Tees Valley and Durham","Outside London","20","[c]","30070","27570"
"Leaver Dept.","2022","40-49","Operational Delivery","Unknown","Unknown","25","[c]","28240","26780"
"Leaver Dept.","2022","40-49","Operational Delivery","West Central Scotland","Outside London","70","[c]","26930","27570"
"Leaver Dept.","2022","40-49","Operational Delivery","West Midlands","Outside London","145","[c]","32300","27570"
"Leaver Dept.","2022","40-49","Operational Delivery","West Wales and The Valleys","Outside London","25","[c]","33510","27570"
"Leaver Dept.","2022","40-49","Operational Delivery","West Yorkshire","Outside London","90","[c]","32480","27570"
"Leaver Dept.","2022","40-49","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Operational Research","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Operational Research","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","[c]","36280","30530"
"Leaver Dept.","2022","40-49","Other","Greater Manchester","Outside London","10","[c]","27260","27570"
"Leaver Dept.","2022","40-49","Other","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","Inner London - West","London","25","[c]","48750","42530"
"Leaver Dept.","2022","40-49","Other","Lancashire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","Northumberland, and Tyne and Wear","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","Outer London - South","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning Inspectors","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning Inspectors","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Policy","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Policy","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Policy","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Policy","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Policy","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Policy","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Policy","Greater Manchester","Outside London","15","[c]","36630","36740"
"Leaver Dept.","2022","40-49","Policy","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Policy","Herefordshire, Worcestershire and Warwickshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Policy","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Policy","Inner London - West","London","265","[c]","57120","54520"
"Leaver Dept.","2022","40-49","Policy","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Policy","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Policy","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Policy","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Policy","Northumberland, and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Policy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Policy","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Policy","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Policy","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Policy","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Policy","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Policy","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Policy","West Midlands","Outside London","10","[c]","41360","40370"
"Leaver Dept.","2022","40-49","Policy","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Policy","West Yorkshire","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","40","[c]","45660","41680"
"Leaver Dept.","2022","40-49","Project Delivery","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Inner London - East","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Inner London - West","London","30","[c]","51840","51730"
"Leaver Dept.","2022","40-49","Project Delivery","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Northumberland, and Tyne and Wear","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Outer London - South","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Psychology","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Psychology","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Science and Engineering","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","Outside London","50","[c]","46870","49160"
"Leaver Dept.","2022","40-49","Science and Engineering","Derbyshire and Nottinghamshire","Outside London","25","[c]","44690","39720"
"Leaver Dept.","2022","40-49","Science and Engineering","Devon","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Science and Engineering","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Science and Engineering","East Anglia","Outside London","35","[c]","41940","40040"
"Leaver Dept.","2022","40-49","Science and Engineering","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Science and Engineering","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","155","[c]","40910","39080"
"Leaver Dept.","2022","40-49","Science and Engineering","Greater Manchester","Outside London","30","[c]","38690","36900"
"Leaver Dept.","2022","40-49","Science and Engineering","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Science and Engineering","Inner London - East","London","40","[c]","47000","46980"
"Leaver Dept.","2022","40-49","Science and Engineering","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Science and Engineering","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Science and Engineering","Lancashire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Science and Engineering","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
