"Status","Year","Disability","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","Department for International Trade","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for International Trade","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for International Trade","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Work and Pensions","AA/AO","Female","90","[c]","21500","21260"
"New entrant CS","2022","Undeclared","Department for Work and Pensions","AA/AO","Male","75","[c]","21430","21260"
"New entrant CS","2022","Undeclared","Department for Work and Pensions","EO","Female","115","[c]","28390","27570"
"New entrant CS","2022","Undeclared","Department for Work and Pensions","EO","Male","85","[c]","28180","27570"
"New entrant CS","2022","Undeclared","Department for Work and Pensions","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Work and Pensions","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Work and Pensions","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Work and Pensions","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Work and Pensions","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Work and Pensions","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department of Health and Social Care","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department of Health and Social Care","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department of Health and Social Care","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department of Health and Social Care","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department of Health and Social Care","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department of Health and Social Care","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department of Health and Social Care","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department of Health and Social Care","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department of Health and Social Care","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department of Health and Social Care","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department of Health and Social Care","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department of Health and Social Care","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Estyn","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Estyn","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Estyn","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Estyn","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Estyn","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Estyn","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Foreign, Commonwealth and Development Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Foreign, Commonwealth and Development Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Foreign, Commonwealth and Development Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Foreign, Commonwealth and Development Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Foreign, Commonwealth and Development Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Foreign, Commonwealth and Development Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Foreign, Commonwealth and Development Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Foreign, Commonwealth and Development Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Land Registry","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Land Registry","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Land Registry","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Land Registry","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Land Registry","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Land Registry","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Land Registry","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Land Registry","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Land Registry","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Land Registry","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs","AA/AO","Female","50","[c]","21460","21250"
"New entrant CS","2022","Undeclared","HM Revenue and Customs","AA/AO","Male","40","[c]","21550","21250"
"New entrant CS","2022","Undeclared","HM Revenue and Customs","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Treasury","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Treasury","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Treasury","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Treasury","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Treasury","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Treasury","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Treasury","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Treasury","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Treasury","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Treasury","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Home Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Home Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Home Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Home Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Home Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Home Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Home Office","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Home Office","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Home Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Home Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice","AA/AO","Female","70","[c]","22090","20970"
"New entrant CS","2022","Undeclared","Ministry of Justice","AA/AO","Male","55","[c]","23250","21790"
"New entrant CS","2022","Undeclared","Ministry of Justice","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice","Unknown","Female","210","[c]","29230","27800"
"New entrant CS","2022","Undeclared","Ministry of Justice","Unknown","Male","80","[c]","32370","28510"
"New entrant CS","2022","Undeclared","National Crime Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","National Crime Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","National Crime Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","National Crime Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","National Crime Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","National Crime Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","National Crime Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","National Crime Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland Office","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland Office","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Gas and Electricity Markets","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Gas and Electricity Markets","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Gas and Electricity Markets","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Gas and Electricity Markets","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Gas and Electricity Markets","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Gas and Electricity Markets","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Gas and Electricity Markets","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Gas and Electricity Markets","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Rail and Road","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Rail and Road","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Rail and Road","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Rail and Road","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Rail and Road","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Rail and Road","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Rail and Road","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Rail and Road","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of the Secretary of State for Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of the Secretary of State for Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of the Secretary of State for Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of the Secretary of State for Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of the Secretary of State for Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of the Secretary of State for Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of the Secretary of State for Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of the Secretary of State for Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of the Secretary of State for Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of the Secretary of State for Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of the Secretary of State for Wales","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of the Secretary of State for Wales","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of the Secretary of State for Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of the Secretary of State for Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Government","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Government","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Government","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Government","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Government","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Government","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","The National Archives","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","The National Archives","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","The National Archives","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","The National Archives","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","The National Archives","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","The National Archives","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","The National Archives","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","The National Archives","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","The National Archives","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Export Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Export Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Export Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Export Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Export Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Export Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Export Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Export Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Statistics Authority","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Statistics Authority","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Statistics Authority","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Statistics Authority","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Statistics Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Statistics Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Statistics Authority","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Statistics Authority","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Supreme Court","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Supreme Court","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Water Services Regulation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Water Services Regulation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Water Services Regulation Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
