"Status","Year","Organisation","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Southern Scotland","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Southern Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Southern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Southern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","AA/AO","Female","40","[c]","24290","24370"
"New entrant CS","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Unknown","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","West Wales and The Valleys","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","West Wales and The Valleys","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","West Wales and The Valleys","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","West Wales and The Valleys","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","West Wales and The Valleys","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","West Wales and The Valleys","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Office","Inner London - West","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Office","Inner London - West","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Office","Inner London - West","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Office","Inner London - West","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cheshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cheshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cumbria","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Cumbria","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Devon","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Devon","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","East Anglia","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","East Anglia","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","East Anglia","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","East Anglia","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","East Anglia","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","East Anglia","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","East Wales","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","East Wales","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","East Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","East Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","East Wales","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","East Wales","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","East Yorkshire and Northern Lincolnshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","East Yorkshire and Northern Lincolnshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Eastern Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Eastern Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Eastern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Eastern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Eastern Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Eastern Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Essex","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Essex","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Greater Manchester","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Greater Manchester","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Greater Manchester","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Greater Manchester","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Greater Manchester","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Greater Manchester","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Greater Manchester","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Greater Manchester","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Greater Manchester","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Greater Manchester","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Inner London - East","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Inner London - East","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Inner London - East","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Inner London - East","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Inner London - East","G6/G7","Female","30","[c]","56830","54700"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Inner London - East","G6/G7","Male","30","[c]","57870","54700"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Inner London - East","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Inner London - East","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Inner London - East","SEO/HEO","Female","30","[c]","33090","34550"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Inner London - East","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Inner London - West","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Inner London - West","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Inner London - West","EO","Female","60","[c]","27000","27500"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Inner London - West","EO","Male","40","[c]","26130","27500"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Inner London - West","G6/G7","Female","55","[c]","63490","61710"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Inner London - West","G6/G7","Male","65","[c]","64310","63500"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Inner London - West","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Inner London - West","SCS level","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Inner London - West","SEO/HEO","Female","300","[c]","30080","28000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Inner London - West","SEO/HEO","Male","205","[c]","30540","28000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Lancashire","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Lancashire","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Merseyside","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Merseyside","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Merseyside","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Merseyside","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","North Yorkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","North Yorkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","North Yorkshire","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","North Yorkshire","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","North Yorkshire","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","North Yorkshire","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","North Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","North Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","North Yorkshire","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","North Yorkshire","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Northern Ireland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","AA/AO","Female","35","[c]","21050","21050"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Outer London - South","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Outer London - South","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Outer London - South","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Outer London - South","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Shropshire and Staffordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Shropshire and Staffordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","South Yorkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","South Yorkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","South Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","South Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","South Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","South Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","South Yorkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","South Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Southern Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Southern Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Surrey, East and West Sussex","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Surrey, East and West Sussex","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Tees Valley and Durham","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Tees Valley and Durham","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Unknown","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Unknown","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Unknown","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Unknown","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Unknown","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Unknown","SEO/HEO","Female","50","[c]","30690","28000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Unknown","SEO/HEO","Male","50","[c]","30680","28000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","West Central Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","West Central Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","West Central Scotland","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","West Central Scotland","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","West Central Scotland","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","West Central Scotland","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","West Central Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","West Central Scotland","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","West Central Scotland","SEO/HEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","West Central Scotland","SEO/HEO","Male","30","[c]","32090","32000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","West Midlands","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","West Midlands","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","West Midlands","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","West Midlands","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","West Midlands","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","West Midlands","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","West Midlands","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","West Midlands","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","West Yorkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","West Yorkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","West Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","West Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","West Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","West Yorkshire","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","West Yorkshire","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","West Yorkshire","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Devon","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Devon","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Devon","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Devon","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","North Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","North Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Inner London - West","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Inner London - West","EO","Male","[c]","[c]","[c]","[c]"
