"Status","Year","Disability","Function_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Project Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","SEO/HEO","HEO","30","[c]","31350","33000"
"New entrant CS","2022","Declared disabled","Project Delivery","SEO/HEO","SEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","EO","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","SEO/HEO","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","AA/AO","AA","75","[c]","21090","21050"
"New entrant CS","2022","Declared disabled","Unknown","AA/AO","AO","120","[c]","22210","21260"
"New entrant CS","2022","Declared disabled","Unknown","EO","EO","160","[c]","27180","27230"
"New entrant CS","2022","Declared disabled","Unknown","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","G6/G7","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SEO/HEO","HEO","70","[c]","32840","31540"
"New entrant CS","2022","Declared disabled","Unknown","SEO/HEO","SEO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","AA/AO","AO","135","[c]","21790","21260"
"New entrant CS","2022","Declared non-disabled","Analysis","EO","EO","150","[c]","26730","26250"
"New entrant CS","2022","Declared non-disabled","Analysis","G6/G7","G6","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","G6/G7","G7","70","[c]","53150","53210"
"New entrant CS","2022","Declared non-disabled","Analysis","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","SEO/HEO","HEO","450","[c]","32220","31000"
"New entrant CS","2022","Declared non-disabled","Analysis","SEO/HEO","SEO","115","[c]","39810","38340"
"New entrant CS","2022","Declared non-disabled","Commercial","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","AA/AO","AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","EO","EO","110","[c]","26130","26350"
"New entrant CS","2022","Declared non-disabled","Commercial","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","G6/G7","G7","30","[c]","53480","53680"
"New entrant CS","2022","Declared non-disabled","Commercial","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","SEO/HEO","HEO","110","[c]","31970","32000"
"New entrant CS","2022","Declared non-disabled","Commercial","SEO/HEO","SEO","95","[c]","40310","40000"
"New entrant CS","2022","Declared non-disabled","Commercial","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","AA/AO","AO","65","[c]","21350","21250"
"New entrant CS","2022","Declared non-disabled","Communications","EO","EO","405","[c]","26620","26590"
"New entrant CS","2022","Declared non-disabled","Communications","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","G6/G7","G7","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","SEO/HEO","HEO","170","[c]","33070","33080"
"New entrant CS","2022","Declared non-disabled","Communications","SEO/HEO","SEO","70","[c]","40380","40000"
"New entrant CS","2022","Declared non-disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","AA/AO","AO","365","[c]","22400","21260"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","EO","EO","550","[c]","27670","27570"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","SEO/HEO","HEO","85","[c]","33830","33080"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","SEO/HEO","SEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","AA/AO","AO","580","[c]","21290","21250"
"New entrant CS","2022","Declared non-disabled","Debt","EO","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","AA/AO","AA","50","[c]","18280","17900"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","AA/AO","AO","110","[c]","21390","21170"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","EO","EO","325","[c]","26230","26350"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","G6/G7","G6","50","[c]","66420","64830"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","G6/G7","G7","370","[c]","53580","53130"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","SCS level","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","SEO/HEO","HEO","385","[c]","32370","33000"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","SEO/HEO","SEO","350","[c]","39750","39040"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","AA/AO","AO","90","[c]","21320","21250"
"New entrant CS","2022","Declared non-disabled","Finance","EO","EO","165","[c]","25600","26130"
"New entrant CS","2022","Declared non-disabled","Finance","G6/G7","G6","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","G6/G7","G7","70","[c]","53570","54000"
"New entrant CS","2022","Declared non-disabled","Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","SEO/HEO","HEO","105","[c]","33200","33000"
"New entrant CS","2022","Declared non-disabled","Finance","SEO/HEO","SEO","110","[c]","40090","39960"
"New entrant CS","2022","Declared non-disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","AA/AO","AO","460","[c]","21220","21300"
"New entrant CS","2022","Declared non-disabled","Grants Management","EO","EO","35","[c]","24950","24920"
"New entrant CS","2022","Declared non-disabled","Grants Management","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","AA/AO","AO","170","[c]","21520","21170"
"New entrant CS","2022","Declared non-disabled","Human Resources","EO","EO","215","[c]","26120","26590"
"New entrant CS","2022","Declared non-disabled","Human Resources","G6/G7","G6","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","G6/G7","G7","85","[c]","52580","51650"
"New entrant CS","2022","Declared non-disabled","Human Resources","SCS level","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","SEO/HEO","HEO","185","[c]","31980","32000"
"New entrant CS","2022","Declared non-disabled","Human Resources","SEO/HEO","SEO","80","[c]","40200","39330"
"New entrant CS","2022","Declared non-disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","SEO/HEO","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","AA/AO","AO","210","[c]","21220","21250"
"New entrant CS","2022","Declared non-disabled","Legal","EO","EO","220","[c]","27090","26950"
"New entrant CS","2022","Declared non-disabled","Legal","G6/G7","G6","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","G6/G7","G7","255","[c]","52310","50500"
"New entrant CS","2022","Declared non-disabled","Legal","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","SEO/HEO","HEO","110","[c]","39850","40000"
"New entrant CS","2022","Declared non-disabled","Legal","SEO/HEO","SEO","70","[c]","41350","41750"
"New entrant CS","2022","Declared non-disabled","No function","AA/AO","AA","1200","[c]","20390","20890"
"New entrant CS","2022","Declared non-disabled","No function","AA/AO","AO","8210","[c]","22450","21260"
"New entrant CS","2022","Declared non-disabled","No function","EO","EO","5085","[c]","27460","27570"
"New entrant CS","2022","Declared non-disabled","No function","G6/G7","G6","160","[c]","67430","65310"
"New entrant CS","2022","Declared non-disabled","No function","G6/G7","G7","785","[c]","53690","52290"
"New entrant CS","2022","Declared non-disabled","No function","SCS level","SCS level","80","[c]","93610","89860"
"New entrant CS","2022","Declared non-disabled","No function","SEO/HEO","HEO","2620","[c]","32020","32560"
"New entrant CS","2022","Declared non-disabled","No function","SEO/HEO","SEO","1160","[c]","40180","39600"
"New entrant CS","2022","Declared non-disabled","No function","Unknown","Unknown","4045","[c]","28650","24800"
"New entrant CS","2022","Declared non-disabled","Project Delivery","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","AA/AO","AO","80","[c]","21200","21260"
"New entrant CS","2022","Declared non-disabled","Project Delivery","EO","EO","305","[c]","23870","24150"
"New entrant CS","2022","Declared non-disabled","Project Delivery","G6/G7","G6","30","[c]","68000","66900"
"New entrant CS","2022","Declared non-disabled","Project Delivery","G6/G7","G7","135","[c]","53350","53500"
"New entrant CS","2022","Declared non-disabled","Project Delivery","SCS level","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","SEO/HEO","HEO","305","[c]","31500","33000"
"New entrant CS","2022","Declared non-disabled","Project Delivery","SEO/HEO","SEO","250","[c]","41340","40180"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Unknown","Unknown","115","[c]","36940","33700"
"New entrant CS","2022","Declared non-disabled","Property","AA/AO","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","AA/AO","AO","95","[c]","21830","21750"
"New entrant CS","2022","Declared non-disabled","Property","EO","EO","115","[c]","25250","25000"
"New entrant CS","2022","Declared non-disabled","Property","G6/G7","G6","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","G6/G7","G7","55","[c]","52840","52630"
"New entrant CS","2022","Declared non-disabled","Property","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","SEO/HEO","HEO","115","[c]","32070","33000"
"New entrant CS","2022","Declared non-disabled","Property","SEO/HEO","SEO","85","[c]","40750","40000"
"New entrant CS","2022","Declared non-disabled","Security","AA/AO","AA","80","[c]","23620","25000"
"New entrant CS","2022","Declared non-disabled","Security","AA/AO","AO","100","[c]","26700","23540"
"New entrant CS","2022","Declared non-disabled","Security","EO","EO","85","[c]","27100","26350"
"New entrant CS","2022","Declared non-disabled","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","SEO/HEO","HEO","65","[c]","32690","32000"
"New entrant CS","2022","Declared non-disabled","Security","SEO/HEO","SEO","30","[c]","40120","38980"
"New entrant CS","2022","Declared non-disabled","Security","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","AA/AO","AA","405","[c]","21010","21050"
"New entrant CS","2022","Declared non-disabled","Unknown","AA/AO","AO","830","[c]","22190","21260"
"New entrant CS","2022","Declared non-disabled","Unknown","EO","EO","855","[c]","27560","27230"
"New entrant CS","2022","Declared non-disabled","Unknown","G6/G7","G6","70","[c]","69130","65660"
"New entrant CS","2022","Declared non-disabled","Unknown","G6/G7","G7","195","[c]","53860","51720"
"New entrant CS","2022","Declared non-disabled","Unknown","SCS level","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","SEO/HEO","HEO","515","[c]","32840","31540"
"New entrant CS","2022","Declared non-disabled","Unknown","SEO/HEO","SEO","370","[c]","40960","40000"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","SEO/HEO","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","AA/AO","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","EO","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","AA/AO","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","EO","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","G6/G7","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","SEO/HEO","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","SEO/HEO","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","EO","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","AA/AO","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","AA/AO","AA","45","[c]","20100","19860"
"New entrant CS","2022","Undeclared","No function","AA/AO","AO","330","[c]","21980","21260"
"New entrant CS","2022","Undeclared","No function","EO","EO","275","[c]","27570","27570"
"New entrant CS","2022","Undeclared","No function","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","G6/G7","G7","35","[c]","52110","52290"
"New entrant CS","2022","Undeclared","No function","SEO/HEO","HEO","175","[c]","32050","32350"
"New entrant CS","2022","Undeclared","No function","SEO/HEO","SEO","70","[c]","40280","39600"
"New entrant CS","2022","Undeclared","No function","Unknown","Unknown","290","[c]","30100","28200"
"New entrant CS","2022","Undeclared","Project Delivery","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","EO","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","SEO/HEO","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","AA/AO","AA","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","AA/AO","AO","45","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","EO","EO","40","[c]","27630","27230"
"New entrant CS","2022","Undeclared","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","SEO/HEO","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","SEO/HEO","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","AA/AO","AO","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","EO","EO","95","[c]","26980","27270"
"New entrant CS","2022","Unknown","Analysis","G6/G7","G6","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","G6/G7","G7","35","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","SEO/HEO","HEO","140","[c]","32350","31800"
"New entrant CS","2022","Unknown","Analysis","SEO/HEO","SEO","55","[c]","40150","40000"
"New entrant CS","2022","Unknown","Commercial","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","AA/AO","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","EO","EO","80","[c]","25490","25520"
"New entrant CS","2022","Unknown","Commercial","G6/G7","G6","35","[c]","85740","89000"
"New entrant CS","2022","Unknown","Commercial","G6/G7","G7","170","[c]","65590","67000"
"New entrant CS","2022","Unknown","Commercial","SCS level","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","SEO/HEO","HEO","80","[c]","31130","30420"
"New entrant CS","2022","Unknown","Commercial","SEO/HEO","SEO","110","[c]","38800","38410"
"New entrant CS","2022","Unknown","Commercial","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","AA/AO","AO","75","[c]","21670","21250"
"New entrant CS","2022","Unknown","Communications","EO","EO","355","[c]","26740","26590"
"New entrant CS","2022","Unknown","Communications","G6/G7","G6","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","G6/G7","G7","35","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","SEO/HEO","HEO","140","[c]","33890","33080"
"New entrant CS","2022","Unknown","Communications","SEO/HEO","SEO","45","[c]","41130","40650"
"New entrant CS","2022","Unknown","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","AA/AO","AO","85","[c]","21690","21250"
"New entrant CS","2022","Unknown","Counter Fraud","EO","EO","220","[c]","27670","26590"
"New entrant CS","2022","Unknown","Counter Fraud","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","SEO/HEO","HEO","50","[c]","34070","33080"
"New entrant CS","2022","Unknown","Counter Fraud","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","AA/AO","AO","300","[c]","21250","21250"
"New entrant CS","2022","Unknown","Debt","EO","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","AA/AO","AO","65","[c]","20990","21170"
"New entrant CS","2022","Unknown","Digital, Data & Technology","EO","EO","210","[c]","27120","27130"
"New entrant CS","2022","Unknown","Digital, Data & Technology","G6/G7","G6","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","G6/G7","G7","155","[c]","53820","53420"
"New entrant CS","2022","Unknown","Digital, Data & Technology","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","SEO/HEO","HEO","250","[c]","32940","33080"
"New entrant CS","2022","Unknown","Digital, Data & Technology","SEO/HEO","SEO","200","[c]","40230","40180"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","AA/AO","AA","[c]","[c]","[c]","[c]"
