"Status","Year","Age","Disability","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Unknown","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","London","Westminster","30","30","[c]","[c]"
"In post","2022","16-19","Unknown","North East (England)","Durham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","North East (England)","Sunderland","10","5","[c]","[c]"
"In post","2022","16-19","Unknown","North East (England)","Tyneside","25","25","[c]","[c]"
"In post","2022","16-19","Unknown","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","North West (England)","Greater Manchester South West","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","North West (England)","Liverpool","15","15","[c]","[c]"
"In post","2022","16-19","Unknown","North West (England)","Manchester","15","15","[c]","[c]"
"In post","2022","16-19","Unknown","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","North West (England)","Sefton","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Scotland","City of Edinburgh","25","25","[c]","[c]"
"In post","2022","16-19","Unknown","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Scotland","East Ayrshire and North Ayrshire mainland","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Scotland","Glasgow City","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","Scotland","North Lanarkshire","10","5","[c]","[c]"
"In post","2022","16-19","Unknown","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Scotland","South Lanarkshire","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","South East (England)","East Kent","15","15","[c]","[c]"
"In post","2022","16-19","Unknown","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","South East (England)","Medway","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","South East (England)","Oxfordshire CC","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","South East (England)","South Hampshire","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","45","45","17750","17140"
"In post","2022","16-19","Unknown","South West (England)","Bristol, City of","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","South West (England)","Plymouth","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","Unknown","35","35","17940","16450"
"In post","2022","16-19","Unknown","Wales","Cardiff and Vale of Glamorgan","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Wales","Monmouthshire and Newport","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Wales","Swansea","45","35","19180","18310"
"In post","2022","16-19","Unknown","West Midlands (England)","Birmingham","20","20","[c]","[c]"
"In post","2022","16-19","Unknown","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Yorkshire and The Humber","Bradford","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Yorkshire and The Humber","Leeds","25","25","[c]","[c]"
"In post","2022","16-19","Unknown","Yorkshire and The Humber","Sheffield","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","East Midlands (England)","Derby","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","East Midlands (England)","East Derbyshire","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","East Midlands (England)","Leicester","20","20","[c]","[c]"
"In post","2022","20-29","Declared disabled","East Midlands (England)","Leicestershire CC and Rutland","25","25","[c]","[c]"
"In post","2022","20-29","Declared disabled","East Midlands (England)","Lincolnshire CC","20","20","[c]","[c]"
"In post","2022","20-29","Declared disabled","East Midlands (England)","North Northamptonshire","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","East Midlands (England)","North Nottinghamshire","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","East Midlands (England)","Nottingham","110","105","27420","26820"
"In post","2022","20-29","Declared disabled","East Midlands (England)","South and West Derbyshire","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","East Midlands (England)","South Nottinghamshire","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","East Midlands (England)","West Northamptonshire","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","East of England","Bedford","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","East of England","Breckland and South Norfolk","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","East of England","Cambridgeshire CC","30","30","26920","26760"
"In post","2022","20-29","Declared disabled","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","East of England","Essex Thames Gateway","15","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","East of England","Heart of Essex","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","East of England","Hertfordshire CC","25","25","[c]","[c]"
"In post","2022","20-29","Declared disabled","East of England","Luton","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","East of England","North and West Norfolk","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","East of England","Norwich and East Norfolk","35","35","24990","24920"
"In post","2022","20-29","Declared disabled","East of England","Peterborough","20","20","[c]","[c]"
"In post","2022","20-29","Declared disabled","East of England","Southend-on-Sea","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","East of England","Suffolk CC","45","40","24640","24920"
"In post","2022","20-29","Declared disabled","East of England","Thurrock","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","East of England","West Essex","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","London","Barking & Dagenham and Havering","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","London","Barnet","25","25","[c]","[c]"
"In post","2022","20-29","Declared disabled","London","Bexley and Greenwich","25","25","[c]","[c]"
"In post","2022","20-29","Declared disabled","London","Brent","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","London","Bromley","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","London","Camden and City of London","30","30","[c]","[c]"
"In post","2022","20-29","Declared disabled","London","Croydon","80","80","33550","31020"
"In post","2022","20-29","Declared disabled","London","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","London","Enfield","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","London","Hackney and Newham","45","45","36140","31060"
"In post","2022","20-29","Declared disabled","London","Haringey and Islington","25","25","[c]","[c]"
"In post","2022","20-29","Declared disabled","London","Harrow and Hillingdon","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","London","Hounslow and Richmond upon Thames","40","35","29010","29250"
"In post","2022","20-29","Declared disabled","London","Kensington & Chelsea and Hammersmith & Fulham","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","London","Lambeth","45","45","32960","31060"
"In post","2022","20-29","Declared disabled","London","Lewisham and Southwark","20","20","[c]","[c]"
"In post","2022","20-29","Declared disabled","London","Merton, Kingston upon Thames and Sutton","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","London","Redbridge and Waltham Forest","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","London","Tower Hamlets","85","85","33980","33260"
"In post","2022","20-29","Declared disabled","London","Wandsworth","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","London","Westminster","1170","1160","37670","34550"
"In post","2022","20-29","Declared disabled","North East (England)","Darlington","20","20","[c]","[c]"
"In post","2022","20-29","Declared disabled","North East (England)","Durham","45","40","25180","24880"
"In post","2022","20-29","Declared disabled","North East (England)","Hartlepool and Stockton-on-Tees","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","North East (England)","South Teesside","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","North East (England)","Sunderland","30","30","24300","21260"
"In post","2022","20-29","Declared disabled","North East (England)","Tyneside","175","175","25710","21680"
"In post","2022","20-29","Declared disabled","North West (England)","Blackburn with Darwen","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","North West (England)","Blackpool","70","65","23960","21260"
"In post","2022","20-29","Declared disabled","North West (England)","Cheshire East","15","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","North West (England)","Cheshire West and Chester","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","North West (England)","Chorley and West Lancashire","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","North West (England)","East Cumbria","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","North West (England)","East Lancashire","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","North West (England)","East Merseyside","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","North West (England)","Greater Manchester North East","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","North West (England)","Greater Manchester North West","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","North West (England)","Greater Manchester South East","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","North West (England)","Greater Manchester South West","70","65","27240","26590"
"In post","2022","20-29","Declared disabled","North West (England)","Lancaster and Wyre","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","North West (England)","Liverpool","105","105","26870","25040"
"In post","2022","20-29","Declared disabled","North West (England)","Manchester","135","135","29830","27570"
"In post","2022","20-29","Declared disabled","North West (England)","Mid Lancashire","40","40","23960","22600"
"In post","2022","20-29","Declared disabled","North West (England)","Sefton","45","45","25950","26370"
