"Status","Year","Age","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","16-19","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","London","AA/AO","Heterosexual / straight","585","[c]","24740","24470"
"New entrant CS","2022","20-29","London","AA/AO","LGBO","70","[c]","24560","24470"
"New entrant CS","2022","20-29","London","AA/AO","Undeclared","60","[c]","23320","23170"
"New entrant CS","2022","20-29","London","AA/AO","Unknown","455","[c]","25410","25110"
"New entrant CS","2022","20-29","London","EO","Heterosexual / straight","1265","[c]","28550","28310"
"New entrant CS","2022","20-29","London","EO","LGBO","170","[c]","28320","27850"
"New entrant CS","2022","20-29","London","EO","Undeclared","195","[c]","27800","27270"
"New entrant CS","2022","20-29","London","EO","Unknown","700","[c]","28570","28650"
"New entrant CS","2022","20-29","London","G6/G7","Heterosexual / straight","165","[c]","54800","54110"
"New entrant CS","2022","20-29","London","G6/G7","LGBO","35","[c]","55020","53420"
"New entrant CS","2022","20-29","London","G6/G7","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","London","G6/G7","Unknown","95","[c]","55870","54110"
"New entrant CS","2022","20-29","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","London","SEO/HEO","Heterosexual / straight","1425","[c]","35240","34020"
"New entrant CS","2022","20-29","London","SEO/HEO","LGBO","250","[c]","35100","34020"
"New entrant CS","2022","20-29","London","SEO/HEO","Undeclared","240","[c]","34900","33570"
"New entrant CS","2022","20-29","London","SEO/HEO","Unknown","1020","[c]","32860","32790"
"New entrant CS","2022","20-29","London","Unknown","Heterosexual / straight","135","[c]","27450","27060"
"New entrant CS","2022","20-29","London","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","London","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","London","Unknown","Unknown","70","[c]","27650","27060"
"New entrant CS","2022","20-29","Outside London","AA/AO","Heterosexual / straight","5410","[c]","21850","21260"
"New entrant CS","2022","20-29","Outside London","AA/AO","LGBO","880","[c]","21640","21260"
"New entrant CS","2022","20-29","Outside London","AA/AO","Undeclared","365","[c]","21470","21260"
"New entrant CS","2022","20-29","Outside London","AA/AO","Unknown","3760","[c]","21670","21250"
"New entrant CS","2022","20-29","Outside London","EO","Heterosexual / straight","2955","[c]","26380","26590"
"New entrant CS","2022","20-29","Outside London","EO","LGBO","415","[c]","26330","26590"
"New entrant CS","2022","20-29","Outside London","EO","Undeclared","220","[c]","25900","26590"
"New entrant CS","2022","20-29","Outside London","EO","Unknown","1465","[c]","25700","26590"
"New entrant CS","2022","20-29","Outside London","G6/G7","Heterosexual / straight","100","[c]","52480","50210"
"New entrant CS","2022","20-29","Outside London","G6/G7","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Outside London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Outside London","G6/G7","Unknown","50","[c]","53410","50430"
"New entrant CS","2022","20-29","Outside London","SEO/HEO","Heterosexual / straight","1725","[c]","32820","32000"
"New entrant CS","2022","20-29","Outside London","SEO/HEO","LGBO","310","[c]","32450","31540"
"New entrant CS","2022","20-29","Outside London","SEO/HEO","Undeclared","210","[c]","32990","32000"
"New entrant CS","2022","20-29","Outside London","SEO/HEO","Unknown","955","[c]","31610","31000"
"New entrant CS","2022","20-29","Outside London","Unknown","Heterosexual / straight","955","[c]","23490","23170"
"New entrant CS","2022","20-29","Outside London","Unknown","LGBO","150","[c]","23710","23170"
"New entrant CS","2022","20-29","Outside London","Unknown","Undeclared","50","[c]","23360","23170"
"New entrant CS","2022","20-29","Outside London","Unknown","Unknown","615","[c]","23720","23170"
"New entrant CS","2022","20-29","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","SEO/HEO","Unknown","60","[c]","28770","28000"
"New entrant CS","2022","20-29","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","Unknown","130","[c]","20570","16190"
"New entrant CS","2022","30-39","London","AA/AO","Heterosexual / straight","145","[c]","25990","25110"
"New entrant CS","2022","30-39","London","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","London","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","London","AA/AO","Unknown","135","[c]","27250","25800"
"New entrant CS","2022","30-39","London","EO","Heterosexual / straight","395","[c]","29610","30750"
"New entrant CS","2022","30-39","London","EO","LGBO","40","[c]","29280","28870"
"New entrant CS","2022","30-39","London","EO","Undeclared","45","[c]","28890","28500"
"New entrant CS","2022","30-39","London","EO","Unknown","185","[c]","29580","28650"
"New entrant CS","2022","30-39","London","G6/G7","Heterosexual / straight","400","[c]","56710","54270"
"New entrant CS","2022","30-39","London","G6/G7","LGBO","45","[c]","58120","57430"
"New entrant CS","2022","30-39","London","G6/G7","Undeclared","65","[c]","58130","54270"
"New entrant CS","2022","30-39","London","G6/G7","Unknown","190","[c]","60840","58500"
"New entrant CS","2022","30-39","London","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","London","SCS level","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","London","SCS level","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","London","SEO/HEO","Heterosexual / straight","650","[c]","37840","37610"
"New entrant CS","2022","30-39","London","SEO/HEO","LGBO","105","[c]","37410","37140"
"New entrant CS","2022","30-39","London","SEO/HEO","Undeclared","130","[c]","37480","38160"
"New entrant CS","2022","30-39","London","SEO/HEO","Unknown","300","[c]","37570","37610"
"New entrant CS","2022","30-39","London","Unknown","Heterosexual / straight","125","[c]","32340","28850"
"New entrant CS","2022","30-39","London","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","London","Unknown","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","London","Unknown","Unknown","60","[c]","31080","28690"
"New entrant CS","2022","30-39","Outside London","AA/AO","Heterosexual / straight","2720","[c]","22040","21260"
"New entrant CS","2022","30-39","Outside London","AA/AO","LGBO","275","[c]","21960","21260"
"New entrant CS","2022","30-39","Outside London","AA/AO","Undeclared","150","[c]","22350","21260"
"New entrant CS","2022","30-39","Outside London","AA/AO","Unknown","1745","[c]","21950","21260"
"New entrant CS","2022","30-39","Outside London","EO","Heterosexual / straight","1960","[c]","26880","27230"
"New entrant CS","2022","30-39","Outside London","EO","LGBO","245","[c]","26760","27230"
"New entrant CS","2022","30-39","Outside London","EO","Undeclared","125","[c]","26490","26590"
"New entrant CS","2022","30-39","Outside London","EO","Unknown","885","[c]","26390","26590"
"New entrant CS","2022","30-39","Outside London","G6/G7","Heterosexual / straight","545","[c]","53030","50210"
"New entrant CS","2022","30-39","Outside London","G6/G7","LGBO","50","[c]","52630","49960"
"New entrant CS","2022","30-39","Outside London","G6/G7","Undeclared","55","[c]","53460","49960"
"New entrant CS","2022","30-39","Outside London","G6/G7","Unknown","240","[c]","56780","53680"
"New entrant CS","2022","30-39","Outside London","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Outside London","SCS level","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Outside London","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Outside London","SEO/HEO","Heterosexual / straight","1920","[c]","35070","33080"
"New entrant CS","2022","30-39","Outside London","SEO/HEO","LGBO","200","[c]","35050","33080"
"New entrant CS","2022","30-39","Outside London","SEO/HEO","Undeclared","185","[c]","35420","35900"
"New entrant CS","2022","30-39","Outside London","SEO/HEO","Unknown","755","[c]","34840","33080"
"New entrant CS","2022","30-39","Outside London","Unknown","Heterosexual / straight","865","[c]","26910","24800"
"New entrant CS","2022","30-39","Outside London","Unknown","LGBO","90","[c]","26420","24800"
"New entrant CS","2022","30-39","Outside London","Unknown","Undeclared","40","[c]","27590","24800"
"New entrant CS","2022","30-39","Outside London","Unknown","Unknown","665","[c]","26460","24800"
"New entrant CS","2022","30-39","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","Unknown","65","[c]","21120","16190"
"New entrant CS","2022","40-49","London","AA/AO","Heterosexual / straight","100","[c]","25770","25110"
"New entrant CS","2022","40-49","London","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","London","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","London","AA/AO","Unknown","75","[c]","26040","25110"
"New entrant CS","2022","40-49","London","EO","Heterosexual / straight","200","[c]","29800","30750"
"New entrant CS","2022","40-49","London","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","London","EO","Undeclared","35","[c]","[c]","[c]"
"New entrant CS","2022","40-49","London","EO","Unknown","110","[c]","29240","28650"
"New entrant CS","2022","40-49","London","G6/G7","Heterosexual / straight","275","[c]","59010","56470"
"New entrant CS","2022","40-49","London","G6/G7","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","London","G6/G7","Undeclared","40","[c]","58200","54290"
"New entrant CS","2022","40-49","London","G6/G7","Unknown","120","[c]","61690","61570"
"New entrant CS","2022","40-49","London","SCS level","Heterosexual / straight","45","[c]","99550","94720"
"New entrant CS","2022","40-49","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","London","SCS level","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","London","SCS level","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","London","SEO/HEO","Heterosexual / straight","325","[c]","38880","38750"
"New entrant CS","2022","40-49","London","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","London","SEO/HEO","Undeclared","40","[c]","36250","34460"
"New entrant CS","2022","40-49","London","SEO/HEO","Unknown","140","[c]","37700","37610"
"New entrant CS","2022","40-49","London","Unknown","Heterosexual / straight","145","[c]","36340","36580"
"New entrant CS","2022","40-49","London","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","London","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","London","Unknown","Unknown","70","[c]","36110","36140"
"New entrant CS","2022","40-49","Outside London","AA/AO","Heterosexual / straight","1775","[c]","21910","21260"
"New entrant CS","2022","40-49","Outside London","AA/AO","LGBO","120","[c]","21990","21260"
"New entrant CS","2022","40-49","Outside London","AA/AO","Undeclared","80","[c]","21720","21260"
"New entrant CS","2022","40-49","Outside London","AA/AO","Unknown","955","[c]","21770","21260"
"New entrant CS","2022","40-49","Outside London","EO","Heterosexual / straight","1280","[c]","26960","27570"
"New entrant CS","2022","40-49","Outside London","EO","LGBO","85","[c]","26880","27570"
"New entrant CS","2022","40-49","Outside London","EO","Undeclared","80","[c]","26860","27570"
"New entrant CS","2022","40-49","Outside London","EO","Unknown","505","[c]","26530","26590"
"New entrant CS","2022","40-49","Outside London","G6/G7","Heterosexual / straight","600","[c]","55500","53360"
"New entrant CS","2022","40-49","Outside London","G6/G7","LGBO","35","[c]","58820","57190"
"New entrant CS","2022","40-49","Outside London","G6/G7","Undeclared","65","[c]","54590","51300"
"New entrant CS","2022","40-49","Outside London","G6/G7","Unknown","250","[c]","59100","55360"
"New entrant CS","2022","40-49","Outside London","SCS level","Heterosexual / straight","40","[c]","82210","77200"
"New entrant CS","2022","40-49","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Outside London","SCS level","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Outside London","SEO/HEO","Heterosexual / straight","1320","[c]","36050","35310"
"New entrant CS","2022","40-49","Outside London","SEO/HEO","LGBO","75","[c]","35570","33360"
"New entrant CS","2022","40-49","Outside London","SEO/HEO","Undeclared","100","[c]","35700","35900"
"New entrant CS","2022","40-49","Outside London","SEO/HEO","Unknown","440","[c]","35600","33080"
"New entrant CS","2022","40-49","Outside London","Unknown","Heterosexual / straight","930","[c]","31440","28200"
"New entrant CS","2022","40-49","Outside London","Unknown","LGBO","65","[c]","32150","28300"
"New entrant CS","2022","40-49","Outside London","Unknown","Undeclared","50","[c]","30560","30210"
"New entrant CS","2022","40-49","Outside London","Unknown","Unknown","555","[c]","29370","28200"
"New entrant CS","2022","40-49","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","Unknown","45","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","AA/AO","Heterosexual / straight","85","[c]","25160","24900"
"New entrant CS","2022","50-59","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","AA/AO","Unknown","50","[c]","24980","23900"
"New entrant CS","2022","50-59","London","EO","Heterosexual / straight","180","[c]","30120","30750"
"New entrant CS","2022","50-59","London","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","EO","Unknown","100","[c]","29730","29310"
"New entrant CS","2022","50-59","London","G6/G7","Heterosexual / straight","145","[c]","59680","57430"
"New entrant CS","2022","50-59","London","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","G6/G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","G6/G7","Unknown","80","[c]","62640","60960"
"New entrant CS","2022","50-59","London","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","SCS level","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","SCS level","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","SEO/HEO","Heterosexual / straight","180","[c]","39610","40050"
"New entrant CS","2022","50-59","London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","SEO/HEO","Unknown","85","[c]","38370","37920"
"New entrant CS","2022","50-59","London","Unknown","Heterosexual / straight","165","[c]","36830","33700"
"New entrant CS","2022","50-59","London","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Unknown","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Unknown","Unknown","50","[c]","35980","33700"
"New entrant CS","2022","50-59","Outside London","AA/AO","Heterosexual / straight","1525","[c]","21560","21260"
"New entrant CS","2022","50-59","Outside London","AA/AO","LGBO","60","[c]","21830","21260"
"New entrant CS","2022","50-59","Outside London","AA/AO","Undeclared","80","[c]","21570","21260"
"New entrant CS","2022","50-59","Outside London","AA/AO","Unknown","825","[c]","21560","21250"
"New entrant CS","2022","50-59","Outside London","EO","Heterosexual / straight","1035","[c]","27440","27570"
"New entrant CS","2022","50-59","Outside London","EO","LGBO","50","[c]","27300","27570"
"New entrant CS","2022","50-59","Outside London","EO","Undeclared","50","[c]","27470","27570"
"New entrant CS","2022","50-59","Outside London","EO","Unknown","525","[c]","27950","26590"
"New entrant CS","2022","50-59","Outside London","G6/G7","Heterosexual / straight","405","[c]","56990","53500"
"New entrant CS","2022","50-59","Outside London","G6/G7","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Outside London","G6/G7","Undeclared","40","[c]","54010","51250"
"New entrant CS","2022","50-59","Outside London","G6/G7","Unknown","150","[c]","59180","57190"
"New entrant CS","2022","50-59","Outside London","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Outside London","SCS level","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Outside London","SEO/HEO","Heterosexual / straight","860","[c]","36400","35900"
"New entrant CS","2022","50-59","Outside London","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Outside London","SEO/HEO","Undeclared","65","[c]","36350","36350"
"New entrant CS","2022","50-59","Outside London","SEO/HEO","Unknown","265","[c]","36050","35900"
"New entrant CS","2022","50-59","Outside London","Unknown","Heterosexual / straight","1070","[c]","30150","28200"
"New entrant CS","2022","50-59","Outside London","Unknown","LGBO","55","[c]","33980","28200"
"New entrant CS","2022","50-59","Outside London","Unknown","Undeclared","75","[c]","31280","28570"
"New entrant CS","2022","50-59","Outside London","Unknown","Unknown","630","[c]","29830","28200"
"New entrant CS","2022","50-59","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","AA/AO","Unknown","5","[c]","[c]","[c]"
