"Status","Year","Function_of_post","Organisation","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Project Delivery","South West (England)","145","[c]","31300","27550"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Science and Engineering","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Science and Engineering","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Science and Engineering","Scotland","15","[c]","39130","38000"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Science and Engineering","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Science and Engineering","South West (England)","245","[c]","33850","33000"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Defence Equipment and Support","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Defence Science and Technology Laboratory","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Defence Science and Technology Laboratory","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Defence Science and Technology Laboratory","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Defence Science and Technology Laboratory","Operational Delivery","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Defence Science and Technology Laboratory","Operational Delivery","South West (England)","20","[c]","24960","20280"
"New entrant CS","2022","Project Delivery","Defence Science and Technology Laboratory","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Defence Science and Technology Laboratory","Project Delivery","South East (England)","15","[c]","29570","27010"
"New entrant CS","2022","Project Delivery","Defence Science and Technology Laboratory","Project Delivery","South West (England)","35","[c]","30620","29230"
"New entrant CS","2022","Project Delivery","Defence Science and Technology Laboratory","Science and Engineering","South East (England)","10","[c]","32430","26520"
"New entrant CS","2022","Project Delivery","Defence Science and Technology Laboratory","Science and Engineering","South West (England)","15","[c]","30950","26030"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Education (excl. agencies)","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Education (excl. agencies)","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Education (excl. agencies)","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Education (excl. agencies)","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Education (excl. agencies)","Operational Delivery","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Education (excl. agencies)","Policy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for International Trade","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for International Trade","Project Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for International Trade","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","West Midlands (England)","15","[c]","37210","36340"
"New entrant CS","2022","Project Delivery","Department for Transport (excl. agencies)","Project Delivery","London","45","[c]","50820","54110"
"New entrant CS","2022","Project Delivery","Department for Transport (excl. agencies)","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Transport (excl. agencies)","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Transport (excl. agencies)","Project Delivery","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Transport (excl. agencies)","Project Delivery","Yorkshire and The Humber","10","[c]","38660","38650"
"New entrant CS","2022","Project Delivery","Department for Transport (excl. agencies)","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Project Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Project Delivery","North West (England)","45","[c]","22400","21260"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Project Delivery","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department of Health and Social Care (excl. agencies)","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department of Health and Social Care (excl. agencies)","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Driver and Vehicle Licensing Agency","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Driver and Vehicle Standards Agency","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Driver and Vehicle Standards Agency","Policy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Driver and Vehicle Standards Agency","Policy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Driver and Vehicle Standards Agency","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Driver and Vehicle Standards Agency","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Driver and Vehicle Standards Agency","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Driver and Vehicle Standards Agency","Property","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Driver and Vehicle Standards Agency","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Estyn","Inspector of Education and Training","Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Estyn","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Food Standards Agency","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Food Standards Agency","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Food Standards Agency","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Government Actuary's Department","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Government Internal Audit Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Government Internal Audit Agency","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Government Legal Department","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Health and Safety Executive","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Health and Safety Executive","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Health and Safety Executive","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Health and Safety Executive","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Land Registry","Project Delivery","East Midlands (England)","15","[c]","26100","22600"
"New entrant CS","2022","Project Delivery","HM Land Registry","Project Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Land Registry","Project Delivery","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Land Registry","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Land Registry","Project Delivery","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Policy","London","25","[c]","45470","43430"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Policy","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","London","25","[c]","48580","43430"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","North East (England)","20","[c]","41360","40180"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","North West (England)","20","[c]","40010","40180"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","Scotland","10","[c]","47100","46130"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","West Midlands (England)","15","[c]","38160","40180"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Tax","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Tax","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Tax","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Treasury (excl. agencies)","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Institute for Apprenticeships and Technical Education","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Institute for Apprenticeships and Technical Education","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Intellectual Property Office","Project Delivery","Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Medicines and Healthcare Products Regulatory Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Met Office","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Met Office","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Met Office","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Met Office","Operational Delivery","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Met Office","Project Delivery","South West (England)","20","[c]","31530","24150"
"New entrant CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","East of England","20","[c]","37710","35500"
"New entrant CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","London","25","[c]","40790","44500"
"New entrant CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","South East (England)","65","[c]","36740","33000"
"New entrant CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","South West (England)","60","[c]","37960","33000"
"New entrant CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","West Midlands (England)","15","[c]","36720","40000"
"New entrant CS","2022","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice (excl. agencies)","Finance","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice (excl. agencies)","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice (excl. agencies)","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice (excl. agencies)","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice (excl. agencies)","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice (excl. agencies)","Project Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice (excl. agencies)","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice (excl. agencies)","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice (excl. agencies)","Project Delivery","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","National Crime Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","National Crime Agency","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","National Crime Agency","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","National Crime Agency","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","National Savings and Investments","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","National Savings and Investments","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","National Savings and Investments","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland Office","Economics","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland Office","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland Office","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office of Gas and Electricity Markets","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office of Gas and Electricity Markets","Other","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Queen Elizabeth II Centre","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Rural Payments Agency","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Rural Payments Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Rural Payments Agency","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Rural Payments Agency","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Rural Payments Agency","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Serious Fraud Office","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Submarine Delivery Agency","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Submarine Delivery Agency","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Submarine Delivery Agency","Operational Delivery","South West (England)","20","[c]","28350","27000"
"New entrant CS","2022","Project Delivery","Submarine Delivery Agency","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Submarine Delivery Agency","Project Delivery","North West (England)","10","[c]","44470","51630"
"New entrant CS","2022","Project Delivery","Submarine Delivery Agency","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Submarine Delivery Agency","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Submarine Delivery Agency","Project Delivery","South West (England)","45","[c]","39160","38000"
"New entrant CS","2022","Project Delivery","Submarine Delivery Agency","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Submarine Delivery Agency","Science and Engineering","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Submarine Delivery Agency","Science and Engineering","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Submarine Delivery Agency","Science and Engineering","South West (England)","85","[c]","33550","31350"
"New entrant CS","2022","Project Delivery","The Insolvency Service","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Debt Management Office","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Export Finance","Project Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Space Agency","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Space Agency","Policy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Space Agency","Policy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Space Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Space Agency","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Statistics Authority","Project Delivery","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Statistics Authority","Project Delivery","Wales","20","[c]","36430","36840"
"New entrant CS","2022","Project Delivery","Valuation Office Agency","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Valuation Office Agency","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Water Services Regulation Authority","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wilton Park","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wilton Park","Policy","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office (excl. agencies)","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office (excl. agencies)","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office (excl. agencies)","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office (excl. agencies)","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Companies House","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Competition and Markets Authority","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Competition and Markets Authority","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Crown Prosecution Service","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Crown Prosecution Service","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Defence Equipment and Support","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Defence Equipment and Support","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Defence Equipment and Support","Other","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Defence Equipment and Support","Other","London","10","[c]","20650","19460"
"New entrant CS","2022","Property","Defence Equipment and Support","Other","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Defence Equipment and Support","Other","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Defence Equipment and Support","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Defence Equipment and Support","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Defence Equipment and Support","Security","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Defence Science and Technology Laboratory","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Defence Science and Technology Laboratory","Property","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Digital, Culture, Media and Sport","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education (excl. agencies)","Property","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education (excl. agencies)","Property","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education (excl. agencies)","Property","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education (excl. agencies)","Property","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education (excl. agencies)","Property","North West (England)","20","[c]","34890","25000"
"New entrant CS","2022","Property","Department for Education (excl. agencies)","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education (excl. agencies)","Property","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education (excl. agencies)","Property","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education (excl. agencies)","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education (excl. agencies)","Property","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education (excl. agencies)","Property","Yorkshire and The Humber","20","[c]","35010","25000"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","London","15","[c]","36690","32560"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","North West (England)","10","[c]","35740","28060"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","South East (England)","20","[c]","51730","52290"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport (excl. agencies)","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport (excl. agencies)","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport (excl. agencies)","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions (excl. agencies)","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions (excl. agencies)","Property","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions (excl. agencies)","Property","North West (England)","[c]","[c]","[c]","[c]"
