"Status","Year","Disability","Ethnicity","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","London","Female","120","[c]","45600","40320"
"Leaver Dept.","2022","Unknown","Undeclared","London","Male","70","[c]","53980","48520"
"Leaver Dept.","2022","Unknown","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Outside London","Female","155","[c]","42610","38140"
"Leaver Dept.","2022","Unknown","Undeclared","Outside London","Male","115","[c]","42650","37500"
"Leaver Dept.","2022","Unknown","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","London","Female","1110","[c]","39490","33100"
"Leaver Dept.","2022","Unknown","Unknown","London","Male","975","[c]","42300","35050"
"Leaver Dept.","2022","Unknown","Unknown","Outside London","Female","790","[c]","30910","27570"
"Leaver Dept.","2022","Unknown","Unknown","Outside London","Male","655","[c]","31210","27570"
"Leaver Dept.","2022","Unknown","Unknown","Overseas","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Overseas","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Female","220","[c]","35850","32000"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Male","160","[c]","37720","32000"
"Leaver Dept.","2022","Unknown","White","London","Female","365","[c]","50910","41620"
"Leaver Dept.","2022","Unknown","White","London","Male","220","[c]","52090","48860"
"Leaver Dept.","2022","Unknown","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Outside London","Female","605","[c]","40800","36500"
"Leaver Dept.","2022","Unknown","White","Outside London","Male","365","[c]","48310","41090"
"Leaver Dept.","2022","Unknown","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","London","Female","60","[c]","32820","31060"
"New entrant CS","2022","Declared disabled","Asian","London","Male","50","[c]","32490","31060"
"New entrant CS","2022","Declared disabled","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Outside London","Female","115","[c]","27650","27570"
"New entrant CS","2022","Declared disabled","Asian","Outside London","Male","90","[c]","26980","24900"
"New entrant CS","2022","Declared disabled","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","London","Female","140","[c]","32470","31060"
"New entrant CS","2022","Declared disabled","Black","London","Male","40","[c]","33880","31060"
"New entrant CS","2022","Declared disabled","Black","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Outside London","Female","75","[c]","27220","26880"
"New entrant CS","2022","Declared disabled","Black","Outside London","Male","45","[c]","28280","27080"
"New entrant CS","2022","Declared disabled","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","London","Female","60","[c]","34190","31060"
"New entrant CS","2022","Declared disabled","Mixed","London","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Outside London","Female","110","[c]","28250","25120"
"New entrant CS","2022","Declared disabled","Mixed","Outside London","Male","45","[c]","28790","26590"
"New entrant CS","2022","Declared disabled","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Outside London","Female","35","[c]","30570","27900"
"New entrant CS","2022","Declared disabled","Undeclared","Outside London","Male","35","[c]","30250","27570"
"New entrant CS","2022","Declared disabled","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Outside London","Female","75","[c]","28570","24880"
"New entrant CS","2022","Declared disabled","Unknown","Outside London","Male","35","[c]","30250","26740"
"New entrant CS","2022","Declared disabled","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","London","Female","335","[c]","35630","32560"
"New entrant CS","2022","Declared disabled","White","London","Male","210","[c]","36930","33210"
"New entrant CS","2022","Declared disabled","White","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Outside London","Female","2145","[c]","27610","25000"
"New entrant CS","2022","Declared disabled","White","Outside London","Male","1365","[c]","27640","25120"
"New entrant CS","2022","Declared disabled","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","London","Female","735","[c]","33920","31060"
"New entrant CS","2022","Declared non-disabled","Asian","London","Male","545","[c]","35290","31060"
"New entrant CS","2022","Declared non-disabled","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Outside London","Female","1370","[c]","26720","25120"
"New entrant CS","2022","Declared non-disabled","Asian","Outside London","Male","1310","[c]","27570","26590"
"New entrant CS","2022","Declared non-disabled","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","London","Female","650","[c]","32080","31060"
"New entrant CS","2022","Declared non-disabled","Black","London","Male","335","[c]","33670","31060"
"New entrant CS","2022","Declared non-disabled","Black","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Outside London","Female","630","[c]","26550","25120"
"New entrant CS","2022","Declared non-disabled","Black","Outside London","Male","475","[c]","28530","27570"
"New entrant CS","2022","Declared non-disabled","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","London","Female","235","[c]","34190","31060"
"New entrant CS","2022","Declared non-disabled","Mixed","London","Male","130","[c]","34790","31060"
"New entrant CS","2022","Declared non-disabled","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Outside London","Female","460","[c]","26640","24800"
"New entrant CS","2022","Declared non-disabled","Mixed","Outside London","Male","305","[c]","27160","26130"
"New entrant CS","2022","Declared non-disabled","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","London","Female","70","[c]","32750","31060"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","London","Male","65","[c]","34550","31060"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Outside London","Female","115","[c]","27100","25510"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Outside London","Male","65","[c]","28270","27060"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","London","Female","50","[c]","34800","32090"
"New entrant CS","2022","Declared non-disabled","Undeclared","London","Male","45","[c]","34400","31060"
"New entrant CS","2022","Declared non-disabled","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Outside London","Female","150","[c]","26820","23140"
"New entrant CS","2022","Declared non-disabled","Undeclared","Outside London","Male","180","[c]","31040","27570"
"New entrant CS","2022","Declared non-disabled","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","London","Female","35","[c]","36960","35310"
"New entrant CS","2022","Declared non-disabled","Unknown","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Outside London","Female","455","[c]","24880","21300"
"New entrant CS","2022","Declared non-disabled","Unknown","Outside London","Male","435","[c]","26800","23450"
"New entrant CS","2022","Declared non-disabled","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","London","Female","2160","[c]","37690","33390"
"New entrant CS","2022","Declared non-disabled","White","London","Male","1650","[c]","40250","34020"
"New entrant CS","2022","Declared non-disabled","White","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Outside London","Female","13910","[c]","27620","24800"
"New entrant CS","2022","Declared non-disabled","White","Outside London","Male","10055","[c]","29150","26420"
"New entrant CS","2022","Declared non-disabled","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Overseas","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Overseas","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Unknown","Female","115","[c]","30960","28070"
"New entrant CS","2022","Declared non-disabled","White","Unknown","Male","80","[c]","34260","29290"
"New entrant CS","2022","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","London","Female","35","[c]","33670","31060"
"New entrant CS","2022","Undeclared","Asian","London","Male","35","[c]","34120","32080"
"New entrant CS","2022","Undeclared","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Outside London","Female","50","[c]","26380","26130"
"New entrant CS","2022","Undeclared","Asian","Outside London","Male","60","[c]","26660","24900"
"New entrant CS","2022","Undeclared","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","London","Female","35","[c]","31380","31060"
"New entrant CS","2022","Undeclared","Black","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","London","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","London","Male","55","[c]","39880","33860"
"New entrant CS","2022","Undeclared","Undeclared","Outside London","Female","80","[c]","29180","26470"
"New entrant CS","2022","Undeclared","Undeclared","Outside London","Male","145","[c]","31960","28890"
"New entrant CS","2022","Undeclared","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","London","Female","100","[c]","35590","32350"
"New entrant CS","2022","Undeclared","White","London","Male","90","[c]","37340","34710"
"New entrant CS","2022","Undeclared","White","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Outside London","Female","605","[c]","27660","26310"
"New entrant CS","2022","Undeclared","White","Outside London","Male","385","[c]","27530","26310"
"New entrant CS","2022","Undeclared","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","London","Female","125","[c]","37160","32640"
"New entrant CS","2022","Unknown","Asian","London","Male","100","[c]","34460","32260"
"New entrant CS","2022","Unknown","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Outside London","Female","210","[c]","27920","25120"
"New entrant CS","2022","Unknown","Asian","Outside London","Male","185","[c]","30160","26590"
"New entrant CS","2022","Unknown","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","London","Female","85","[c]","35590","31060"
"New entrant CS","2022","Unknown","Black","London","Male","35","[c]","34420","30750"
"New entrant CS","2022","Unknown","Black","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Outside London","Female","60","[c]","28980","26590"
"New entrant CS","2022","Unknown","Black","Outside London","Male","45","[c]","30730","28840"
"New entrant CS","2022","Unknown","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Overseas","Female","[c]","[c]","[c]","[c]"
