"Status","Year","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Economics","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","EO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SEO/HEO","Heterosexual / straight","125","[c]","33960","33080"
"New entrant CS","2022","Economics","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SEO/HEO","Unknown","55","[c]","33770","34260"
"New entrant CS","2022","Finance","AA/AO","Heterosexual / straight","80","[c]","21170","21250"
"New entrant CS","2022","Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA/AO","Unknown","35","[c]","21010","21250"
"New entrant CS","2022","Finance","EO","Heterosexual / straight","210","[c]","25360","25540"
"New entrant CS","2022","Finance","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Finance","EO","Undeclared","45","[c]","[c]","[c]"
"New entrant CS","2022","Finance","EO","Unknown","70","[c]","24450","25120"
"New entrant CS","2022","Finance","G6/G7","Heterosexual / straight","100","[c]","55750","54590"
"New entrant CS","2022","Finance","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6/G7","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6/G7","Unknown","35","[c]","58160","55210"
"New entrant CS","2022","Finance","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SEO/HEO","Heterosexual / straight","330","[c]","36560","36500"
"New entrant CS","2022","Finance","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SEO/HEO","Undeclared","60","[c]","34950","32790"
"New entrant CS","2022","Finance","SEO/HEO","Unknown","125","[c]","37030","36700"
"New entrant CS","2022","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Geography","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Geography","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Heterosexual / straight","155","[c]","21460","21170"
"New entrant CS","2022","Human Resources","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Unknown","50","[c]","21410","21170"
"New entrant CS","2022","Human Resources","EO","Heterosexual / straight","175","[c]","26100","26350"
"New entrant CS","2022","Human Resources","EO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Undeclared","45","[c]","26110","27070"
"New entrant CS","2022","Human Resources","EO","Unknown","65","[c]","25250","26250"
"New entrant CS","2022","Human Resources","G6/G7","Heterosexual / straight","105","[c]","55060","54000"
"New entrant CS","2022","Human Resources","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Unknown","40","[c]","57840","57010"
"New entrant CS","2022","Human Resources","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Heterosexual / straight","270","[c]","34550","33080"
"New entrant CS","2022","Human Resources","SEO/HEO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Unknown","85","[c]","34810","34260"
"New entrant CS","2022","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G6/G7","Heterosexual / straight","65","[c]","72150","70500"
"New entrant CS","2022","Inspector of Education and Training","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SEO/HEO","Heterosexual / straight","85","[c]","47360","46360"
"New entrant CS","2022","Inspector of Education and Training","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","EO","Heterosexual / straight","60","[c]","27430","26590"
"New entrant CS","2022","Intelligence Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","EO","Unknown","55","[c]","27250","26590"
"New entrant CS","2022","Intelligence Analysis","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","SEO/HEO","Heterosexual / straight","35","[c]","32640","33080"
"New entrant CS","2022","Intelligence Analysis","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","SEO/HEO","Unknown","30","[c]","34400","34880"
"New entrant CS","2022","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO/HEO","Heterosexual / straight","30","[c]","39710","40000"
"New entrant CS","2022","Internal Audit","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","EO","Unknown","40","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","SEO/HEO","Heterosexual / straight","70","[c]","33580","31800"
"New entrant CS","2022","International Trade","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","EO","Heterosexual / straight","40","[c]","26360","26880"
"New entrant CS","2022","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","SEO/HEO","Heterosexual / straight","70","[c]","33750","32330"
"New entrant CS","2022","Knowledge and Information Management","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Legal","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","EO","Heterosexual / straight","135","[c]","27670","27050"
"New entrant CS","2022","Legal","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Legal","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","EO","Unknown","45","[c]","28120","26590"
"New entrant CS","2022","Legal","G6/G7","Heterosexual / straight","315","[c]","53330","50500"
"New entrant CS","2022","Legal","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","G6/G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Legal","G6/G7","Unknown","35","[c]","54950","53680"
"New entrant CS","2022","Legal","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SEO/HEO","Heterosexual / straight","220","[c]","38780","40000"
"New entrant CS","2022","Legal","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SEO/HEO","Unknown","85","[c]","34390","34260"
"New entrant CS","2022","Medicine","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","AA/AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","G6/G7","Heterosexual / straight","50","[c]","70500","75870"
"New entrant CS","2022","Medicine","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","G6/G7","Unknown","35","[c]","67420","71240"
"New entrant CS","2022","Medicine","SCS level","Heterosexual / straight","35","[c]","94890","89860"
"New entrant CS","2022","Medicine","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","SCS level","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","SEO/HEO","Heterosexual / straight","60","[c]","37220","39030"
"New entrant CS","2022","Medicine","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","SEO/HEO","Unknown","35","[c]","37950","39030"
"New entrant CS","2022","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","AA/AO","Heterosexual / straight","9715","[c]","22160","21260"
"New entrant CS","2022","Operational Delivery","AA/AO","LGBO","1090","[c]","22040","21260"
"New entrant CS","2022","Operational Delivery","AA/AO","Undeclared","560","[c]","21950","21260"
"New entrant CS","2022","Operational Delivery","AA/AO","Unknown","6105","[c]","22130","21300"
"New entrant CS","2022","Operational Delivery","EO","Heterosexual / straight","4915","[c]","27800","27570"
"New entrant CS","2022","Operational Delivery","EO","LGBO","475","[c]","27480","27570"
"New entrant CS","2022","Operational Delivery","EO","Undeclared","335","[c]","27680","27570"
"New entrant CS","2022","Operational Delivery","EO","Unknown","2140","[c]","27170","26590"
"New entrant CS","2022","Operational Delivery","G6/G7","Heterosexual / straight","275","[c]","55790","52610"
"New entrant CS","2022","Operational Delivery","G6/G7","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","G6/G7","Undeclared","50","[c]","55230","52610"
"New entrant CS","2022","Operational Delivery","G6/G7","Unknown","165","[c]","56550","53360"
"New entrant CS","2022","Operational Delivery","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","SCS level","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","SCS level","Unknown","40","[c]","101590","89000"
"New entrant CS","2022","Operational Delivery","SEO/HEO","Heterosexual / straight","1345","[c]","35870","33210"
"New entrant CS","2022","Operational Delivery","SEO/HEO","LGBO","150","[c]","35110","33140"
"New entrant CS","2022","Operational Delivery","SEO/HEO","Undeclared","150","[c]","35360","34380"
"New entrant CS","2022","Operational Delivery","SEO/HEO","Unknown","565","[c]","34550","33080"
"New entrant CS","2022","Operational Delivery","Unknown","Heterosexual / straight","4875","[c]","28750","26310"
"New entrant CS","2022","Operational Delivery","Unknown","LGBO","415","[c]","28590","24800"
"New entrant CS","2022","Operational Delivery","Unknown","Undeclared","305","[c]","30560","28200"
"New entrant CS","2022","Operational Delivery","Unknown","Unknown","3110","[c]","27960","26310"
"New entrant CS","2022","Operational Research","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","SEO/HEO","Heterosexual / straight","45","[c]","32270","31680"
"New entrant CS","2022","Operational Research","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Other","AA/AO","Heterosexual / straight","775","[c]","21150","21260"
"New entrant CS","2022","Other","AA/AO","LGBO","75","[c]","21250","21260"
"New entrant CS","2022","Other","AA/AO","Undeclared","35","[c]","21170","21260"
"New entrant CS","2022","Other","AA/AO","Unknown","230","[c]","21340","21170"
"New entrant CS","2022","Other","EO","Heterosexual / straight","485","[c]","25810","26350"
"New entrant CS","2022","Other","EO","LGBO","45","[c]","25520","26250"
"New entrant CS","2022","Other","EO","Undeclared","35","[c]","27010","26950"
"New entrant CS","2022","Other","EO","Unknown","170","[c]","24020","26350"
"New entrant CS","2022","Other","G6/G7","Heterosexual / straight","95","[c]","57400","54110"
"New entrant CS","2022","Other","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Other","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Other","G6/G7","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Other","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","SEO/HEO","Heterosexual / straight","295","[c]","34360","33400"
"New entrant CS","2022","Other","SEO/HEO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Other","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Other","SEO/HEO","Unknown","125","[c]","34450","34000"
"New entrant CS","2022","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Unknown","Unknown","155","[c]","20840","16190"
"New entrant CS","2022","Planning","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Planning","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Planning","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Planning","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Planning","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Planning","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","AA/AO","Heterosexual / straight","85","[c]","21890","21300"
"New entrant CS","2022","Policy","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Policy","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Policy","AA/AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Policy","EO","Heterosexual / straight","435","[c]","26390","26180"
"New entrant CS","2022","Policy","EO","LGBO","80","[c]","26850","27680"
"New entrant CS","2022","Policy","EO","Undeclared","50","[c]","26400","27230"
"New entrant CS","2022","Policy","EO","Unknown","160","[c]","27040","27680"
"New entrant CS","2022","Policy","G6/G7","Heterosexual / straight","425","[c]","54240","53130"
"New entrant CS","2022","Policy","G6/G7","LGBO","50","[c]","54930","52290"
"New entrant CS","2022","Policy","G6/G7","Undeclared","35","[c]","53840","53380"
"New entrant CS","2022","Policy","G6/G7","Unknown","120","[c]","55120","53500"
"New entrant CS","2022","Policy","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","SCS level","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Policy","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Policy","SEO/HEO","Heterosexual / straight","1495","[c]","34500","33570"
"New entrant CS","2022","Policy","SEO/HEO","LGBO","220","[c]","34330","33570"
"New entrant CS","2022","Policy","SEO/HEO","Undeclared","215","[c]","34530","33570"
"New entrant CS","2022","Policy","SEO/HEO","Unknown","435","[c]","35410","34550"
"New entrant CS","2022","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","AA/AO","Heterosexual / straight","55","[c]","21750","21260"
"New entrant CS","2022","Project Delivery","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","EO","Heterosexual / straight","140","[c]","25410","25120"
"New entrant CS","2022","Project Delivery","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","EO","Unknown","70","[c]","26320","26250"
"New entrant CS","2022","Project Delivery","G6/G7","Heterosexual / straight","140","[c]","55850","54110"
"New entrant CS","2022","Project Delivery","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","G6/G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","G6/G7","Unknown","50","[c]","57860","56720"
"New entrant CS","2022","Project Delivery","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","SEO/HEO","Heterosexual / straight","370","[c]","36090","36060"
"New entrant CS","2022","Project Delivery","SEO/HEO","LGBO","40","[c]","34970","34020"
"New entrant CS","2022","Project Delivery","SEO/HEO","Undeclared","30","[c]","35710","35030"
"New entrant CS","2022","Project Delivery","SEO/HEO","Unknown","195","[c]","36030","35050"
"New entrant CS","2022","Project Delivery","Unknown","Heterosexual / straight","40","[c]","41140","38250"
"New entrant CS","2022","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Property","AA/AO","Heterosexual / straight","35","[c]","20450","20750"
"New entrant CS","2022","Property","AA/AO","LGBO","5","[c]","[c]","[c]"
