"Status","Year","Profession_of_post","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Counter Fraud","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SEO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","AA","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","AA","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","AA","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","AA","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","AA","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","AA","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","AO","Female","Heterosexual / straight","40","[c]","21480","21250"
"New entrant CS","2022","Digital, Data and Technology","AO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","AO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","AO","Male","Heterosexual / straight","55","[c]","21400","21260"
"New entrant CS","2022","Digital, Data and Technology","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","AO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","AO","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","EO","Female","Heterosexual / straight","110","[c]","26520","26370"
"New entrant CS","2022","Digital, Data and Technology","EO","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","EO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","EO","Female","Unknown","60","[c]","27310","27570"
"New entrant CS","2022","Digital, Data and Technology","EO","Male","Heterosexual / straight","215","[c]","26570","26350"
"New entrant CS","2022","Digital, Data and Technology","EO","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","EO","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","EO","Male","Unknown","125","[c]","26980","27130"
"New entrant CS","2022","Digital, Data and Technology","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","G6","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","G6","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","G6","Male","Heterosexual / straight","40","[c]","67050","66460"
"New entrant CS","2022","Digital, Data and Technology","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","G6","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","G6","Male","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","G7","Female","Heterosexual / straight","115","[c]","52360","52000"
"New entrant CS","2022","Digital, Data and Technology","G7","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","G7","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","G7","Female","Unknown","45","[c]","55900","56780"
"New entrant CS","2022","Digital, Data and Technology","G7","Male","Heterosexual / straight","240","[c]","54920","53850"
"New entrant CS","2022","Digital, Data and Technology","G7","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","G7","Male","Undeclared","35","[c]","52610","50730"
"New entrant CS","2022","Digital, Data and Technology","G7","Male","Unknown","95","[c]","56270","56550"
"New entrant CS","2022","Digital, Data and Technology","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","HEO","Female","Heterosexual / straight","155","[c]","32520","32790"
"New entrant CS","2022","Digital, Data and Technology","HEO","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","HEO","Female","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","HEO","Female","Unknown","70","[c]","33220","33080"
"New entrant CS","2022","Digital, Data and Technology","HEO","Male","Heterosexual / straight","225","[c]","32680","33000"
"New entrant CS","2022","Digital, Data and Technology","HEO","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","HEO","Male","Undeclared","50","[c]","32050","32440"
"New entrant CS","2022","Digital, Data and Technology","HEO","Male","Unknown","120","[c]","33220","33080"
"New entrant CS","2022","Digital, Data and Technology","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","SCS level","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","SCS level","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","SEO","Female","Heterosexual / straight","130","[c]","39180","38650"
"New entrant CS","2022","Digital, Data and Technology","SEO","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","SEO","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","SEO","Female","Unknown","70","[c]","41110","40210"
"New entrant CS","2022","Digital, Data and Technology","SEO","Male","Heterosexual / straight","240","[c]","40280","40000"
"New entrant CS","2022","Digital, Data and Technology","SEO","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","SEO","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","SEO","Male","Unknown","95","[c]","40660","40260"
"New entrant CS","2022","Digital, Data and Technology","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","AO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Economics","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","AO","Male","Heterosexual / straight","40","[c]","21240","19860"
"New entrant CS","2022","Economics","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","EO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Economics","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","EO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Economics","EO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Economics","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","EO","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Economics","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G6","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G7","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","HEO","Female","Heterosexual / straight","35","[c]","33280","33080"
"New entrant CS","2022","Economics","HEO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Economics","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","HEO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Economics","HEO","Male","Heterosexual / straight","75","[c]","32720","32370"
"New entrant CS","2022","Economics","HEO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Economics","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","HEO","Male","Unknown","40","[c]","32930","32390"
"New entrant CS","2022","Economics","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SEO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AO","Female","Heterosexual / straight","50","[c]","21160","21250"
"New entrant CS","2022","Finance","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AO","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AO","Male","Heterosexual / straight","30","[c]","21380","21250"
"New entrant CS","2022","Finance","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AO","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","EO","Female","Heterosexual / straight","115","[c]","25470","25860"
"New entrant CS","2022","Finance","EO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","EO","Female","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Finance","EO","Female","Unknown","30","[c]","24230","25010"
"New entrant CS","2022","Finance","EO","Male","Heterosexual / straight","90","[c]","25230","25120"
"New entrant CS","2022","Finance","EO","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","EO","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Finance","EO","Male","Unknown","40","[c]","24620","25220"
"New entrant CS","2022","Finance","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G7","Female","Heterosexual / straight","45","[c]","53790","53000"
"New entrant CS","2022","Finance","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G7","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G7","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G7","Male","Heterosexual / straight","40","[c]","53760","53790"
"New entrant CS","2022","Finance","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G7","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G7","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HEO","Female","Heterosexual / straight","80","[c]","32250","32320"
"New entrant CS","2022","Finance","HEO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HEO","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HEO","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HEO","Male","Heterosexual / straight","75","[c]","33020","33000"
"New entrant CS","2022","Finance","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HEO","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HEO","Male","Unknown","35","[c]","32130","32280"
"New entrant CS","2022","Finance","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SEO","Female","Heterosexual / straight","100","[c]","39950","40000"
"New entrant CS","2022","Finance","SEO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SEO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SEO","Female","Unknown","35","[c]","40700","40390"
"New entrant CS","2022","Finance","SEO","Male","Heterosexual / straight","70","[c]","40230","40000"
"New entrant CS","2022","Finance","SEO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SEO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SEO","Male","Unknown","40","[c]","40400","40180"
"New entrant CS","2022","Finance","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","AO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Geography","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","AO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Geography","AO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Geography","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","AO","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Geography","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","G6","Male","Unknown","[c]","[c]","[c]","[c]"
