"Status","Year","Disability","Function_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","Communications","Male","LGBO","35","[c]","32200","32330"
"New entrant CS","2022","Declared non-disabled","Communications","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Female","Heterosexual / straight","490","[c]","26270","26590"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Female","LGBO","35","[c]","26620","26590"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Male","Heterosexual / straight","440","[c]","27670","26590"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Male","LGBO","30","[c]","26930","26590"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","Female","Heterosexual / straight","335","[c]","21660","21250"
"New entrant CS","2022","Declared non-disabled","Debt","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","Male","Heterosexual / straight","205","[c]","21620","21250"
"New entrant CS","2022","Declared non-disabled","Debt","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Female","Heterosexual / straight","510","[c]","36390","33390"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Female","LGBO","55","[c]","34490","31800"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Female","Undeclared","45","[c]","33990","33080"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Male","Heterosexual / straight","880","[c]","39290","36050"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Male","LGBO","65","[c]","37790","33080"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Male","Undeclared","75","[c]","36920","32330"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Female","Heterosexual / straight","265","[c]","33390","30740"
"New entrant CS","2022","Declared non-disabled","Finance","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Male","Heterosexual / straight","220","[c]","33970","31990"
"New entrant CS","2022","Declared non-disabled","Finance","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","Female","Heterosexual / straight","75","[c]","21540","21300"
"New entrant CS","2022","Declared non-disabled","Grants Management","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","Female","Unknown","190","[c]","21510","21300"
"New entrant CS","2022","Declared non-disabled","Grants Management","Male","Heterosexual / straight","65","[c]","22430","21300"
"New entrant CS","2022","Declared non-disabled","Grants Management","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","Male","Unknown","145","[c]","21610","21300"
"New entrant CS","2022","Declared non-disabled","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Female","Heterosexual / straight","510","[c]","32620","28000"
"New entrant CS","2022","Declared non-disabled","Human Resources","Female","LGBO","35","[c]","31650","26750"
"New entrant CS","2022","Declared non-disabled","Human Resources","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Male","Heterosexual / straight","165","[c]","32840","29440"
"New entrant CS","2022","Declared non-disabled","Human Resources","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Female","Heterosexual / straight","545","[c]","36830","37420"
"New entrant CS","2022","Declared non-disabled","Legal","Female","LGBO","35","[c]","29520","26590"
"New entrant CS","2022","Declared non-disabled","Legal","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Male","Heterosexual / straight","240","[c]","39670","38370"
"New entrant CS","2022","Declared non-disabled","Legal","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Female","Heterosexual / straight","12025","[c]","27830","25710"
"New entrant CS","2022","Declared non-disabled","No function","Female","LGBO","1060","[c]","27680","24800"
"New entrant CS","2022","Declared non-disabled","No function","Female","Undeclared","635","[c]","29100","26590"
"New entrant CS","2022","Declared non-disabled","No function","Female","Unknown","270","[c]","26120","22600"
"New entrant CS","2022","Declared non-disabled","No function","Male","Heterosexual / straight","7925","[c]","28550","26590"
"New entrant CS","2022","Declared non-disabled","No function","Male","LGBO","785","[c]","28300","26590"
"New entrant CS","2022","Declared non-disabled","No function","Male","Undeclared","400","[c]","29400","27570"
"New entrant CS","2022","Declared non-disabled","No function","Male","Unknown","250","[c]","29070","26030"
"New entrant CS","2022","Declared non-disabled","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Female","Heterosexual / straight","455","[c]","34050","30770"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Female","LGBO","30","[c]","32500","28800"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Female","Unknown","40","[c]","26170","23490"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Male","Heterosexual / straight","585","[c]","37900","35000"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Male","LGBO","35","[c]","32070","30000"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Male","Undeclared","30","[c]","41410","36070"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Male","Unknown","40","[c]","31490","29230"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Female","Heterosexual / straight","205","[c]","31490","26350"
"New entrant CS","2022","Declared non-disabled","Property","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Male","Heterosexual / straight","240","[c]","35470","33000"
"New entrant CS","2022","Declared non-disabled","Property","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Female","Heterosexual / straight","105","[c]","29290","26350"
"New entrant CS","2022","Declared non-disabled","Security","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Male","Heterosexual / straight","240","[c]","30140","25540"
"New entrant CS","2022","Declared non-disabled","Security","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Female","Heterosexual / straight","1495","[c]","30660","27230"
"New entrant CS","2022","Declared non-disabled","Unknown","Female","LGBO","115","[c]","31240","27570"
"New entrant CS","2022","Declared non-disabled","Unknown","Female","Undeclared","80","[c]","32100","27570"
"New entrant CS","2022","Declared non-disabled","Unknown","Female","Unknown","180","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Male","Heterosexual / straight","1100","[c]","31740","27570"
"New entrant CS","2022","Declared non-disabled","Unknown","Male","LGBO","105","[c]","31020","27230"
"New entrant CS","2022","Declared non-disabled","Unknown","Male","Undeclared","55","[c]","31840","27230"
"New entrant CS","2022","Declared non-disabled","Unknown","Male","Unknown","125","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Male","Undeclared","35","[c]","36490","33800"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Female","Heterosexual / straight","465","[c]","27780","27550"
"New entrant CS","2022","Undeclared","No function","Female","LGBO","80","[c]","25610","25120"
"New entrant CS","2022","Undeclared","No function","Female","Undeclared","165","[c]","31250","28560"
"New entrant CS","2022","Undeclared","No function","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Male","Heterosexual / straight","320","[c]","28620","27570"
