"Status","Year","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","UK Hydrographic Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Female","Heterosexual / straight","70","[c]","32230","29540"
"Leaver Dept.","2022","UK Statistics Authority","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Female","Unknown","40","[c]","35240","30810"
"Leaver Dept.","2022","UK Statistics Authority","Male","Heterosexual / straight","55","[c]","41010","36840"
"Leaver Dept.","2022","UK Statistics Authority","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Male","Unknown","40","[c]","34190","31320"
"Leaver Dept.","2022","UK Statistics Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinary Medicines Directorate","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinary Medicines Directorate","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinary Medicines Directorate","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinary Medicines Directorate","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinary Medicines Directorate","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinary Medicines Directorate","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinary Medicines Directorate","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinary Medicines Directorate","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinary Medicines Directorate","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinary Medicines Directorate","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Revenue Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Revenue Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Revenue Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Revenue Authority","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Revenue Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Revenue Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Revenue Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Revenue Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Revenue Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Revenue Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wilton Park","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wilton Park","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wilton Park","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wilton Park","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wilton Park","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wilton Park","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wilton Park","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wilton Park","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wilton Park","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wilton Park","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Accountant in Bankruptcy","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Accountant in Bankruptcy","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Accountant in Bankruptcy","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Accountant in Bankruptcy","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Accountant in Bankruptcy","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Accountant in Bankruptcy","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Accountant in Bankruptcy","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Accountant in Bankruptcy","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Accountant in Bankruptcy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Accountant in Bankruptcy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Female","Heterosexual / straight","205","[c]","26020","24920"
"New entrant CS","2022","Animal and Plant Health Agency","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Female","Unknown","50","[c]","25190","24370"
"New entrant CS","2022","Animal and Plant Health Agency","Male","Heterosexual / straight","135","[c]","26620","24920"
"New entrant CS","2022","Animal and Plant Health Agency","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Office","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Office","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Office","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Office","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Female","Heterosexual / straight","345","[c]","36620","32000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Female","LGBO","45","[c]","33270","32000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Female","Undeclared","30","[c]","36000","34550"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Female","Unknown","530","[c]","36360","28000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Male","Heterosexual / straight","275","[c]","40310","34550"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Male","LGBO","45","[c]","36220","32000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Male","Undeclared","35","[c]","44750","34550"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Male","Unknown","455","[c]","42330","28000"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Female","Unknown","30","[c]","27090","25460"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Male","Unknown","30","[c]","27710","25460"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Centre for Environment, Fisheries and Aquaculture Science","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Female","Unknown","35","[c]","26990","24440"
"New entrant CS","2022","Charity Commission","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Male","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Female","Heterosexual / straight","70","[c]","27870","24500"
"New entrant CS","2022","Companies House","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Male","Heterosexual / straight","40","[c]","30140","24500"
"New entrant CS","2022","Companies House","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Female","Heterosexual / straight","50","[c]","40030","33120"
"New entrant CS","2022","Competition and Markets Authority","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Male","Heterosexual / straight","55","[c]","49260","37000"
"New entrant CS","2022","Competition and Markets Authority","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Female","Heterosexual / straight","55","[c]","33860","30420"
"New entrant CS","2022","Crown Commercial Service","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Male","Heterosexual / straight","40","[c]","32540","30420"
"New entrant CS","2022","Crown Commercial Service","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Female","Heterosexual / straight","240","[c]","26260","21050"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Male","Heterosexual / straight","105","[c]","27490","21050"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Female","Heterosexual / straight","425","[c]","30770","25480"
"New entrant CS","2022","Crown Prosecution Service","Female","LGBO","35","[c]","24400","22200"
"New entrant CS","2022","Crown Prosecution Service","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Male","Heterosexual / straight","160","[c]","36340","34780"
"New entrant CS","2022","Crown Prosecution Service","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Female","Heterosexual / straight","235","[c]","29180","26000"
"New entrant CS","2022","Defence Equipment and Support","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Female","Unknown","80","[c]","27960","26050"
"New entrant CS","2022","Defence Equipment and Support","Male","Heterosexual / straight","405","[c]","33240","32000"
"New entrant CS","2022","Defence Equipment and Support","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Male","Unknown","195","[c]","28210","24750"
"New entrant CS","2022","Defence Equipment and Support","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Female","Heterosexual / straight","75","[c]","31260","29230"
"New entrant CS","2022","Defence Science and Technology Laboratory","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Female","Unknown","140","[c]","27550","26030"
"New entrant CS","2022","Defence Science and Technology Laboratory","Male","Heterosexual / straight","140","[c]","32450","29230"
"New entrant CS","2022","Defence Science and Technology Laboratory","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Male","Unknown","240","[c]","30440","26090"
"New entrant CS","2022","Defence Science and Technology Laboratory","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Heterosexual / straight","245","[c]","37670","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","LGBO","50","[c]","35370","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Unknown","55","[c]","38840","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Heterosexual / straight","225","[c]","37640","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Unknown","50","[c]","37660","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Female","Heterosexual / straight","165","[c]","34430","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Male","Heterosexual / straight","130","[c]","38050","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Female","Heterosexual / straight","335","[c]","33720","29360"
"New entrant CS","2022","Department for Education (excl. agencies)","Female","LGBO","35","[c]","32620","29360"
"New entrant CS","2022","Department for Education (excl. agencies)","Female","Undeclared","30","[c]","34070","34680"
"New entrant CS","2022","Department for Education (excl. agencies)","Female","Unknown","105","[c]","33060","29680"
"New entrant CS","2022","Department for Education (excl. agencies)","Male","Heterosexual / straight","200","[c]","36530","32870"
"New entrant CS","2022","Department for Education (excl. agencies)","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Male","Unknown","65","[c]","36660","32940"
"New entrant CS","2022","Department for Education (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Heterosexual / straight","670","[c]","37050","34260"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","LGBO","90","[c]","35900","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Undeclared","60","[c]","38250","35900"
