"Status","Year","Age","Disability","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Declared non-disabled","SEO/HEO","Heterosexual / straight","2455","[c]","33920","33080"
"New entrant CS","2022","20-29","Declared non-disabled","SEO/HEO","LGBO","365","[c]","33730","33080"
"New entrant CS","2022","20-29","Declared non-disabled","SEO/HEO","Undeclared","180","[c]","34110","33120"
"New entrant CS","2022","20-29","Declared non-disabled","SEO/HEO","Unknown","195","[c]","29180","27700"
"New entrant CS","2022","20-29","Declared non-disabled","Unknown","Heterosexual / straight","935","[c]","23950","23170"
"New entrant CS","2022","20-29","Declared non-disabled","Unknown","LGBO","110","[c]","23730","23170"
"New entrant CS","2022","20-29","Declared non-disabled","Unknown","Undeclared","35","[c]","23220","23170"
"New entrant CS","2022","20-29","Declared non-disabled","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","AA/AO","Heterosexual / straight","120","[c]","21890","21260"
"New entrant CS","2022","20-29","Undeclared","AA/AO","LGBO","50","[c]","21680","21260"
"New entrant CS","2022","20-29","Undeclared","AA/AO","Undeclared","65","[c]","22030","21260"
"New entrant CS","2022","20-29","Undeclared","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","EO","Heterosexual / straight","110","[c]","26810","27200"
"New entrant CS","2022","20-29","Undeclared","EO","LGBO","30","[c]","26830","26910"
"New entrant CS","2022","20-29","Undeclared","EO","Undeclared","45","[c]","27180","27500"
"New entrant CS","2022","20-29","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","SEO/HEO","Heterosexual / straight","105","[c]","33900","33210"
"New entrant CS","2022","20-29","Undeclared","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","SEO/HEO","Undeclared","60","[c]","33600","33080"
"New entrant CS","2022","20-29","Undeclared","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","AA/AO","Heterosexual / straight","385","[c]","22000","21680"
"New entrant CS","2022","20-29","Unknown","AA/AO","LGBO","55","[c]","21880","21250"
"New entrant CS","2022","20-29","Unknown","AA/AO","Undeclared","40","[c]","21390","21260"
"New entrant CS","2022","20-29","Unknown","AA/AO","Unknown","3800","[c]","22190","21260"
"New entrant CS","2022","20-29","Unknown","EO","Heterosexual / straight","500","[c]","26980","26350"
"New entrant CS","2022","20-29","Unknown","EO","LGBO","80","[c]","27160","26590"
"New entrant CS","2022","20-29","Unknown","EO","Undeclared","150","[c]","26540","27270"
"New entrant CS","2022","20-29","Unknown","EO","Unknown","2055","[c]","26640","26590"
"New entrant CS","2022","20-29","Unknown","G6/G7","Heterosexual / straight","30","[c]","53750","53360"
"New entrant CS","2022","20-29","Unknown","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","G6/G7","Unknown","140","[c]","55350","53770"
"New entrant CS","2022","20-29","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","SEO/HEO","Heterosexual / straight","390","[c]","34340","32940"
"New entrant CS","2022","20-29","Unknown","SEO/HEO","LGBO","65","[c]","33890","32790"
"New entrant CS","2022","20-29","Unknown","SEO/HEO","Undeclared","170","[c]","34140","32790"
"New entrant CS","2022","20-29","Unknown","SEO/HEO","Unknown","1830","[c]","32470","31850"
"New entrant CS","2022","20-29","Unknown","Unknown","Heterosexual / straight","40","[c]","24870","23170"
"New entrant CS","2022","20-29","Unknown","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","Unknown","810","[c]","23610","23170"
"New entrant CS","2022","30-39","Declared disabled","AA/AO","Heterosexual / straight","240","[c]","21660","21260"
"New entrant CS","2022","30-39","Declared disabled","AA/AO","LGBO","50","[c]","21750","21260"
"New entrant CS","2022","30-39","Declared disabled","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","EO","Heterosexual / straight","175","[c]","27350","27570"
"New entrant CS","2022","30-39","Declared disabled","EO","LGBO","60","[c]","27050","27380"
"New entrant CS","2022","30-39","Declared disabled","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","G6/G7","Heterosexual / straight","50","[c]","53500","52450"
"New entrant CS","2022","30-39","Declared disabled","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","SEO/HEO","Heterosexual / straight","185","[c]","35260","33640"
"New entrant CS","2022","30-39","Declared disabled","SEO/HEO","LGBO","60","[c]","35080","33210"
"New entrant CS","2022","30-39","Declared disabled","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","Heterosexual / straight","145","[c]","26070","24800"
"New entrant CS","2022","30-39","Declared disabled","Unknown","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","AA/AO","Heterosexual / straight","2390","[c]","22330","21260"
"New entrant CS","2022","30-39","Declared non-disabled","AA/AO","LGBO","210","[c]","22110","21260"
"New entrant CS","2022","30-39","Declared non-disabled","AA/AO","Undeclared","110","[c]","22690","21260"
"New entrant CS","2022","30-39","Declared non-disabled","AA/AO","Unknown","175","[c]","21430","21300"
"New entrant CS","2022","30-39","Declared non-disabled","EO","Heterosexual / straight","1865","[c]","27340","27570"
"New entrant CS","2022","30-39","Declared non-disabled","EO","LGBO","175","[c]","27030","27570"
"New entrant CS","2022","30-39","Declared non-disabled","EO","Undeclared","95","[c]","27060","27230"
"New entrant CS","2022","30-39","Declared non-disabled","EO","Unknown","30","[c]","25690","25460"
"New entrant CS","2022","30-39","Declared non-disabled","G6/G7","Heterosexual / straight","765","[c]","54580","53000"
"New entrant CS","2022","30-39","Declared non-disabled","G6/G7","LGBO","75","[c]","55050","53500"
"New entrant CS","2022","30-39","Declared non-disabled","G6/G7","Undeclared","50","[c]","55360","53480"
"New entrant CS","2022","30-39","Declared non-disabled","G6/G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","SCS level","Heterosexual / straight","35","[c]","85710","84560"
"New entrant CS","2022","30-39","Declared non-disabled","SCS level","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","SEO/HEO","Heterosexual / straight","1985","[c]","35760","34260"
"New entrant CS","2022","30-39","Declared non-disabled","SEO/HEO","LGBO","195","[c]","35780","34650"
"New entrant CS","2022","30-39","Declared non-disabled","SEO/HEO","Undeclared","140","[c]","35880","36050"
"New entrant CS","2022","30-39","Declared non-disabled","SEO/HEO","Unknown","70","[c]","33610","33080"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","Heterosexual / straight","775","[c]","28040","24800"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","LGBO","70","[c]","27210","24800"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","AA/AO","Heterosexual / straight","75","[c]","21910","21260"
"New entrant CS","2022","30-39","Undeclared","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","AA/AO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","EO","Heterosexual / straight","70","[c]","26840","27570"
"New entrant CS","2022","30-39","Undeclared","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","G6/G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","SEO/HEO","Heterosexual / straight","75","[c]","35170","33610"
"New entrant CS","2022","30-39","Undeclared","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","SEO/HEO","Undeclared","50","[c]","36740","36110"
"New entrant CS","2022","30-39","Undeclared","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","Heterosexual / straight","35","[c]","27030","24900"
"New entrant CS","2022","30-39","Undeclared","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","AA/AO","Heterosexual / straight","175","[c]","21960","21250"
"New entrant CS","2022","30-39","Unknown","AA/AO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","AA/AO","Unknown","1700","[c]","22420","21260"
"New entrant CS","2022","30-39","Unknown","EO","Heterosexual / straight","255","[c]","27480","26590"
"New entrant CS","2022","30-39","Unknown","EO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","EO","Undeclared","40","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","EO","Unknown","1045","[c]","26970","26820"
"New entrant CS","2022","30-39","Unknown","G6/G7","Heterosexual / straight","125","[c]","55560","53360"
"New entrant CS","2022","30-39","Unknown","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","G6/G7","Undeclared","45","[c]","57180","53360"
"New entrant CS","2022","30-39","Unknown","G6/G7","Unknown","410","[c]","58950","57190"
"New entrant CS","2022","30-39","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","SCS level","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","SCS level","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","SEO/HEO","Heterosexual / straight","350","[c]","36180","36500"
"New entrant CS","2022","30-39","Unknown","SEO/HEO","LGBO","45","[c]","36960","36820"
"New entrant CS","2022","30-39","Unknown","SEO/HEO","Undeclared","110","[c]","36320","36500"
"New entrant CS","2022","30-39","Unknown","SEO/HEO","Unknown","990","[c]","35730","34800"
"New entrant CS","2022","30-39","Unknown","Unknown","Heterosexual / straight","45","[c]","25540","24800"
"New entrant CS","2022","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","Unknown","780","[c]","26590","24800"
"New entrant CS","2022","40-49","Declared disabled","AA/AO","Heterosexual / straight","180","[c]","21870","21260"
"New entrant CS","2022","40-49","Declared disabled","AA/AO","LGBO","30","[c]","21600","21260"
"New entrant CS","2022","40-49","Declared disabled","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","EO","Heterosexual / straight","135","[c]","27980","27570"
"New entrant CS","2022","40-49","Declared disabled","EO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","G6/G7","Heterosexual / straight","75","[c]","56590","54090"
"New entrant CS","2022","40-49","Declared disabled","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","SEO/HEO","Heterosexual / straight","145","[c]","35870","35900"
"New entrant CS","2022","40-49","Declared disabled","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Unknown","Heterosexual / straight","215","[c]","30970","28650"
"New entrant CS","2022","40-49","Declared disabled","Unknown","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Unknown","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","AA/AO","Heterosexual / straight","1525","[c]","22150","21260"
"New entrant CS","2022","40-49","Declared non-disabled","AA/AO","LGBO","85","[c]","21850","21260"
"New entrant CS","2022","40-49","Declared non-disabled","AA/AO","Undeclared","60","[c]","21870","21260"
"New entrant CS","2022","40-49","Declared non-disabled","AA/AO","Unknown","115","[c]","21350","21300"
"New entrant CS","2022","40-49","Declared non-disabled","EO","Heterosexual / straight","1185","[c]","27240","27570"
"New entrant CS","2022","40-49","Declared non-disabled","EO","LGBO","65","[c]","27110","27570"
"New entrant CS","2022","40-49","Declared non-disabled","EO","Undeclared","50","[c]","27050","27570"
"New entrant CS","2022","40-49","Declared non-disabled","EO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","G6/G7","Heterosexual / straight","660","[c]","56620","54110"
"New entrant CS","2022","40-49","Declared non-disabled","G6/G7","LGBO","40","[c]","59830","55000"
"New entrant CS","2022","40-49","Declared non-disabled","G6/G7","Undeclared","50","[c]","57150","54110"
"New entrant CS","2022","40-49","Declared non-disabled","G6/G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","SCS level","Heterosexual / straight","70","[c]","89740","88390"
"New entrant CS","2022","40-49","Declared non-disabled","SCS level","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","SEO/HEO","Heterosexual / straight","1255","[c]","36700","36000"
"New entrant CS","2022","40-49","Declared non-disabled","SEO/HEO","LGBO","60","[c]","37080","37240"
"New entrant CS","2022","40-49","Declared non-disabled","SEO/HEO","Undeclared","50","[c]","35050","34260"
"New entrant CS","2022","40-49","Declared non-disabled","SEO/HEO","Unknown","55","[c]","34360","33700"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","Heterosexual / straight","800","[c]","32390","28340"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","LGBO","50","[c]","35530","31800"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","AA/AO","Heterosexual / straight","60","[c]","22140","21260"
"New entrant CS","2022","40-49","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","EO","Heterosexual / straight","40","[c]","27590","27570"
"New entrant CS","2022","40-49","Undeclared","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","G6/G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","SEO/HEO","Heterosexual / straight","45","[c]","35960","35900"
"New entrant CS","2022","40-49","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","SEO/HEO","Undeclared","30","[c]","37340","36020"
"New entrant CS","2022","40-49","Undeclared","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Unknown","Heterosexual / straight","45","[c]","34370","30210"
"New entrant CS","2022","40-49","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","AA/AO","Heterosexual / straight","120","[c]","22110","21260"
"New entrant CS","2022","40-49","Unknown","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","AA/AO","Unknown","915","[c]","22120","21260"
"New entrant CS","2022","40-49","Unknown","EO","Heterosexual / straight","130","[c]","27550","27130"
"New entrant CS","2022","40-49","Unknown","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","EO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","EO","Unknown","580","[c]","27040","26820"
"New entrant CS","2022","40-49","Unknown","G6/G7","Heterosexual / straight","130","[c]","57070","54280"
"New entrant CS","2022","40-49","Unknown","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","G6/G7","Undeclared","35","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","G6/G7","Unknown","350","[c]","60510","58710"
"New entrant CS","2022","40-49","Unknown","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","SCS level","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","SCS level","Unknown","55","[c]","103240","93320"
"New entrant CS","2022","40-49","Unknown","SEO/HEO","Heterosexual / straight","210","[c]","36600","36500"
"New entrant CS","2022","40-49","Unknown","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","SEO/HEO","Undeclared","50","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","SEO/HEO","Unknown","530","[c]","36300","35950"
"New entrant CS","2022","40-49","Unknown","Unknown","Heterosexual / straight","35","[c]","30550","27520"
"New entrant CS","2022","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","Unknown","655","[c]","30000","28200"
"New entrant CS","2022","50-59","Declared disabled","AA/AO","Heterosexual / straight","175","[c]","21530","21260"
"New entrant CS","2022","50-59","Declared disabled","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","EO","Heterosexual / straight","160","[c]","27660","27570"
"New entrant CS","2022","50-59","Declared disabled","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","G6/G7","Heterosexual / straight","45","[c]","56070","54270"
"New entrant CS","2022","50-59","Declared disabled","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","SEO/HEO","Heterosexual / straight","75","[c]","35150","33570"
"New entrant CS","2022","50-59","Declared disabled","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Unknown","Heterosexual / straight","320","[c]","30630","28200"
"New entrant CS","2022","50-59","Declared disabled","Unknown","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Unknown","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","AA/AO","Heterosexual / straight","1260","[c]","21810","21260"
"New entrant CS","2022","50-59","Declared non-disabled","AA/AO","LGBO","45","[c]","22050","21260"
"New entrant CS","2022","50-59","Declared non-disabled","AA/AO","Undeclared","55","[c]","21610","21260"
"New entrant CS","2022","50-59","Declared non-disabled","AA/AO","Unknown","105","[c]","21370","21300"
"New entrant CS","2022","50-59","Declared non-disabled","EO","Heterosexual / straight","855","[c]","27450","27570"
"New entrant CS","2022","50-59","Declared non-disabled","EO","LGBO","40","[c]","27430","27570"
"New entrant CS","2022","50-59","Declared non-disabled","EO","Undeclared","30","[c]","27130","27570"
"New entrant CS","2022","50-59","Declared non-disabled","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","G6/G7","Heterosexual / straight","425","[c]","57570","54900"
"New entrant CS","2022","50-59","Declared non-disabled","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","G6/G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","SCS level","Heterosexual / straight","40","[c]","107030","98500"
"New entrant CS","2022","50-59","Declared non-disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","SEO/HEO","Heterosexual / straight","815","[c]","36970","36250"
"New entrant CS","2022","50-59","Declared non-disabled","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","SEO/HEO","Undeclared","45","[c]","37760","37800"
"New entrant CS","2022","50-59","Declared non-disabled","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Heterosexual / straight","840","[c]","31250","28200"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","LGBO","30","[c]","[c]","[c]"
