"Status","Year","Parent_department","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Office of Rail and Road","Statistics","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Statistics","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Statistics","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Statistics","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Statistics","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Statistics","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Statistics","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Statistics","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","Operational Delivery","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","Operational Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","Operational Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","Operational Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","Operational Delivery","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","Operational Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","Operational Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","Operational Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Communications","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Communications","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Human Resources","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Other","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Other","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Other","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Other","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Other","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Other","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Other","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Other","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Policy","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Policy","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Policy","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Policy","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Policy","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Policy","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Policy","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Policy","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Commercial","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Commercial","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Communications","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Communications","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Digital, Data and Technology","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Digital, Data and Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Digital, Data and Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Digital, Data and Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Digital, Data and Technology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Digital, Data and Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Digital, Data and Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Digital, Data and Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Human Resources","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Legal","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Legal","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Legal","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Operational Delivery","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Operational Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Operational Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Operational Delivery","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Operational Delivery","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Operational Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Operational Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Operational Delivery","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Policy","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Policy","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Policy","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Policy","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Policy","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Policy","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Policy","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Policy","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Unknown","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Unknown","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Unknown","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Unknown","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Communications","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Communications","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Digital, Data and Technology","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Digital, Data and Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Digital, Data and Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Digital, Data and Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Digital, Data and Technology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Digital, Data and Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Digital, Data and Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Digital, Data and Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Human Resources","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Knowledge and Information Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Knowledge and Information Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Operational Delivery","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Operational Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Operational Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Operational Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Operational Delivery","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Operational Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Operational Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Operational Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Communications","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Communications","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Digital, Data and Technology","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Digital, Data and Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Digital, Data and Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Digital, Data and Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Digital, Data and Technology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Digital, Data and Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Digital, Data and Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Digital, Data and Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Economics","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Economics","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Economics","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Economics","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Economics","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Economics","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Economics","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Economics","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Human Resources","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Operational Delivery","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Operational Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
