"Status","Year","Age","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Legal","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","No function","135","[c]","27020","26810"
"New entrant CS","2022","20-29","Other ethnicity","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Analysis","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Counter Fraud","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Digital, Data & Technology","30","[c]","30520","29180"
"New entrant CS","2022","20-29","Undeclared","Finance","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Human Resources","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Legal","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","No function","185","[c]","27920","26860"
"New entrant CS","2022","20-29","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Security","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Analysis","160","[c]","30720","29230"
"New entrant CS","2022","20-29","Unknown","Commercial","105","[c]","31710","27270"
"New entrant CS","2022","20-29","Unknown","Communications","280","[c]","28490","26590"
"New entrant CS","2022","20-29","Unknown","Counter Fraud","145","[c]","27130","26590"
"New entrant CS","2022","20-29","Unknown","Debt","140","[c]","21400","21250"
"New entrant CS","2022","20-29","Unknown","Digital, Data & Technology","290","[c]","31460","28310"
"New entrant CS","2022","20-29","Unknown","Finance","125","[c]","29340","27570"
"New entrant CS","2022","20-29","Unknown","Grants Management","130","[c]","21550","21300"
"New entrant CS","2022","20-29","Unknown","Human Resources","135","[c]","27760","26250"
"New entrant CS","2022","20-29","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Legal","40","[c]","31380","27130"
"New entrant CS","2022","20-29","Unknown","No function","5250","[c]","25500","23720"
"New entrant CS","2022","20-29","Unknown","Project Delivery","140","[c]","28570","26100"
"New entrant CS","2022","20-29","Unknown","Property","155","[c]","26600","25000"
"New entrant CS","2022","20-29","Unknown","Security","155","[c]","25680","25000"
"New entrant CS","2022","20-29","Unknown","Unknown","1855","[c]","26390","24880"
"New entrant CS","2022","20-29","White","Analysis","650","[c]","30590","30710"
"New entrant CS","2022","20-29","White","Commercial","185","[c]","29030","26700"
"New entrant CS","2022","20-29","White","Communications","295","[c]","29350","26590"
"New entrant CS","2022","20-29","White","Counter Fraud","370","[c]","25850","26590"
"New entrant CS","2022","20-29","White","Debt","200","[c]","21600","21250"
"New entrant CS","2022","20-29","White","Digital, Data & Technology","540","[c]","30720","29360"
"New entrant CS","2022","20-29","White","Finance","245","[c]","28640","26350"
"New entrant CS","2022","20-29","White","Grants Management","70","[c]","22220","21300"
"New entrant CS","2022","20-29","White","Human Resources","285","[c]","26450","25620"
"New entrant CS","2022","20-29","White","Internal Audit","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Legal","385","[c]","28650","26590"
"New entrant CS","2022","20-29","White","No function","8810","[c]","25900","24090"
"New entrant CS","2022","20-29","White","Project Delivery","435","[c]","28180","27000"
"New entrant CS","2022","20-29","White","Property","180","[c]","27570","25000"
"New entrant CS","2022","20-29","White","Security","160","[c]","26580","25000"
"New entrant CS","2022","20-29","White","Unknown","1365","[c]","26930","25860"
"New entrant CS","2022","30-39","Asian","Analysis","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Commercial","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Communications","60","[c]","27030","26590"
"New entrant CS","2022","30-39","Asian","Counter Fraud","50","[c]","27640","27570"
"New entrant CS","2022","30-39","Asian","Debt","45","[c]","21380","21250"
"New entrant CS","2022","30-39","Asian","Digital, Data & Technology","105","[c]","40980","37500"
"New entrant CS","2022","30-39","Asian","Finance","35","[c]","35380","32790"
"New entrant CS","2022","30-39","Asian","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Human Resources","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Legal","60","[c]","42590","46000"
"New entrant CS","2022","30-39","Asian","No function","840","[c]","29460","27570"
"New entrant CS","2022","30-39","Asian","Project Delivery","45","[c]","40320","40000"
"New entrant CS","2022","30-39","Asian","Property","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Security","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Unknown","95","[c]","29390","27570"
"New entrant CS","2022","30-39","Black","Analysis","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Communications","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Counter Fraud","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Debt","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Digital, Data & Technology","55","[c]","39560","36330"
"New entrant CS","2022","30-39","Black","Finance","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Legal","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","No function","500","[c]","29080","27570"
"New entrant CS","2022","30-39","Black","Project Delivery","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Property","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Unknown","40","[c]","31070","31060"
"New entrant CS","2022","30-39","Mixed","Analysis","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Communications","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Counter Fraud","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Debt","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Digital, Data & Technology","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Finance","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Legal","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","No function","275","[c]","30250","27570"
"New entrant CS","2022","30-39","Mixed","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Unknown","40","[c]","30880","27570"
"New entrant CS","2022","30-39","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","No function","70","[c]","31110","30610"
"New entrant CS","2022","30-39","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Analysis","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Communications","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Counter Fraud","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Debt","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Digital, Data & Technology","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Finance","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Legal","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","No function","160","[c]","31090","27980"
"New entrant CS","2022","30-39","Undeclared","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","30","[c]","34620","31380"
"New entrant CS","2022","30-39","Unknown","Analysis","55","[c]","39550","36930"
"New entrant CS","2022","30-39","Unknown","Commercial","120","[c]","58030","61710"
"New entrant CS","2022","30-39","Unknown","Communications","135","[c]","31680","27040"
"New entrant CS","2022","30-39","Unknown","Counter Fraud","95","[c]","28260","26590"
"New entrant CS","2022","30-39","Unknown","Debt","75","[c]","21490","21250"
"New entrant CS","2022","30-39","Unknown","Digital, Data & Technology","205","[c]","39170","36500"
"New entrant CS","2022","30-39","Unknown","Finance","95","[c]","35240","35310"
"New entrant CS","2022","30-39","Unknown","Grants Management","80","[c]","21510","21300"
"New entrant CS","2022","30-39","Unknown","Human Resources","55","[c]","38090","34260"
"New entrant CS","2022","30-39","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Legal","30","[c]","48680","52080"
"New entrant CS","2022","30-39","Unknown","No function","2795","[c]","27780","24800"
"New entrant CS","2022","30-39","Unknown","Project Delivery","90","[c]","34680","33900"
"New entrant CS","2022","30-39","Unknown","Property","105","[c]","30660","25000"
"New entrant CS","2022","30-39","Unknown","Security","75","[c]","29030","25000"
"New entrant CS","2022","30-39","Unknown","Unknown","1140","[c]","30980","27230"
"New entrant CS","2022","30-39","White","Analysis","170","[c]","38540","36840"
"New entrant CS","2022","30-39","White","Commercial","125","[c]","34970","33000"
"New entrant CS","2022","30-39","White","Communications","205","[c]","33880","30940"
"New entrant CS","2022","30-39","White","Counter Fraud","270","[c]","27570","26590"
"New entrant CS","2022","30-39","White","Debt","125","[c]","22080","21250"
"New entrant CS","2022","30-39","White","Digital, Data & Technology","460","[c]","38650","36740"
"New entrant CS","2022","30-39","White","Finance","155","[c]","35400","33080"
"New entrant CS","2022","30-39","White","Grants Management","35","[c]","21940","21300"
"New entrant CS","2022","30-39","White","Human Resources","210","[c]","34200","30590"
"New entrant CS","2022","30-39","White","Internal Audit","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Legal","225","[c]","42360","43920"
"New entrant CS","2022","30-39","White","No function","5235","[c]","29160","26590"
"New entrant CS","2022","30-39","White","Project Delivery","325","[c]","37320","36740"
"New entrant CS","2022","30-39","White","Property","125","[c]","34210","30750"
"New entrant CS","2022","30-39","White","Security","105","[c]","29780","26350"
"New entrant CS","2022","30-39","White","Unknown","1165","[c]","31900","27570"
"New entrant CS","2022","40-49","Asian","Analysis","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Commercial","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Communications","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Counter Fraud","35","[c]","27310","26590"
"New entrant CS","2022","40-49","Asian","Debt","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Digital, Data & Technology","70","[c]","43680","40350"
"New entrant CS","2022","40-49","Asian","Finance","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Human Resources","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Legal","40","[c]","47240","50500"
"New entrant CS","2022","40-49","Asian","No function","465","[c]","30210","27570"
"New entrant CS","2022","40-49","Asian","Project Delivery","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Property","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Security","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Unknown","60","[c]","31020","27570"
"New entrant CS","2022","40-49","Black","Analysis","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Communications","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Counter Fraud","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Debt","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Digital, Data & Technology","35","[c]","38430","37090"
"New entrant CS","2022","40-49","Black","Finance","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Human Resources","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Legal","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","No function","335","[c]","30360","28770"
"New entrant CS","2022","40-49","Black","Project Delivery","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Property","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Analysis","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Counter Fraud","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Digital, Data & Technology","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Legal","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","No function","125","[c]","31390","27570"
"New entrant CS","2022","40-49","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","No function","45","[c]","30780","27980"
"New entrant CS","2022","40-49","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Analysis","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Communications","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Counter Fraud","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Digital, Data & Technology","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","No function","120","[c]","32420","28200"
"New entrant CS","2022","40-49","Undeclared","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Analysis","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Commercial","100","[c]","70650","70000"
"New entrant CS","2022","40-49","Unknown","Communications","70","[c]","32000","26590"
"New entrant CS","2022","40-49","Unknown","Counter Fraud","45","[c]","28970","27570"
"New entrant CS","2022","40-49","Unknown","Debt","30","[c]","21250","21250"
"New entrant CS","2022","40-49","Unknown","Digital, Data & Technology","120","[c]","43570","40670"
"New entrant CS","2022","40-49","Unknown","Finance","65","[c]","41690","38320"
"New entrant CS","2022","40-49","Unknown","Grants Management","55","[c]","21900","21300"
"New entrant CS","2022","40-49","Unknown","Human Resources","45","[c]","40370","33970"
"New entrant CS","2022","40-49","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Legal","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","No function","1785","[c]","29870","26310"
"New entrant CS","2022","40-49","Unknown","Project Delivery","75","[c]","41190","40000"
"New entrant CS","2022","40-49","Unknown","Property","65","[c]","34970","26350"
"New entrant CS","2022","40-49","Unknown","Security","40","[c]","28870","25000"
"New entrant CS","2022","40-49","Unknown","Unknown","740","[c]","33990","27570"
"New entrant CS","2022","40-49","White","Analysis","85","[c]","41920","36840"
"New entrant CS","2022","40-49","White","Commercial","85","[c]","37390","36500"
"New entrant CS","2022","40-49","White","Communications","95","[c]","38250","33080"
"New entrant CS","2022","40-49","White","Counter Fraud","150","[c]","27600","27570"
"New entrant CS","2022","40-49","White","Debt","85","[c]","21850","21250"
"New entrant CS","2022","40-49","White","Digital, Data & Technology","330","[c]","43170","40670"
"New entrant CS","2022","40-49","White","Finance","105","[c]","38140","36500"
"New entrant CS","2022","40-49","White","Grants Management","30","[c]","21690","21300"
"New entrant CS","2022","40-49","White","Human Resources","180","[c]","36950","33000"
"New entrant CS","2022","40-49","White","Internal Audit","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Legal","130","[c]","48370","50500"
"New entrant CS","2022","40-49","White","No function","3825","[c]","31400","27570"
"New entrant CS","2022","40-49","White","Project Delivery","260","[c]","39830","37300"
"New entrant CS","2022","40-49","White","Property","140","[c]","38050","33000"
"New entrant CS","2022","40-49","White","Security","90","[c]","32250","25540"
"New entrant CS","2022","40-49","White","Unknown","825","[c]","34200","29320"
"New entrant CS","2022","50-59","Asian","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Communications","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Counter Fraud","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Debt","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Digital, Data & Technology","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Finance","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Legal","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","No function","200","[c]","31560","27570"
"New entrant CS","2022","50-59","Asian","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Communications","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Counter Fraud","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Digital, Data & Technology","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Finance","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Human Resources","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","No function","310","[c]","29700","28200"
"New entrant CS","2022","50-59","Black","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Property","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Legal","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","No function","90","[c]","31410","28790"
"New entrant CS","2022","50-59","Mixed","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","No function","30","[c]","30000","28990"
"New entrant CS","2022","50-59","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Digital, Data & Technology","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","No function","120","[c]","30910","27570"
"New entrant CS","2022","50-59","Undeclared","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Property","[c]","[c]","[c]","[c]"
