"Status","Year","Age","Disability","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Corporate Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Counter Fraud","AO","40","[c]","22650","21260"
"New entrant CS","2022","40-49","Declared non-disabled","Counter Fraud","EO","55","[c]","27750","27570"
"New entrant CS","2022","40-49","Declared non-disabled","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Counter Fraud","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Digital, Data and Technology","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Digital, Data and Technology","EO","35","[c]","26610","26350"
"New entrant CS","2022","40-49","Declared non-disabled","Digital, Data and Technology","G6","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Digital, Data and Technology","G7","105","[c]","53860","52480"
"New entrant CS","2022","40-49","Declared non-disabled","Digital, Data and Technology","HEO","60","[c]","32160","33000"
"New entrant CS","2022","40-49","Declared non-disabled","Digital, Data and Technology","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Digital, Data and Technology","SEO","85","[c]","40530","40180"
"New entrant CS","2022","40-49","Declared non-disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Economics","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Economics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Economics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Economics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Finance","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Finance","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Finance","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Finance","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Finance","SEO","35","[c]","39610","39630"
"New entrant CS","2022","40-49","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Geography","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Geography","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Geography","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Geography","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Human Resources","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Human Resources","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Human Resources","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Human Resources","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Human Resources","G7","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Human Resources","HEO","35","[c]","32400","31990"
"New entrant CS","2022","40-49","Declared non-disabled","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Human Resources","SEO","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Inspector of Education and Training","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Inspector of Education and Training","G7","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Inspector of Education and Training","SEO","30","[c]","46990","46360"
"New entrant CS","2022","40-49","Declared non-disabled","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Intelligence Analysis","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Intelligence Analysis","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Internal Audit","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Internal Audit","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","International Trade","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","International Trade","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","International Trade","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","International Trade","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Knowledge and Information Management","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Knowledge and Information Management","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Knowledge and Information Management","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Legal","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Legal","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Legal","G6","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Legal","G7","75","[c]","52440","50500"
"New entrant CS","2022","40-49","Declared non-disabled","Legal","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Legal","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Medicine","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Medicine","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Medicine","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Medicine","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Medicine","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Medicine","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Medicine","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Medicine","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Operational Delivery","AA","145","[c]","20730","20890"
"New entrant CS","2022","40-49","Declared non-disabled","Operational Delivery","AO","1210","[c]","22330","21260"
"New entrant CS","2022","40-49","Declared non-disabled","Operational Delivery","EO","745","[c]","27470","27570"
"New entrant CS","2022","40-49","Declared non-disabled","Operational Delivery","G6","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Operational Delivery","G7","60","[c]","52920","51760"
"New entrant CS","2022","40-49","Declared non-disabled","Operational Delivery","HEO","135","[c]","32180","32330"
"New entrant CS","2022","40-49","Declared non-disabled","Operational Delivery","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Operational Delivery","SEO","130","[c]","42250","40070"
"New entrant CS","2022","40-49","Declared non-disabled","Operational Delivery","Unknown","845","[c]","32250","28200"
"New entrant CS","2022","40-49","Declared non-disabled","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Operational Research","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Operational Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Operational Research","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Other","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Other","AO","75","[c]","21290","21260"
"New entrant CS","2022","40-49","Declared non-disabled","Other","EO","70","[c]","26330","26350"
"New entrant CS","2022","40-49","Declared non-disabled","Other","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Other","G7","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Other","HEO","45","[c]","31280","31990"
"New entrant CS","2022","40-49","Declared non-disabled","Other","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Other","SEO","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Planning","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Planning","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Planning","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Planning","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Planning","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Planning","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Planning Inspectors","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Policy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Policy","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Policy","G6","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Policy","G7","65","[c]","51800","51770"
"New entrant CS","2022","40-49","Declared non-disabled","Policy","HEO","70","[c]","31810","31540"
"New entrant CS","2022","40-49","Declared non-disabled","Policy","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Policy","SEO","80","[c]","39500","39770"
"New entrant CS","2022","40-49","Declared non-disabled","Project Delivery","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Project Delivery","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Project Delivery","G7","35","[c]","52780","53500"
"New entrant CS","2022","40-49","Declared non-disabled","Project Delivery","HEO","35","[c]","32110","32500"
"New entrant CS","2022","40-49","Declared non-disabled","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Project Delivery","SEO","45","[c]","39380","39980"
"New entrant CS","2022","40-49","Declared non-disabled","Project Delivery","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Property","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Property","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Property","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Property","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Property","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Property","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Property","SEO","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Psychology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Psychology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Psychology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Psychology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Psychology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Science and Engineering","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Science and Engineering","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Science and Engineering","G7","30","[c]","53270","52610"
"New entrant CS","2022","40-49","Declared non-disabled","Science and Engineering","HEO","50","[c]","32660","32330"
"New entrant CS","2022","40-49","Declared non-disabled","Science and Engineering","SEO","40","[c]","41430","40060"
"New entrant CS","2022","40-49","Declared non-disabled","Science and Engineering","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Security","AA","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Security","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Security","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Security","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Security","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Social Research","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Social Research","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Social Research","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Social Research","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Statistics","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Statistics","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Statistics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Statistics","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Statistics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Tax","AO","55","[c]","21250","21250"
"New entrant CS","2022","40-49","Declared non-disabled","Tax","EO","90","[c]","27140","26590"
"New entrant CS","2022","40-49","Declared non-disabled","Tax","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Tax","HEO","65","[c]","33510","33080"
"New entrant CS","2022","40-49","Declared non-disabled","Tax","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","AA","45","[c]","21610","21050"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","AO","80","[c]","22350","21260"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","EO","165","[c]","27350","27230"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","G6","40","[c]","66380","65280"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","G7","70","[c]","53460","53480"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","HEO","95","[c]","32750","32000"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","SEO","75","[c]","41120","39660"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Veterinarian","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Veterinarian","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Veterinarian","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Veterinarian","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Communications","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Digital, Data and Technology","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Finance","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Internal Audit","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Legal","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Legal","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Legal","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Legal","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Medicine","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Medicine","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Operational Delivery","AO","50","[c]","21690","21260"
"New entrant CS","2022","40-49","Undeclared","Operational Delivery","EO","40","[c]","28080","27570"
"New entrant CS","2022","40-49","Undeclared","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Operational Delivery","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Operational Delivery","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Operational Delivery","Unknown","60","[c]","33140","28660"
"New entrant CS","2022","40-49","Undeclared","Other","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Other","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Other","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Planning Inspectors","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Policy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Policy","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Policy","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Project Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Property","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Science and Engineering","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Security","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Security","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Tax","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Tax","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Unknown","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Unknown","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Commercial","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Commercial","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Commercial","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Commercial","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Commercial","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Commercial","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Commercial","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Communications","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Communications","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Communications","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Communications","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Communications","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Communications","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Corporate Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Digital, Data and Technology","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Digital, Data and Technology","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Digital, Data and Technology","G6","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Digital, Data and Technology","G7","65","[c]","55080","54570"
"New entrant CS","2022","40-49","Unknown","Digital, Data and Technology","HEO","45","[c]","33970","34050"
"New entrant CS","2022","40-49","Unknown","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Digital, Data and Technology","SEO","55","[c]","41070","40520"
"New entrant CS","2022","40-49","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Economics","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Economics","SEO","[c]","[c]","[c]","[c]"
