"Status","Year","Ethnicity","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy","Westminster","595","590","44390","40050"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy","York","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","Manchester","10","10","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","Westminster","145","145","44740","39020"
"In post","2022","Asian","Department for Education","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Brent","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Bristol, City of","10","10","[c]","[c]"
"In post","2022","Asian","Department for Education","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Coventry","270","270","37420","36500"
"In post","2022","Asian","Department for Education","Croydon","10","10","[c]","[c]"
"In post","2022","Asian","Department for Education","Darlington","15","15","[c]","[c]"
"In post","2022","Asian","Department for Education","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Hertfordshire CC","5","5","[c]","[c]"
"In post","2022","Asian","Department for Education","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Leeds","15","15","[c]","[c]"
"In post","2022","Asian","Department for Education","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Manchester","120","120","35720","30320"
"In post","2022","Asian","Department for Education","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Nottingham","25","25","[c]","[c]"
"In post","2022","Asian","Department for Education","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Sheffield","85","85","36870","32300"
"In post","2022","Asian","Department for Education","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Westminster","280","270","44410","40780"
"In post","2022","Asian","Department for Education","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Wirral","[c]","[c]","[c]","[c]"
