"Status","Year","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Female","120","[c]","38400","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Male","155","[c]","40370","37220"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Economics","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Economics","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","Female","40","[c]","36290","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","Female","70","[c]","35090","29930"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Female","515","[c]","23030","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Male","390","[c]","23340","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Other","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Other","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","Female","665","[c]","37150","33390"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","Male","495","[c]","37700","32780"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Property","Female","40","[c]","38440","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Property","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","Female","90","[c]","27490","25010"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","Male","55","[c]","27010","25010"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Veterinarian","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Veterinarian","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Commercial","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Communications","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Communications","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Digital, Data and Technology","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Digital, Data and Technology","Male","40","[c]","45560","43850"
"New entrant CS","2022","Department for International Trade","Economics","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Economics","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Human Resources","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Human Resources","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","International Trade","Female","105","[c]","36520","31800"
"New entrant CS","2022","Department for International Trade","International Trade","Male","90","[c]","37190","31800"
"New entrant CS","2022","Department for International Trade","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Operational Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Operational Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Other","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Other","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Policy","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Policy","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Project Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Project Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Statistics","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Commercial","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Communications","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Finance","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Human Resources","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Human Resources","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Female","50","[c]","28760","27360"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Male","35","[c]","28500","26870"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Other","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Other","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Policy","Female","205","[c]","35420","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Policy","Male","175","[c]","35090","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Project Delivery","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Project Delivery","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Statistics","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Statistics","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Commercial","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Commercial","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Communications","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Communications","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Digital, Data and Technology","Female","30","[c]","38040","38650"
"New entrant CS","2022","Department for Transport","Digital, Data and Technology","Male","85","[c]","33520","30730"
"New entrant CS","2022","Department for Transport","Economics","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Economics","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Finance","Female","35","[c]","38040","34730"
"New entrant CS","2022","Department for Transport","Finance","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Human Resources","Female","40","[c]","32520","30730"
"New entrant CS","2022","Department for Transport","Human Resources","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Knowledge and Information Management","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Operational Delivery","Female","545","[c]","22580","21840"
"New entrant CS","2022","Department for Transport","Operational Delivery","Male","710","[c]","24810","26130"
"New entrant CS","2022","Department for Transport","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Other","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Policy","Female","85","[c]","42960","42470"
"New entrant CS","2022","Department for Transport","Policy","Male","100","[c]","42400","38650"
"New entrant CS","2022","Department for Transport","Project Delivery","Female","40","[c]","46100","49450"
"New entrant CS","2022","Department for Transport","Project Delivery","Male","35","[c]","42790","38650"
"New entrant CS","2022","Department for Transport","Property","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Property","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Science and Engineering","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Science and Engineering","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Security","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Security","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Social Research","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Statistics","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Statistics","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Female","120","[c]","37890","30730"
"New entrant CS","2022","Department for Transport","Unknown","Male","125","[c]","43620","42470"
"New entrant CS","2022","Department for Work and Pensions","Commercial","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Commercial","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Counter Fraud","Female","375","[c]","26010","27570"
"New entrant CS","2022","Department for Work and Pensions","Counter Fraud","Male","275","[c]","26100","27570"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data and Technology","Female","125","[c]","37120","35310"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data and Technology","Male","260","[c]","41390","39000"
"New entrant CS","2022","Department for Work and Pensions","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Economics","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Finance","Female","35","[c]","31880","31990"
"New entrant CS","2022","Department for Work and Pensions","Finance","Male","50","[c]","33670","31060"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Knowledge and Information Management","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Knowledge and Information Management","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Operational Delivery","Female","4215","[c]","25530","27570"
"New entrant CS","2022","Department for Work and Pensions","Operational Delivery","Male","2940","[c]","25720","27570"
"New entrant CS","2022","Department for Work and Pensions","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Other","Female","365","[c]","23030","21260"
"New entrant CS","2022","Department for Work and Pensions","Other","Male","285","[c]","22920","21260"
"New entrant CS","2022","Department for Work and Pensions","Policy","Female","50","[c]","35650","36650"
"New entrant CS","2022","Department for Work and Pensions","Policy","Male","40","[c]","36220","36650"
"New entrant CS","2022","Department for Work and Pensions","Project Delivery","Female","40","[c]","29510","27570"
"New entrant CS","2022","Department for Work and Pensions","Project Delivery","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Property","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Property","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Science and Engineering","Female","45","[c]","26670","26370"
"New entrant CS","2022","Department for Work and Pensions","Science and Engineering","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Security","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Security","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Statistics","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Female","705","[c]","26170","27570"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Male","535","[c]","27440","25110"
"New entrant CS","2022","Department of Health and Social Care","Commercial","Female","100","[c]","40160","36820"
"New entrant CS","2022","Department of Health and Social Care","Commercial","Male","70","[c]","43930","36820"
"New entrant CS","2022","Department of Health and Social Care","Communications","Female","90","[c]","37840","32710"
"New entrant CS","2022","Department of Health and Social Care","Communications","Male","45","[c]","34010","27270"
"New entrant CS","2022","Department of Health and Social Care","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data and Technology","Female","55","[c]","37070","32790"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data and Technology","Male","60","[c]","34680","32790"
"New entrant CS","2022","Department of Health and Social Care","Economics","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Economics","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Finance","Female","110","[c]","35870","32710"
"New entrant CS","2022","Department of Health and Social Care","Finance","Male","60","[c]","39060","32790"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","Female","160","[c]","36540","32330"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","Male","75","[c]","36890","32790"
"New entrant CS","2022","Department of Health and Social Care","Knowledge and Information Management","Female","35","[c]","32730","28590"
"New entrant CS","2022","Department of Health and Social Care","Knowledge and Information Management","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Medicine","Female","55","[c]","72350","82450"
"New entrant CS","2022","Department of Health and Social Care","Medicine","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Operational Delivery","Female","1100","[c]","35380","30340"
"New entrant CS","2022","Department of Health and Social Care","Operational Delivery","Male","560","[c]","38790","32790"
"New entrant CS","2022","Department of Health and Social Care","Other","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Policy","Female","105","[c]","35220","32790"
"New entrant CS","2022","Department of Health and Social Care","Policy","Male","40","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Property","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Property","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Science and Engineering","Female","345","[c]","34380","32330"
"New entrant CS","2022","Department of Health and Social Care","Science and Engineering","Male","120","[c]","32880","30460"
"New entrant CS","2022","Department of Health and Social Care","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Inspector of Education and Training","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Communications","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Counter Fraud","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Economics","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Operational Delivery","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Operational Delivery","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Policy","Female","30","[c]","32510","32350"
"New entrant CS","2022","Food Standards Agency","Policy","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Science and Engineering","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Science and Engineering","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Social Research","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Veterinarian","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Policy","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Digital, Data and Technology","Female","35","[c]","31130","30600"
"New entrant CS","2022","HM Land Registry","Digital, Data and Technology","Male","55","[c]","31070","30600"
"New entrant CS","2022","HM Land Registry","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Finance","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Human Resources","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Legal","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Legal","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Operational Delivery","Female","225","[c]","24290","22600"
"New entrant CS","2022","HM Land Registry","Operational Delivery","Male","120","[c]","25180","22600"
"New entrant CS","2022","HM Land Registry","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Project Delivery","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Project Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Communications","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Digital, Data and Technology","Female","115","[c]","34030","33080"
"New entrant CS","2022","HM Revenue and Customs","Digital, Data and Technology","Male","200","[c]","36170","33080"
"New entrant CS","2022","HM Revenue and Customs","Economics","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Economics","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Finance","Female","45","[c]","32990","30750"
"New entrant CS","2022","HM Revenue and Customs","Finance","Male","75","[c]","32240","33080"
"New entrant CS","2022","HM Revenue and Customs","Human Resources","Female","30","[c]","31350","31000"
"New entrant CS","2022","HM Revenue and Customs","Human Resources","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Intelligence Analysis","Female","30","[c]","31640","30750"
"New entrant CS","2022","HM Revenue and Customs","Intelligence Analysis","Male","35","[c]","30520","30750"
"New entrant CS","2022","HM Revenue and Customs","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Legal","Female","70","[c]","36730","30750"
"New entrant CS","2022","HM Revenue and Customs","Legal","Male","70","[c]","34580","30750"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","Female","1945","[c]","23130","21250"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","Male","1520","[c]","23940","21250"
"New entrant CS","2022","HM Revenue and Customs","Operational Research","Female","10","[c]","[c]","[c]"
