"Status","Year","Age","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","60-64","Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Finance","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Human Resources","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Human Resources","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Knowledge and Information Management","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Knowledge and Information Management","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Knowledge and Information Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Knowledge and Information Management","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Medicine","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Medicine","London","SCS level","15","[c]","137220","121870"
"Leaver Dept.","2022","60-64","Medicine","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Medicine","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Medicine","Outside London","SCS level","25","[c]","121510","118370"
"Leaver Dept.","2022","60-64","Medicine","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Operational Delivery","London","AA/AO","10","[c]","21610","22020"
"Leaver Dept.","2022","60-64","Operational Delivery","London","EO","20","[c]","28550","27920"
"Leaver Dept.","2022","60-64","Operational Delivery","London","G6/G7","30","[c]","62650","64890"
"Leaver Dept.","2022","60-64","Operational Delivery","London","SCS level","10","[c]","110520","95590"
"Leaver Dept.","2022","60-64","Operational Delivery","London","SEO/HEO","25","[c]","36700","36330"
"Leaver Dept.","2022","60-64","Operational Delivery","Outside London","AA/AO","55","[c]","21010","21260"
"Leaver Dept.","2022","60-64","Operational Delivery","Outside London","EO","45","[c]","26380","26880"
"Leaver Dept.","2022","60-64","Operational Delivery","Outside London","G6/G7","30","[c]","58860","56370"
"Leaver Dept.","2022","60-64","Operational Delivery","Outside London","SCS level","10","[c]","110940","113460"
"Leaver Dept.","2022","60-64","Operational Delivery","Outside London","SEO/HEO","35","[c]","36170","36510"
"Leaver Dept.","2022","60-64","Operational Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Operational Research","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Planning Inspectors","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Policy","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Policy","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Policy","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Policy","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Policy","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Policy","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Property","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Property","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Property","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Property","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Science and Engineering","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Science and Engineering","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Science and Engineering","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Science and Engineering","London","SEO/HEO","15","[c]","39780","40320"
"Leaver Dept.","2022","60-64","Science and Engineering","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Science and Engineering","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Science and Engineering","Outside London","G6/G7","30","[c]","65260","64680"
"Leaver Dept.","2022","60-64","Science and Engineering","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Science and Engineering","Outside London","SEO/HEO","30","[c]","37380","36330"
"Leaver Dept.","2022","60-64","Security","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Security","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Statistics","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Tax","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Commercial","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Commercial","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Commercial","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Communications","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Communications","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Digital, Data and Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Digital, Data and Technology","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Digital, Data and Technology","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Digital, Data and Technology","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Digital, Data and Technology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Finance","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Human Resources","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Human Resources","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Knowledge and Information Management","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Knowledge and Information Management","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Knowledge and Information Management","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Medicine","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Medicine","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Medicine","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Medicine","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Medicine","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Operational Delivery","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Operational Delivery","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Operational Delivery","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Operational Delivery","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Operational Delivery","Outside London","AA/AO","20","[c]","20890","21110"
"Leaver Dept.","2022","65+","Operational Delivery","Outside London","EO","15","[c]","27710","28200"
"Leaver Dept.","2022","65+","Operational Delivery","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Operational Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Operational Delivery","Outside London","SEO/HEO","15","[c]","35440","36330"
"Leaver Dept.","2022","65+","Other","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Planning Inspectors","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Policy","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Policy","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Property","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Science and Engineering","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Science and Engineering","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Science and Engineering","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Science and Engineering","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Science and Engineering","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Science and Engineering","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Science and Engineering","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Science and Engineering","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Science and Engineering","Outside London","SEO/HEO","10","[c]","34770","31460"
"Leaver Dept.","2022","65+","Statistics","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Commercial","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Commercial","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Commercial","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Communications","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Communications","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data and Technology","Outside London","AA/AO","10","[c]","18470","18430"
"New entrant CS","2022","16-19","Digital, Data and Technology","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data and Technology","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Economics","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Economics","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Economics","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Economics","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","Outside London","EO","10","[c]","20860","19460"
"New entrant CS","2022","16-19","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Intelligence Analysis","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Internal Audit","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","International Trade","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","London","AA/AO","30","[c]","23930","22350"
"New entrant CS","2022","16-19","Operational Delivery","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Outside London","AA/AO","510","[c]","21410","21250"
"New entrant CS","2022","16-19","Operational Delivery","Outside London","EO","35","[c]","25960","25520"
"New entrant CS","2022","16-19","Operational Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","Outside London","AA/AO","25","[c]","21380","21260"
"New entrant CS","2022","16-19","Other","Outside London","EO","20","[c]","19570","17930"
"New entrant CS","2022","16-19","Other","Unknown","Unknown","20","[c]","16250","16190"
"New entrant CS","2022","16-19","Policy","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Policy","London","EO","15","[c]","26200","25170"
"New entrant CS","2022","16-19","Policy","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Policy","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Policy","Outside London","EO","10","[c]","24940","25000"
"New entrant CS","2022","16-19","Policy","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Science and Engineering","Outside London","AA/AO","20","[c]","19670","20710"
"New entrant CS","2022","16-19","Science and Engineering","Outside London","EO","35","[c]","17140","17140"
"New entrant CS","2022","16-19","Science and Engineering","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Statistics","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Tax","Outside London","AA/AO","10","[c]","21250","21250"
"New entrant CS","2022","16-19","Unknown","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","London","EO","15","[c]","25380","23970"
"New entrant CS","2022","16-19","Unknown","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Outside London","AA/AO","70","[c]","21400","21050"
"New entrant CS","2022","16-19","Unknown","Outside London","EO","10","[c]","26530","27230"
"New entrant CS","2022","16-19","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","London","AA/AO","15","[c]","22500","22640"
"New entrant CS","2022","20-29","Commercial","London","EO","30","[c]","27050","27270"
"New entrant CS","2022","20-29","Commercial","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","London","SEO/HEO","55","[c]","37690","40000"
"New entrant CS","2022","20-29","Commercial","Outside London","AA/AO","30","[c]","20340","21170"
"New entrant CS","2022","20-29","Commercial","Outside London","EO","125","[c]","25040","25500"
"New entrant CS","2022","20-29","Commercial","Outside London","SEO/HEO","80","[c]","33150","31990"
"New entrant CS","2022","20-29","Commercial","Outside London","Unknown","10","[c]","25480","25330"
"New entrant CS","2022","20-29","Commercial","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","London","AA/AO","25","[c]","22720","23060"
"New entrant CS","2022","20-29","Communications","London","EO","85","[c]","27530","27270"
"New entrant CS","2022","20-29","Communications","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","London","SEO/HEO","115","[c]","35930","34630"
"New entrant CS","2022","20-29","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Outside London","AA/AO","15","[c]","20950","21210"
"New entrant CS","2022","20-29","Communications","Outside London","EO","20","[c]","25380","25000"
"New entrant CS","2022","20-29","Communications","Outside London","SEO/HEO","40","[c]","32760","32690"
"New entrant CS","2022","20-29","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Corporate Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Corporate Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Corporate Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","London","AA/AO","40","[c]","25090","25110"
"New entrant CS","2022","20-29","Counter Fraud","London","EO","15","[c]","30050","31060"
"New entrant CS","2022","20-29","Counter Fraud","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Outside London","AA/AO","75","[c]","21570","21260"
"New entrant CS","2022","20-29","Counter Fraud","Outside London","EO","95","[c]","27610","27570"
"New entrant CS","2022","20-29","Counter Fraud","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","London","AA/AO","15","[c]","23160","21640"
"New entrant CS","2022","20-29","Digital, Data and Technology","London","EO","85","[c]","28210","28650"
"New entrant CS","2022","20-29","Digital, Data and Technology","London","G6/G7","15","[c]","55080","53420"
"New entrant CS","2022","20-29","Digital, Data and Technology","London","SEO/HEO","140","[c]","36790","35300"
"New entrant CS","2022","20-29","Digital, Data and Technology","Outside London","AA/AO","100","[c]","19550","19500"
"New entrant CS","2022","20-29","Digital, Data and Technology","Outside London","EO","260","[c]","26030","26350"
"New entrant CS","2022","20-29","Digital, Data and Technology","Outside London","G6/G7","35","[c]","52930","50430"
"New entrant CS","2022","20-29","Digital, Data and Technology","Outside London","SEO/HEO","315","[c]","34310","33080"
"New entrant CS","2022","20-29","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Economics","London","AA/AO","35","[c]","22860","22750"
"New entrant CS","2022","20-29","Economics","London","EO","40","[c]","27820","28000"
"New entrant CS","2022","20-29","Economics","London","G6/G7","10","[c]","55940","54110"
"New entrant CS","2022","20-29","Economics","London","SEO/HEO","135","[c]","33720","33570"
"New entrant CS","2022","20-29","Economics","Outside London","AA/AO","40","[c]","20050","19860"
"New entrant CS","2022","20-29","Economics","Outside London","EO","10","[c]","25750","26130"
"New entrant CS","2022","20-29","Economics","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Economics","Outside London","SEO/HEO","50","[c]","32990","31000"
"New entrant CS","2022","20-29","Economics","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Economics","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","London","EO","40","[c]","27950","27270"
"New entrant CS","2022","20-29","Finance","London","G6/G7","10","[c]","56270","54550"
"New entrant CS","2022","20-29","Finance","London","SEO/HEO","50","[c]","37370","36650"
"New entrant CS","2022","20-29","Finance","Outside London","AA/AO","60","[c]","20980","21250"
"New entrant CS","2022","20-29","Finance","Outside London","EO","150","[c]","24160","25000"
"New entrant CS","2022","20-29","Finance","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Outside London","SEO/HEO","115","[c]","33690","33000"
"New entrant CS","2022","20-29","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Geography","Outside London","AA/AO","40","[c]","20420","20420"
"New entrant CS","2022","20-29","Geography","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Geography","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","London","AA/AO","25","[c]","23530","23770"
"New entrant CS","2022","20-29","Human Resources","London","EO","85","[c]","26450","27270"
"New entrant CS","2022","20-29","Human Resources","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","London","SEO/HEO","65","[c]","33810","32790"
"New entrant CS","2022","20-29","Human Resources","Outside London","AA/AO","105","[c]","20990","21170"
"New entrant CS","2022","20-29","Human Resources","Outside London","EO","75","[c]","24770","25000"
"New entrant CS","2022","20-29","Human Resources","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Outside London","SEO/HEO","65","[c]","31650","30590"
