"Status","Year","Age","Disability","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","Undeclared","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Ministry of Justice","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Ministry of Justice","East of England","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Ministry of Justice","London","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Ministry of Justice","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Ministry of Justice","North West (England)","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Ministry of Justice","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Ministry of Justice","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Ministry of Justice","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Ministry of Justice","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Scottish Government","Scotland","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Attorney General's Departments","London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Cabinet Office","London","80","[c]","53820","54700"
"New entrant CS","2022","30-39","Unknown","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Cabinet Office","North West (England)","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Cabinet Office","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Cabinet Office","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Cabinet Office","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Cabinet Office","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Cabinet Office","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Cabinet Office","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Chancellor's other departments","London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Charity Commission","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Business, Energy and Industrial Strategy","London","35","[c]","41480","40050"
"New entrant CS","2022","30-39","Unknown","Department for Business, Energy and Industrial Strategy","North West (England)","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Business, Energy and Industrial Strategy","Wales","40","[c]","26320","21810"
"New entrant CS","2022","30-39","Unknown","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Education","East Midlands (England)","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Education","London","30","[c]","41070","40230"
"New entrant CS","2022","30-39","Unknown","Department for Education","North East (England)","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Education","North West (England)","50","[c]","36310","36500"
"New entrant CS","2022","30-39","Unknown","Department for Education","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Education","South West (England)","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Education","West Midlands (England)","50","[c]","32900","29520"
"New entrant CS","2022","30-39","Unknown","Department for Education","Yorkshire and The Humber","55","[c]","35640","36500"
"New entrant CS","2022","30-39","Unknown","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Environment, Food and Rural Affairs","London","35","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Environment, Food and Rural Affairs","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Environment, Food and Rural Affairs","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Environment, Food and Rural Affairs","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Environment, Food and Rural Affairs","South West (England)","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Environment, Food and Rural Affairs","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for International Trade","London","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for International Trade","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Levelling Up, Housing and Communities","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Levelling Up, Housing and Communities","London","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Levelling Up, Housing and Communities","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Levelling Up, Housing and Communities","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Levelling Up, Housing and Communities","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Transport","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Transport","East of England","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Transport","London","60","[c]","49130","49350"
"New entrant CS","2022","30-39","Unknown","Department for Transport","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Transport","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Transport","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Transport","South East (England)","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Transport","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Transport","Wales","55","[c]","23330","21840"
"New entrant CS","2022","30-39","Unknown","Department for Transport","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Transport","Yorkshire and The Humber","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Work and Pensions","East Midlands (England)","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Work and Pensions","East of England","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Work and Pensions","London","50","[c]","34220","31060"
"New entrant CS","2022","30-39","Unknown","Department for Work and Pensions","North East (England)","50","[c]","27600","27570"
"New entrant CS","2022","30-39","Unknown","Department for Work and Pensions","North West (England)","85","[c]","27560","27570"
"New entrant CS","2022","30-39","Unknown","Department for Work and Pensions","Scotland","30","[c]","24300","21260"
"New entrant CS","2022","30-39","Unknown","Department for Work and Pensions","South East (England)","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Work and Pensions","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Work and Pensions","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Work and Pensions","Wales","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department for Work and Pensions","West Midlands (England)","40","[c]","26170","27570"
"New entrant CS","2022","30-39","Unknown","Department for Work and Pensions","Yorkshire and The Humber","60","[c]","29460","27570"
"New entrant CS","2022","30-39","Unknown","Department of Health and Social Care","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department of Health and Social Care","East of England","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department of Health and Social Care","London","245","[c]","42960","40650"
"New entrant CS","2022","30-39","Unknown","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department of Health and Social Care","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department of Health and Social Care","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department of Health and Social Care","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department of Health and Social Care","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Department of Health and Social Care","Yorkshire and The Humber","90","[c]","38330","36330"
"New entrant CS","2022","30-39","Unknown","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","HM Land Registry","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","HM Land Registry","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","HM Land Registry","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","HM Land Registry","South West (England)","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","HM Land Registry","Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","HM Revenue and Customs","East Midlands (England)","55","[c]","26190","26590"
"New entrant CS","2022","30-39","Unknown","HM Revenue and Customs","East of England","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","HM Revenue and Customs","London","80","[c]","36560","31020"
"New entrant CS","2022","30-39","Unknown","HM Revenue and Customs","North East (England)","145","[c]","25490","22010"
"New entrant CS","2022","30-39","Unknown","HM Revenue and Customs","North West (England)","225","[c]","27030","26590"
"New entrant CS","2022","30-39","Unknown","HM Revenue and Customs","Northern Ireland","60","[c]","24680","21250"
"New entrant CS","2022","30-39","Unknown","HM Revenue and Customs","Scotland","90","[c]","24730","21250"
"New entrant CS","2022","30-39","Unknown","HM Revenue and Customs","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","HM Revenue and Customs","South West (England)","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","HM Revenue and Customs","Wales","45","[c]","26330","24300"
"New entrant CS","2022","30-39","Unknown","HM Revenue and Customs","West Midlands (England)","95","[c]","26610","26590"
"New entrant CS","2022","30-39","Unknown","HM Revenue and Customs","Yorkshire and The Humber","90","[c]","26540","26590"
"New entrant CS","2022","30-39","Unknown","HM Treasury","London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Home Office","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Home Office","East of England","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Home Office","London","155","[c]","37980","35050"
"New entrant CS","2022","30-39","Unknown","Home Office","North East (England)","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Home Office","North West (England)","115","[c]","28600","24880"
"New entrant CS","2022","30-39","Unknown","Home Office","Northern Ireland","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Home Office","Scotland","45","[c]","25860","24880"
"New entrant CS","2022","30-39","Unknown","Home Office","South East (England)","60","[c]","25100","24880"
"New entrant CS","2022","30-39","Unknown","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Home Office","Wales","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Home Office","West Midlands (England)","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Home Office","Yorkshire and The Humber","70","[c]","29970","24880"
"New entrant CS","2022","30-39","Unknown","Ministry of Defence","East Midlands (England)","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Ministry of Defence","East of England","40","[c]","34920","26350"
"New entrant CS","2022","30-39","Unknown","Ministry of Defence","London","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Ministry of Defence","North West (England)","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Ministry of Defence","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Ministry of Defence","Overseas","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Ministry of Defence","Scotland","40","[c]","31440","24590"
"New entrant CS","2022","30-39","Unknown","Ministry of Defence","South East (England)","65","[c]","33290","26350"
"New entrant CS","2022","30-39","Unknown","Ministry of Defence","South West (England)","140","[c]","32360","32150"
"New entrant CS","2022","30-39","Unknown","Ministry of Defence","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Ministry of Defence","Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Ministry of Defence","West Midlands (England)","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Ministry of Defence","Yorkshire and The Humber","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Ministry of Justice","East Midlands (England)","130","[c]","24900","24090"
"New entrant CS","2022","30-39","Unknown","Ministry of Justice","East of England","135","[c]","26060","24800"
"New entrant CS","2022","30-39","Unknown","Ministry of Justice","London","245","[c]","32420","30520"
"New entrant CS","2022","30-39","Unknown","Ministry of Justice","North East (England)","55","[c]","24600","23170"
"New entrant CS","2022","30-39","Unknown","Ministry of Justice","North West (England)","255","[c]","25180","24430"
"New entrant CS","2022","30-39","Unknown","Ministry of Justice","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Ministry of Justice","South East (England)","190","[c]","26890","26640"
"New entrant CS","2022","30-39","Unknown","Ministry of Justice","South West (England)","140","[c]","24510","23140"
"New entrant CS","2022","30-39","Unknown","Ministry of Justice","Unknown","45","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Ministry of Justice","Wales","70","[c]","24250","23170"
"New entrant CS","2022","30-39","Unknown","Ministry of Justice","West Midlands (England)","165","[c]","23650","23140"
"New entrant CS","2022","30-39","Unknown","Ministry of Justice","Yorkshire and The Humber","170","[c]","26270","24260"
"New entrant CS","2022","30-39","Unknown","National Crime Agency","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","National Crime Agency","London","45","[c]","39220","37560"
"New entrant CS","2022","30-39","Unknown","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","National Crime Agency","North West (England)","30","[c]","35850","34140"
"New entrant CS","2022","30-39","Unknown","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","National Crime Agency","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","National Crime Agency","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","National Crime Agency","West Midlands (England)","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","National Crime Agency","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Northern Ireland Office","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Office of Gas and Electricity Markets","London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Scottish Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Scottish Government","Scotland","595","[c]","30610","27230"
"New entrant CS","2022","30-39","Unknown","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","UK Statistics Authority","South East (England)","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","UK Statistics Authority","Wales","40","[c]","34540","30710"
"New entrant CS","2022","30-39","Unknown","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Welsh Government","Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Attorney General's Departments","London","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Cabinet Office","London","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
