"Status","Year","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Charity Commission","Operational Delivery","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Policy","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Policy","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Project Delivery","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Project Delivery","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Project Delivery","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Project Delivery","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Communications","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Communications","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Communications","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Communications","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Communications","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Corporate Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Corporate Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Digital, Data and Technology","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Digital, Data and Technology","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Digital, Data and Technology","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Digital, Data and Technology","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Digital, Data and Technology","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Digital, Data and Technology","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Digital, Data and Technology","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Digital, Data and Technology","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Digital, Data and Technology","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Digital, Data and Technology","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Economics","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Economics","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Economics","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Economics","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Economics","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Economics","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Economics","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Economics","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Economics","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Economics","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Human Resources","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Human Resources","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Human Resources","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Human Resources","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Human Resources","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Human Resources","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Intelligence Analysis","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Intelligence Analysis","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Intelligence Analysis","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Intelligence Analysis","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Knowledge and Information Management","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Knowledge and Information Management","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Knowledge and Information Management","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Knowledge and Information Management","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Legal","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Legal","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Legal","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Legal","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Legal","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Legal","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Legal","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Legal","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Legal","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Legal","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Legal","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Project Delivery","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Project Delivery","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Project Delivery","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Project Delivery","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Project Delivery","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Project Delivery","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Project Delivery","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Project Delivery","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Project Delivery","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Project Delivery","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Property","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Property","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Property","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Property","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Security","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Security","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Statistics","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Statistics","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Commercial","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Commercial","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Commercial","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Commercial","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Commercial","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Commercial","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Commercial","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Commercial","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Communications","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Communications","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Communications","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Communications","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Communications","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Communications","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Communications","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Communications","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Communications","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Communications","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Communications","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Communications","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","AA","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","EO","Male","45","[c]","26200","24630"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Economics","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Economics","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Economics","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Economics","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Economics","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Economics","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Economics","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Economics","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Finance","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Finance","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Finance","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Finance","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Finance","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Finance","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Finance","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Finance","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Finance","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Finance","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Human Resources","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Human Resources","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Human Resources","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Human Resources","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Human Resources","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Human Resources","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Human Resources","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Human Resources","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Human Resources","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Legal","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Legal","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Legal","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Legal","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","AO","Female","110","[c]","21020","21130"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","AO","Male","65","[c]","21110","21130"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","EO","Female","55","[c]","25330","24250"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","EO","Male","45","[c]","25090","24250"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Other","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Other","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Other","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Other","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Other","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Other","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Other","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Other","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Other","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Other","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Policy","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Policy","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Policy","EO","Female","60","[c]","27260","27680"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Policy","EO","Male","40","[c]","27470","27680"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Policy","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Policy","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Policy","G7","Female","35","[c]","53280","53380"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Policy","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Policy","HEO","Female","105","[c]","33010","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Policy","HEO","Male","100","[c]","33540","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Policy","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Policy","SEO","Female","70","[c]","40230","40050"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Policy","SEO","Male","65","[c]","39660","40050"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Property","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Property","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Property","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Property","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Property","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Property","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Property","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Property","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Security","EO","Female","[c]","[c]","[c]","[c]"
