"Status","Year","Disability","Region_ITL1","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","East Midlands (England)","Female","Heterosexual / straight","1020","[c]","26220","23170"
"New entrant CS","2022","Declared non-disabled","East Midlands (England)","Female","LGBO","75","[c]","25180","23170"
"New entrant CS","2022","Declared non-disabled","East Midlands (England)","Female","Undeclared","45","[c]","25680","23160"
"New entrant CS","2022","Declared non-disabled","East Midlands (England)","Female","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","East Midlands (England)","Male","Heterosexual / straight","750","[c]","27050","25000"
"New entrant CS","2022","Declared non-disabled","East Midlands (England)","Male","LGBO","50","[c]","24750","23410"
"New entrant CS","2022","Declared non-disabled","East Midlands (England)","Male","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","East Midlands (England)","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","East Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","East of England","Female","Heterosexual / straight","945","[c]","27780","25570"
"New entrant CS","2022","Declared non-disabled","East of England","Female","LGBO","70","[c]","25910","24800"
"New entrant CS","2022","Declared non-disabled","East of England","Female","Undeclared","45","[c]","25900","24250"
"New entrant CS","2022","Declared non-disabled","East of England","Female","Unknown","35","[c]","26830","25240"
"New entrant CS","2022","Declared non-disabled","East of England","Male","Heterosexual / straight","695","[c]","27970","26140"
"New entrant CS","2022","Declared non-disabled","East of England","Male","LGBO","40","[c]","29550","24250"
"New entrant CS","2022","Declared non-disabled","East of England","Male","Undeclared","35","[c]","28610","25680"
"New entrant CS","2022","Declared non-disabled","East of England","Male","Unknown","30","[c]","25590","24920"
"New entrant CS","2022","Declared non-disabled","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","East of England","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","London","Female","Heterosexual / straight","3375","[c]","35740","31860"
"New entrant CS","2022","Declared non-disabled","London","Female","LGBO","275","[c]","36030","32560"
"New entrant CS","2022","Declared non-disabled","London","Female","Undeclared","235","[c]","34870","32320"
"New entrant CS","2022","Declared non-disabled","London","Female","Unknown","55","[c]","37750","34260"
"New entrant CS","2022","Declared non-disabled","London","Male","Heterosexual / straight","2330","[c]","37980","32560"
"New entrant CS","2022","Declared non-disabled","London","Male","LGBO","295","[c]","38300","33570"
"New entrant CS","2022","Declared non-disabled","London","Male","Undeclared","140","[c]","38160","33570"
"New entrant CS","2022","Declared non-disabled","London","Male","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North East (England)","Female","Heterosexual / straight","1230","[c]","25970","23170"
"New entrant CS","2022","Declared non-disabled","North East (England)","Female","LGBO","110","[c]","24500","21840"
"New entrant CS","2022","Declared non-disabled","North East (England)","Female","Undeclared","50","[c]","24400","21300"
"New entrant CS","2022","Declared non-disabled","North East (England)","Female","Unknown","90","[c]","23070","21300"
"New entrant CS","2022","Declared non-disabled","North East (England)","Male","Heterosexual / straight","820","[c]","27630","24920"
"New entrant CS","2022","Declared non-disabled","North East (England)","Male","LGBO","90","[c]","25910","22970"
"New entrant CS","2022","Declared non-disabled","North East (England)","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North East (England)","Male","Unknown","70","[c]","23540","21300"
"New entrant CS","2022","Declared non-disabled","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North West (England)","Female","Heterosexual / straight","2265","[c]","26450","23170"
"New entrant CS","2022","Declared non-disabled","North West (England)","Female","LGBO","185","[c]","26450","23170"
"New entrant CS","2022","Declared non-disabled","North West (England)","Female","Undeclared","90","[c]","25970","23140"
"New entrant CS","2022","Declared non-disabled","North West (England)","Female","Unknown","135","[c]","21780","21300"
"New entrant CS","2022","Declared non-disabled","North West (England)","Male","Heterosexual / straight","1625","[c]","28150","26130"
"New entrant CS","2022","Declared non-disabled","North West (England)","Male","LGBO","190","[c]","26910","25120"
"New entrant CS","2022","Declared non-disabled","North West (England)","Male","Undeclared","70","[c]","27730","26370"
"New entrant CS","2022","Declared non-disabled","North West (England)","Male","Unknown","95","[c]","22840","21300"
"New entrant CS","2022","Declared non-disabled","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","Female","Heterosexual / straight","110","[c]","29000","26590"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","Male","Heterosexual / straight","105","[c]","29730","26590"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scotland","Female","Heterosexual / straight","1940","[c]","28530","27230"
"New entrant CS","2022","Declared non-disabled","Scotland","Female","LGBO","190","[c]","28940","27230"
"New entrant CS","2022","Declared non-disabled","Scotland","Female","Undeclared","95","[c]","29310","27230"
"New entrant CS","2022","Declared non-disabled","Scotland","Female","Unknown","125","[c]","22840","22000"
"New entrant CS","2022","Declared non-disabled","Scotland","Male","Heterosexual / straight","1370","[c]","29790","27230"
"New entrant CS","2022","Declared non-disabled","Scotland","Male","LGBO","170","[c]","27110","25000"
"New entrant CS","2022","Declared non-disabled","Scotland","Male","Undeclared","70","[c]","30830","27230"
"New entrant CS","2022","Declared non-disabled","Scotland","Male","Unknown","55","[c]","25030","22000"
"New entrant CS","2022","Declared non-disabled","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South East (England)","Female","Heterosexual / straight","1435","[c]","27860","26140"
"New entrant CS","2022","Declared non-disabled","South East (England)","Female","LGBO","130","[c]","28190","26970"
"New entrant CS","2022","Declared non-disabled","South East (England)","Female","Undeclared","85","[c]","30020","27190"
"New entrant CS","2022","Declared non-disabled","South East (England)","Female","Unknown","60","[c]","26640","25050"
"New entrant CS","2022","Declared non-disabled","South East (England)","Male","Heterosexual / straight","1020","[c]","29990","27570"
"New entrant CS","2022","Declared non-disabled","South East (England)","Male","LGBO","75","[c]","28890","25050"
"New entrant CS","2022","Declared non-disabled","South East (England)","Male","Undeclared","50","[c]","31120","29260"
"New entrant CS","2022","Declared non-disabled","South East (England)","Male","Unknown","95","[c]","30600","27010"
"New entrant CS","2022","Declared non-disabled","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South West (England)","Female","Heterosexual / straight","1390","[c]","28890","26000"
"New entrant CS","2022","Declared non-disabled","South West (England)","Female","LGBO","145","[c]","27390","23780"
"New entrant CS","2022","Declared non-disabled","South West (England)","Female","Undeclared","90","[c]","28790","24960"
"New entrant CS","2022","Declared non-disabled","South West (England)","Female","Unknown","130","[c]","27020","25520"
"New entrant CS","2022","Declared non-disabled","South West (England)","Male","Heterosexual / straight","1270","[c]","30870","27540"
"New entrant CS","2022","Declared non-disabled","South West (England)","Male","LGBO","90","[c]","28360","26590"
"New entrant CS","2022","Declared non-disabled","South West (England)","Male","Undeclared","105","[c]","31890","28590"
"New entrant CS","2022","Declared non-disabled","South West (England)","Male","Unknown","175","[c]","29040","26030"
"New entrant CS","2022","Declared non-disabled","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Female","Heterosexual / straight","130","[c]","30810","29230"
"New entrant CS","2022","Declared non-disabled","Unknown","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Male","Heterosexual / straight","90","[c]","33680","29290"
"New entrant CS","2022","Declared non-disabled","Unknown","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wales","Female","Heterosexual / straight","1195","[c]","27020","23170"
"New entrant CS","2022","Declared non-disabled","Wales","Female","LGBO","95","[c]","26480","23170"
"New entrant CS","2022","Declared non-disabled","Wales","Female","Undeclared","60","[c]","28980","25850"
"New entrant CS","2022","Declared non-disabled","Wales","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wales","Male","Heterosexual / straight","935","[c]","28950","26130"
"New entrant CS","2022","Declared non-disabled","Wales","Male","LGBO","100","[c]","26710","22960"
"New entrant CS","2022","Declared non-disabled","Wales","Male","Undeclared","40","[c]","28680","25920"
"New entrant CS","2022","Declared non-disabled","Wales","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Midlands (England)","Female","Heterosexual / straight","1455","[c]","27690","25120"
"New entrant CS","2022","Declared non-disabled","West Midlands (England)","Female","LGBO","100","[c]","26830","23390"
"New entrant CS","2022","Declared non-disabled","West Midlands (England)","Female","Undeclared","65","[c]","30550","25120"
"New entrant CS","2022","Declared non-disabled","West Midlands (England)","Female","Unknown","60","[c]","25070","21300"
"New entrant CS","2022","Declared non-disabled","West Midlands (England)","Male","Heterosexual / straight","1020","[c]","29140","26590"
"New entrant CS","2022","Declared non-disabled","West Midlands (England)","Male","LGBO","65","[c]","27600","26130"
"New entrant CS","2022","Declared non-disabled","West Midlands (England)","Male","Undeclared","50","[c]","31260","27570"
"New entrant CS","2022","Declared non-disabled","West Midlands (England)","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","Female","Heterosexual / straight","1395","[c]","28360","26370"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","Female","LGBO","135","[c]","27450","25480"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","Female","Undeclared","70","[c]","29280","26370"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","Female","Unknown","60","[c]","23590","21300"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","Male","Heterosexual / straight","1080","[c]","29280","26590"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","Male","LGBO","75","[c]","30980","27570"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","Male","Undeclared","55","[c]","28880","27080"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","Male","Unknown","50","[c]","25610","21300"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Female","Heterosexual / straight","45","[c]","26010","24620"
"New entrant CS","2022","Undeclared","East Midlands (England)","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Male","Heterosexual / straight","35","[c]","26160","24710"
"New entrant CS","2022","Undeclared","East Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Female","Heterosexual / straight","30","[c]","27590","27570"
"New entrant CS","2022","Undeclared","East of England","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Female","Heterosexual / straight","130","[c]","34120","32000"
"New entrant CS","2022","Undeclared","London","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Female","Undeclared","70","[c]","37810","33700"
"New entrant CS","2022","Undeclared","London","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Male","Heterosexual / straight","115","[c]","36220","32560"
"New entrant CS","2022","Undeclared","London","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Male","Undeclared","80","[c]","39380","34630"
"New entrant CS","2022","Undeclared","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Female","Heterosexual / straight","60","[c]","26940","24800"
"New entrant CS","2022","Undeclared","North East (England)","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Female","Heterosexual / straight","80","[c]","28340","25120"
"New entrant CS","2022","Undeclared","North West (England)","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Male","Heterosexual / straight","60","[c]","27050","24800"
"New entrant CS","2022","Undeclared","North West (England)","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Male","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","Female","Heterosexual / straight","40","[c]","28080","27400"
"New entrant CS","2022","Undeclared","Scotland","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","Male","Heterosexual / straight","40","[c]","28460","27230"
"New entrant CS","2022","Undeclared","Scotland","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","Female","Heterosexual / straight","60","[c]","28300","25890"
"New entrant CS","2022","Undeclared","South East (England)","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","Male","Heterosexual / straight","55","[c]","28030","26830"
"New entrant CS","2022","Undeclared","South East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","Female","Heterosexual / straight","40","[c]","28590","26530"
"New entrant CS","2022","Undeclared","South West (England)","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","Male","Heterosexual / straight","35","[c]","27630","25000"
"New entrant CS","2022","Undeclared","South West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
