"Status","Year","Function_of_post","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","Outside London","Heterosexual / straight","35","[c]","26300","25630"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Other","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Project Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","Outside London","Heterosexual / straight","40","[c]","26600","24370"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Tax","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Tax","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","London","Heterosexual / straight","80","[c]","44260","43890"
"New entrant CS","2022","Digital, Data & Technology","Unknown","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","London","Unknown","45","[c]","43920","34550"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Outside London","Heterosexual / straight","65","[c]","42810","37300"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Digital, Data and Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Digital, Data and Technology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Finance","London","Heterosexual / straight","110","[c]","41070","37610"
"New entrant CS","2022","Finance","Finance","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Finance","London","Undeclared","40","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Finance","London","Unknown","45","[c]","47920","43430"
"New entrant CS","2022","Finance","Finance","Outside London","Heterosexual / straight","475","[c]","32410","29360"
"New entrant CS","2022","Finance","Finance","Outside London","LGBO","40","[c]","33230","29360"
"New entrant CS","2022","Finance","Finance","Outside London","Undeclared","70","[c]","32360","28970"
"New entrant CS","2022","Finance","Finance","Outside London","Unknown","175","[c]","32440","29360"
"New entrant CS","2022","Finance","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Finance","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Human Resources","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Operational Delivery","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Operational Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Operational Delivery","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Operational Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Operational Delivery","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Other","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Other","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Other","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Security","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Security","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Security","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Security","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Security","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Security","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Tax","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Tax","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Tax","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Operational Delivery","Outside London","Heterosexual / straight","155","[c]","21680","21300"
"New entrant CS","2022","Grants Management","Operational Delivery","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Operational Delivery","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Operational Delivery","Outside London","Unknown","335","[c]","21560","21300"
"New entrant CS","2022","Human Resources","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Corporate Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Corporate Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Corporate Finance","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Digital, Data and Technology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","London","Heterosexual / straight","205","[c]","35120","32560"
"New entrant CS","2022","Human Resources","Human Resources","London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","London","Undeclared","45","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","London","Unknown","55","[c]","36710","32790"
"New entrant CS","2022","Human Resources","Human Resources","Outside London","Heterosexual / straight","460","[c]","32290","29360"
"New entrant CS","2022","Human Resources","Human Resources","Outside London","LGBO","50","[c]","30300","26360"
"New entrant CS","2022","Human Resources","Human Resources","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Outside London","Unknown","185","[c]","34150","28840"
"New entrant CS","2022","Human Resources","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Knowledge and Information Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Outside London","Heterosexual / straight","80","[c]","27510","27570"
"New entrant CS","2022","Human Resources","Operational Delivery","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Other","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Other","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Other","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Other","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Other","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Policy","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Policy","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Project Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Property","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Statistics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Tax","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Tax","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Tax","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Outside London","Heterosexual / straight","90","[c]","31540","24100"
"New entrant CS","2022","Human Resources","Unknown","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Digital, Data and Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Digital, Data and Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Digital, Data and Technology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Digital, Data and Technology","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Knowledge and Information Management","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Knowledge and Information Management","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Knowledge and Information Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Knowledge and Information Management","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","London","Heterosexual / straight","305","[c]","48230","50500"
"New entrant CS","2022","Legal","Legal","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","London","Unknown","40","[c]","43270","40000"
"New entrant CS","2022","Legal","Legal","Outside London","Heterosexual / straight","290","[c]","42160","41750"
"New entrant CS","2022","Legal","Legal","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","Outside London","Unknown","35","[c]","40020","38640"
"New entrant CS","2022","Legal","Operational Delivery","London","Heterosexual / straight","80","[c]","23060","22510"
"New entrant CS","2022","Legal","Operational Delivery","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Operational Delivery","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Operational Delivery","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Operational Delivery","Outside London","Heterosexual / straight","215","[c]","22190","22200"
"New entrant CS","2022","Legal","Operational Delivery","Outside London","LGBO","30","[c]","22320","22200"
"New entrant CS","2022","Legal","Operational Delivery","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Operational Delivery","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Other","London","Heterosexual / straight","80","[c]","27890","26950"
"New entrant CS","2022","Legal","Other","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Other","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Other","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Other","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Policy","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Project Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Property","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Tax","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Tax","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Commercial","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Communications","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Communications","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Communications","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Corporate Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Corporate Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Corporate Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Corporate Finance","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Corporate Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Corporate Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Corporate Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Digital, Data and Technology","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
