"Status","Year","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Government Internal Audit Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","London","Heterosexual / straight","255","[c]","40470","43920"
"New entrant CS","2022","Government Legal Department","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Outside London","Heterosexual / straight","45","[c]","44080","42300"
"New entrant CS","2022","Government Property Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Outside London","Heterosexual / straight","210","[c]","34760","30690"
"New entrant CS","2022","Health and Safety Executive","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Outside London","Unknown","35","[c]","34630","31660"
"New entrant CS","2022","HM Courts and Tribunals Service","London","Heterosexual / straight","195","[c]","29640","28310"
"New entrant CS","2022","HM Courts and Tribunals Service","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","London","Unknown","215","[c]","28090","23720"
"New entrant CS","2022","HM Courts and Tribunals Service","Outside London","Heterosexual / straight","730","[c]","23030","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Outside London","LGBO","80","[c]","22400","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Outside London","Undeclared","50","[c]","25050","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Outside London","Unknown","585","[c]","22370","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Crown Prosecution Service Inspectorate","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Crown Prosecution Service Inspectorate","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Crown Prosecution Service Inspectorate","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Crown Prosecution Service Inspectorate","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Outside London","Heterosexual / straight","245","[c]","26360","22600"
"New entrant CS","2022","HM Land Registry","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Outside London","Unknown","195","[c]","26450","22600"
"New entrant CS","2022","HM Prison and Probation Service","London","Heterosexual / straight","1005","[c]","32500","30520"
"New entrant CS","2022","HM Prison and Probation Service","London","LGBO","80","[c]","34390","30460"
"New entrant CS","2022","HM Prison and Probation Service","London","Undeclared","85","[c]","35640","33700"
"New entrant CS","2022","HM Prison and Probation Service","London","Unknown","695","[c]","30930","30520"
"New entrant CS","2022","HM Prison and Probation Service","Outside London","Heterosexual / straight","7425","[c]","26320","24090"
"New entrant CS","2022","HM Prison and Probation Service","Outside London","LGBO","730","[c]","25910","23170"
"New entrant CS","2022","HM Prison and Probation Service","Outside London","Undeclared","375","[c]","27340","24800"
"New entrant CS","2022","HM Prison and Probation Service","Outside London","Unknown","4530","[c]","25960","24430"
"New entrant CS","2022","HM Prison and Probation Service","Unknown","Heterosexual / straight","80","[c]","28610","25470"
"New entrant CS","2022","HM Prison and Probation Service","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Unknown","Unknown","180","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","London","Heterosexual / straight","385","[c]","36850","37610"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","London","LGBO","35","[c]","35450","30750"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","London","Unknown","265","[c]","35850","31060"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Outside London","Heterosexual / straight","3605","[c]","26440","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Outside London","LGBO","405","[c]","26370","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Outside London","Undeclared","200","[c]","26970","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Outside London","Unknown","3090","[c]","25490","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","London","Heterosexual / straight","160","[c]","32840","28500"
"New entrant CS","2022","HM Treasury (excl. agencies)","London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","London","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Outside London","Heterosexual / straight","60","[c]","33480","29320"
"New entrant CS","2022","HM Treasury (excl. agencies)","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","London","Heterosexual / straight","140","[c]","36410","28650"
"New entrant CS","2022","Home Office","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","London","Unknown","700","[c]","34360","28650"
"New entrant CS","2022","Home Office","Outside London","Heterosexual / straight","410","[c]","28010","24880"
"New entrant CS","2022","Home Office","Outside London","LGBO","40","[c]","25920","24880"
"New entrant CS","2022","Home Office","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Outside London","Unknown","1240","[c]","27080","24880"
"New entrant CS","2022","Home Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Outside London","Heterosexual / straight","30","[c]","40890","36570"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Outside London","Heterosexual / straight","120","[c]","29390","24030"
"New entrant CS","2022","Intellectual Property Office","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Outside London","Unknown","85","[c]","27600","24030"
"New entrant CS","2022","Legal Aid Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Outside London","Heterosexual / straight","50","[c]","22700","20970"
"New entrant CS","2022","Legal Aid Agency","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Outside London","Heterosexual / straight","100","[c]","32370","26840"
"New entrant CS","2022","Maritime and Coastguard Agency","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Outside London","Unknown","60","[c]","29840","26840"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","London","Heterosexual / straight","30","[c]","43440","32640"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Outside London","Heterosexual / straight","150","[c]","28450","24390"
"New entrant CS","2022","Met Office","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Outside London","Undeclared","50","[c]","28470","24380"
"New entrant CS","2022","Met Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","London","Heterosexual / straight","160","[c]","35940","34000"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","London","Unknown","100","[c]","37280","34000"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Outside London","Heterosexual / straight","1555","[c]","29480","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Outside London","LGBO","75","[c]","28670","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Outside London","Undeclared","75","[c]","30230","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Outside London","Unknown","790","[c]","29040","25000"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Overseas","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","London","Heterosexual / straight","195","[c]","39840","34260"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","London","LGBO","30","[c]","36830","34260"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","London","Unknown","185","[c]","35510","34260"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Outside London","Heterosexual / straight","180","[c]","34670","30450"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Outside London","Unknown","90","[c]","32120","30450"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","London","Heterosexual / straight","120","[c]","41240","37560"
"New entrant CS","2022","National Crime Agency","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Outside London","Heterosexual / straight","280","[c]","34920","34140"
"New entrant CS","2022","National Crime Agency","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Outside London","Unknown","45","[c]","33820","30110"
"New entrant CS","2022","National Savings and Investments","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","Heterosexual / straight","40","[c]","46880","46360"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","180","[c]","49570","46360"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","London","Heterosexual / straight","200","[c]","39280","31060"
"New entrant CS","2022","Office of Gas and Electricity Markets","London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","165","[c]","33330","26420"
"New entrant CS","2022","Office of Gas and Electricity Markets","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Outside London","Heterosexual / straight","45","[c]","38620","38000"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Outside London","Heterosexual / straight","70","[c]","21740","20970"
"New entrant CS","2022","Office of the Public Guardian","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Outside London","Unknown","125","[c]","21830","20970"
"New entrant CS","2022","Office of the Public Guardian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Outside London","Heterosexual / straight","40","[c]","32150","32780"
"New entrant CS","2022","Planning Inspectorate","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","London","Heterosexual / straight","110","[c]","40730","36330"
"New entrant CS","2022","Public Health England","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Outside London","Heterosexual / straight","85","[c]","37800","36330"
"New entrant CS","2022","Public Health England","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Registers of Scotland","Outside London","Unknown","35","[c]","27210","22780"
"New entrant CS","2022","Revenue Scotland","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Revenue Scotland","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Royal Fleet Auxiliary","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Royal Fleet Auxiliary","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Royal Fleet Auxiliary","Unknown","Unknown","155","[c]","20590","16190"
"New entrant CS","2022","Rural Payments Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Outside London","Heterosexual / straight","160","[c]","22110","21300"
"New entrant CS","2022","Rural Payments Agency","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Outside London","Unknown","345","[c]","21850","21300"
