"Status","Year","Age","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Unknown","Statistics","60","[c]","24500","22460"
"New entrant CS","2022","20-29","Unknown","Unknown","1805","[c]","26700","27230"
"New entrant CS","2022","30-39","Analysis","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Digital, Data and Technology","10","[c]","42760","41990"
"New entrant CS","2022","30-39","Analysis","Economics","25","[c]","49160","50600"
"New entrant CS","2022","30-39","Analysis","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Geography","10","[c]","31850","33000"
"New entrant CS","2022","30-39","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Operational Delivery","35","[c]","36740","36650"
"New entrant CS","2022","30-39","Analysis","Operational Research","15","[c]","36170","34260"
"New entrant CS","2022","30-39","Analysis","Other","30","[c]","43990","38440"
"New entrant CS","2022","30-39","Analysis","Policy","15","[c]","39540","40000"
"New entrant CS","2022","30-39","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Science and Engineering","20","[c]","35050","30220"
"New entrant CS","2022","30-39","Analysis","Social Research","60","[c]","37360","37610"
"New entrant CS","2022","30-39","Analysis","Statistics","55","[c]","36430","34500"
"New entrant CS","2022","30-39","Analysis","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Commercial","175","[c]","35100","33540"
"New entrant CS","2022","30-39","Commercial","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Operational Delivery","10","[c]","30300","27420"
"New entrant CS","2022","30-39","Commercial","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Unknown","80","[c]","67350","66000"
"New entrant CS","2022","30-39","Communications","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Communications","135","[c]","39100","37960"
"New entrant CS","2022","30-39","Communications","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Operational Delivery","155","[c]","28110","26590"
"New entrant CS","2022","30-39","Communications","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Tax","105","[c]","27240","26590"
"New entrant CS","2022","30-39","Communications","Unknown","20","[c]","36180","36000"
"New entrant CS","2022","30-39","Counter Fraud","Counter Fraud","195","[c]","26320","27570"
"New entrant CS","2022","30-39","Counter Fraud","Intelligence Analysis","20","[c]","31370","33080"
"New entrant CS","2022","30-39","Counter Fraud","Legal","20","[c]","30010","28670"
"New entrant CS","2022","30-39","Counter Fraud","Operational Delivery","105","[c]","25470","26590"
"New entrant CS","2022","30-39","Counter Fraud","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Other","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Tax","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Unknown","95","[c]","29670","26590"
"New entrant CS","2022","30-39","Debt","Operational Delivery","145","[c]","21700","21250"
"New entrant CS","2022","30-39","Debt","Other","65","[c]","21540","21260"
"New entrant CS","2022","30-39","Debt","Tax","55","[c]","22090","21250"
"New entrant CS","2022","30-39","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","Digital, Data and Technology","750","[c]","38650","36500"
"New entrant CS","2022","30-39","Digital, Data & Technology","Knowledge and Information Management","15","[c]","28620","28500"
"New entrant CS","2022","30-39","Digital, Data & Technology","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","Science and Engineering","10","[c]","30090","30930"
"New entrant CS","2022","30-39","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","Unknown","80","[c]","46970","49700"
"New entrant CS","2022","30-39","Finance","Commercial","15","[c]","32230","31990"
"New entrant CS","2022","30-39","Finance","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Corporate Finance","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Finance","275","[c]","36380","35310"
"New entrant CS","2022","30-39","Finance","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Operational Delivery","15","[c]","25700","21250"
"New entrant CS","2022","30-39","Finance","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Security","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Grants Management","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Grants Management","Operational Delivery","120","[c]","21560","21300"
"New entrant CS","2022","30-39","Human Resources","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","Human Resources","255","[c]","35580","31920"
"New entrant CS","2022","30-39","Human Resources","Operational Delivery","30","[c]","26320","27570"
"New entrant CS","2022","30-39","Human Resources","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","Unknown","35","[c]","34820","32000"
"New entrant CS","2022","30-39","Internal Audit","Internal Audit","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","Legal","275","[c]","47330","48990"
"New entrant CS","2022","30-39","Legal","Operational Delivery","55","[c]","23090","22200"
"New entrant CS","2022","30-39","Legal","Other","15","[c]","29180","26950"
"New entrant CS","2022","30-39","Legal","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Communications","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Digital, Data and Technology","15","[c]","44500","46000"
"New entrant CS","2022","30-39","No function","Economics","10","[c]","39860","32600"
"New entrant CS","2022","30-39","No function","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Geography","15","[c]","29820","26740"
"New entrant CS","2022","30-39","No function","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Inspector of Education and Training","35","[c]","54520","51360"
"New entrant CS","2022","30-39","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","International Trade","40","[c]","41060","38160"
"New entrant CS","2022","30-39","No function","Knowledge and Information Management","40","[c]","34710","31990"
"New entrant CS","2022","30-39","No function","Legal","30","[c]","35430","34260"
"New entrant CS","2022","30-39","No function","Medicine","25","[c]","72500","80540"
"New entrant CS","2022","30-39","No function","Operational Delivery","7390","[c]","26590","24800"
"New entrant CS","2022","30-39","No function","Operational Research","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Other","175","[c]","32500","28040"
"New entrant CS","2022","30-39","No function","Planning","10","[c]","40850","41040"
"New entrant CS","2022","30-39","No function","Planning Inspectors","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Policy","845","[c]","39660","36500"
"New entrant CS","2022","30-39","No function","Project Delivery","15","[c]","39820","36620"
"New entrant CS","2022","30-39","No function","Psychology","35","[c]","27080","27700"
"New entrant CS","2022","30-39","No function","Science and Engineering","215","[c]","34910","32330"
"New entrant CS","2022","30-39","No function","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Tax","640","[c]","28380","26590"
"New entrant CS","2022","30-39","No function","Unknown","275","[c]","37420","33080"
"New entrant CS","2022","30-39","No function","Veterinarian","20","[c]","35230","35900"
"New entrant CS","2022","30-39","Project Delivery","Commercial","15","[c]","31170","29000"
"New entrant CS","2022","30-39","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Operational Delivery","30","[c]","33090","29230"
"New entrant CS","2022","30-39","Project Delivery","Other","60","[c]","29740","27500"
"New entrant CS","2022","30-39","Project Delivery","Policy","10","[c]","44440","43430"
"New entrant CS","2022","30-39","Project Delivery","Project Delivery","290","[c]","37980","37100"
"New entrant CS","2022","30-39","Project Delivery","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Science and Engineering","75","[c]","40060","44000"
"New entrant CS","2022","30-39","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Finance","10","[c]","53510","52200"
"New entrant CS","2022","30-39","Property","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Operational Delivery","65","[c]","22370","22010"
"New entrant CS","2022","30-39","Property","Other","10","[c]","24820","21640"
"New entrant CS","2022","30-39","Property","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Property","160","[c]","35670","33000"
"New entrant CS","2022","30-39","Property","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Intelligence Analysis","15","[c]","33340","28700"
"New entrant CS","2022","30-39","Security","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Security","155","[c]","29020","25000"
"New entrant CS","2022","30-39","Security","Unknown","30","[c]","32160","32000"
"New entrant CS","2022","30-39","Unknown","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Communications","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Digital, Data and Technology","65","[c]","45220","41950"
"New entrant CS","2022","30-39","Unknown","Finance","35","[c]","40610","37450"
"New entrant CS","2022","30-39","Unknown","Human Resources","15","[c]","32430","28000"
"New entrant CS","2022","30-39","Unknown","Intelligence Analysis","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Medicine","100","[c]","44180","37280"
"New entrant CS","2022","30-39","Unknown","Operational Delivery","400","[c]","25250","24880"
"New entrant CS","2022","30-39","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Other","220","[c]","25420","21170"
"New entrant CS","2022","30-39","Unknown","Planning","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Policy","75","[c]","41180","40100"
"New entrant CS","2022","30-39","Unknown","Project Delivery","35","[c]","39680","35050"
"New entrant CS","2022","30-39","Unknown","Science and Engineering","30","[c]","29140","29780"
"New entrant CS","2022","30-39","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Social Research","10","[c]","38660","40100"
"New entrant CS","2022","30-39","Unknown","Statistics","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","1480","[c]","31430","27570"
"New entrant CS","2022","40-49","Analysis","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Economics","15","[c]","60130","53360"
"New entrant CS","2022","40-49","Analysis","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Intelligence Analysis","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Operational Delivery","15","[c]","39820","36840"
"New entrant CS","2022","40-49","Analysis","Operational Research","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Other","10","[c]","57020","54110"
"New entrant CS","2022","40-49","Analysis","Policy","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Science and Engineering","10","[c]","37580","29750"
"New entrant CS","2022","40-49","Analysis","Social Research","25","[c]","40020","38340"
"New entrant CS","2022","40-49","Analysis","Statistics","25","[c]","40550","33000"
"New entrant CS","2022","40-49","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","Commercial","110","[c]","39030","35000"
"New entrant CS","2022","40-49","Commercial","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","Operational Delivery","10","[c]","49290","50530"
"New entrant CS","2022","40-49","Commercial","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","Unknown","75","[c]","73580","70180"
"New entrant CS","2022","40-49","Communications","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","Communications","70","[c]","49270","42260"
"New entrant CS","2022","40-49","Communications","Operational Delivery","65","[c]","26250","26590"
"New entrant CS","2022","40-49","Communications","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","Tax","55","[c]","27850","26590"
"New entrant CS","2022","40-49","Communications","Unknown","10","[c]","36350","35190"
"New entrant CS","2022","40-49","Counter Fraud","Counter Fraud","135","[c]","26580","27570"
"New entrant CS","2022","40-49","Counter Fraud","Intelligence Analysis","10","[c]","30240","30750"
"New entrant CS","2022","40-49","Counter Fraud","Legal","10","[c]","28480","26590"
"New entrant CS","2022","40-49","Counter Fraud","Operational Delivery","50","[c]","26200","25330"
"New entrant CS","2022","40-49","Counter Fraud","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","Tax","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","Unknown","40","[c]","30540","26590"
"New entrant CS","2022","40-49","Debt","Operational Delivery","60","[c]","21340","21250"
"New entrant CS","2022","40-49","Debt","Other","50","[c]","21910","21260"
"New entrant CS","2022","40-49","Debt","Tax","25","[c]","22080","21250"
"New entrant CS","2022","40-49","Debt","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Digital, Data and Technology","500","[c]","43120","40520"
"New entrant CS","2022","40-49","Digital, Data & Technology","Knowledge and Information Management","20","[c]","29010","26680"
"New entrant CS","2022","40-49","Digital, Data & Technology","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Unknown","45","[c]","47420","49700"
"New entrant CS","2022","40-49","Finance","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Finance","180","[c]","38870","36500"
"New entrant CS","2022","40-49","Finance","Operational Delivery","10","[c]","34480","33180"
"New entrant CS","2022","40-49","Finance","Security","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Grants Management","Operational Delivery","85","[c]","21800","21300"
"New entrant CS","2022","40-49","Human Resources","Human Resources","215","[c]","38170","33970"
"New entrant CS","2022","40-49","Human Resources","Operational Delivery","25","[c]","28890","27570"
"New entrant CS","2022","40-49","Human Resources","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Unknown","30","[c]","37550","32000"
"New entrant CS","2022","40-49","Internal Audit","Internal Audit","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Legal","155","[c]","51800","50500"
"New entrant CS","2022","40-49","Legal","Operational Delivery","20","[c]","25100","21720"
"New entrant CS","2022","40-49","Legal","Other","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Geography","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Inspector of Education and Training","65","[c]","59480","51360"
"New entrant CS","2022","40-49","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","International Trade","20","[c]","44580","47980"
"New entrant CS","2022","40-49","No function","Knowledge and Information Management","25","[c]","30680","29400"
"New entrant CS","2022","40-49","No function","Legal","20","[c]","36050","30450"
"New entrant CS","2022","40-49","No function","Medicine","25","[c]","74370","84560"
"New entrant CS","2022","40-49","No function","Operational Delivery","5410","[c]","28720","26310"
"New entrant CS","2022","40-49","No function","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Other","115","[c]","41600","32780"
"New entrant CS","2022","40-49","No function","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Planning Inspectors","10","[c]","41390","41020"
"New entrant CS","2022","40-49","No function","Policy","395","[c]","42930","39300"
"New entrant CS","2022","40-49","No function","Project Delivery","15","[c]","41760","41000"
"New entrant CS","2022","40-49","No function","Psychology","15","[c]","32320","27700"
"New entrant CS","2022","40-49","No function","Science and Engineering","130","[c]","38520","36330"
"New entrant CS","2022","40-49","No function","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Tax","270","[c]","28770","26590"
"New entrant CS","2022","40-49","No function","Unknown","135","[c]","41360","33080"
"New entrant CS","2022","40-49","No function","Veterinarian","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Operational Delivery","25","[c]","30100","29300"
"New entrant CS","2022","40-49","Project Delivery","Other","40","[c]","31620","29000"
"New entrant CS","2022","40-49","Project Delivery","Policy","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Project Delivery","225","[c]","41660","39600"
"New entrant CS","2022","40-49","Project Delivery","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Science and Engineering","60","[c]","44110","44000"
"New entrant CS","2022","40-49","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Unknown","10","[c]","55100","49700"
"New entrant CS","2022","40-49","Property","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Finance","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Operational Delivery","40","[c]","21920","21750"
"New entrant CS","2022","40-49","Property","Other","10","[c]","26150","24640"
"New entrant CS","2022","40-49","Property","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Property","155","[c]","40540","36970"
"New entrant CS","2022","40-49","Property","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Intelligence Analysis","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Security","110","[c]","29110","25000"
"New entrant CS","2022","40-49","Security","Unknown","25","[c]","40180","32000"
"New entrant CS","2022","40-49","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Digital, Data and Technology","65","[c]","53620","54640"
"New entrant CS","2022","40-49","Unknown","Finance","30","[c]","37790","33000"
"New entrant CS","2022","40-49","Unknown","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Intelligence Analysis","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Medicine","75","[c]","47830","39030"
"New entrant CS","2022","40-49","Unknown","Operational Delivery","230","[c]","25990","24880"
"New entrant CS","2022","40-49","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Other","210","[c]","26990","26350"
"New entrant CS","2022","40-49","Unknown","Planning","15","[c]","45400","46680"
"New entrant CS","2022","40-49","Unknown","Policy","35","[c]","43150","40100"
"New entrant CS","2022","40-49","Unknown","Project Delivery","20","[c]","45070","41950"
"New entrant CS","2022","40-49","Unknown","Science and Engineering","20","[c]","29570","26350"
"New entrant CS","2022","40-49","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","965","[c]","33920","27940"
"New entrant CS","2022","40-49","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Economics","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Science and Engineering","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Social Research","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Statistics","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Commercial","55","[c]","36230","31560"
"New entrant CS","2022","50-59","Commercial","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Operational Delivery","10","[c]","44060","43000"
"New entrant CS","2022","50-59","Commercial","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Unknown","50","[c]","79000","72250"
"New entrant CS","2022","50-59","Communications","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Communications","40","[c]","42320","38000"
