"Status","Year","Age","Disability","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Undeclared","Unknown","Female","35","[c]","23690","23170"
"New entrant CS","2022","20-29","Undeclared","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","AA","Female","390","[c]","20840","20920"
"New entrant CS","2022","20-29","Unknown","AA","Male","320","[c]","20830","20890"
"New entrant CS","2022","20-29","Unknown","AO","Female","2025","[c]","22390","21260"
"New entrant CS","2022","20-29","Unknown","AO","Male","1550","[c]","22450","21640"
"New entrant CS","2022","20-29","Unknown","EO","Female","1585","[c]","26840","26820"
"New entrant CS","2022","20-29","Unknown","EO","Male","1200","[c]","26550","26590"
"New entrant CS","2022","20-29","Unknown","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","G7","Female","85","[c]","53420","53360"
"New entrant CS","2022","20-29","Unknown","G7","Male","85","[c]","54200","53400"
"New entrant CS","2022","20-29","Unknown","HEO","Female","1075","[c]","31100","30960"
"New entrant CS","2022","20-29","Unknown","HEO","Male","945","[c]","31530","31560"
"New entrant CS","2022","20-29","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","SEO","Female","240","[c]","40240","40070"
"New entrant CS","2022","20-29","Unknown","SEO","Male","195","[c]","40220","40230"
"New entrant CS","2022","20-29","Unknown","Unknown","Female","645","[c]","23790","23170"
"New entrant CS","2022","20-29","Unknown","Unknown","Male","215","[c]","23520","23170"
"New entrant CS","2022","30-39","Declared disabled","AA","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","AO","Female","140","[c]","22010","21260"
"New entrant CS","2022","30-39","Declared disabled","AO","Male","140","[c]","21750","21260"
"New entrant CS","2022","30-39","Declared disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","EO","Female","160","[c]","27180","27570"
"New entrant CS","2022","30-39","Declared disabled","EO","Male","100","[c]","27280","27570"
"New entrant CS","2022","30-39","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","G7","Female","35","[c]","52240","52080"
"New entrant CS","2022","30-39","Declared disabled","G7","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","HEO","Female","85","[c]","32570","32560"
"New entrant CS","2022","30-39","Declared disabled","HEO","Male","85","[c]","32890","33000"
"New entrant CS","2022","30-39","Declared disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","SEO","Female","65","[c]","40090","39660"
"New entrant CS","2022","30-39","Declared disabled","SEO","Male","45","[c]","39090","39660"
"New entrant CS","2022","30-39","Declared disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","Female","145","[c]","25960","24800"
"New entrant CS","2022","30-39","Declared disabled","Unknown","Male","35","[c]","26340","24800"
"New entrant CS","2022","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","AA","Female","195","[c]","20790","20890"
"New entrant CS","2022","30-39","Declared non-disabled","AA","Male","125","[c]","21010","20890"
"New entrant CS","2022","30-39","Declared non-disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","AO","Female","1350","[c]","22080","21260"
"New entrant CS","2022","30-39","Declared non-disabled","AO","Male","1215","[c]","22910","21260"
"New entrant CS","2022","30-39","Declared non-disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","EO","Female","1170","[c]","27230","27570"
"New entrant CS","2022","30-39","Declared non-disabled","EO","Male","990","[c]","27330","27570"
"New entrant CS","2022","30-39","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","G6","Female","55","[c]","67230","65280"
"New entrant CS","2022","30-39","Declared non-disabled","G6","Male","70","[c]","66790","65280"
"New entrant CS","2022","30-39","Declared non-disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","G7","Female","405","[c]","52230","51730"
"New entrant CS","2022","30-39","Declared non-disabled","G7","Male","375","[c]","52970","52290"
"New entrant CS","2022","30-39","Declared non-disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","HEO","Female","720","[c]","32450","32330"
"New entrant CS","2022","30-39","Declared non-disabled","HEO","Male","670","[c]","32590","33000"
"New entrant CS","2022","30-39","Declared non-disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","SCS level","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","SCS level","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","SEO","Female","560","[c]","40110","39660"
"New entrant CS","2022","30-39","Declared non-disabled","SEO","Male","440","[c]","40180","39980"
"New entrant CS","2022","30-39","Declared non-disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","Female","660","[c]","27600","24800"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","Male","215","[c]","29320","24800"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","AO","Female","50","[c]","21720","21260"
"New entrant CS","2022","30-39","Undeclared","AO","Male","60","[c]","22170","21260"
"New entrant CS","2022","30-39","Undeclared","EO","Female","55","[c]","27040","27570"
"New entrant CS","2022","30-39","Undeclared","EO","Male","60","[c]","26830","27230"
"New entrant CS","2022","30-39","Undeclared","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","HEO","Female","40","[c]","32200","31400"
"New entrant CS","2022","30-39","Undeclared","HEO","Male","40","[c]","32540","32780"
"New entrant CS","2022","30-39","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","SEO","Female","30","[c]","39930","40200"
"New entrant CS","2022","30-39","Undeclared","SEO","Male","30","[c]","40240","40030"
"New entrant CS","2022","30-39","Undeclared","Unknown","Female","45","[c]","27890","27060"
"New entrant CS","2022","30-39","Undeclared","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","AA","Female","180","[c]","20790","20890"
"New entrant CS","2022","30-39","Unknown","AA","Male","145","[c]","21650","21050"
"New entrant CS","2022","30-39","Unknown","AO","Female","790","[c]","22270","21260"
"New entrant CS","2022","30-39","Unknown","AO","Male","790","[c]","22950","21640"
"New entrant CS","2022","30-39","Unknown","EO","Female","695","[c]","27070","27130"
"New entrant CS","2022","30-39","Unknown","EO","Male","675","[c]","27090","26590"
"New entrant CS","2022","30-39","Unknown","G6","Female","65","[c]","68120","65920"
"New entrant CS","2022","30-39","Unknown","G6","Male","55","[c]","69190","66220"
"New entrant CS","2022","30-39","Unknown","G7","Female","245","[c]","54830","53360"
"New entrant CS","2022","30-39","Unknown","G7","Male","220","[c]","56030","54050"
"New entrant CS","2022","30-39","Unknown","HEO","Female","455","[c]","32530","32790"
"New entrant CS","2022","30-39","Unknown","HEO","Male","385","[c]","32920","33040"
"New entrant CS","2022","30-39","Unknown","SCS level","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","SCS level","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","SEO","Female","345","[c]","39730","39980"
"New entrant CS","2022","30-39","Unknown","SEO","Male","310","[c]","40270","40000"
"New entrant CS","2022","30-39","Unknown","Unknown","Female","635","[c]","26700","24800"
"New entrant CS","2022","30-39","Unknown","Unknown","Male","200","[c]","25930","24800"
"New entrant CS","2022","40-49","Declared disabled","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","AA","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","AO","Female","115","[c]","21750","21260"
"New entrant CS","2022","40-49","Declared disabled","AO","Male","80","[c]","22130","21260"
"New entrant CS","2022","40-49","Declared disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","EO","Female","95","[c]","27670","27570"
"New entrant CS","2022","40-49","Declared disabled","EO","Male","90","[c]","27970","27570"
"New entrant CS","2022","40-49","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","G6","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","G7","Female","40","[c]","52860","52290"
"New entrant CS","2022","40-49","Declared disabled","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","HEO","Female","65","[c]","32610","32310"
"New entrant CS","2022","40-49","Declared disabled","HEO","Male","40","[c]","32770","32370"
"New entrant CS","2022","40-49","Declared disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","SEO","Female","55","[c]","39420","38650"
"New entrant CS","2022","40-49","Declared disabled","SEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Unknown","Female","205","[c]","31250","28690"
"New entrant CS","2022","40-49","Declared disabled","Unknown","Male","55","[c]","31750","28280"
"New entrant CS","2022","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","AA","Female","145","[c]","20780","20890"
"New entrant CS","2022","40-49","Declared non-disabled","AA","Male","85","[c]","21400","21000"
"New entrant CS","2022","40-49","Declared non-disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","AO","Female","925","[c]","21860","21260"
"New entrant CS","2022","40-49","Declared non-disabled","AO","Male","620","[c]","22860","21260"
"New entrant CS","2022","40-49","Declared non-disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","EO","Female","775","[c]","27290","27570"
"New entrant CS","2022","40-49","Declared non-disabled","EO","Male","555","[c]","27090","27570"
"New entrant CS","2022","40-49","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","G6","Female","80","[c]","67270","65450"
"New entrant CS","2022","40-49","Declared non-disabled","G6","Male","80","[c]","67350","65310"
"New entrant CS","2022","40-49","Declared non-disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","G7","Female","325","[c]","53550","52080"
"New entrant CS","2022","40-49","Declared non-disabled","G7","Male","285","[c]","54280","53130"
"New entrant CS","2022","40-49","Declared non-disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","HEO","Female","410","[c]","32460","32330"
"New entrant CS","2022","40-49","Declared non-disabled","HEO","Male","320","[c]","32520","33000"
"New entrant CS","2022","40-49","Declared non-disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","SCS level","Female","35","[c]","86920","84780"
"New entrant CS","2022","40-49","Declared non-disabled","SCS level","Male","40","[c]","92000","88600"
"New entrant CS","2022","40-49","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","SEO","Female","375","[c]","40300","39750"
"New entrant CS","2022","40-49","Declared non-disabled","SEO","Male","315","[c]","41610","40100"
"New entrant CS","2022","40-49","Declared non-disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","Female","640","[c]","31900","28200"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","Male","240","[c]","34410","30200"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","AO","Female","45","[c]","21710","21260"
"New entrant CS","2022","40-49","Undeclared","AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","EO","Female","35","[c]","27700","27570"
"New entrant CS","2022","40-49","Undeclared","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Unknown","Female","50","[c]","32630","28620"
"New entrant CS","2022","40-49","Undeclared","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","AA","Female","130","[c]","20590","20890"
"New entrant CS","2022","40-49","Unknown","AA","Male","95","[c]","21510","21050"
"New entrant CS","2022","40-49","Unknown","AO","Female","465","[c]","22040","21260"
"New entrant CS","2022","40-49","Unknown","AO","Male","360","[c]","23060","21680"
"New entrant CS","2022","40-49","Unknown","EO","Female","405","[c]","27050","27130"
"New entrant CS","2022","40-49","Unknown","EO","Male","340","[c]","27240","26590"
"New entrant CS","2022","40-49","Unknown","G6","Female","65","[c]","67770","65280"
"New entrant CS","2022","40-49","Unknown","G6","Male","75","[c]","71250","68700"
"New entrant CS","2022","40-49","Unknown","G7","Female","180","[c]","54350","52350"
"New entrant CS","2022","40-49","Unknown","G7","Male","200","[c]","56080","53500"
"New entrant CS","2022","40-49","Unknown","HEO","Female","230","[c]","32650","31990"
"New entrant CS","2022","40-49","Unknown","HEO","Male","210","[c]","33120","33000"
"New entrant CS","2022","40-49","Unknown","SCS level","Female","30","[c]","92550","84460"
"New entrant CS","2022","40-49","Unknown","SCS level","Male","45","[c]","109780","1e+05"
"New entrant CS","2022","40-49","Unknown","SEO","Female","190","[c]","40420","40000"
"New entrant CS","2022","40-49","Unknown","SEO","Male","170","[c]","40740","40180"
"New entrant CS","2022","40-49","Unknown","Unknown","Female","515","[c]","29830","28200"
"New entrant CS","2022","40-49","Unknown","Unknown","Male","190","[c]","30690","28200"
"New entrant CS","2022","50-59","Declared disabled","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","AO","Female","115","[c]","21490","21260"
"New entrant CS","2022","50-59","Declared disabled","AO","Male","60","[c]","21780","21260"
"New entrant CS","2022","50-59","Declared disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","EO","Female","125","[c]","27750","27570"
"New entrant CS","2022","50-59","Declared disabled","EO","Male","65","[c]","27220","27230"
"New entrant CS","2022","50-59","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","G7","Female","30","[c]","52950","51750"
"New entrant CS","2022","50-59","Declared disabled","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Unknown","Female","265","[c]","30280","28200"
"New entrant CS","2022","50-59","Declared disabled","Unknown","Male","120","[c]","32270","28760"
"New entrant CS","2022","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","AA","Female","125","[c]","20560","20890"
"New entrant CS","2022","50-59","Declared non-disabled","AA","Male","135","[c]","21300","20890"
"New entrant CS","2022","50-59","Declared non-disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","AO","Female","755","[c]","21620","21260"
"New entrant CS","2022","50-59","Declared non-disabled","AO","Male","455","[c]","22540","21260"
"New entrant CS","2022","50-59","Declared non-disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","EO","Female","515","[c]","27350","27570"
"New entrant CS","2022","50-59","Declared non-disabled","EO","Male","435","[c]","27470","27570"
"New entrant CS","2022","50-59","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","G6","Female","35","[c]","66580","64640"
"New entrant CS","2022","50-59","Declared non-disabled","G6","Male","65","[c]","69190","67370"
"New entrant CS","2022","50-59","Declared non-disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","G7","Female","160","[c]","53740","50500"
"New entrant CS","2022","50-59","Declared non-disabled","G7","Male","210","[c]","55050","53500"
"New entrant CS","2022","50-59","Declared non-disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","HEO","Female","220","[c]","32060","31920"
"New entrant CS","2022","50-59","Declared non-disabled","HEO","Male","235","[c]","33030","33000"
"New entrant CS","2022","50-59","Declared non-disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","SCS level","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","SCS level","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","SEO","Female","225","[c]","41420","40070"
"New entrant CS","2022","50-59","Declared non-disabled","SEO","Male","225","[c]","41400","40030"
"New entrant CS","2022","50-59","Declared non-disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Female","590","[c]","30840","28200"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Male","325","[c]","32980","28740"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","AO","Female","50","[c]","21480","21260"
"New entrant CS","2022","50-59","Undeclared","AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","EO","Female","35","[c]","28070","27570"
"New entrant CS","2022","50-59","Undeclared","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Unknown","Female","60","[c]","29630","28200"
"New entrant CS","2022","50-59","Undeclared","Unknown","Male","35","[c]","32320","29890"
"New entrant CS","2022","50-59","Unknown","AA","Female","115","[c]","20480","20890"
"New entrant CS","2022","50-59","Unknown","AA","Male","125","[c]","21070","20890"
"New entrant CS","2022","50-59","Unknown","AO","Female","405","[c]","21730","21260"
"New entrant CS","2022","50-59","Unknown","AO","Male","245","[c]","22750","21260"
"New entrant CS","2022","50-59","Unknown","EO","Female","315","[c]","27730","27230"
"New entrant CS","2022","50-59","Unknown","EO","Male","475","[c]","29380","27570"
"New entrant CS","2022","50-59","Unknown","G6","Female","45","[c]","70100","67470"
"New entrant CS","2022","50-59","Unknown","G6","Male","55","[c]","70520","66230"
"New entrant CS","2022","50-59","Unknown","G7","Female","105","[c]","55350","53360"
"New entrant CS","2022","50-59","Unknown","G7","Male","120","[c]","57400","54700"
"New entrant CS","2022","50-59","Unknown","HEO","Female","115","[c]","32960","32790"
"New entrant CS","2022","50-59","Unknown","HEO","Male","140","[c]","33930","33000"
"New entrant CS","2022","50-59","Unknown","SCS level","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","SCS level","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","SEO","Female","105","[c]","40290","39660"
"New entrant CS","2022","50-59","Unknown","SEO","Male","140","[c]","41410","40140"
"New entrant CS","2022","50-59","Unknown","Unknown","Female","450","[c]","29780","28200"
"New entrant CS","2022","50-59","Unknown","Unknown","Male","300","[c]","30930","28360"
"New entrant CS","2022","60-64","Declared disabled","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Unknown","Female","95","[c]","29810","28200"
"New entrant CS","2022","60-64","Declared disabled","Unknown","Male","50","[c]","32610","30930"
"New entrant CS","2022","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","AA","Female","40","[c]","20260","20080"
"New entrant CS","2022","60-64","Declared non-disabled","AA","Male","35","[c]","21730","20890"
