"Status","Year","Disability","Organisation","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","Scottish Housing Regulator","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Housing Regulator","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Housing Regulator","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Housing Regulator","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Housing Regulator","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Prison Service","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Prison Service","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Prison Service","AA","Unknown","40","[c]","21690","21640"
"New entrant CS","2022","Unknown","Scottish Prison Service","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Prison Service","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Prison Service","AO","Unknown","285","[c]","21900","21640"
"New entrant CS","2022","Unknown","Scottish Prison Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Prison Service","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Prison Service","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Prison Service","EO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Prison Service","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Prison Service","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Prison Service","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Prison Service","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Prison Service","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Prison Service","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Prison Service","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Prison Service","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Prison Service","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Prison Service","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Prison Service","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Prison Service","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Public Pensions Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Public Pensions Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Public Pensions Agency","AO","Unknown","45","[c]","24400","24400"
"New entrant CS","2022","Unknown","Scottish Public Pensions Agency","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Public Pensions Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Public Pensions Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Public Pensions Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Public Pensions Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Serious Fraud Office","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Serious Fraud Office","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Serious Fraud Office","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Serious Fraud Office","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Serious Fraud Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Serious Fraud Office","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Serious Fraud Office","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Serious Fraud Office","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Serious Fraud Office","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Serious Fraud Office","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Serious Fraud Office","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Serious Fraud Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Serious Fraud Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Serious Fraud Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Serious Fraud Office","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Serious Fraud Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Serious Fraud Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Security Scotland","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Security Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Security Scotland","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Security Scotland","AA","Unknown","195","[c]","21230","21050"
"New entrant CS","2022","Unknown","Social Security Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Security Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Security Scotland","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Security Scotland","AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Security Scotland","EO","Heterosexual / straight","40","[c]","27440","27230"
"New entrant CS","2022","Unknown","Social Security Scotland","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Security Scotland","EO","Unknown","205","[c]","27370","27230"
"New entrant CS","2022","Unknown","Social Security Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Security Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Security Scotland","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Security Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Security Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Security Scotland","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Security Scotland","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Security Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Security Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Security Scotland","HEO","Unknown","70","[c]","32180","31540"
"New entrant CS","2022","Unknown","Social Security Scotland","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Security Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Security Scotland","SEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Standards and Testing Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Standards and Testing Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Standards and Testing Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Standards and Testing Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Standards and Testing Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Standards and Testing Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Standards and Testing Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Standards and Testing Agency","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Student Awards Agency for Scotland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Student Awards Agency for Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Student Awards Agency for Scotland","AA","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Student Awards Agency for Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Student Awards Agency for Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Student Awards Agency for Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Student Awards Agency for Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Student Awards Agency for Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Student Awards Agency for Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Student Awards Agency for Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Student Awards Agency for Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Student Awards Agency for Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Student Awards Agency for Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Student Awards Agency for Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Submarine Delivery Agency","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Submarine Delivery Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Submarine Delivery Agency","Unknown","Unknown","50","[c]","33550","28050"
"New entrant CS","2022","Unknown","Teaching Regulation Agency","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Teaching Regulation Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Teaching Regulation Agency","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Teaching Regulation Agency","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Teaching Regulation Agency","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Teaching Regulation Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Teaching Regulation Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Teaching Regulation Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Teaching Regulation Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Teaching Regulation Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Teaching Regulation Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Teaching Regulation Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The Insolvency Service","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The Insolvency Service","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The Insolvency Service","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The Insolvency Service","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The Insolvency Service","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The Insolvency Service","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The Insolvency Service","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The Insolvency Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The Insolvency Service","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The Insolvency Service","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The Insolvency Service","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The Insolvency Service","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The Insolvency Service","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The Insolvency Service","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The Insolvency Service","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The Insolvency Service","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The Insolvency Service","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The Insolvency Service","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The National Archives","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The National Archives","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The National Archives","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The National Archives","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The National Archives","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The National Archives","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The National Archives","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The National Archives","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The National Archives","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The National Archives","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The National Archives","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The National Archives","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The National Archives","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The National Archives","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The National Archives","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The National Archives","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The National Archives","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The National Archives","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The National Archives","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The National Archives","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The National Archives","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The National Archives","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Transport Scotland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Transport Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Transport Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Transport Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Transport Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Transport Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Transport Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Transport Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Transport Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Transport Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Transport Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Transport Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Transport Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Transport Scotland","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Transport Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Transport Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Transport Scotland","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Transport Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Transport Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Transport Scotland","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Debt Management Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Debt Management Office","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Debt Management Office","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Debt Management Office","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Debt Management Office","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Debt Management Office","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Debt Management Office","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Debt Management Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Debt Management Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Debt Management Office","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Debt Management Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Debt Management Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Export Finance","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Export Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Export Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Export Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Export Finance","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Export Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Export Finance","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Export Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Export Finance","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Export Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Export Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Export Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Export Finance","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Export Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Health Security Agency","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Health Security Agency","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Health Security Agency","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Health Security Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Health Security Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Health Security Agency","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Health Security Agency","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Health Security Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Health Security Agency","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Health Security Agency","EO","Unknown","85","[c]","26890","27270"
"New entrant CS","2022","Unknown","UK Health Security Agency","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Health Security Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Health Security Agency","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Health Security Agency","G6","Unknown","50","[c]","64910","62800"
"New entrant CS","2022","Unknown","UK Health Security Agency","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Health Security Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Health Security Agency","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Health Security Agency","G7","Unknown","105","[c]","52520","53360"
"New entrant CS","2022","Unknown","UK Health Security Agency","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Health Security Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Health Security Agency","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Health Security Agency","HEO","Unknown","130","[c]","31640","32330"
"New entrant CS","2022","Unknown","UK Health Security Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Health Security Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Health Security Agency","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Health Security Agency","SCS level","Unknown","35","[c]","100060","82250"
"New entrant CS","2022","Unknown","UK Health Security Agency","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Health Security Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Health Security Agency","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Health Security Agency","SEO","Unknown","95","[c]","38640","38730"
"New entrant CS","2022","Unknown","UK Health Security Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Health Security Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Health Security Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Hydrographic Office","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Hydrographic Office","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Hydrographic Office","AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Hydrographic Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Hydrographic Office","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Hydrographic Office","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Hydrographic Office","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Hydrographic Office","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Hydrographic Office","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Hydrographic Office","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Hydrographic Office","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Hydrographic Office","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Hydrographic Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Hydrographic Office","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Hydrographic Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Hydrographic Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Hydrographic Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Hydrographic Office","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Hydrographic Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Hydrographic Office","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Space Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Space Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Space Agency","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Space Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Space Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Space Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Space Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Space Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Space Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Space Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Space Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Space Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Space Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
