"Status","Year","Parent_department","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Communications","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Communications","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Communications","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Communications","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Communications","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","G6/G7","Female","40","[c]","50080","47550"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","G6/G7","Male","70","[c]","50680","48860"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","SEO/HEO","Female","60","[c]","35050","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","SEO/HEO","Male","55","[c]","34530","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Economics","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Economics","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Economics","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Economics","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Economics","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Economics","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Economics","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Economics","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","SEO/HEO","Female","35","[c]","31810","29930"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","AA/AO","Female","390","[c]","21400","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","AA/AO","Male","270","[c]","21310","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","EO","Female","90","[c]","25300","24920"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","EO","Male","80","[c]","25440","24920"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","SEO/HEO","Female","40","[c]","33620","34230"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","SEO/HEO","Male","35","[c]","32390","31240"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Other","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Other","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Other","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Other","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Other","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Other","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","EO","Female","75","[c]","26150","25170"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","EO","Male","50","[c]","26050","25170"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","G6/G7","Female","130","[c]","52780","52290"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","G6/G7","Male","110","[c]","53310","52290"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","SEO/HEO","Female","440","[c]","33800","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","SEO/HEO","Male","315","[c]","33380","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Project Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Project Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Project Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Project Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Project Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Project Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Property","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Property","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Property","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Property","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Property","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Property","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Property","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Property","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","AA/AO","Female","40","[c]","23220","24370"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Veterinarian","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Veterinarian","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Veterinarian","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Veterinarian","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Veterinarian","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Veterinarian","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Veterinarian","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Veterinarian","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Commercial","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Commercial","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Communications","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Communications","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Communications","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Communications","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Communications","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Communications","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Digital, Data and Technology","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Digital, Data and Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Digital, Data and Technology","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Digital, Data and Technology","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Digital, Data and Technology","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Economics","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Economics","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Economics","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Economics","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Economics","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Economics","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Human Resources","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Human Resources","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Human Resources","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Human Resources","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","International Trade","EO","Female","35","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","International Trade","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","International Trade","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","International Trade","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","International Trade","SEO/HEO","Female","55","[c]","33020","31800"
"New entrant CS","2022","Department for International Trade","International Trade","SEO/HEO","Male","45","[c]","34240","31800"
"New entrant CS","2022","Department for International Trade","Knowledge and Information Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Knowledge and Information Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Operational Delivery","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Operational Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Operational Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Operational Research","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Operational Research","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Operational Research","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Other","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Other","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Other","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Other","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Other","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Other","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Policy","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Policy","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Policy","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Policy","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Policy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Policy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Project Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Project Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Project Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Project Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Security","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Security","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Security","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Security","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Security","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Security","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Social Research","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Social Research","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Social Research","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Social Research","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Statistics","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Statistics","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Statistics","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Statistics","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Statistics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Statistics","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Commercial","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Commercial","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Communications","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Communications","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Communications","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Economics","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Economics","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Economics","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Economics","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Economics","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Economics","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Economics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Economics","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Finance","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Finance","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Human Resources","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
