"Status","Year","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Wales","80","[c]","30630","25990"
"New entrant CS","2022","Human Resources","West Midlands (England)","50","[c]","32260","29520"
"New entrant CS","2022","Human Resources","Yorkshire and The Humber","110","[c]","40240","35930"
"New entrant CS","2022","Inspector of Education and Training","East Midlands (England)","15","[c]","54840","46360"
"New entrant CS","2022","Inspector of Education and Training","East of England","20","[c]","56570","51360"
"New entrant CS","2022","Inspector of Education and Training","London","20","[c]","58350","46360"
"New entrant CS","2022","Inspector of Education and Training","North East (England)","10","[c]","55600","48860"
"New entrant CS","2022","Inspector of Education and Training","North West (England)","15","[c]","54640","46360"
"New entrant CS","2022","Inspector of Education and Training","South East (England)","15","[c]","61740","70500"
"New entrant CS","2022","Inspector of Education and Training","South West (England)","25","[c]","60080","51360"
"New entrant CS","2022","Inspector of Education and Training","Wales","10","[c]","66030","66900"
"New entrant CS","2022","Inspector of Education and Training","West Midlands (England)","15","[c]","62910","70500"
"New entrant CS","2022","Inspector of Education and Training","Yorkshire and The Humber","15","[c]","61450","70500"
"New entrant CS","2022","Intelligence Analysis","East Midlands (England)","10","[c]","26810","26350"
"New entrant CS","2022","Intelligence Analysis","East of England","25","[c]","27730","26350"
"New entrant CS","2022","Intelligence Analysis","London","85","[c]","32540","30750"
"New entrant CS","2022","Intelligence Analysis","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","North West (England)","10","[c]","29320","29830"
"New entrant CS","2022","Intelligence Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Scotland","15","[c]","31570","33080"
"New entrant CS","2022","Intelligence Analysis","South East (England)","30","[c]","27580","25050"
"New entrant CS","2022","Intelligence Analysis","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Yorkshire and The Humber","15","[c]","26490","26590"
"New entrant CS","2022","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","London","25","[c]","42370","43970"
"New entrant CS","2022","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","South West (England)","10","[c]","37770","38550"
"New entrant CS","2022","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","London","170","[c]","36170","31800"
"New entrant CS","2022","International Trade","North East (England)","10","[c]","37400","31800"
"New entrant CS","2022","International Trade","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","East of England","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","London","75","[c]","36360","33570"
"New entrant CS","2022","Knowledge and Information Management","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","North West (England)","20","[c]","29010","27570"
"New entrant CS","2022","Knowledge and Information Management","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","South East (England)","15","[c]","26190","21170"
"New entrant CS","2022","Knowledge and Information Management","South West (England)","35","[c]","28620","28610"
"New entrant CS","2022","Knowledge and Information Management","Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","West Midlands (England)","25","[c]","22530","20970"
"New entrant CS","2022","Knowledge and Information Management","Yorkshire and The Humber","20","[c]","32910","28290"
"New entrant CS","2022","Legal","East Midlands (England)","50","[c]","39180","38000"
"New entrant CS","2022","Legal","East of England","35","[c]","41650","40000"
"New entrant CS","2022","Legal","London","450","[c]","45910","50500"
"New entrant CS","2022","Legal","North East (England)","25","[c]","35130","31910"
"New entrant CS","2022","Legal","North West (England)","90","[c]","38450","38000"
"New entrant CS","2022","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Scotland","105","[c]","37970","41750"
"New entrant CS","2022","Legal","South East (England)","35","[c]","39590","36050"
"New entrant CS","2022","Legal","South West (England)","30","[c]","41020","41300"
"New entrant CS","2022","Legal","Wales","45","[c]","38010","36050"
"New entrant CS","2022","Legal","West Midlands (England)","40","[c]","39670","38000"
"New entrant CS","2022","Legal","Yorkshire and The Humber","35","[c]","39500","40960"
"New entrant CS","2022","Medicine","East Midlands (England)","35","[c]","39790","35000"
"New entrant CS","2022","Medicine","East of England","25","[c]","56030","45840"
"New entrant CS","2022","Medicine","London","50","[c]","73750","82180"
"New entrant CS","2022","Medicine","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","North West (England)","10","[c]","62270","63830"
"New entrant CS","2022","Medicine","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Scotland","15","[c]","46740","39030"
"New entrant CS","2022","Medicine","South East (England)","55","[c]","49180","39030"
"New entrant CS","2022","Medicine","South West (England)","50","[c]","39610","31920"
"New entrant CS","2022","Medicine","Unknown","10","[c]","56420","42430"
"New entrant CS","2022","Medicine","Wales","35","[c]","44380","40100"
"New entrant CS","2022","Medicine","West Midlands (England)","20","[c]","58490","39470"
"New entrant CS","2022","Medicine","Yorkshire and The Humber","25","[c]","43670","34170"
"New entrant CS","2022","Operational Delivery","East Midlands (England)","2540","[c]","25010","23140"
"New entrant CS","2022","Operational Delivery","East of England","2490","[c]","26310","24800"
"New entrant CS","2022","Operational Delivery","London","4955","[c]","32780","30520"
"New entrant CS","2022","Operational Delivery","North East (England)","2660","[c]","24350","21840"
"New entrant CS","2022","Operational Delivery","North West (England)","5735","[c]","24830","23140"
"New entrant CS","2022","Operational Delivery","Northern Ireland","190","[c]","24880","21250"
"New entrant CS","2022","Operational Delivery","Overseas","10","[c]","38920","36740"
"New entrant CS","2022","Operational Delivery","Scotland","2410","[c]","24070","21640"
"New entrant CS","2022","Operational Delivery","South East (England)","3715","[c]","26510","25010"
"New entrant CS","2022","Operational Delivery","South West (England)","2325","[c]","25780","23170"
"New entrant CS","2022","Operational Delivery","Unknown","305","[c]","26320","24620"
"New entrant CS","2022","Operational Delivery","Wales","2570","[c]","23910","21840"
"New entrant CS","2022","Operational Delivery","West Midlands (England)","3450","[c]","25370","23170"
"New entrant CS","2022","Operational Delivery","Yorkshire and The Humber","3475","[c]","26160","23170"
"New entrant CS","2022","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","London","35","[c]","33460","33650"
"New entrant CS","2022","Operational Research","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","North West (England)","10","[c]","30460","33080"
"New entrant CS","2022","Operational Research","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","South East (England)","30","[c]","29390","26030"
"New entrant CS","2022","Operational Research","South West (England)","15","[c]","36680","29230"
"New entrant CS","2022","Operational Research","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","Other","East Midlands (England)","160","[c]","22750","21260"
"New entrant CS","2022","Other","East of England","115","[c]","22910","21170"
"New entrant CS","2022","Other","London","505","[c]","33950","27960"
"New entrant CS","2022","Other","North East (England)","110","[c]","22870","21260"
"New entrant CS","2022","Other","North West (England)","120","[c]","24480","21260"
"New entrant CS","2022","Other","Northern Ireland","10","[c]","27970","20160"
"New entrant CS","2022","Other","Overseas","20","[c]","37380","39280"
"New entrant CS","2022","Other","Scotland","300","[c]","26450","23330"
"New entrant CS","2022","Other","South East (England)","240","[c]","25710","21260"
"New entrant CS","2022","Other","South West (England)","485","[c]","27810","24750"
"New entrant CS","2022","Other","Unknown","165","[c]","21790","16190"
"New entrant CS","2022","Other","Wales","125","[c]","30030","26820"
"New entrant CS","2022","Other","West Midlands (England)","140","[c]","24260","21260"
"New entrant CS","2022","Other","Yorkshire and The Humber","135","[c]","23250","21260"
"New entrant CS","2022","Planning","London","15","[c]","39140","33210"
"New entrant CS","2022","Planning","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Planning","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Wales","45","[c]","42670","36670"
"New entrant CS","2022","Planning","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","East Midlands (England)","50","[c]","31570","30000"
"New entrant CS","2022","Policy","East of England","45","[c]","36910","36340"
"New entrant CS","2022","Policy","London","2290","[c]","37810","34020"
"New entrant CS","2022","Policy","North East (England)","150","[c]","34430","30550"
"New entrant CS","2022","Policy","North West (England)","305","[c]","33530","30360"
"New entrant CS","2022","Policy","Northern Ireland","25","[c]","33630","35030"
"New entrant CS","2022","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Scotland","55","[c]","34690","31190"
"New entrant CS","2022","Policy","South East (England)","70","[c]","35470","32490"
"New entrant CS","2022","Policy","South West (England)","245","[c]","36150","35900"
"New entrant CS","2022","Policy","Unknown","15","[c]","47980","41460"
"New entrant CS","2022","Policy","Wales","130","[c]","34730","32430"
"New entrant CS","2022","Policy","West Midlands (England)","265","[c]","34930","30190"
"New entrant CS","2022","Policy","Yorkshire and The Humber","265","[c]","34180","30730"
"New entrant CS","2022","Project Delivery","East Midlands (England)","35","[c]","34970","34020"
"New entrant CS","2022","Project Delivery","East of England","35","[c]","34080","33000"
"New entrant CS","2022","Project Delivery","London","335","[c]","41760","36820"
"New entrant CS","2022","Project Delivery","North East (England)","45","[c]","36210","33080"
"New entrant CS","2022","Project Delivery","North West (England)","100","[c]","32440","29160"
"New entrant CS","2022","Project Delivery","Northern Ireland","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Scotland","35","[c]","43850","40180"
"New entrant CS","2022","Project Delivery","South East (England)","105","[c]","35870","33000"
"New entrant CS","2022","Project Delivery","South West (England)","355","[c]","34150","33000"
"New entrant CS","2022","Project Delivery","Wales","60","[c]","40700","36840"
"New entrant CS","2022","Project Delivery","West Midlands (England)","65","[c]","36540","36340"
"New entrant CS","2022","Project Delivery","Yorkshire and The Humber","60","[c]","37810","36310"
"New entrant CS","2022","Property","East Midlands (England)","55","[c]","30160","26030"
"New entrant CS","2022","Property","East of England","55","[c]","31360","31450"
"New entrant CS","2022","Property","London","135","[c]","38600","34140"
"New entrant CS","2022","Property","North East (England)","55","[c]","33040","26130"
"New entrant CS","2022","Property","North West (England)","90","[c]","32730","26030"
"New entrant CS","2022","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scotland","25","[c]","34980","33000"
"New entrant CS","2022","Property","South East (England)","85","[c]","37470","33000"
"New entrant CS","2022","Property","South West (England)","90","[c]","33310","30730"
"New entrant CS","2022","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Wales","30","[c]","36600","31730"
"New entrant CS","2022","Property","West Midlands (England)","60","[c]","35580","30590"
"New entrant CS","2022","Property","Yorkshire and The Humber","80","[c]","33380","29180"
"New entrant CS","2022","Psychology","East Midlands (England)","20","[c]","26230","27700"
"New entrant CS","2022","Psychology","East of England","20","[c]","25280","24620"
"New entrant CS","2022","Psychology","London","20","[c]","29490","28350"
"New entrant CS","2022","Psychology","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","North West (England)","15","[c]","25290","27700"
"New entrant CS","2022","Psychology","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","South East (England)","35","[c]","28700","27700"
"New entrant CS","2022","Psychology","South West (England)","15","[c]","26880","24620"
"New entrant CS","2022","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","West Midlands (England)","20","[c]","26090","24620"
"New entrant CS","2022","Psychology","Yorkshire and The Humber","15","[c]","26210","27700"
"New entrant CS","2022","Science and Engineering","East Midlands (England)","75","[c]","32870","31010"
"New entrant CS","2022","Science and Engineering","East of England","95","[c]","31000","30280"
"New entrant CS","2022","Science and Engineering","London","195","[c]","36830","32330"
"New entrant CS","2022","Science and Engineering","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","North West (England)","70","[c]","33740","30680"
"New entrant CS","2022","Science and Engineering","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Scotland","50","[c]","34900","33000"
"New entrant CS","2022","Science and Engineering","South East (England)","260","[c]","31680","27960"
"New entrant CS","2022","Science and Engineering","South West (England)","735","[c]","31170","28590"
"New entrant CS","2022","Science and Engineering","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Wales","35","[c]","28720","30410"
"New entrant CS","2022","Science and Engineering","West Midlands (England)","60","[c]","34430","33000"
"New entrant CS","2022","Science and Engineering","Yorkshire and The Humber","95","[c]","29450","26370"
"New entrant CS","2022","Security","East Midlands (England)","15","[c]","28180","25000"
"New entrant CS","2022","Security","East of England","50","[c]","27910","23540"
"New entrant CS","2022","Security","London","90","[c]","35650","34710"
"New entrant CS","2022","Security","North East (England)","10","[c]","38220","35310"
"New entrant CS","2022","Security","North West (England)","30","[c]","31880","28890"
"New entrant CS","2022","Security","Northern Ireland","20","[c]","23570","19810"
"New entrant CS","2022","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Scotland","120","[c]","25920","23540"
"New entrant CS","2022","Security","South East (England)","130","[c]","25930","25540"
"New entrant CS","2022","Security","South West (England)","105","[c]","27350","25000"
"New entrant CS","2022","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Wales","20","[c]","25780","24720"
"New entrant CS","2022","Security","West Midlands (England)","30","[c]","28540","25000"
"New entrant CS","2022","Security","Yorkshire and The Humber","40","[c]","29830","25000"
"New entrant CS","2022","Social Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","London","100","[c]","36910","34440"
"New entrant CS","2022","Social Research","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","North West (England)","10","[c]","35410","33080"
"New entrant CS","2022","Social Research","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","South East (England)","40","[c]","31790","30710"
"New entrant CS","2022","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Wales","115","[c]","33170","30710"
"New entrant CS","2022","Social Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Yorkshire and The Humber","20","[c]","34190","30450"
"New entrant CS","2022","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","London","160","[c]","31540","30100"
"New entrant CS","2022","Statistics","North East (England)","10","[c]","33060","31990"
"New entrant CS","2022","Statistics","North West (England)","30","[c]","31070","33080"
"New entrant CS","2022","Statistics","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","South East (England)","30","[c]","32480","30710"
"New entrant CS","2022","Statistics","South West (England)","20","[c]","30320","27850"
"New entrant CS","2022","Statistics","Wales","80","[c]","32330","30710"
"New entrant CS","2022","Statistics","West Midlands (England)","15","[c]","30850","28000"
"New entrant CS","2022","Statistics","Yorkshire and The Humber","25","[c]","30750","25120"
"New entrant CS","2022","Tax","East Midlands (England)","205","[c]","27400","26590"
"New entrant CS","2022","Tax","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","London","235","[c]","34180","30750"
"New entrant CS","2022","Tax","North East (England)","260","[c]","25950","26590"
"New entrant CS","2022","Tax","North West (England)","600","[c]","25910","26590"
"New entrant CS","2022","Tax","Northern Ireland","235","[c]","27040","26590"
"New entrant CS","2022","Tax","Scotland","340","[c]","26460","26590"
"New entrant CS","2022","Tax","South East (England)","25","[c]","24540","21250"
"New entrant CS","2022","Tax","South West (England)","20","[c]","32530","33080"
"New entrant CS","2022","Tax","Wales","145","[c]","26740","26590"
"New entrant CS","2022","Tax","West Midlands (England)","215","[c]","28560","26590"
"New entrant CS","2022","Tax","Yorkshire and The Humber","260","[c]","26790","26590"
"New entrant CS","2022","Unknown","East Midlands (England)","150","[c]","27030","26590"
"New entrant CS","2022","Unknown","East of England","95","[c]","29180","27570"
"New entrant CS","2022","Unknown","London","1470","[c]","37340","30750"
"New entrant CS","2022","Unknown","North East (England)","375","[c]","25980","21260"
"New entrant CS","2022","Unknown","North West (England)","605","[c]","30850","27570"
"New entrant CS","2022","Unknown","Northern Ireland","40","[c]","30340","26590"
"New entrant CS","2022","Unknown","Scotland","3720","[c]","31550","27230"
"New entrant CS","2022","Unknown","South East (England)","165","[c]","36130","27760"
"New entrant CS","2022","Unknown","South West (England)","120","[c]","33890","27570"
"New entrant CS","2022","Unknown","Unknown","315","[c]","35900","28000"
"New entrant CS","2022","Unknown","Wales","190","[c]","29160","26590"
"New entrant CS","2022","Unknown","West Midlands (England)","310","[c]","33480","27570"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","515","[c]","31560","27570"
"New entrant CS","2022","Veterinarian","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","South West (England)","15","[c]","30940","32540"
"New entrant CS","2022","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","Yorkshire and The Humber","10","[c]","32220","29920"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","",""
"Data column","Description","","","","","",""
"Status","Employment status of the civil servants.","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","",""
"","Cabinet Office (excl agencies) reported profession information for only 60 out of a total 9,930 employees.","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any professions information for their employees.","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","",""
