"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Property","Tees Valley and Durham","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Tees Valley and Durham","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Tees Valley and Durham","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Tees Valley and Durham","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Tees Valley and Durham","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Central Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Central Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Central Scotland","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Central Scotland","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Central Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Central Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Wales and The Valleys","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Wales and The Valleys","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Wales and The Valleys","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Wales and The Valleys","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Wales and The Valleys","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Wales and The Valleys","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Wales and The Valleys","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Wales and The Valleys","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Wales and The Valleys","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Wales and The Valleys","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Wales and The Valleys","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Wales and The Valleys","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Yorkshire","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Yorkshire","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Yorkshire","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Yorkshire","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Yorkshire","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Yorkshire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Yorkshire","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Yorkshire","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Bedfordshire and Hertfordshire","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Bedfordshire and Hertfordshire","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Bedfordshire and Hertfordshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Bedfordshire and Hertfordshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Berkshire, Buckinghamshire and Oxfordshire","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Berkshire, Buckinghamshire and Oxfordshire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Berkshire, Buckinghamshire and Oxfordshire","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Berkshire, Buckinghamshire and Oxfordshire","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Cheshire","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Cheshire","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Cheshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Cheshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Cheshire","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Cheshire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Cumbria","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Cumbria","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Derbyshire and Nottinghamshire","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Derbyshire and Nottinghamshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Derbyshire and Nottinghamshire","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Derbyshire and Nottinghamshire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Devon","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Devon","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Devon","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Devon","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Dorset and Somerset","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Dorset and Somerset","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Dorset and Somerset","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Dorset and Somerset","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Anglia","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Anglia","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Anglia","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Anglia","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Anglia","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Anglia","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Wales","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Wales","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Wales","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Wales","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Wales","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Wales","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Yorkshire and Northern Lincolnshire","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Yorkshire and Northern Lincolnshire","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Yorkshire and Northern Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Yorkshire and Northern Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Yorkshire and Northern Lincolnshire","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Yorkshire and Northern Lincolnshire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Yorkshire and Northern Lincolnshire","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Yorkshire and Northern Lincolnshire","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Eastern Scotland","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Eastern Scotland","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Eastern Scotland","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Eastern Scotland","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Greater Manchester","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Greater Manchester","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Greater Manchester","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Greater Manchester","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Hampshire and Isle of Wight","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Hampshire and Isle of Wight","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Hampshire and Isle of Wight","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Hampshire and Isle of Wight","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Hampshire and Isle of Wight","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Hampshire and Isle of Wight","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Herefordshire, Worcestershire and Warwickshire","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Herefordshire, Worcestershire and Warwickshire","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Herefordshire, Worcestershire and Warwickshire","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Herefordshire, Worcestershire and Warwickshire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Inner London - East","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Inner London - East","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Inner London - West","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Inner London - West","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Inner London - West","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Inner London - West","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Kent","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Kent","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Kent","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Kent","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Lancashire","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Lancashire","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Lancashire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Lancashire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Lancashire","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Lancashire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Leicestershire, Rutland and Northamptonshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Leicestershire, Rutland and Northamptonshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Leicestershire, Rutland and Northamptonshire","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Leicestershire, Rutland and Northamptonshire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Lincolnshire","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Lincolnshire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Northumberland, and Tyne and Wear","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Northumberland, and Tyne and Wear","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Outer London - East and North East","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Outer London - East and North East","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Outer London - East and North East","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Outer London - East and North East","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Outer London - South","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Outer London - South","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Outer London - West and North West","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Outer London - West and North West","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Outer London - West and North West","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Outer London - West and North West","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Outer London - West and North West","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Outer London - West and North West","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Outer London - West and North West","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Outer London - West and North West","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Shropshire and Staffordshire","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Shropshire and Staffordshire","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Shropshire and Staffordshire","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Shropshire and Staffordshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Shropshire and Staffordshire","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Shropshire and Staffordshire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Shropshire and Staffordshire","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Shropshire and Staffordshire","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","South Yorkshire","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","South Yorkshire","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","South Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","South Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","South Yorkshire","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","South Yorkshire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Surrey, East and West Sussex","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Surrey, East and West Sussex","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Surrey, East and West Sussex","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Surrey, East and West Sussex","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Surrey, East and West Sussex","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Surrey, East and West Sussex","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Surrey, East and West Sussex","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Surrey, East and West Sussex","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Tees Valley and Durham","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Tees Valley and Durham","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Tees Valley and Durham","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Tees Valley and Durham","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Tees Valley and Durham","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Tees Valley and Durham","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","West Central Scotland","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","West Central Scotland","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","West Wales and The Valleys","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","West Wales and The Valleys","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","West Yorkshire","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","West Yorkshire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Bedfordshire and Hertfordshire","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Bedfordshire and Hertfordshire","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Bedfordshire and Hertfordshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Bedfordshire and Hertfordshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Bedfordshire and Hertfordshire","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Bedfordshire and Hertfordshire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Bedfordshire and Hertfordshire","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Bedfordshire and Hertfordshire","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Cheshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Cheshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Cheshire","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Cheshire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Cornwall and Isles of Scilly","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Cornwall and Isles of Scilly","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Cornwall and Isles of Scilly","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Cornwall and Isles of Scilly","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Cumbria","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Cumbria","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Derbyshire and Nottinghamshire","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Derbyshire and Nottinghamshire","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Derbyshire and Nottinghamshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Derbyshire and Nottinghamshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Derbyshire and Nottinghamshire","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Derbyshire and Nottinghamshire","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Derbyshire and Nottinghamshire","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Derbyshire and Nottinghamshire","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Derbyshire and Nottinghamshire","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Derbyshire and Nottinghamshire","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Derbyshire and Nottinghamshire","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Derbyshire and Nottinghamshire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Devon","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Devon","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Devon","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Devon","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Devon","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Devon","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Devon","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Devon","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Devon","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Devon","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Devon","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Devon","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Devon","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Devon","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Dorset and Somerset","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Dorset and Somerset","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Dorset and Somerset","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Dorset and Somerset","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Dorset and Somerset","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Dorset and Somerset","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Dorset and Somerset","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Dorset and Somerset","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","East Anglia","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","East Anglia","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","East Anglia","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","East Anglia","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","East Anglia","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","East Anglia","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","East Anglia","G7","Female","[c]","[c]","[c]","[c]"
